id,agenda_legislativa,corporacion_id,comision_id,activo,usercreated,usermodifed,created_at,updated_at
3610,2433,2,10084,NA,NA,NA,NA,NA
3611,2432,2,10086,NA,NA,NA,NA,NA
3612,2431,2,10111,NA,NA,NA,NA,NA
3613,2430,2,10090,NA,NA,NA,NA,NA
3614,2429,2,10093,NA,NA,NA,NA,NA
3615,2428,2,2985,NA,NA,NA,NA,NA
3616,2427,1,2980,NA,NA,NA,NA,NA
3617,2426,1,2978,NA,NA,NA,NA,NA
3618,2425,1,2977,NA,NA,NA,NA,NA
3619,2424,1,2976,NA,NA,NA,NA,NA
3620,2423,1,2975,NA,NA,NA,NA,NA
3621,2422,1,2974,NA,NA,NA,NA,NA
3622,2421,1,2984,NA,NA,NA,NA,NA
3623,2420,1,2972,NA,NA,NA,NA,NA
3624,2419,1,2971,NA,NA,NA,NA,NA
3625,2418,1,2970,NA,NA,NA,NA,NA
3626,2417,1,2969,NA,NA,NA,NA,NA
3627,2416,1,2968,NA,NA,NA,NA,NA
3628,2415,1,2967,NA,NA,NA,NA,NA
3629,2414,1,2966,NA,NA,NA,NA,NA
3630,2413,1,2965,NA,NA,NA,NA,NA
3631,2412,1,2963,NA,NA,NA,NA,NA
3632,2411,1,2961,NA,NA,NA,NA,NA
3633,2410,1,2960,NA,NA,NA,NA,NA
3634,2409,1,2983,NA,NA,NA,NA,NA
3635,2408,1,2958,NA,NA,NA,NA,NA
3636,2407,1,2957,NA,NA,NA,NA,NA
3637,2406,1,3583,NA,NA,NA,NA,NA
3638,2405,1,2955,NA,NA,NA,NA,NA
3639,2404,1,2952,NA,NA,NA,NA,NA
3640,2403,1,2982,NA,NA,NA,NA,NA
3641,2402,1,2950,NA,NA,NA,NA,NA
3642,2401,1,2949,NA,NA,NA,NA,NA
3643,2400,1,2948,NA,NA,NA,NA,NA
3644,2399,1,3588,NA,NA,NA,NA,NA
3645,2398,1,3585,NA,NA,NA,NA,NA
3646,2397,1,2981,NA,NA,NA,NA,NA
3647,2396,2,2943,NA,NA,NA,NA,NA
3648,2395,2,2942,NA,NA,NA,NA,NA
3649,2394,2,2941,NA,NA,NA,NA,NA
3650,2393,1,2939,NA,NA,NA,NA,NA
3651,2393,2,2940,NA,NA,NA,NA,NA
3652,2392,1,2937,NA,NA,NA,NA,NA
3653,2392,2,2938,NA,NA,NA,NA,NA
3654,2391,2,2936,NA,NA,NA,NA,NA
3655,2390,2,2934,NA,NA,NA,NA,NA
3656,2389,2,2933,NA,NA,NA,NA,NA
3657,2388,2,2932,NA,NA,NA,NA,NA
3658,2387,2,2931,NA,NA,NA,NA,NA
3659,2386,2,2930,NA,NA,NA,NA,NA
3660,2385,2,2929,NA,NA,NA,NA,NA
3661,2384,1,2927,NA,NA,NA,NA,NA
3662,2384,2,2928,NA,NA,NA,NA,NA
3663,2383,2,2926,NA,NA,NA,NA,NA
3664,2382,2,2923,NA,NA,NA,NA,NA
3665,2381,2,3499,NA,NA,NA,NA,NA
3666,2380,2,2921,NA,NA,NA,NA,NA
3667,2379,2,2920,NA,NA,NA,NA,NA
3668,2378,2,3497,NA,NA,NA,NA,NA
3669,2377,2,2919,NA,NA,NA,NA,NA
3670,2376,2,2917,NA,NA,NA,NA,NA
3671,2375,2,2916,NA,NA,NA,NA,NA
3672,2374,2,2915,NA,NA,NA,NA,NA
3673,2373,2,2914,NA,NA,NA,NA,NA
3674,2372,2,2913,NA,NA,NA,NA,NA
3675,2371,2,2912,NA,NA,NA,NA,NA
3676,2370,2,2911,NA,NA,NA,NA,NA
3677,2369,2,2910,NA,NA,NA,NA,NA
3678,2368,2,2909,NA,NA,NA,NA,NA
3679,2367,2,2908,NA,NA,NA,NA,NA
3680,2366,2,2906,NA,NA,NA,NA,NA
3681,2365,2,2907,NA,NA,NA,NA,NA
3682,2364,2,2904,NA,NA,NA,NA,NA
3683,2363,2,2903,NA,NA,NA,NA,NA
3684,2362,2,2902,NA,NA,NA,NA,NA
3685,2361,2,2901,NA,NA,NA,NA,NA
3686,2360,2,2900,NA,NA,NA,NA,NA
3687,2359,2,2899,NA,NA,NA,NA,NA
3688,2358,2,3586,NA,NA,NA,NA,NA
3689,2357,2,2897,NA,NA,NA,NA,NA
3690,2356,2,2895,NA,NA,NA,NA,NA
3691,2355,2,2894,NA,NA,NA,NA,NA
3692,2354,2,2893,NA,NA,NA,NA,NA
3693,2353,2,2892,NA,NA,NA,NA,NA
3694,2352,2,2896,NA,NA,NA,NA,NA
3695,2351,2,2890,NA,NA,NA,NA,NA
3696,2350,2,2889,NA,NA,NA,NA,NA
3697,2349,2,2888,NA,NA,NA,NA,NA
3698,2348,1,2886,NA,NA,NA,NA,NA
3699,2348,2,2887,NA,NA,NA,NA,NA
3700,2347,2,2884,NA,NA,NA,NA,NA
3701,2346,2,2883,NA,NA,NA,NA,NA
3702,2345,2,2882,NA,NA,NA,NA,NA
3703,2344,2,2881,NA,NA,NA,NA,NA
3704,2343,2,2880,NA,NA,NA,NA,NA
3705,2342,2,2879,NA,NA,NA,NA,NA
3706,2341,2,2878,NA,NA,NA,NA,NA
3707,2340,2,2877,NA,NA,NA,NA,NA
3708,2339,2,2876,NA,NA,NA,NA,NA
3709,2338,2,2875,NA,NA,NA,NA,NA
3710,2337,2,2874,NA,NA,NA,NA,NA
3711,2336,2,2873,NA,NA,NA,NA,NA
3712,2335,2,2872,NA,NA,NA,NA,NA
3713,2334,2,2871,NA,NA,NA,NA,NA
3714,2333,1,2869,NA,NA,NA,NA,NA
3715,2333,2,2870,NA,NA,NA,NA,NA
3716,2332,1,2867,NA,NA,NA,NA,NA
3717,2332,2,2868,NA,NA,NA,NA,NA
3718,2331,2,2866,NA,NA,NA,NA,NA
3719,2330,1,2864,NA,NA,NA,NA,NA
3720,2330,2,2865,NA,NA,NA,NA,NA
3721,2329,2,2863,NA,NA,NA,NA,NA
3722,2328,1,2861,NA,NA,NA,NA,NA
3723,2328,2,2862,NA,NA,NA,NA,NA
3724,2327,2,2856,NA,NA,NA,NA,NA
3725,2326,1,2854,NA,NA,NA,NA,NA
3726,2326,2,2855,NA,NA,NA,NA,NA
3727,2325,1,2852,NA,NA,NA,NA,NA
3728,2325,2,2853,NA,NA,NA,NA,NA
3729,2324,1,2850,NA,NA,NA,NA,NA
3730,2324,2,2851,NA,NA,NA,NA,NA
3731,2323,1,2849,NA,NA,NA,NA,NA
3732,2322,1,2847,NA,NA,NA,NA,NA
3733,2322,2,2848,NA,NA,NA,NA,NA
3734,2321,2,2846,NA,NA,NA,NA,NA
3735,2320,1,2845,NA,NA,NA,NA,NA
3736,2319,2,2844,NA,NA,NA,NA,NA
3737,2318,1,2843,NA,NA,NA,NA,NA
3738,2317,1,2842,NA,NA,NA,NA,NA
3739,2316,2,2841,NA,NA,NA,NA,NA
3740,2315,2,2840,NA,NA,NA,NA,NA
3741,2314,2,2839,NA,NA,NA,NA,NA
3742,2313,1,2838,NA,NA,NA,NA,NA
3743,2312,2,2837,NA,NA,NA,NA,NA
3744,2311,2,2836,NA,NA,NA,NA,NA
3745,2310,1,2835,NA,NA,NA,NA,NA
3746,2309,2,2833,NA,NA,NA,NA,NA
3747,2308,2,2832,NA,NA,NA,NA,NA
3748,2307,1,2831,NA,NA,NA,NA,NA
3749,2306,2,2830,NA,NA,NA,NA,NA
3750,2305,2,2829,NA,NA,NA,NA,NA
3751,2304,2,2828,NA,NA,NA,NA,NA
3752,2303,2,2827,NA,NA,NA,NA,NA
3753,2302,2,2826,NA,NA,NA,NA,NA
3754,2301,2,2825,NA,NA,NA,NA,NA
3755,2300,2,2824,NA,NA,NA,NA,NA
3756,2299,2,2823,NA,NA,NA,NA,NA
3757,2298,2,2822,NA,NA,NA,NA,NA
3758,2297,2,2821,NA,NA,NA,NA,NA
3759,2296,2,2820,NA,NA,NA,NA,NA
3760,2295,2,2819,NA,NA,NA,NA,NA
3761,2294,2,2818,NA,NA,NA,NA,NA
3762,2293,2,2817,NA,NA,NA,NA,NA
3763,2292,2,2816,NA,NA,NA,NA,NA
3764,2291,2,2815,NA,NA,NA,NA,NA
3765,2290,2,2814,NA,NA,NA,NA,NA
3766,2289,2,2813,NA,NA,NA,NA,NA
3767,2288,2,2812,NA,NA,NA,NA,NA
3768,2287,2,2811,NA,NA,NA,NA,NA
3769,2286,1,2810,NA,NA,NA,NA,NA
3770,2285,2,2809,NA,NA,NA,NA,NA
3771,2284,2,2808,NA,NA,NA,NA,NA
3772,2282,2,2806,NA,NA,NA,NA,NA
3773,2281,2,2805,NA,NA,NA,NA,NA
3774,2280,2,2804,NA,NA,NA,NA,NA
3775,2279,1,2803,NA,NA,NA,NA,NA
3776,2278,2,2802,NA,NA,NA,NA,NA
3777,2277,1,2801,NA,NA,NA,NA,NA
3778,2276,2,2800,NA,NA,NA,NA,NA
3779,2275,1,2799,NA,NA,NA,NA,NA
3780,2274,1,2798,NA,NA,NA,NA,NA
3781,2273,2,2797,NA,NA,NA,NA,NA
3782,2272,2,2796,NA,NA,NA,NA,NA
3783,2271,2,2795,NA,NA,NA,NA,NA
3784,2270,2,2794,NA,NA,NA,NA,NA
3785,2269,2,2793,NA,NA,NA,NA,NA
3786,2268,1,2792,NA,NA,NA,NA,NA
3787,2267,2,2791,NA,NA,NA,NA,NA
3788,2266,2,2790,NA,NA,NA,NA,NA
3789,2265,2,2789,NA,NA,NA,NA,NA
3790,2262,1,2786,NA,NA,NA,NA,NA
3791,2261,2,2785,NA,NA,NA,NA,NA
3792,2260,2,2784,NA,NA,NA,NA,NA
3793,2259,1,2780,NA,NA,NA,NA,NA
3794,2258,1,2777,NA,NA,NA,NA,NA
3795,2257,1,2775,NA,NA,NA,NA,NA
3796,2256,1,2774,NA,NA,NA,NA,NA
3797,2255,1,2773,NA,NA,NA,NA,NA
3798,2254,1,2772,NA,NA,NA,NA,NA
3799,2253,1,2771,NA,NA,NA,NA,NA
3800,2252,1,3581,NA,NA,NA,NA,NA
3801,2252,2,3582,NA,NA,NA,NA,NA
3802,2251,1,2768,NA,NA,NA,NA,NA
3803,2250,1,2767,NA,NA,NA,NA,NA
3804,2249,1,2764,NA,NA,NA,NA,NA
3805,2248,2,2783,NA,NA,NA,NA,NA
3806,2247,2,2762,NA,NA,NA,NA,NA
3807,2246,2,2760,NA,NA,NA,NA,NA
3808,2245,2,2759,NA,NA,NA,NA,NA
3809,2244,2,2758,NA,NA,NA,NA,NA
3810,2243,2,2757,NA,NA,NA,NA,NA
3811,2242,2,2756,NA,NA,NA,NA,NA
3812,2241,1,2754,NA,NA,NA,NA,NA
3813,2241,2,2755,NA,NA,NA,NA,NA
3814,2240,1,2751,NA,NA,NA,NA,NA
3815,2239,2,2750,NA,NA,NA,NA,NA
3816,2237,1,2746,NA,NA,NA,NA,NA
3817,2237,2,2747,NA,NA,NA,NA,NA
3818,2236,1,2745,NA,NA,NA,NA,NA
3819,2235,2,2744,NA,NA,NA,NA,NA
3820,2234,1,2743,NA,NA,NA,NA,NA
3821,2233,2,2742,NA,NA,NA,NA,NA
3822,2232,2,2741,NA,NA,NA,NA,NA
3823,2231,2,2740,NA,NA,NA,NA,NA
3824,2230,2,2739,NA,NA,NA,NA,NA
3825,2229,2,2738,NA,NA,NA,NA,NA
3826,2228,2,2737,NA,NA,NA,NA,NA
3827,2227,2,2736,NA,NA,NA,NA,NA
3828,2226,2,2734,NA,NA,NA,NA,NA
3829,2225,2,2735,NA,NA,NA,NA,NA
3830,2224,2,2732,NA,NA,NA,NA,NA
3831,2223,2,2731,NA,NA,NA,NA,NA
3832,2222,2,2730,NA,NA,NA,NA,NA
3833,2221,2,2729,NA,NA,NA,NA,NA
3834,2220,2,2728,NA,NA,NA,NA,NA
3835,2219,2,2727,NA,NA,NA,NA,NA
3836,2217,2,4047,NA,NA,NA,NA,NA
3837,2216,2,4001,NA,NA,NA,NA,NA
3838,2215,1,4060,NA,NA,NA,NA,NA
3839,2215,2,4061,NA,NA,NA,NA,NA
3840,2214,2,4055,NA,NA,NA,NA,NA
3841,2213,2,3717,NA,NA,NA,NA,NA
3842,2212,2,2715,NA,NA,NA,NA,NA
3843,2211,2,4053,NA,NA,NA,NA,NA
3844,2210,2,4054,NA,NA,NA,NA,NA
3845,2209,1,2710,NA,NA,NA,NA,NA
3846,2209,2,2711,NA,NA,NA,NA,NA
3847,2208,1,2708,NA,NA,NA,NA,NA
3848,2208,2,2709,NA,NA,NA,NA,NA
3849,2207,1,2706,NA,NA,NA,NA,NA
3850,2207,2,2707,NA,NA,NA,NA,NA
3851,2205,2,2703,NA,NA,NA,NA,NA
3852,2204,2,2702,NA,NA,NA,NA,NA
3853,2203,2,2701,NA,NA,NA,NA,NA
3854,2202,2,2700,NA,NA,NA,NA,NA
3855,2201,2,2699,NA,NA,NA,NA,NA
3856,2200,2,2698,NA,NA,NA,NA,NA
3857,2199,2,2697,NA,NA,NA,NA,NA
3858,2198,2,2696,NA,NA,NA,NA,NA
3859,2197,2,2695,NA,NA,NA,NA,NA
3860,2196,2,2694,NA,NA,NA,NA,NA
3861,2195,2,2693,NA,NA,NA,NA,NA
3862,2194,2,2692,NA,NA,NA,NA,NA
3863,2193,2,2690,NA,NA,NA,NA,NA
3864,2192,2,2689,NA,NA,NA,NA,NA
3865,2191,2,2688,NA,NA,NA,NA,NA
3866,2190,2,2687,NA,NA,NA,NA,NA
3867,2189,2,2686,NA,NA,NA,NA,NA
3868,2188,2,2685,NA,NA,NA,NA,NA
3869,2187,2,2684,NA,NA,NA,NA,NA
3870,2186,2,2683,NA,NA,NA,NA,NA
3871,2185,2,2682,NA,NA,NA,NA,NA
3872,2184,2,2680,NA,NA,NA,NA,NA
3873,2183,2,2679,NA,NA,NA,NA,NA
3874,2182,2,2678,NA,NA,NA,NA,NA
3875,2181,2,2677,NA,NA,NA,NA,NA
3876,2180,2,2676,NA,NA,NA,NA,NA
3877,2179,2,2675,NA,NA,NA,NA,NA
3878,2178,2,2674,NA,NA,NA,NA,NA
3879,2177,2,4038,NA,NA,NA,NA,NA
3880,2176,2,2671,NA,NA,NA,NA,NA
3881,2175,2,2668,NA,NA,NA,NA,NA
3882,2174,2,2667,NA,NA,NA,NA,NA
3883,2173,2,2666,NA,NA,NA,NA,NA
3884,2172,2,4037,NA,NA,NA,NA,NA
3885,2171,2,2662,NA,NA,NA,NA,NA
3886,2170,2,2665,NA,NA,NA,NA,NA
3887,2169,2,2663,NA,NA,NA,NA,NA
3888,2168,2,2658,NA,NA,NA,NA,NA
3889,2167,2,2657,NA,NA,NA,NA,NA
3890,2166,2,2656,NA,NA,NA,NA,NA
3891,2165,2,2655,NA,NA,NA,NA,NA
3892,2164,2,2654,NA,NA,NA,NA,NA
3893,2163,2,2653,NA,NA,NA,NA,NA
3894,2162,2,2652,NA,NA,NA,NA,NA
3895,2161,2,2651,NA,NA,NA,NA,NA
3896,2160,2,2650,NA,NA,NA,NA,NA
3897,2159,2,2648,NA,NA,NA,NA,NA
3898,2158,2,2645,NA,NA,NA,NA,NA
3899,2157,2,2644,NA,NA,NA,NA,NA
3900,2156,2,2643,NA,NA,NA,NA,NA
3901,2155,2,2641,NA,NA,NA,NA,NA
3902,2153,2,2639,NA,NA,NA,NA,NA
3903,2152,2,2638,NA,NA,NA,NA,NA
3904,2151,2,2637,NA,NA,NA,NA,NA
3905,2150,2,2636,NA,NA,NA,NA,NA
3906,2149,2,2635,NA,NA,NA,NA,NA
3907,2148,2,2633,NA,NA,NA,NA,NA
3908,2147,2,2630,NA,NA,NA,NA,NA
3909,2146,2,2629,NA,NA,NA,NA,NA
3910,2145,1,2627,NA,NA,NA,NA,NA
3911,2145,2,2628,NA,NA,NA,NA,NA
3912,2144,2,2626,NA,NA,NA,NA,NA
3913,2143,2,2625,NA,NA,NA,NA,NA
3914,2142,2,2623,NA,NA,NA,NA,NA
3915,2141,2,2622,NA,NA,NA,NA,NA
3916,2140,2,2616,NA,NA,NA,NA,NA
3917,2139,2,2621,NA,NA,NA,NA,NA
3918,2138,2,2620,NA,NA,NA,NA,NA
3919,2137,2,2619,NA,NA,NA,NA,NA
3920,2136,2,2618,NA,NA,NA,NA,NA
3921,2135,2,3876,NA,NA,NA,NA,NA
3922,2132,2,4024,NA,NA,NA,NA,NA
3923,2131,1,2600,NA,NA,NA,NA,NA
3924,2129,1,2598,NA,NA,NA,NA,NA
3925,2128,1,2597,NA,NA,NA,NA,NA
3926,2127,1,2596,NA,NA,NA,NA,NA
3927,2126,1,2595,NA,NA,NA,NA,NA
3928,2125,1,2594,NA,NA,NA,NA,NA
3929,2124,1,2593,NA,NA,NA,NA,NA
3930,2123,1,2592,NA,NA,NA,NA,NA
3931,2122,1,2591,NA,NA,NA,NA,NA
3932,2121,2,3866,NA,NA,NA,NA,NA
3933,2120,1,2586,NA,NA,NA,NA,NA
3934,2119,1,2585,NA,NA,NA,NA,NA
3935,2118,1,2584,NA,NA,NA,NA,NA
3936,2117,1,2583,NA,NA,NA,NA,NA
3937,2116,1,2580,NA,NA,NA,NA,NA
3938,2115,1,2579,NA,NA,NA,NA,NA
3939,2114,1,2578,NA,NA,NA,NA,NA
3940,2113,1,2576,NA,NA,NA,NA,NA
3941,2112,1,2575,NA,NA,NA,NA,NA
3942,2111,1,2574,NA,NA,NA,NA,NA
3943,2110,1,2573,NA,NA,NA,NA,NA
3944,2109,1,2572,NA,NA,NA,NA,NA
3945,2108,1,2571,NA,NA,NA,NA,NA
3946,2107,1,2570,NA,NA,NA,NA,NA
3947,2106,1,2569,NA,NA,NA,NA,NA
3948,2105,1,2568,NA,NA,NA,NA,NA
3949,2104,1,2567,NA,NA,NA,NA,NA
3950,2103,1,2566,NA,NA,NA,NA,NA
3951,2102,1,2563,NA,NA,NA,NA,NA
3952,2101,1,2562,NA,NA,NA,NA,NA
3953,2100,1,2560,NA,NA,NA,NA,NA
3954,2099,1,2559,NA,NA,NA,NA,NA
3955,2098,1,2556,NA,NA,NA,NA,NA
3956,2097,1,2554,NA,NA,NA,NA,NA
3957,2096,1,2565,NA,NA,NA,NA,NA
3958,2095,1,2547,NA,NA,NA,NA,NA
3959,2094,1,2546,NA,NA,NA,NA,NA
3960,2093,1,2544,NA,NA,NA,NA,NA
3961,2092,1,2543,NA,NA,NA,NA,NA
3962,2091,1,2542,NA,NA,NA,NA,NA
3963,2090,1,3375,NA,NA,NA,NA,NA
3964,2089,1,2540,NA,NA,NA,NA,NA
3965,2088,1,2539,NA,NA,NA,NA,NA
3966,2087,1,2538,NA,NA,NA,NA,NA
3967,2086,1,2537,NA,NA,NA,NA,NA
3968,2085,1,2536,NA,NA,NA,NA,NA
3969,2084,1,2535,NA,NA,NA,NA,NA
3970,2083,1,2534,NA,NA,NA,NA,NA
3971,2082,1,2533,NA,NA,NA,NA,NA
3972,2081,1,2532,NA,NA,NA,NA,NA
3973,2080,1,2531,NA,NA,NA,NA,NA
3974,2079,1,2530,NA,NA,NA,NA,NA
3975,2078,1,2529,NA,NA,NA,NA,NA
3976,2077,1,2528,NA,NA,NA,NA,NA
3977,2076,1,2527,NA,NA,NA,NA,NA
3978,2075,1,2526,NA,NA,NA,NA,NA
3979,2074,1,2525,NA,NA,NA,NA,NA
3980,2073,1,2522,NA,NA,NA,NA,NA
3981,2073,2,2523,NA,NA,NA,NA,NA
3982,2072,1,2520,NA,NA,NA,NA,NA
3983,2072,2,2521,NA,NA,NA,NA,NA
3984,2071,1,2516,NA,NA,NA,NA,NA
3985,2071,2,2517,NA,NA,NA,NA,NA
3986,2070,1,2514,NA,NA,NA,NA,NA
3987,2070,2,2515,NA,NA,NA,NA,NA
3988,2069,1,2512,NA,NA,NA,NA,NA
3989,2069,2,2513,NA,NA,NA,NA,NA
3990,2068,1,2511,NA,NA,NA,NA,NA
3991,2067,1,2510,NA,NA,NA,NA,NA
3992,2066,1,2508,NA,NA,NA,NA,NA
3993,2065,1,2507,NA,NA,NA,NA,NA
3994,2064,1,2506,NA,NA,NA,NA,NA
3995,2063,1,2505,NA,NA,NA,NA,NA
3996,2062,1,2504,NA,NA,NA,NA,NA
3997,2061,1,2503,NA,NA,NA,NA,NA
3998,2060,1,2501,NA,NA,NA,NA,NA
3999,2060,2,2502,NA,NA,NA,NA,NA
4000,2059,1,2499,NA,NA,NA,NA,NA
4001,2059,2,2500,NA,NA,NA,NA,NA
4002,2058,1,2497,NA,NA,NA,NA,NA
4003,2058,2,2498,NA,NA,NA,NA,NA
4004,2057,1,2495,NA,NA,NA,NA,NA
4005,2057,2,2496,NA,NA,NA,NA,NA
4006,2056,1,2494,NA,NA,NA,NA,NA
4007,2055,1,2492,NA,NA,NA,NA,NA
4008,2053,2,2490,NA,NA,NA,NA,NA
4009,2052,1,2924,NA,NA,NA,NA,NA
4010,2052,2,2925,NA,NA,NA,NA,NA
4011,2051,1,2486,NA,NA,NA,NA,NA
4012,2051,2,2487,NA,NA,NA,NA,NA
4013,2050,1,2484,NA,NA,NA,NA,NA
4014,2050,2,2485,NA,NA,NA,NA,NA
4015,2049,1,2482,NA,NA,NA,NA,NA
4016,2049,2,2483,NA,NA,NA,NA,NA
4017,2045,1,2475,NA,NA,NA,NA,NA
4018,2045,2,2476,NA,NA,NA,NA,NA
4019,2044,1,2474,NA,NA,NA,NA,NA
4020,2043,1,2472,NA,NA,NA,NA,NA
4021,2043,2,2473,NA,NA,NA,NA,NA
4022,2042,1,2471,NA,NA,NA,NA,NA
4023,2041,1,2470,NA,NA,NA,NA,NA
4024,2040,1,2469,NA,NA,NA,NA,NA
4025,2039,1,2468,NA,NA,NA,NA,NA
4026,2038,1,4045,NA,NA,NA,NA,NA
4027,2038,2,4046,NA,NA,NA,NA,NA
4028,2037,1,4039,NA,NA,NA,NA,NA
4029,2037,2,4040,NA,NA,NA,NA,NA
4030,2036,1,4035,NA,NA,NA,NA,NA
4031,2036,2,4036,NA,NA,NA,NA,NA
4032,2035,1,6403,NA,NA,NA,NA,NA
4033,2033,1,2453,NA,NA,NA,NA,NA
4034,2033,2,2454,NA,NA,NA,NA,NA
4035,2032,1,2452,NA,NA,NA,NA,NA
4036,2031,2,3358,NA,NA,NA,NA,NA
4037,2030,2,3995,NA,NA,NA,NA,NA
4038,2029,2,2449,NA,NA,NA,NA,NA
4039,2028,2,4007,NA,NA,NA,NA,NA
4040,2027,2,3983,NA,NA,NA,NA,NA
4041,2026,2,3882,NA,NA,NA,NA,NA
4042,2025,1,2445,NA,NA,NA,NA,NA
4043,2024,2,3991,NA,NA,NA,NA,NA
4044,2023,1,2443,NA,NA,NA,NA,NA
4045,2022,1,6377,NA,NA,NA,NA,NA
4046,2022,2,6378,NA,NA,NA,NA,NA
4047,2020,2,3883,NA,NA,NA,NA,NA
4048,2019,2,2428,NA,NA,NA,NA,NA
4049,2018,2,2427,NA,NA,NA,NA,NA
4050,2017,1,2425,NA,NA,NA,NA,NA
4051,2016,1,2421,NA,NA,NA,NA,NA
4052,2015,1,2420,NA,NA,NA,NA,NA
4053,2014,1,2418,NA,NA,NA,NA,NA
4054,2013,1,2415,NA,NA,NA,NA,NA
4055,2011,1,2413,NA,NA,NA,NA,NA
4056,2010,1,2412,NA,NA,NA,NA,NA
4057,2009,2,2411,NA,NA,NA,NA,NA
4058,2008,1,2410,NA,NA,NA,NA,NA
4059,2007,1,2408,NA,NA,NA,NA,NA
4060,2006,2,2407,NA,NA,NA,NA,NA
4061,2005,1,3842,NA,NA,NA,NA,NA
4062,2004,1,2404,NA,NA,NA,NA,NA
4063,2003,1,2402,NA,NA,NA,NA,NA
4064,2002,2,2405,NA,NA,NA,NA,NA
4065,2001,1,2399,NA,NA,NA,NA,NA
4066,2000,2,2400,NA,NA,NA,NA,NA
4067,1999,1,2395,NA,NA,NA,NA,NA
4068,1998,1,2394,NA,NA,NA,NA,NA
4069,1997,1,2393,NA,NA,NA,NA,NA
4070,1996,1,2390,NA,NA,NA,NA,NA
4071,1995,2,4023,NA,NA,NA,NA,NA
4072,1994,1,2388,NA,NA,NA,NA,NA
4073,1993,1,2387,NA,NA,NA,NA,NA
4074,1992,1,2386,NA,NA,NA,NA,NA
4075,1991,1,2385,NA,NA,NA,NA,NA
4076,1990,1,2382,NA,NA,NA,NA,NA
4077,1988,2,4018,NA,NA,NA,NA,NA
4078,1987,1,2378,NA,NA,NA,NA,NA
4079,1986,1,2376,NA,NA,NA,NA,NA
4080,1985,2,2375,NA,NA,NA,NA,NA
4081,1984,2,5300,NA,NA,NA,NA,NA
4082,1983,2,5299,NA,NA,NA,NA,NA
4083,1982,2,2371,NA,NA,NA,NA,NA
4084,1981,2,2370,NA,NA,NA,NA,NA
4085,1980,1,2368,NA,NA,NA,NA,NA
4086,1979,2,2366,NA,NA,NA,NA,NA
4087,1978,1,2365,NA,NA,NA,NA,NA
4088,1977,1,2363,NA,NA,NA,NA,NA
4089,1976,2,2361,NA,NA,NA,NA,NA
4090,1975,1,2359,NA,NA,NA,NA,NA
4091,1974,2,4019,NA,NA,NA,NA,NA
4092,1972,1,2353,NA,NA,NA,NA,NA
4093,1971,2,2610,NA,NA,NA,NA,NA
4094,1970,2,4013,NA,NA,NA,NA,NA
4095,1968,2,4000,NA,NA,NA,NA,NA
4096,1967,1,2342,NA,NA,NA,NA,NA
4097,1966,1,3884,NA,NA,NA,NA,NA
4098,1966,2,3885,NA,NA,NA,NA,NA
4099,1965,2,3867,NA,NA,NA,NA,NA
4100,1964,2,4009,NA,NA,NA,NA,NA
4101,1963,2,2328,NA,NA,NA,NA,NA
4102,1961,1,5693,NA,NA,NA,NA,NA
4103,1961,2,5694,NA,NA,NA,NA,NA
4104,1960,2,5695,NA,NA,NA,NA,NA
4105,1959,1,2605,NA,NA,NA,NA,NA
4106,1958,1,2604,NA,NA,NA,NA,NA
4107,1957,1,2606,NA,NA,NA,NA,NA
4108,1956,2,2296,NA,NA,NA,NA,NA
4109,1955,2,2295,NA,NA,NA,NA,NA
4110,1954,1,5585,NA,NA,NA,NA,NA
4111,1953,1,2293,NA,NA,NA,NA,NA
4112,1952,2,2292,NA,NA,NA,NA,NA
4113,1951,2,3932,NA,NA,NA,NA,NA
4114,1950,1,3384,NA,NA,NA,NA,NA
4115,1949,2,2288,NA,NA,NA,NA,NA
4116,1948,2,2287,NA,NA,NA,NA,NA
4117,1947,1,11280,NA,NA,NA,NA,NA
4118,1946,2,3886,NA,NA,NA,NA,NA
4119,1945,2,2276,NA,NA,NA,NA,NA
4120,1944,2,2275,NA,NA,NA,NA,NA
4121,1943,2,2273,NA,NA,NA,NA,NA
4122,1942,2,2272,NA,NA,NA,NA,NA
4123,1941,2,2271,NA,NA,NA,NA,NA
4124,1940,1,2270,NA,NA,NA,NA,NA
4125,1939,2,2269,NA,NA,NA,NA,NA
4126,1938,2,2268,NA,NA,NA,NA,NA
4127,1937,2,2267,NA,NA,NA,NA,NA
4128,1936,2,4010,NA,NA,NA,NA,NA
4129,1935,2,2263,NA,NA,NA,NA,NA
4130,1934,2,3992,NA,NA,NA,NA,NA
4131,1933,2,3889,NA,NA,NA,NA,NA
4132,1932,1,2259,NA,NA,NA,NA,NA
4133,1931,1,2257,NA,NA,NA,NA,NA
4134,1930,1,2256,NA,NA,NA,NA,NA
4135,1929,1,2255,NA,NA,NA,NA,NA
4136,1928,1,2254,NA,NA,NA,NA,NA
4137,1927,1,2253,NA,NA,NA,NA,NA
4138,1926,1,5712,NA,NA,NA,NA,NA
4139,1925,1,2250,NA,NA,NA,NA,NA
4140,1924,1,5713,NA,NA,NA,NA,NA
4141,1923,1,2247,NA,NA,NA,NA,NA
4142,1922,2,3377,NA,NA,NA,NA,NA
4143,1921,2,4020,NA,NA,NA,NA,NA
4144,1920,2,3360,NA,NA,NA,NA,NA
4145,1919,2,2242,NA,NA,NA,NA,NA
