id,created_at,updated_at,tipo_investigacion_id,descripcion,congresista_id
234,2013-02-08 16:13:42.925559,2013-02-11 20:17:25.453543,102,"Condenado a ocho años por enriquecimiento ilícito (11MAY12) al haber recibido 200 millones de la pirámide DMG. Por estos hechos, en enero del 2012 la Procuraduría General lo destituyó e inhabilitó por 12 años para ejercer cargos públicos.
http://www.elespectador.com/noticias/judicial/articulo-345531-rojas-birry-condenado-8-anos-enriquecimiento-ilicito
http://www.elespectador.com/noticias/judicial/articulo-403553-confirman-condena-contra-francisco-rojas-birry-nexos-dmg
Visto: febrero 08/13",876
137,2010-09-23 20:55:23.850378,2013-01-24 21:15:41.761224,46,"Condenado por concusión a cuatro años y seis meses de prisión por la Corte Suprema de Justicia. Los hechos investigados ocurrieron en mayo de 2000, cuando Caicedo Portura le ofreció un ascenso a Enrique Castro Rincón, abogado asesor de la Unidad de Trabajo Legislativo, pero ante su falta de experiencia para el desempeño de esas funciones, el entonces representante manifestó que el ascenso no era gratuito, y que debía entregarle la diferencia salarial. Castro rechazó el nombramiento, y Caicedo le exigió un millón de pesos de los dos últimos salarios. Desde mayo de 2000 hasta noviembre de 2001 el asesor, para conservar su empleo, le entregó nueve millones de pesos al congresista, hasta cuando éste le solicitó la renuncia.

http://www.radiosantafe.com/2010/04/27/capturan-ex-congresista-leonardo-caicedo-portura-por-concusion/
Visto: enero 24/13",1036
132,2010-08-11 15:59:21.090391,2013-01-24 21:17:15.428614,63,"Condenado a 5 años y siente meses (09MAR11). El ex senador Caballero Aduén fue acusado por la Corte Suprema de Justicia de concierto para delinquir agravado, considerado el delito principal de la parapolítica. (11AGO10). Se acogió a sentencia anticipada.

http://www.eluniversal.com.co/cartagena/nacional/condenado-rafael-caballero-aduen-13540
Visto: enero 24/13

La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-dirigentes
Visto: enero 24/13
La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 24/13",1029
8,2010-02-15 21:15:03.434278,2013-02-01 14:27:53.094090,2,"Fue condenado a siete años y seis meses de cárcel y quedó detenido por el acuerdo suscrito con el excomandante del Bloque Cárdenas de las Autodefensas Freddy Rendón Herrera, alias ‘El Alemán’ (27SEPT10). Fue detenido e investigado en el proceso de la PARAPOLÍTICA (27MAR08) Proceso volvió a la CSJ (SEP09). Había quedado libre por vencimiento de términos. La Corte le abrió nueva investigación por el delito de concusión, pues presuntamente exigía dinero a los integrantes de su UTL.
http://www.elespectador.com/noticias/judicial/articulo-261301-nueva-indagacion-contra-ruben-dario-quintero
Visto: enero 28/13
http://www.elcolombiano.com/BancoConocimiento/D/detenido_el_ex_congresista_antioqueno_ruben_dario_quintero/detenido_el_ex_congresista_antioqueno_ruben_dario_quintero.asp
Visto: enero 28/13",834
104,2010-02-22 21:59:42.795295,2013-01-30 15:54:55.006647,3,"Expulsada de Colombia Democrática por presuntos vínculos con paramilitares (2FEB06). No la aceptaron en la lista del Partido de la U, Cambio Radical, Convergencia Ciudadana y Colombia Viva.

Fue detenida a mediados de 2006 por orden de la Fiscalía, que la vinculó con el escándalo de la ""parapolítica"", de vínculos de congresistas y funcionarios con las AUC, y que investiga por ello a unos 70 políticos. 

Pineda fue condenada por el delito de concierto para delinquir tras reconocer sus nexos con los ultraderechistas y expresar su admiración por altos mandos de las Autodefensas Unidas de Colombia (Auc).

La ex congresista Eleonora Pineda quedó libre (03ENE09), tras cumplir su condena por tener vínculos con los grupos paramilitares.

La ex Representante a la Cámara cumplió las tres quintas partes de la condena que le fue impuesta de 30 meses de cárcel y por su buena conducta y su confesión del delito que se le imputaba salió de la prisión luego de 19 meses. 

http://www.terra.com.co/actualidad/articulo/html/acu17581-eleonora-pineda-sale-de-carcel-al-cumplir-condena-por-nexos-paras.htm
Visto: enero 30/13",2126
101,2010-02-22 21:27:46.859424,2013-01-30 16:06:31.869908,21,"Hizo parte de Colombia Viva hasta agosto de 2005, cuando se unió a la U. De este último fue EXPULSADO (17ENE06), por presuntos vínculos con paras, así que retomó Colombia Viva. Se presentó a Senado 2006 con Convergencia Ciudadana.
http://www.elcolombiano.com/BancoConocimiento/L/los_senadores_involucrados_en_un_escandalo__politico_con_paras_salieron_del_partido_de_la_u_1/los_senadores_involucrados_en_un_escandalo__politico_con_paras_salieron_del_partido_de_la_u_1.asp 
Visto: enero 30/13",1007
90,2010-02-22 21:03:35.120081,2013-01-31 15:31:33.453651,3,"Salió en libertad (16MAR11), después de tres años de detención. Condenado a 7 años de prisión (03FEB10). Estaba detenido e investigado en el proceso de la PARAPOLÍTICA (25FEB08). Renunció a la curul (23SEPT08). La Procuraduría General destituyó e inhabilitó por 20 años para ejercer cargos públicos al excongresista Dixon Ferney Tapasco Triviño por sus nexos con grupos paramilitares (06NOV12).

http://www.semana.com/noticias-justicia/corte-suprema-condena-ex-congresista-dixon-tapasco-parapolitica/134515.aspx
Visto: enero 31/13

http://www.elespectador.com/noticias/judicial/articulo-385361-procuraduria-inhabilito-20-anos-dixon-ferney-tapasco-parapolitic
Visto: enero 31/13",939
87,2010-02-22 20:58:57.424809,2013-01-31 15:35:46.307654,3,"CONDENADO a 45 meses de prisión por concierto para delinquir (08AGO08). DETENIDO e investigado en el proceso de la PARAPOLÍTICA (25FEB08). Renunció a la curul (03MAR08). Recuperó la libertad por pena cumplida. La Procuraduría General destituyó e inhabilitó por 20 años para ejercer cargos públicos al excongresista Enrique Emilio Ángel Barco por sus nexos con grupos paramilitares (06NOV12).

http://eje21.com.co/index.php?option=com_content&task=view&id=15271&Itemid=2
Visto: enero 31/13
http://www.procuraduria.gov.co/html/noticias_2009/noticias_179.htm
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-385361-procuraduria-inhabilito-20-anos-dixon-ferney-tapasco-parapolitic
Visto: enero 31/13",331
279,2013-09-16 21:11:35.120903,2014-07-10 10:44:27.166291,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14). La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado:julio 10/14",297
298,2013-12-03 19:55:22.070064,2013-12-03 19:55:22.070110,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12).
http://hsbnoticias.com/vernoticia.asp?WPLACA=11821
Tomado: Dic 03/13",102
299,2013-12-03 20:13:21.106672,2013-12-03 20:13:21.106713,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. http://moe.org.co/home/doc/moe_mre/2012/Baseparapolitica.pdf 
Tomado: dic 03/13",39
33,2010-02-15 22:45:00.438704,2013-01-31 20:22:47.060580,3,"Recapturado (25JUN12). Fue condenado a 90 meses de prisión y al pago de una multa de 6.500 salarios mínimos por el proceso de la parapolítica. La Corte Suprema de Justicia reasumió el caso al admitir la apelación de la Fiscalía para estudiar la absolución de un ex congresista (19ENE11). La Procuraduría abrió un PROCESO DISCIPLINARIO por presuntos nexos con grupos paramilitares (23DIC08). El (19AGOS08) un juzgado PRECLUYÓ el proceso en contra de MONTES MEDINA WILLIAM ALFONSO al comprobarse su inocencia. MONTES MEDINA WILLIAM ALFONSO estuvo DETENIDO e investigado en el proceso de la PARAPOLÍTICA. El Consejo de Estado decidió mantenerle la curul al considerar que la firma del Pacto de Ralito no lo convertía en paramilitar (20NOV07). Renunció a su curul (02FEB08).

http://www.elespectador.com/noticias/judicial/articulo-355286-capturado-excongresista-william-montes-implicado-el-pacto-de-ral
Visto: enero 31/13

http://www.caracol.com.co/nota.aspx?id=654674

http://www.caracol.com.co/nota.aspx?id=1413079&rel=1413260",725
79,2010-02-19 19:31:27.212680,2013-01-31 16:36:22.101019,62,"Corte Suprema de Justicia dictó AUTO INHIBITORIO a favor al no hallar mérito para investigarla dentro del llamado proceso de la parapolítica (19NOV08) Estuvo en INDAGACIÓN PRELIMINAR  dentro del proceso de PARAPOLÍTICA(15ABR08-19NOV08 ). La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamada a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-dirigentes
Visto: enero 31/13
La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 31/13",791
13,2010-02-15 21:30:50.864238,2013-02-01 14:22:39.057126,50,"La Corte Suprema de Justicia le dictó medida de aseguramiento  por su presunta participación en el delito de desplazamiento forzado (07NOV12). Los hechos motivo de investigación que se desencadenaron en la incursión paramilitar del 2000 en la región de los Montes de María en la denominada masacre de Macayepo. Fue condenado a 40 años de prisión (23FEB10). DETENIDO (17NOV07)e investigado en el proceso de la PARAPOLÍTICA. Renunció a su curul (19JUL07).

http://www.elespectador.com/articulo189355-condenan-40-anos-ex-senador-alvaro-garcia
Visto: enero 28/13",560
361,2019-02-20 14:26:13.582727,2020-02-18 18:14:43.368315,6,"Inconsistencias en contratos del Programa de Alimentación Escolar (PAE) durante su gestión como alcalde de La Dorada. (14ABR18). Los hechos están relacionados con un contrato con la Asociación Juvenil Visión Futura, de marzo del 2015.",1880
5,2010-02-15 21:07:46.575204,2013-02-01 15:28:31.112042,56,"Fue absuelta en la investigación que se le adelantaba por tráfico de influencias(14JUN12), pues al parecer, no se pudo establecer que la exsenadora pidiera de manera irregular ni ilegal información privilegiada al DAS. Había sido llamada a juicio por el uso de información privilegiada proveniente del DAS. (21SEPT11). La Corte Suprema de Justicia le dictó medida de aseguramiento con detención domiciliaria (25MAY11) por su probable participación en las intercepetaciones ilegales del DAS. Fue acusada de utilización de información ilegalmente obtenida por parte del DAS, en contra de la ex congresista Piedad Córdoba (18ENE11).

http://www.elespectador.com/noticias/judicial/articulo-353132-absuelven-nancy-patricia-gutierrez-trafico-de-influencia
Visto: enero 28/13

http://www.elespectador.com/noticias/judicial/articulo-272546-aseguran-nancy-patricia-gutierrez-chuzadas
Visto: enero 28/13
http://www.elespectador.com/node/245608
Visto: enero 28/13
Indagación preliminar pues la Corte Suprema de Justicia busca establecer si la ex congresista habría favorecido a la EPS en las discusiones del proyecto de ley de reforma al sistema de salud, al entregar borradores de la misma a Saludcoop, entre otras EPS.
http://www.eltiempo.com/justicia/corte-suprema-abre-indagacion-contra-nancy-patricia-por-caso-saludcoop_10725224-4
Visto: enero 28/13

En Indagación Preliminar dentro del proceso de la PARAPOLITICA (18ABR08). Según un anónimo allegado a la Corte, la senadora habría sido beneficiada por algunos paramilitares, tanto en Cundinamarca como en varias zonas del país por orden de ex jefes de las autodefensas. Fue archivada la investigación disciplinaria 

http://www.lasillavacia.com/historia/18045
Visto: enero 28/13
http://elespectador.com/noticias/judicial/articulo-307960-archivan-proceso-disciplinario-contra-nancy-patricia-gutierrez-p
Visto: enero 28/13",49
236,2013-02-11 20:10:41.891492,2013-09-25 18:57:20.586596,112,"Condenado a cinco (5) años de prisión por su responsabilidad en el delito de tráfico de influencias (25SEPT13). Torres es investigado por supuestamente favorecer la prórroga de un multimillonario contrato de una empresa de licores del departamento al parecer para favorecer a Olmes Durán lo que habría significado un desfalco a las finanzas del departamento de Chocó (16DIC11).

http://www.elespectador.com/noticias/judicial/articulo-404163-excongresista-edgar-eulises-torres-se-declaro-inocente-proceso-t
Visto: febrero 11/13
http://www.elespectador.com/noticias/judicial/condenan-al-excongresista-edgar-ulises-torres-trafico-d-articulo-448697
Tomado: Septiembre 25/13",950
