id,control_politico_id,activo,usercreated,usermodifed,created_at,updated_at,congresista_id
56876,565,NA,NA,NA,NA,NA,1822
56877,565,NA,NA,NA,NA,NA,1026
56878,565,NA,NA,NA,NA,NA,1413
56879,565,NA,NA,NA,NA,NA,1666
56948,602,NA,NA,NA,NA,NA,876
56952,609,NA,NA,NA,NA,NA,1066
56953,609,NA,NA,NA,NA,NA,1049
56954,609,NA,NA,NA,NA,NA,1503
56955,630,NA,NA,NA,NA,NA,772
56956,630,NA,NA,NA,NA,NA,1353
56957,630,NA,NA,NA,NA,NA,1049
56958,630,NA,NA,NA,NA,NA,876
56967,640,NA,NA,NA,NA,NA,772
56968,640,NA,NA,NA,NA,NA,736
56969,640,NA,NA,NA,NA,NA,979
56974,651,NA,NA,NA,NA,NA,1326
56975,651,NA,NA,NA,NA,NA,1503
56976,651,NA,NA,NA,NA,NA,772
56977,651,NA,NA,NA,NA,NA,1129
56978,651,NA,NA,NA,NA,NA,1070
56979,651,NA,NA,NA,NA,NA,1049
56980,610,NA,NA,NA,NA,NA,238
56981,610,NA,NA,NA,NA,NA,1185
56982,610,NA,NA,NA,NA,NA,1469
56983,610,NA,NA,NA,NA,NA,1426
56984,605,NA,NA,NA,NA,NA,1387
56987,598,NA,NA,NA,NA,NA,1851
56988,598,NA,NA,NA,NA,NA,1370
56989,598,NA,NA,NA,NA,NA,965
56990,598,NA,NA,NA,NA,NA,241
56993,604,NA,NA,NA,NA,NA,1407
56994,604,NA,NA,NA,NA,NA,1326
56995,604,NA,NA,NA,NA,NA,1503
56996,604,NA,NA,NA,NA,NA,1401
56997,604,NA,NA,NA,NA,NA,772
56998,604,NA,NA,NA,NA,NA,1353
56999,604,NA,NA,NA,NA,NA,1269
57000,604,NA,NA,NA,NA,NA,1129
57001,604,NA,NA,NA,NA,NA,1813
57002,604,NA,NA,NA,NA,NA,1070
57003,604,NA,NA,NA,NA,NA,979
57004,601,NA,NA,NA,NA,NA,1370
57005,601,NA,NA,NA,NA,NA,1219
57006,644,NA,NA,NA,NA,NA,1851
57007,644,NA,NA,NA,NA,NA,1370
57008,644,NA,NA,NA,NA,NA,965
57009,644,NA,NA,NA,NA,NA,241
57010,647,NA,NA,NA,NA,NA,1851
57011,647,NA,NA,NA,NA,NA,1370
57012,647,NA,NA,NA,NA,NA,965
57013,647,NA,NA,NA,NA,NA,241
57014,652,NA,NA,NA,NA,NA,1851
57015,652,NA,NA,NA,NA,NA,1370
57016,652,NA,NA,NA,NA,NA,965
57017,652,NA,NA,NA,NA,NA,241
57022,637,NA,NA,NA,NA,NA,1612
57023,637,NA,NA,NA,NA,NA,1118
57024,637,NA,NA,NA,NA,NA,1064
57025,637,NA,NA,NA,NA,NA,231
57026,637,NA,NA,NA,NA,NA,1193
57027,637,NA,NA,NA,NA,NA,235
57028,637,NA,NA,NA,NA,NA,791
57029,641,NA,NA,NA,NA,NA,1452
57030,641,NA,NA,NA,NA,NA,235
57031,641,NA,NA,NA,NA,NA,1428
57032,641,NA,NA,NA,NA,NA,615
57033,611,NA,NA,NA,NA,NA,238
57034,611,NA,NA,NA,NA,NA,1469
57035,612,NA,NA,NA,NA,NA,267
57036,612,NA,NA,NA,NA,NA,1104
57037,607,NA,NA,NA,NA,NA,439
57038,607,NA,NA,NA,NA,NA,238
57039,614,NA,NA,NA,NA,NA,1920
57040,614,NA,NA,NA,NA,NA,1198
57041,1078,NA,NA,NA,NA,NA,1104
57042,1078,NA,NA,NA,NA,NA,1469
57043,615,NA,NA,NA,NA,NA,1185
57048,1081,NA,NA,NA,NA,NA,1920
57049,1081,NA,NA,NA,NA,NA,1493
57050,1083,NA,NA,NA,NA,NA,1185
57051,618,NA,NA,NA,NA,NA,1920
57052,618,NA,NA,NA,NA,NA,1198
57053,618,NA,NA,NA,NA,NA,1469
57059,619,NA,NA,NA,NA,NA,1104
57067,622,NA,NA,NA,NA,NA,439
57068,622,NA,NA,NA,NA,NA,1469
57069,597,NA,NA,NA,NA,NA,1464
57083,617,NA,NA,NA,NA,NA,1381
57084,617,NA,NA,NA,NA,NA,745
57085,617,NA,NA,NA,NA,NA,602
57086,617,NA,NA,NA,NA,NA,1384
57087,617,NA,NA,NA,NA,NA,638
57088,613,NA,NA,NA,NA,NA,728
57089,643,NA,NA,NA,NA,NA,615
57090,642,NA,NA,NA,NA,NA,1452
57091,642,NA,NA,NA,NA,NA,1637
57092,642,NA,NA,NA,NA,NA,615
57098,646,NA,NA,NA,NA,NA,615
57099,645,NA,NA,NA,NA,NA,1452
57100,645,NA,NA,NA,NA,NA,1637
57101,645,NA,NA,NA,NA,NA,235
57102,645,NA,NA,NA,NA,NA,1428
57103,645,NA,NA,NA,NA,NA,615
57111,648,NA,NA,NA,NA,NA,615
57112,648,NA,NA,NA,NA,NA,1637
57113,649,NA,NA,NA,NA,NA,791
57114,649,NA,NA,NA,NA,NA,1612
57115,649,NA,NA,NA,NA,NA,1118
57116,649,NA,NA,NA,NA,NA,231
57117,649,NA,NA,NA,NA,NA,1064
57118,653,NA,NA,NA,NA,NA,791
57119,653,NA,NA,NA,NA,NA,1612
57120,653,NA,NA,NA,NA,NA,1118
57121,653,NA,NA,NA,NA,NA,231
57122,653,NA,NA,NA,NA,NA,1064
57123,1085,NA,NA,NA,NA,NA,1779
57126,1079,NA,NA,NA,NA,NA,2073
57145,595,NA,NA,NA,NA,NA,1351
57146,661,NA,NA,NA,NA,NA,1427
57147,697,NA,NA,NA,NA,NA,1428
57148,697,NA,NA,NA,NA,NA,714
57150,700,NA,NA,NA,NA,NA,1639
57151,700,NA,NA,NA,NA,NA,1465
57155,491,NA,NA,NA,NA,NA,1387
57156,672,NA,NA,NA,NA,NA,737
57157,710,NA,NA,NA,NA,NA,737
57158,1077,NA,NA,NA,NA,NA,1381
57159,1077,NA,NA,NA,NA,NA,744
57160,691,NA,NA,NA,NA,NA,1427
57161,691,NA,NA,NA,NA,NA,744
57162,691,NA,NA,NA,NA,NA,1676
57173,1109,NA,NA,NA,NA,NA,217
57174,1109,NA,NA,NA,NA,NA,755
57175,1109,NA,NA,NA,NA,NA,608
57176,1108,NA,NA,NA,NA,NA,1197
57177,1108,NA,NA,NA,NA,NA,1718
57178,1108,NA,NA,NA,NA,NA,1341
57179,1108,NA,NA,NA,NA,NA,830
57198,674,NA,NA,NA,NA,NA,1779
57199,673,NA,NA,NA,NA,NA,1920
57200,673,NA,NA,NA,NA,NA,439
57201,673,NA,NA,NA,NA,NA,1104
57202,664,NA,NA,NA,NA,NA,266
57203,670,NA,NA,NA,NA,NA,1679
57204,670,NA,NA,NA,NA,NA,1351
57205,698,NA,NA,NA,NA,NA,815
57206,698,NA,NA,NA,NA,NA,774
57224,679,NA,NA,NA,NA,NA,195
57225,679,NA,NA,NA,NA,NA,1468
57226,679,NA,NA,NA,NA,NA,1430
57227,679,NA,NA,NA,NA,NA,590
57228,701,NA,NA,NA,NA,NA,238
57229,701,NA,NA,NA,NA,NA,1920
57230,701,NA,NA,NA,NA,NA,1198
57231,701,NA,NA,NA,NA,NA,1469
57232,701,NA,NA,NA,NA,NA,815
57233,701,NA,NA,NA,NA,NA,439
57234,685,NA,NA,NA,NA,NA,1679
57235,685,NA,NA,NA,NA,NA,1351
57237,690,NA,NA,NA,NA,NA,1752
57239,693,NA,NA,NA,NA,NA,195
57240,693,NA,NA,NA,NA,NA,1468
57241,693,NA,NA,NA,NA,NA,1430
57242,693,NA,NA,NA,NA,NA,590
57246,696,NA,NA,NA,NA,NA,590
57260,1101,NA,NA,NA,NA,NA,1099
57261,1101,NA,NA,NA,NA,NA,1468
57262,1101,NA,NA,NA,NA,NA,590
57264,715,NA,NA,NA,NA,NA,1099
57267,694,NA,NA,NA,NA,NA,420
57268,703,NA,NA,NA,NA,NA,1422
57269,706,NA,NA,NA,NA,NA,1676
57272,1100,NA,NA,NA,NA,NA,494
57273,1106,NA,NA,NA,NA,NA,494
57274,711,NA,NA,NA,NA,NA,494
57275,712,NA,NA,NA,NA,NA,1193
57276,713,NA,NA,NA,NA,NA,494
57277,714,NA,NA,NA,NA,NA,420
57278,714,NA,NA,NA,NA,NA,235
57279,714,NA,NA,NA,NA,NA,1676
57280,714,NA,NA,NA,NA,NA,1193
57281,675,NA,NA,NA,NA,NA,1452
57282,675,NA,NA,NA,NA,NA,615
57283,663,NA,NA,NA,NA,NA,993
57284,663,NA,NA,NA,NA,NA,1323
57287,677,NA,NA,NA,NA,NA,615
57288,686,NA,NA,NA,NA,NA,1452
57289,686,NA,NA,NA,NA,NA,615
57290,692,NA,NA,NA,NA,NA,615
57291,699,NA,NA,NA,NA,NA,1452
57292,699,NA,NA,NA,NA,NA,615
57302,689,NA,NA,NA,NA,NA,615
57303,689,NA,NA,NA,NA,NA,1514
57304,689,NA,NA,NA,NA,NA,641
57305,689,NA,NA,NA,NA,NA,1349
57308,681,NA,NA,NA,NA,NA,615
57319,669,NA,NA,NA,NA,NA,1349
57320,667,NA,NA,NA,NA,NA,217
57326,665,NA,NA,NA,NA,NA,420
57327,665,NA,NA,NA,NA,NA,239
57328,665,NA,NA,NA,NA,NA,1639
57329,665,NA,NA,NA,NA,NA,602
57330,665,NA,NA,NA,NA,NA,859
57331,665,NA,NA,NA,NA,NA,744
57332,665,NA,NA,NA,NA,NA,1193
57333,665,NA,NA,NA,NA,NA,1351
57334,665,NA,NA,NA,NA,NA,1104
57335,665,NA,NA,NA,NA,NA,1225
57336,665,NA,NA,NA,NA,NA,755
57337,665,NA,NA,NA,NA,NA,1469
57338,665,NA,NA,NA,NA,NA,1099
57339,665,NA,NA,NA,NA,NA,802
57340,665,NA,NA,NA,NA,NA,1427
57341,665,NA,NA,NA,NA,NA,1101
57342,665,NA,NA,NA,NA,NA,1602
57343,665,NA,NA,NA,NA,NA,830
57344,665,NA,NA,NA,NA,NA,1198
57345,665,NA,NA,NA,NA,NA,608
57346,665,NA,NA,NA,NA,NA,1229
57347,665,NA,NA,NA,NA,NA,1238
57352,1080,NA,NA,NA,NA,NA,1400
57353,1080,NA,NA,NA,NA,NA,427
57354,1080,NA,NA,NA,NA,NA,991
57355,1080,NA,NA,NA,NA,NA,747
57356,1080,NA,NA,NA,NA,NA,750
57357,1080,NA,NA,NA,NA,NA,1352
57358,1080,NA,NA,NA,NA,NA,266
57359,1080,NA,NA,NA,NA,NA,599
57360,1080,NA,NA,NA,NA,NA,1415
57361,1080,NA,NA,NA,NA,NA,1323
57392,728,NA,NA,NA,NA,NA,494
57393,724,NA,NA,NA,NA,NA,991
57394,724,NA,NA,NA,NA,NA,1636
57395,724,NA,NA,NA,NA,NA,1400
57396,729,NA,NA,NA,NA,NA,1779
57397,723,NA,NA,NA,NA,NA,320
57398,723,NA,NA,NA,NA,NA,1400
57399,723,NA,NA,NA,NA,NA,993
57400,723,NA,NA,NA,NA,NA,747
57401,723,NA,NA,NA,NA,NA,266
57402,723,NA,NA,NA,NA,NA,616
57403,723,NA,NA,NA,NA,NA,1323
57404,723,NA,NA,NA,NA,NA,443
57427,717,NA,NA,NA,NA,NA,759
57428,717,NA,NA,NA,NA,NA,602
57429,717,NA,NA,NA,NA,NA,1384
57430,717,NA,NA,NA,NA,NA,468
57431,1148,NA,NA,NA,NA,NA,1309
57441,1070,NA,NA,NA,NA,NA,714
57442,1070,NA,NA,NA,NA,NA,1430
57443,1070,NA,NA,NA,NA,NA,1679
57452,746,NA,NA,NA,NA,NA,235
57453,746,NA,NA,NA,NA,NA,1676
57454,746,NA,NA,NA,NA,NA,429
57455,746,NA,NA,NA,NA,NA,1193
57456,1123,NA,NA,NA,NA,NA,235
57457,1123,NA,NA,NA,NA,NA,155
57458,1123,NA,NA,NA,NA,NA,1676
57459,1123,NA,NA,NA,NA,NA,429
57460,1123,NA,NA,NA,NA,NA,1193
57461,1142,NA,NA,NA,NA,NA,235
57462,1142,NA,NA,NA,NA,NA,155
57463,1142,NA,NA,NA,NA,NA,1676
57464,1142,NA,NA,NA,NA,NA,429
57465,1142,NA,NA,NA,NA,NA,1193
57466,1145,NA,NA,NA,NA,NA,1193
57469,1011,NA,NA,NA,NA,NA,1198
57470,1011,NA,NA,NA,NA,NA,439
57471,1127,NA,NA,NA,NA,NA,267
57474,1138,NA,NA,NA,NA,NA,238
57475,1138,NA,NA,NA,NA,NA,1469
57476,1144,NA,NA,NA,NA,NA,238
57477,1144,NA,NA,NA,NA,NA,1469
57478,733,NA,NA,NA,NA,NA,1687
57479,733,NA,NA,NA,NA,NA,477
57480,733,NA,NA,NA,NA,NA,602
57481,733,NA,NA,NA,NA,NA,405
57482,750,NA,NA,NA,NA,NA,1083
57483,750,NA,NA,NA,NA,NA,1822
57484,750,NA,NA,NA,NA,NA,876
57485,750,NA,NA,NA,NA,NA,1568
57486,750,NA,NA,NA,NA,NA,1313
57487,750,NA,NA,NA,NA,NA,932
57488,751,NA,NA,NA,NA,NA,962
57489,751,NA,NA,NA,NA,NA,1083
57490,751,NA,NA,NA,NA,NA,1213
57491,751,NA,NA,NA,NA,NA,1568
57492,751,NA,NA,NA,NA,NA,961
57493,751,NA,NA,NA,NA,NA,1822
57494,751,NA,NA,NA,NA,NA,1123
57495,751,NA,NA,NA,NA,NA,932
57506,730,NA,NA,NA,NA,NA,1198
57521,747,NA,NA,NA,NA,NA,992
57522,747,NA,NA,NA,NA,NA,876
57523,747,NA,NA,NA,NA,NA,962
57524,747,NA,NA,NA,NA,NA,978
57525,1071,NA,NA,NA,NA,NA,992
57526,1071,NA,NA,NA,NA,NA,876
57527,1071,NA,NA,NA,NA,NA,962
57532,1146,NA,NA,NA,NA,NA,434
57533,1146,NA,NA,NA,NA,NA,1664
57534,1146,NA,NA,NA,NA,NA,1374
57535,1146,NA,NA,NA,NA,NA,1064
57536,725,NA,NA,NA,NA,NA,434
57537,725,NA,NA,NA,NA,NA,1664
57538,725,NA,NA,NA,NA,NA,1374
57539,725,NA,NA,NA,NA,NA,1064
57540,1119,NA,NA,NA,NA,NA,1719
57541,1012,NA,NA,NA,NA,NA,1206
57542,1012,NA,NA,NA,NA,NA,1157
57549,1126,NA,NA,NA,NA,NA,1188
57550,1126,NA,NA,NA,NA,NA,726
57551,1126,NA,NA,NA,NA,NA,1206
57552,1137,NA,NA,NA,NA,NA,737
57553,1137,NA,NA,NA,NA,NA,726
57554,1137,NA,NA,NA,NA,NA,1719
57555,1137,NA,NA,NA,NA,NA,642
57556,1137,NA,NA,NA,NA,NA,1501
57557,1137,NA,NA,NA,NA,NA,1206
57558,1143,NA,NA,NA,NA,NA,1206
57559,748,NA,NA,NA,NA,NA,1206
57560,802,NA,NA,NA,NA,NA,434
57561,802,NA,NA,NA,NA,NA,1664
57562,802,NA,NA,NA,NA,NA,1374
57563,802,NA,NA,NA,NA,NA,1064
57568,776,NA,NA,NA,NA,NA,1606
57569,776,NA,NA,NA,NA,NA,615
57570,776,NA,NA,NA,NA,NA,1490
57571,776,NA,NA,NA,NA,NA,1452
57576,808,NA,NA,NA,NA,NA,1606
57577,808,NA,NA,NA,NA,NA,615
57578,808,NA,NA,NA,NA,NA,1490
57579,808,NA,NA,NA,NA,NA,1452
57580,805,NA,NA,NA,NA,NA,615
57581,805,NA,NA,NA,NA,NA,1606
57582,805,NA,NA,NA,NA,NA,1629
57583,805,NA,NA,NA,NA,NA,1452
57592,790,NA,NA,NA,NA,NA,420
57593,790,NA,NA,NA,NA,NA,235
57594,790,NA,NA,NA,NA,NA,791
57595,799,NA,NA,NA,NA,NA,791
57598,786,NA,NA,NA,NA,NA,1188
57599,786,NA,NA,NA,NA,NA,726
57600,786,NA,NA,NA,NA,NA,1206
57617,793,NA,NA,NA,NA,NA,1497
57618,793,NA,NA,NA,NA,NA,548
57619,793,NA,NA,NA,NA,NA,1720
57620,793,NA,NA,NA,NA,NA,8
57621,1120,NA,NA,NA,NA,NA,1497
57622,1118,NA,NA,NA,NA,NA,1497
57623,1118,NA,NA,NA,NA,NA,548
57624,1118,NA,NA,NA,NA,NA,1720
57625,1118,NA,NA,NA,NA,NA,8
57626,1139,NA,NA,NA,NA,NA,1497
57627,1139,NA,NA,NA,NA,NA,548
57628,1139,NA,NA,NA,NA,NA,1720
57629,1139,NA,NA,NA,NA,NA,8
57630,1149,NA,NA,NA,NA,NA,548
57631,1149,NA,NA,NA,NA,NA,1720
57632,1149,NA,NA,NA,NA,NA,8
57636,768,NA,NA,NA,NA,NA,1407
57637,768,NA,NA,NA,NA,NA,1326
57638,768,NA,NA,NA,NA,NA,1503
57639,768,NA,NA,NA,NA,NA,1401
57640,768,NA,NA,NA,NA,NA,772
57641,768,NA,NA,NA,NA,NA,1353
57642,768,NA,NA,NA,NA,NA,1129
57643,768,NA,NA,NA,NA,NA,1813
57644,768,NA,NA,NA,NA,NA,1070
57645,768,NA,NA,NA,NA,NA,979
57649,766,NA,NA,NA,NA,NA,766
57661,1125,NA,NA,NA,NA,NA,608
57664,1140,NA,NA,NA,NA,NA,1452
57665,1140,NA,NA,NA,NA,NA,1197
57666,797,NA,NA,NA,NA,NA,1452
57667,797,NA,NA,NA,NA,NA,641
57668,797,NA,NA,NA,NA,NA,615
57674,1014,NA,NA,NA,NA,NA,420
57675,1014,NA,NA,NA,NA,NA,195
57676,1014,NA,NA,NA,NA,NA,1469
57677,1014,NA,NA,NA,NA,NA,429
57678,749,NA,NA,NA,NA,NA,1032
57679,1013,NA,NA,NA,NA,NA,429
57680,1013,NA,NA,NA,NA,NA,1341
57681,1013,NA,NA,NA,NA,NA,638
57682,1013,NA,NA,NA,NA,NA,543
57683,783,NA,NA,NA,NA,NA,1032
57684,773,NA,NA,NA,NA,NA,1401
57685,773,NA,NA,NA,NA,NA,1813
57686,773,NA,NA,NA,NA,NA,979
57687,798,NA,NA,NA,NA,NA,1032
57688,794,NA,NA,NA,NA,NA,1428
57689,794,NA,NA,NA,NA,NA,2073
57690,794,NA,NA,NA,NA,NA,744
57691,794,NA,NA,NA,NA,NA,1465
57692,794,NA,NA,NA,NA,NA,267
57693,794,NA,NA,NA,NA,NA,1099
57694,794,NA,NA,NA,NA,NA,590
57695,794,NA,NA,NA,NA,NA,714
57696,794,NA,NA,NA,NA,NA,155
57697,1141,NA,NA,NA,NA,NA,420
57698,1141,NA,NA,NA,NA,NA,195
57699,1141,NA,NA,NA,NA,NA,1469
57700,1141,NA,NA,NA,NA,NA,1157
57701,1141,NA,NA,NA,NA,NA,429
57702,796,NA,NA,NA,NA,NA,745
57703,231,NA,NA,NA,NA,NA,1374
57704,269,NA,NA,NA,NA,NA,1374
57705,806,NA,NA,NA,NA,NA,1684
57706,16,NA,NA,NA,NA,NA,429
57707,16,NA,NA,NA,NA,NA,1469
57708,17,NA,NA,NA,NA,NA,745
57709,804,NA,NA,NA,NA,NA,1309
57710,804,NA,NA,NA,NA,NA,1341
57711,804,NA,NA,NA,NA,NA,830
57712,804,NA,NA,NA,NA,NA,744
57713,804,NA,NA,NA,NA,NA,145
57714,804,NA,NA,NA,NA,NA,1452
57715,804,NA,NA,NA,NA,NA,1026
57716,804,NA,NA,NA,NA,NA,1206
57717,807,NA,NA,NA,NA,NA,1718
57718,807,NA,NA,NA,NA,NA,1469
57719,774,NA,NA,NA,NA,NA,1718
57720,769,NA,NA,NA,NA,NA,2073
57722,1117,NA,NA,NA,NA,NA,983
57723,209,NA,NA,NA,NA,NA,1016
57724,209,NA,NA,NA,NA,NA,1613
57726,1147,NA,NA,NA,NA,NA,1078
57727,1147,NA,NA,NA,NA,NA,1638
57728,1147,NA,NA,NA,NA,NA,1076
57729,1147,NA,NA,NA,NA,NA,1464
57730,1147,NA,NA,NA,NA,NA,1084
57731,1147,NA,NA,NA,NA,NA,1354
57732,1147,NA,NA,NA,NA,NA,1762
57733,1147,NA,NA,NA,NA,NA,743
57734,1147,NA,NA,NA,NA,NA,1126
57735,803,NA,NA,NA,NA,NA,1920
57736,777,NA,NA,NA,NA,NA,1920
57737,780,NA,NA,NA,NA,NA,1920
57738,779,NA,NA,NA,NA,NA,1920
57739,785,NA,NA,NA,NA,NA,1711
57746,800,NA,NA,NA,NA,NA,1612
57747,800,NA,NA,NA,NA,NA,1064
57748,800,NA,NA,NA,NA,NA,1395
57749,800,NA,NA,NA,NA,NA,1664
57750,800,NA,NA,NA,NA,NA,1374
57751,800,NA,NA,NA,NA,NA,1637
57752,787,NA,NA,NA,NA,NA,1401
57763,809,NA,NA,NA,NA,NA,1606
57775,789,NA,NA,NA,NA,NA,1129
57782,1121,NA,NA,NA,NA,NA,800
57783,1121,NA,NA,NA,NA,NA,1374
57785,716,NA,NA,NA,NA,NA,1129
57786,842,NA,NA,NA,NA,NA,590
57787,855,NA,NA,NA,NA,NA,750
57788,855,NA,NA,NA,NA,NA,1464
57798,833,NA,NA,NA,NA,NA,1129
57799,833,NA,NA,NA,NA,NA,1443
57812,841,NA,NA,NA,NA,NA,732
57813,841,NA,NA,NA,NA,NA,1788
57814,832,NA,NA,NA,NA,NA,1563
57816,1150,NA,NA,NA,NA,NA,439
57817,1150,NA,NA,NA,NA,NA,1351
57819,21,NA,NA,NA,NA,NA,1563
57820,1156,NA,NA,NA,NA,NA,1422
57821,1156,NA,NA,NA,NA,NA,642
57823,1162,NA,NA,NA,NA,NA,195
57824,854,NA,NA,NA,NA,NA,1049
57827,795,NA,NA,NA,NA,NA,1443
57828,795,NA,NA,NA,NA,NA,1049
57837,859,NA,NA,NA,NA,NA,1407
57838,859,NA,NA,NA,NA,NA,1066
57839,859,NA,NA,NA,NA,NA,1443
57840,859,NA,NA,NA,NA,NA,1353
57841,859,NA,NA,NA,NA,NA,1129
57842,859,NA,NA,NA,NA,NA,1813
57843,859,NA,NA,NA,NA,NA,1322
57844,859,NA,NA,NA,NA,NA,1023
57845,859,NA,NA,NA,NA,NA,1070
57846,883,NA,NA,NA,NA,NA,802
57847,1207,NA,NA,NA,NA,NA,481
57848,1207,NA,NA,NA,NA,NA,439
57849,1207,NA,NA,NA,NA,NA,745
57850,1207,NA,NA,NA,NA,NA,615
57851,1207,NA,NA,NA,NA,NA,1452
57852,31,NA,NA,NA,NA,NA,1452
57853,22,NA,NA,NA,NA,NA,519
57854,22,NA,NA,NA,NA,NA,830
57855,25,NA,NA,NA,NA,NA,145
57856,25,NA,NA,NA,NA,NA,1341
57857,25,NA,NA,NA,NA,NA,830
57858,24,NA,NA,NA,NA,NA,1206
57859,23,NA,NA,NA,NA,NA,1143
57860,23,NA,NA,NA,NA,NA,1309
57861,23,NA,NA,NA,NA,NA,195
57862,23,NA,NA,NA,NA,NA,494
57863,23,NA,NA,NA,NA,NA,1341
57864,23,NA,NA,NA,NA,NA,1422
57865,23,NA,NA,NA,NA,NA,267
57866,23,NA,NA,NA,NA,NA,951
57867,23,NA,NA,NA,NA,NA,830
57868,23,NA,NA,NA,NA,NA,1083
57869,23,NA,NA,NA,NA,NA,608
57870,23,NA,NA,NA,NA,NA,759
57871,23,NA,NA,NA,NA,NA,1490
57872,23,NA,NA,NA,NA,NA,737
57873,23,NA,NA,NA,NA,NA,802
57874,23,NA,NA,NA,NA,NA,420
57875,23,NA,NA,NA,NA,NA,1501
57876,23,NA,NA,NA,NA,NA,1430
57877,23,NA,NA,NA,NA,NA,296
57878,30,NA,NA,NA,NA,NA,1351
57879,1202,NA,NA,NA,NA,NA,481
57880,1202,NA,NA,NA,NA,NA,239
57881,844,NA,NA,NA,NA,NA,235
57882,844,NA,NA,NA,NA,NA,1118
57883,29,NA,NA,NA,NA,NA,1206
57884,28,NA,NA,NA,NA,NA,1206
57885,27,NA,NA,NA,NA,NA,1718
57886,27,NA,NA,NA,NA,NA,548
57887,27,NA,NA,NA,NA,NA,1720
57888,843,NA,NA,NA,NA,NA,608
57893,856,NA,NA,NA,NA,NA,1608
57894,856,NA,NA,NA,NA,NA,1351
57895,856,NA,NA,NA,NA,NA,1470
57896,856,NA,NA,NA,NA,NA,1473
57897,856,NA,NA,NA,NA,NA,714
57898,856,NA,NA,NA,NA,NA,1832
57899,858,NA,NA,NA,NA,NA,714
57907,846,NA,NA,NA,NA,NA,1497
57908,846,NA,NA,NA,NA,NA,548
57909,846,NA,NA,NA,NA,NA,1720
57910,846,NA,NA,NA,NA,NA,8
57911,847,NA,NA,NA,NA,NA,1497
57912,847,NA,NA,NA,NA,NA,548
57913,847,NA,NA,NA,NA,NA,1720
57914,851,NA,NA,NA,NA,NA,548
57915,851,NA,NA,NA,NA,NA,1720
57916,851,NA,NA,NA,NA,NA,1465
57917,862,NA,NA,NA,NA,NA,1497
57918,862,NA,NA,NA,NA,NA,548
57919,862,NA,NA,NA,NA,NA,1465
57920,874,NA,NA,NA,NA,NA,265
57921,874,NA,NA,NA,NA,NA,548
57922,874,NA,NA,NA,NA,NA,1639
57923,874,NA,NA,NA,NA,NA,1720
57924,874,NA,NA,NA,NA,NA,519
57925,874,NA,NA,NA,NA,NA,802
57926,874,NA,NA,NA,NA,NA,1497
57927,839,NA,NA,NA,NA,NA,548
57929,863,NA,NA,NA,NA,NA,1104
57930,845,NA,NA,NA,NA,NA,1104
57931,867,NA,NA,NA,NA,NA,1198
57932,867,NA,NA,NA,NA,NA,439
57933,864,NA,NA,NA,NA,NA,1104
57934,1182,NA,NA,NA,NA,NA,1104
57935,837,NA,NA,NA,NA,NA,267
57936,837,NA,NA,NA,NA,NA,1469
57937,837,NA,NA,NA,NA,NA,1920
57938,837,NA,NA,NA,NA,NA,296
57939,837,NA,NA,NA,NA,NA,439
57940,837,NA,NA,NA,NA,NA,1104
57941,870,NA,NA,NA,NA,NA,238
57942,870,NA,NA,NA,NA,NA,1469
57943,872,NA,NA,NA,NA,NA,238
57944,872,NA,NA,NA,NA,NA,1469
57945,875,NA,NA,NA,NA,NA,1186
57946,876,NA,NA,NA,NA,NA,1198
57947,876,NA,NA,NA,NA,NA,1493
57948,876,NA,NA,NA,NA,NA,1186
57949,878,NA,NA,NA,NA,NA,1104
57951,861,NA,NA,NA,NA,NA,1206
57961,849,NA,NA,NA,NA,NA,642
57962,849,NA,NA,NA,NA,NA,1206
57967,850,NA,NA,NA,NA,NA,737
57968,850,NA,NA,NA,NA,NA,1188
57969,850,NA,NA,NA,NA,NA,1157
57970,850,NA,NA,NA,NA,NA,1719
57971,850,NA,NA,NA,NA,NA,1718
57972,850,NA,NA,NA,NA,NA,1206
57973,850,NA,NA,NA,NA,NA,859
57974,866,NA,NA,NA,NA,NA,642
57975,866,NA,NA,NA,NA,NA,1718
57976,865,NA,NA,NA,NA,NA,1188
57977,865,NA,NA,NA,NA,NA,1206
57978,848,NA,NA,NA,NA,NA,737
57979,848,NA,NA,NA,NA,NA,1719
57980,848,NA,NA,NA,NA,NA,642
57981,848,NA,NA,NA,NA,NA,726
57982,848,NA,NA,NA,NA,NA,1718
57983,848,NA,NA,NA,NA,NA,1206
57984,868,NA,NA,NA,NA,NA,737
57985,868,NA,NA,NA,NA,NA,1719
57986,868,NA,NA,NA,NA,NA,642
57987,868,NA,NA,NA,NA,NA,726
57988,868,NA,NA,NA,NA,NA,1718
57989,868,NA,NA,NA,NA,NA,1206
57994,834,NA,NA,NA,NA,NA,737
57995,834,NA,NA,NA,NA,NA,1719
57996,834,NA,NA,NA,NA,NA,642
57997,834,NA,NA,NA,NA,NA,726
57998,834,NA,NA,NA,NA,NA,1718
57999,834,NA,NA,NA,NA,NA,1206
58000,869,NA,NA,NA,NA,NA,859
58001,871,NA,NA,NA,NA,NA,737
58002,801,NA,NA,NA,NA,NA,737
58003,801,NA,NA,NA,NA,NA,1188
58004,801,NA,NA,NA,NA,NA,1157
58005,801,NA,NA,NA,NA,NA,1719
58006,801,NA,NA,NA,NA,NA,1718
58007,801,NA,NA,NA,NA,NA,1206
58008,801,NA,NA,NA,NA,NA,859
