id,cuatrienio_id,comision_id,congresista_id,cargo_legislativo_id_comision,fecha_inicio,fecha_fin,activo,usercreated,usermodifed,created_at,updated_at
3260,7,10,7793,NA,08/11/16,19/07/18,T,,,12/12/16 19:51,12/12/16 19:51
3261,7,30,7793,NA,08/11/16,19/07/18,T,,,12/12/16 19:53,12/12/16 19:53
3262,2,31,50,2,20/07/09,19/07/10,T,,,11/01/17 18:11,11/01/17 18:11
3263,2,31,87,2,20/07/08,19/07/09,T,,,11/01/17 18:12,11/01/17 18:12
3264,2,31,97,2,20/07/07,19/07/08,T,,,11/01/17 18:13,11/01/17 18:13
3265,2,31,21,2,20/07/06,19/07/07,T,,,11/01/17 18:14,11/01/17 18:14
3266,2,31,11,1,20/07/06,19/07/07,T,,,11/01/17 18:15,11/01/17 18:15
3267,2,31,36,1,20/07/07,19/07/08,T,,,11/01/17 18:16,11/01/17 18:16
3268,2,31,53,1,20/07/08,19/07/09,T,,,11/01/17 18:16,11/01/17 18:16
3269,2,31,875,1,20/07/09,19/07/10,T,,,11/01/17 18:17,11/01/17 18:17
3270,7,1,9431,NA,25/01/17,25/05/17,T,,,25/01/17 18:24,25/01/17 18:24
3271,7,12,9252,NA,23/11/16,19/07/18,T,,,30/01/17 15:52,30/01/17 15:52
3272,7,32,9252,NA,23/11/16,19/07/18,T,,,30/01/17 15:53,30/01/17 15:53
3273,1,10,12215,NA,14/11/01,19/07/02,T,,,23/03/17 20:04,23/03/17 20:04
3274,7,33,8585,2,04/04/17,19/07/18,T,,,07/04/17 15:29,07/04/17 15:29
3275,7,33,9462,1,04/04/17,19/07/18,T,,,07/04/17 15:29,07/04/17 15:29
3276,7,14,933,NA,20/07/14,18/03/17,T,,,29/07/14 18:13,19/04/17 20:20
3277,7,14,566,NA,25/04/17,19/07/18,T,,,25/04/17 16:39,25/04/17 16:39
3278,7,14,1984,NA,05/07/17,05/11/17,T,,,06/07/17 14:45,06/07/17 14:45
3279,7,1,1178,2,20/07/17,19/07/18,T,,,02/08/17 18:11,02/08/17 18:11
3280,7,1,7646,1,20/07/17,19/07/18,T,,,02/08/17 18:11,02/08/17 18:11
3281,7,11,2734,2,20/07/17,19/07/18,T,,,02/08/17 18:12,02/08/17 18:12
3282,7,13,47,2,20/07/17,19/07/18,T,,,02/08/17 18:12,02/08/17 18:12
3283,7,13,27,1,20/07/17,19/07/18,T,,,02/08/17 18:13,02/08/17 18:13
3284,7,8,1456,2,20/07/17,19/07/18,T,,,02/08/17 18:13,02/08/17 18:13
3285,7,5,59,2,20/07/17,19/07/18,T,,,02/08/17 18:14,02/08/17 18:14
3286,7,5,39,1,20/07/17,19/07/18,T,,,02/08/17 18:14,02/08/17 18:14
3287,7,3,997,2,20/07/17,19/07/18,T,,,02/08/17 18:15,02/08/17 18:15
3288,7,3,9562,1,20/07/17,19/07/18,T,,,02/08/17 18:15,02/08/17 18:15
3289,7,14,8467,2,20/07/17,19/07/18,T,,,02/08/17 18:15,02/08/17 18:15
3290,7,14,1984,1,20/07/17,05/11/17,T,,,02/08/17 18:16,02/08/17 18:16
3291,7,7,2247,2,20/07/17,19/07/18,T,,,02/08/17 18:23,02/08/17 18:23
3292,7,7,2268,1,20/07/17,19/07/18,T,,,02/08/17 18:24,02/08/17 18:24
3293,7,4,2246,2,20/07/17,19/07/18,T,,,02/08/17 18:24,02/08/17 18:24
3294,7,4,7554,1,20/07/17,19/07/18,T,,,02/08/17 18:24,02/08/17 18:24
3295,7,12,1133,2,20/07/17,19/07/18,T,,,02/08/17 18:25,02/08/17 18:25
3296,7,12,1785,1,20/07/17,19/07/18,T,,,02/08/17 18:25,02/08/17 18:25
3297,7,10,2504,2,20/07/17,19/07/18,T,,,02/08/17 18:25,02/08/17 18:25
3298,7,10,8908,1,20/07/17,19/07/18,T,,,02/08/17 18:25,02/08/17 18:25
3299,7,9,7470,1,20/07/17,19/07/18,T,,,02/08/17 18:26,02/08/17 18:26
3300,7,9,7839,2,20/07/17,19/07/18,T,,,02/08/17 18:26,02/08/17 18:27
3301,7,6,8623,2,20/07/17,19/07/18,T,,,02/08/17 18:27,02/08/17 18:27
3302,7,6,873,1,20/07/17,19/07/18,T,,,02/08/17 18:28,02/08/17 18:28
3303,7,2,1170,2,20/07/17,19/07/18,T,,,02/08/17 18:28,02/08/17 18:28
3304,7,2,7329,1,20/07/17,19/07/18,T,,,02/08/17 18:28,02/08/17 18:28
3305,7,6,8798,NA,03/08/17,19/07/18,T,,,14/09/17 20:57,14/09/17 20:57
3306,7,4,12237,NA,29/08/17,19/07/18,T,,,20/09/17 15:50,20/09/17 15:50
3307,7,14,7652,1,15/11/17,19/07/18,T,,,17/11/17 13:43,17/11/17 13:43
3308,7,1,731,NA,20/07/14,25/01/18,T,,,29/07/14 17:48,26/01/18 19:20
3309,7,5,142,NA,14/03/18,19/07/18,T,,,04/04/18 15:31,04/04/18 15:31
3310,7,1,1984,NA,25/01/18,13/03/18,T,,,26/01/18 19:21,04/04/18 15:32
3311,7,11,98,NA,14/03/18,19/07/18,T,,,04/04/18 15:38,04/04/18 15:38
3312,7,1,288,NA,14/03/18,19/07/18,T,,,04/04/18 15:39,04/04/18 15:39
3313,7,8,9,1,20/07/17,03/04/18,T,,,02/08/17 18:14,04/04/18 16:37
3314,7,2,7740,NA,04/04/18,19/07/18,T,,,05/04/18 15:11,05/04/18 15:11
3315,7,11,8513,1,20/07/17,13/03/18,T,,,02/08/17 18:12,10/04/18 15:46
3316,7,11,9488,1,10/04/18,19/07/18,T,,,10/04/18 15:47,10/04/18 15:47
3317,7,7,2084,NA,06/12/17,19/07/18,T,,,11/04/18 14:34,11/04/18 14:34
3318,7,12,7648,NA,06/12/17,19/07/18,T,,,11/04/18 14:34,11/04/18 14:34
3319,7,41,20,NA,13/02/18,19/07/18,T,,,22/05/18 14:33,22/05/18 14:33
3320,7,41,7652,NA,13/02/18,19/07/18,T,,,22/05/18 14:34,22/05/18 14:34
3321,7,41,8355,NA,13/02/18,19/07/18,T,,,22/05/18 14:34,22/05/18 14:34
3322,7,41,8510,NA,13/02/18,19/07/18,T,,,22/05/18 14:35,22/05/18 14:35
3323,7,41,8223,NA,13/02/18,19/07/18,T,,,22/05/18 14:35,22/05/18 14:35
3324,7,41,9081,NA,13/02/18,19/07/18,T,,,22/05/18 14:35,22/05/18 14:35
3325,7,9,14564,NA,03/05/18,19/07/18,T,,,06/07/18 14:59,06/07/18 14:59
3326,7,2,1202,NA,01/06/18,19/07/18,T,,,06/07/18 15:38,06/07/18 15:38
3327,8,7,2499,NA,20/07/18,19/07/22,T,,,26/07/18 16:49,26/07/18 16:49
3328,8,7,8637,NA,20/07/18,19/07/22,T,,,26/07/18 16:50,26/07/18 16:50
3329,8,7,8644,NA,20/07/18,19/07/22,T,,,26/07/18 16:50,26/07/18 16:50
3330,8,7,2502,NA,20/07/18,19/07/22,T,,,26/07/18 16:50,26/07/18 16:50
3331,8,7,13242,NA,20/07/18,19/07/22,T,,,26/07/18 16:52,26/07/18 16:52
3332,8,7,13928,NA,20/07/18,19/07/22,T,,,26/07/18 16:52,26/07/18 16:52
3333,8,7,13594,NA,20/07/18,19/07/22,T,,,26/07/18 16:52,26/07/18 16:52
3334,8,7,1880,NA,20/07/18,19/07/22,T,,,26/07/18 16:53,26/07/18 16:53
3335,8,7,12519,NA,20/07/18,19/07/22,T,,,26/07/18 16:53,26/07/18 16:53
3336,8,7,13342,NA,20/07/18,19/07/22,T,,,26/07/18 16:53,26/07/18 16:53
3337,8,7,12331,NA,20/07/18,19/07/22,T,,,26/07/18 16:57,26/07/18 16:57
3338,8,7,7677,NA,20/07/18,19/07/22,T,,,26/07/18 16:57,26/07/18 16:57
3339,8,7,9129,NA,20/07/18,19/07/22,T,,,26/07/18 16:57,26/07/18 16:57
3340,8,7,7694,NA,20/07/18,19/07/22,T,,,26/07/18 16:58,26/07/18 16:58
3341,8,7,12538,NA,20/07/18,19/07/22,T,,,26/07/18 16:58,26/07/18 16:58
3342,8,7,7767,NA,20/07/18,19/07/22,T,,,26/07/18 16:58,26/07/18 16:58
3343,8,7,7793,NA,20/07/18,19/07/22,T,,,26/07/18 16:59,26/07/18 16:59
3344,8,7,14357,NA,20/07/18,19/07/22,T,,,26/07/18 16:59,26/07/18 16:59
3345,8,7,12999,NA,20/07/18,19/07/22,T,,,26/07/18 16:59,26/07/18 16:59
3346,8,7,12287,NA,20/07/18,19/07/22,T,,,26/07/18 17:00,26/07/18 17:00
3347,8,7,7315,NA,20/07/18,19/07/22,T,,,26/07/18 17:00,26/07/18 17:00
3348,8,7,7338,NA,20/07/18,19/07/22,T,,,26/07/18 17:01,26/07/18 17:01
3349,8,7,9521,NA,20/07/18,19/07/22,T,,,26/07/18 17:01,26/07/18 17:01
3350,8,7,7483,NA,20/07/18,19/07/22,T,,,26/07/18 17:01,26/07/18 17:01
3351,8,7,12376,NA,20/07/18,19/07/22,T,,,26/07/18 17:02,26/07/18 17:02
3352,8,7,7635,NA,20/07/18,19/07/22,T,,,26/07/18 17:02,26/07/18 17:02
3353,8,7,13054,NA,20/07/18,19/07/22,T,,,26/07/18 17:02,26/07/18 17:02
3354,8,7,12827,NA,20/07/18,19/07/22,T,,,26/07/18 17:03,26/07/18 17:03
3355,8,7,7739,NA,20/07/18,19/07/22,T,,,26/07/18 17:03,26/07/18 17:03
3356,8,7,13164,NA,20/07/18,19/07/22,T,,,26/07/18 17:03,26/07/18 17:03
3357,8,7,192,NA,20/07/18,19/07/22,T,,,26/07/18 17:04,26/07/18 17:04
3358,8,7,12443,NA,20/07/18,19/07/22,T,,,26/07/18 17:04,26/07/18 17:04
3359,8,7,656,NA,20/07/18,19/07/22,T,,,26/07/18 17:04,26/07/18 17:04
3360,8,7,13638,NA,20/07/18,19/07/22,T,,,26/07/18 17:05,26/07/18 17:05
3361,8,7,2448,NA,20/07/18,19/07/22,T,,,26/07/18 17:05,26/07/18 17:05
3362,8,7,2507,NA,20/07/18,19/07/22,T,,,26/07/18 17:33,26/07/18 17:33
3363,8,4,12587,NA,20/07/18,19/07/22,T,,,26/07/18 17:34,26/07/18 17:34
3364,8,4,6057,NA,20/07/18,19/07/22,T,,,26/07/18 17:34,26/07/18 17:34
3365,8,4,256,NA,20/07/18,19/07/22,T,,,26/07/18 17:34,26/07/18 17:34
3366,8,4,2516,NA,20/07/18,19/07/22,T,,,26/07/18 17:35,26/07/18 17:35
3367,8,4,2255,NA,20/07/18,19/07/22,T,,,26/07/18 17:35,26/07/18 17:35
3368,8,4,12565,NA,20/07/18,19/07/22,T,,,26/07/18 17:36,26/07/18 17:36
3369,8,4,7619,NA,20/07/18,19/07/22,T,,,26/07/18 17:36,26/07/18 17:36
3370,8,4,2084,NA,20/07/18,19/07/22,T,,,26/07/18 17:36,26/07/18 17:36
3371,8,4,14399,NA,20/07/18,19/07/22,T,,,26/07/18 17:37,26/07/18 17:37
3372,8,4,9442,NA,20/07/18,19/07/22,T,,,26/07/18 17:37,26/07/18 17:37
3373,8,4,7453,NA,20/07/18,19/07/22,T,,,26/07/18 17:38,26/07/18 17:38
3374,8,4,12706,NA,20/07/18,19/07/22,T,,,26/07/18 17:38,26/07/18 17:38
3375,8,4,14341,NA,20/07/18,19/07/22,T,,,26/07/18 17:39,26/07/18 17:39
3376,8,4,8150,NA,20/07/18,19/07/22,T,,,26/07/18 17:39,26/07/18 17:39
3377,8,4,1522,NA,20/07/18,19/07/22,T,,,26/07/18 17:39,26/07/18 17:39
3378,8,12,8595,NA,20/07/18,19/07/22,T,,,26/07/18 17:40,26/07/18 17:40
3379,8,12,5479,NA,20/07/18,19/07/22,T,,,26/07/18 17:41,26/07/18 17:41
3380,8,12,8599,NA,20/07/18,19/07/22,T,,,26/07/18 17:41,26/07/18 17:41
3381,8,12,8623,NA,20/07/18,19/07/22,T,,,26/07/18 17:41,26/07/18 17:41
3382,8,12,12310,NA,20/07/18,19/07/22,T,,,26/07/18 17:42,26/07/18 17:42
3383,8,12,13941,NA,20/07/18,19/07/22,T,,,26/07/18 17:42,26/07/18 17:42
3384,8,12,13785,NA,20/07/18,19/07/22,T,,,26/07/18 17:43,26/07/18 17:43
3385,8,12,2508,NA,20/07/18,19/07/22,T,,,26/07/18 17:43,26/07/18 17:43
3386,8,12,12562,NA,20/07/18,19/07/22,T,,,26/07/18 17:43,26/07/18 17:43
3387,8,12,2039,NA,20/07/18,19/07/22,T,,,26/07/18 17:44,26/07/18 17:44
3388,8,12,14059,NA,20/07/18,19/07/22,T,,,26/07/18 17:44,26/07/18 17:44
3389,8,12,1956,NA,20/07/18,19/07/22,T,,,26/07/18 17:45,26/07/18 17:45
3390,8,12,9122,NA,20/07/18,19/07/22,T,,,26/07/18 17:45,26/07/18 17:45
3391,8,12,14282,NA,20/07/18,19/07/22,T,,,26/07/18 17:46,26/07/18 17:46
3392,8,12,7648,NA,20/07/18,19/07/22,T,,,26/07/18 17:46,26/07/18 17:46
3393,8,12,809,NA,20/07/18,19/07/22,T,,,26/07/18 17:46,26/07/18 17:46
3394,8,12,8538,NA,20/07/18,19/07/22,T,,,26/07/18 17:46,26/07/18 17:46
3395,8,12,282,NA,20/07/18,19/07/22,T,,,26/07/18 17:47,26/07/18 17:47
3396,8,12,13049,NA,20/07/18,19/07/22,T,,,26/07/18 17:47,26/07/18 17:47
3397,8,12,13468,NA,20/07/18,19/07/22,T,,,26/07/18 17:47,26/07/18 17:47
3398,8,12,12276,NA,20/07/18,19/07/22,T,,,26/07/18 17:48,26/07/18 17:48
3399,8,12,1527,NA,20/07/18,19/07/22,T,,,26/07/18 17:48,26/07/18 17:48
3400,8,12,13162,NA,20/07/18,19/07/22,T,,,26/07/18 17:49,26/07/18 17:49
3401,8,12,12555,NA,20/07/18,19/07/22,T,,,26/07/18 17:49,26/07/18 17:49
3402,8,12,1532,NA,20/07/18,19/07/22,T,,,26/07/18 17:49,26/07/18 17:49
3403,8,12,12891,NA,20/07/18,19/07/22,T,,,26/07/18 17:50,26/07/18 17:50
3404,8,12,14284,NA,20/07/18,19/07/22,T,,,26/07/18 17:50,26/07/18 17:50
3405,8,12,12290,NA,20/07/18,19/07/22,T,,,26/07/18 17:50,26/07/18 17:50
3406,8,10,14464,NA,20/07/18,19/07/22,T,,,26/07/18 17:57,26/07/18 17:57
3407,8,10,13770,NA,20/07/18,19/07/22,T,,,26/07/18 18:06,26/07/18 18:06
3408,8,10,658,NA,20/07/18,19/07/22,T,,,26/07/18 18:07,26/07/18 18:07
3409,8,10,12648,NA,20/07/18,19/07/22,T,,,26/07/18 18:07,26/07/18 18:07
3410,8,10,8930,NA,20/07/18,19/07/22,T,,,26/07/18 18:07,26/07/18 18:07
3411,8,10,8908,NA,20/07/18,19/07/22,T,,,26/07/18 18:08,26/07/18 18:08
3412,8,10,8929,NA,20/07/18,19/07/22,T,,,26/07/18 18:08,26/07/18 18:08
3413,8,10,8188,NA,20/07/18,19/07/22,T,,,26/07/18 18:15,26/07/18 18:15
3414,8,9,7437,NA,20/07/18,19/07/22,T,,,26/07/18 18:24,26/07/18 18:24
3415,8,9,12805,NA,20/07/18,19/07/22,T,,,26/07/18 18:28,26/07/18 18:28
3416,8,6,13937,NA,20/07/18,19/07/22,T,,,26/07/18 19:19,26/07/18 19:19
3417,8,2,12395,NA,20/07/18,19/07/22,T,,,26/07/18 19:50,26/07/18 19:50
3418,8,2,12301,NA,20/07/18,19/07/22,T,,,26/07/18 19:51,26/07/18 19:51
3419,8,10,8921,NA,20/07/18,19/07/22,T,,,26/07/18 18:09,26/07/18 18:09
3420,8,10,14361,NA,20/07/18,19/07/22,T,,,26/07/18 18:14,26/07/18 18:14
3421,8,9,9193,NA,20/07/18,19/07/22,T,,,26/07/18 18:25,26/07/18 18:25
3422,8,2,13589,NA,20/07/18,19/07/22,T,,,26/07/18 19:55,26/07/18 19:55
3423,8,10,160,NA,20/07/18,19/07/22,T,,,26/07/18 18:09,26/07/18 18:09
3424,8,10,8815,NA,20/07/18,19/07/22,T,,,26/07/18 18:11,26/07/18 18:11
3425,8,10,14411,NA,20/07/18,19/07/22,T,,,26/07/18 18:16,26/07/18 18:16
3426,8,9,14320,NA,20/07/18,19/07/22,T,,,26/07/18 18:27,26/07/18 18:27
3427,8,6,12982,NA,20/07/18,19/07/22,T,,,26/07/18 19:19,26/07/18 19:19
3428,8,6,12582,NA,20/07/18,19/07/22,T,,,26/07/18 19:29,26/07/18 19:29
3429,8,10,14334,NA,20/07/18,19/07/22,T,,,26/07/18 18:09,26/07/18 18:09
3430,8,10,12605,NA,20/07/18,19/07/22,T,,,26/07/18 18:12,26/07/18 18:12
3431,8,9,2109,NA,20/07/18,19/07/22,T,,,26/07/18 18:26,26/07/18 18:26
3432,8,2,12833,NA,20/07/18,19/07/22,T,,,26/07/18 19:54,26/07/18 19:54
3433,8,10,13833,NA,20/07/18,19/07/22,T,,,26/07/18 18:10,26/07/18 18:10
3434,8,2,13688,NA,20/07/18,19/07/22,T,,,26/07/18 19:49,26/07/18 19:49
3435,8,10,12337,NA,20/07/18,19/07/22,T,,,26/07/18 18:12,26/07/18 18:12
3436,8,9,7839,NA,20/07/18,19/07/22,T,,,26/07/18 18:25,26/07/18 18:25
3437,8,9,9387,NA,20/07/18,19/07/22,T,,,26/07/18 18:26,26/07/18 18:26
3438,8,6,14355,NA,20/07/18,19/07/22,T,,,26/07/18 19:27,26/07/18 19:27
3439,8,4,718,NA,20/07/18,10/05/19,T,,,26/07/18 17:35,21/06/19 20:08
3440,8,6,13202,NA,20/07/18,19/07/22,T,,,26/07/18 17:38,29/01/20 15:55
3441,8,10,14028,NA,20/07/18,11/12/19,T,,,26/07/18 18:17,31/01/20 16:38
3442,8,10,14428,NA,20/07/18,23/10/18,T,,,26/07/18 18:07,12/02/20 13:25
3443,8,12,140,NA,20/07/18,23/07/19,T,,,26/07/18 17:43,12/02/20 13:22
3444,8,6,13462,NA,20/07/18,19/07/22,T,,,26/07/18 19:28,26/07/18 19:28
3445,8,6,873,NA,20/07/18,19/07/22,T,,,26/07/18 19:30,26/07/18 19:30
3446,8,2,12994,NA,20/07/18,19/07/22,T,,,26/07/18 19:49,26/07/18 19:49
3447,8,2,12452,NA,20/07/18,19/07/22,T,,,26/07/18 19:50,26/07/18 19:50
3448,8,2,12855,NA,20/07/18,19/07/22,T,,,26/07/18 19:51,26/07/18 19:51
3449,8,10,13268,NA,20/07/18,19/07/22,T,,,26/07/18 18:12,26/07/18 18:12
3450,8,10,13148,NA,20/07/18,19/07/22,T,,,26/07/18 18:14,26/07/18 18:14
3451,8,9,2256,NA,20/07/18,19/07/22,T,,,26/07/18 18:28,26/07/18 18:28
3452,8,9,7470,NA,20/07/18,19/07/22,T,,,26/07/18 18:52,26/07/18 18:52
3453,8,10,13474,NA,20/07/18,19/07/22,T,,,26/07/18 18:13,26/07/18 18:13
3454,8,10,8118,NA,20/07/18,19/07/22,T,,,26/07/18 18:13,26/07/18 18:13
3455,8,10,13948,NA,20/07/18,19/07/22,T,,,26/07/18 18:15,26/07/18 18:15
3456,8,9,13871,NA,20/07/18,19/07/22,T,,,26/07/18 18:25,26/07/18 18:25
3457,8,9,211,NA,20/07/18,19/07/22,T,,,26/07/18 18:26,26/07/18 18:26
3458,8,6,12433,NA,20/07/18,19/07/22,T,,,26/07/18 19:20,26/07/18 19:20
3459,8,6,1201,NA,20/07/18,19/07/22,T,,,26/07/18 19:20,26/07/18 19:20
3460,8,6,13150,NA,20/07/18,19/07/22,T,,,26/07/18 19:29,26/07/18 19:29
3461,8,2,14266,NA,20/07/18,19/07/22,T,,,26/07/18 19:53,26/07/18 19:53
3462,8,10,1615,NA,20/07/18,19/07/22,T,,,26/07/18 18:16,26/07/18 18:16
3463,8,9,12312,NA,20/07/18,19/07/22,T,,,26/07/18 18:17,26/07/18 18:17
3464,8,9,1560,NA,20/07/18,19/07/22,T,,,26/07/18 18:26,26/07/18 18:26
3465,8,6,13185,NA,20/07/18,19/07/22,T,,,26/07/18 19:18,26/07/18 19:18
3466,8,6,8582,NA,20/07/18,19/07/22,T,,,26/07/18 19:21,26/07/18 19:21
3467,8,2,12528,NA,20/07/18,19/07/22,T,,,26/07/18 19:51,26/07/18 19:51
3468,8,10,14395,NA,20/07/18,19/07/22,T,,,26/07/18 18:16,26/07/18 18:16
3469,8,9,13476,NA,20/07/18,19/07/22,T,,,26/07/18 18:27,26/07/18 18:27
3470,8,9,12460,NA,20/07/18,19/07/22,T,,,26/07/18 18:52,26/07/18 18:52
3471,8,6,12638,NA,20/07/18,19/07/22,T,,,26/07/18 19:27,26/07/18 19:27
3472,8,6,482,NA,20/07/18,19/07/22,T,,,26/07/18 19:30,26/07/18 19:30
3473,8,9,8576,NA,20/07/18,19/07/22,T,,,26/07/18 18:17,26/07/18 18:17
3474,8,6,12705,NA,20/07/18,19/07/22,T,,,26/07/18 19:29,26/07/18 19:29
3475,8,2,13236,NA,20/07/18,19/07/22,T,,,26/07/18 19:31,26/07/18 19:31
3476,8,2,14264,NA,20/07/18,19/07/22,T,,,26/07/18 19:31,26/07/18 19:31
3477,8,9,14067,NA,20/07/18,19/07/22,T,,,26/07/18 18:24,26/07/18 18:24
3478,8,2,8528,NA,20/07/18,19/07/22,T,,,26/07/18 19:48,26/07/18 19:48
3479,8,9,8893,NA,20/07/18,19/07/22,T,,,26/07/18 18:24,26/07/18 18:24
3480,8,6,13967,NA,20/07/18,19/07/22,T,,,26/07/18 19:20,26/07/18 19:20
3481,8,2,12996,NA,20/07/18,19/07/22,T,,,26/07/18 19:50,26/07/18 19:50
3482,8,9,9406,NA,20/07/18,19/07/22,T,,,26/07/18 18:27,26/07/18 18:27
3483,8,6,12903,NA,20/07/18,19/07/22,T,,,26/07/18 19:28,26/07/18 19:28
3484,8,9,12324,NA,20/07/18,19/07/22,T,,,26/07/18 18:28,26/07/18 18:28
3485,8,6,8567,NA,20/07/18,19/07/22,T,,,26/07/18 19:18,26/07/18 19:18
3486,8,2,303,NA,20/07/18,19/07/22,T,,,26/07/18 19:52,26/07/18 19:52
3487,8,2,14331,NA,20/07/18,19/07/22,T,,,26/07/18 19:54,26/07/18 19:54
3488,8,2,13285,NA,20/07/18,19/07/22,T,,,26/07/18 19:56,26/07/18 19:56
3489,8,7,12331,1,20/07/18,19/07/19,T,,,01/08/18 15:57,01/08/18 15:57
3490,8,4,12587,2,20/07/18,19/07/19,T,,,01/08/18 15:58,01/08/18 15:58
3491,8,4,14399,1,20/07/18,19/07/19,T,,,01/08/18 15:59,01/08/18 15:59
3492,8,12,809,2,20/07/18,19/07/19,T,,,01/08/18 16:00,01/08/18 16:00
3493,8,12,12562,1,20/07/18,19/07/19,T,,,01/08/18 16:00,01/08/18 16:00
3494,8,10,160,2,20/07/18,19/07/19,T,,,01/08/18 16:00,01/08/18 16:00
3495,8,10,13148,1,20/07/18,19/07/19,T,,,01/08/18 16:01,01/08/18 16:01
3496,8,9,13476,1,20/07/18,19/07/19,T,,,01/08/18 16:01,01/08/18 16:01
3497,8,6,13185,2,20/07/18,19/07/19,T,,,01/08/18 16:01,01/08/18 16:01
3498,8,6,12433,1,20/07/18,19/07/19,T,,,01/08/18 16:02,01/08/18 16:02
3499,8,2,12301,2,20/07/18,19/07/19,T,,,01/08/18 16:02,01/08/18 16:02
3500,8,2,12833,1,20/07/18,19/07/19,T,,,01/08/18 16:03,01/08/18 16:03
3501,8,1,13,NA,20/07/18,19/07/22,T,,,01/08/18 17:46,01/08/18 17:46
3502,8,1,7312,NA,20/07/18,19/07/22,T,,,01/08/18 17:41,01/08/18 17:46
3503,8,1,7335,NA,20/07/18,19/07/22,T,,,01/08/18 17:42,01/08/18 17:46
3504,8,17,9535,NA,20/07/18,19/07/22,T,,,01/08/18 17:42,01/08/18 17:46
3505,8,1,53,NA,20/07/18,19/07/22,T,,,01/08/18 17:43,01/08/18 17:47
3506,8,1,251,NA,20/07/18,19/07/22,T,,,01/08/18 17:43,01/08/18 17:47
3507,8,1,2097,NA,20/07/18,19/07/22,T,,,01/08/18 17:43,01/08/18 17:47
3508,8,1,1970,NA,20/07/18,19/07/22,T,,,01/08/18 17:43,01/08/18 17:47
3509,8,1,92,NA,20/07/18,19/07/22,T,,,01/08/18 17:44,01/08/18 17:47
3510,8,1,1622,NA,20/07/18,19/07/22,T,,,01/08/18 17:44,01/08/18 17:47
3511,8,1,12921,NA,20/07/18,19/07/22,T,,,01/08/18 17:44,01/08/18 17:47
3512,8,1,33,NA,20/07/18,19/07/22,T,,,01/08/18 17:45,01/08/18 17:47
3513,8,1,112,NA,20/07/18,19/07/22,T,,,01/08/18 17:45,01/08/18 17:47
3514,8,1,1178,NA,20/07/18,19/07/22,T,,,01/08/18 17:45,01/08/18 17:48
3515,8,1,2305,NA,20/07/18,19/07/22,T,,,01/08/18 17:48,01/08/18 17:48
3516,8,1,2734,NA,20/07/18,19/07/22,T,,,01/08/18 17:49,01/08/18 17:49
3517,8,1,668,NA,20/07/18,19/07/22,T,,,01/08/18 17:49,01/08/18 17:49
3518,8,1,7354,NA,20/07/18,19/07/22,T,,,01/08/18 17:49,01/08/18 17:49
3519,8,1,13419,NA,20/07/18,19/07/22,T,,,01/08/18 17:50,01/08/18 17:50
3520,8,1,811,NA,20/07/18,19/07/22,T,,,01/08/18 17:50,01/08/18 17:50
3521,8,1,107,NA,20/07/18,19/07/22,T,,,01/08/18 17:50,01/08/18 17:50
3522,8,1,33,2,20/07/18,19/07/19,T,,,01/08/18 17:51,01/08/18 17:51
3523,8,1,2097,1,20/07/18,19/07/19,T,,,01/08/18 17:51,01/08/18 17:51
3524,8,11,9488,NA,20/07/18,19/07/22,T,,,01/08/18 17:59,01/08/18 17:59
3525,8,11,9481,NA,20/07/18,19/07/22,T,,,01/08/18 17:59,01/08/18 17:59
3526,8,11,13901,NA,20/07/18,19/07/22,T,,,01/08/18 18:00,01/08/18 18:00
3527,8,11,7554,NA,20/07/18,19/07/22,T,,,01/08/18 18:00,01/08/18 18:00
3528,8,11,1513,NA,20/07/18,19/07/22,T,,,01/08/18 18:01,01/08/18 18:01
3529,8,11,153,NA,20/07/18,19/07/22,T,,,01/08/18 18:01,01/08/18 18:01
3530,8,11,507,NA,20/07/18,19/07/22,T,,,01/08/18 18:01,01/08/18 18:01
3531,8,11,8906,NA,20/07/18,19/07/22,T,,,01/08/18 18:02,01/08/18 18:02
3532,8,11,1255,NA,20/07/18,19/07/22,T,,,01/08/18 18:03,01/08/18 18:03
3533,8,11,257,NA,20/07/18,19/07/22,T,,,01/08/18 18:03,01/08/18 18:03
3534,7,11,2395,NA,20/07/18,19/07/22,T,,,01/08/18 18:03,01/08/18 18:03
3535,8,11,13064,NA,20/07/18,19/07/22,T,,,01/08/18 18:03,01/08/18 18:03
3536,8,11,13946,NA,20/07/18,19/07/22,T,,,01/08/18 18:04,01/08/18 18:04
3537,8,2,13507,NA,20/07/18,19/07/22,T,,,26/07/18 18:15,28/01/20 16:45
3538,8,4,13792,NA,20/07/18,19/07/22,T,,,26/07/18 19:29,29/01/20 15:50
3539,8,2,214,NA,20/07/18,23/07/19,T,,,26/07/18 19:49,12/02/20 13:24
3540,8,1,9464,NA,20/07/18,28/07/20,T,,,01/08/18 17:42,29/07/20 16:52
3541,8,13,9435,NA,20/07/18,19/07/22,T,,,01/08/18 18:04,01/08/18 18:04
3542,8,13,9495,NA,20/07/18,19/07/22,T,,,01/08/18 18:11,01/08/18 18:11
3543,8,13,8511,NA,20/07/18,19/07/22,T,,,01/08/18 18:11,01/08/18 18:11
3544,8,13,13223,NA,20/07/18,19/07/22,T,,,01/08/18 18:12,01/08/18 18:12
3545,8,13,20,NA,20/07/18,19/07/22,T,,,01/08/18 18:12,01/08/18 18:12
