id,created_at,updated_at,tipo_investigacion_id,descripcion,congresista_id,activo,usercreated,usermodifed
282,32:18.1,41:48.4,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: Julio 10/14",77,NA,NA,NA
306,34:12.7,34:12.7,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. http://moe.org.co/home/doc/moe_mre/2012/Baseparapolitica.pdf 
Tomado: dic 03/13",3256,NA,NA,NA
235,19:07.9,21:52.1,3,"Condenado a 6 años de prisión (28OCT14). Fue llamado a juicio (25SEP13). El exrepresentante a la Cámara es requerido por Corte Suprema de Justicia para indagatoria por el delito de concierto para delinquir agravado por sus presuntos vínculos con grupos paramilitares. Se presume que los vínculos de Hernández serían con las Autodefensas Campesinas de Casanare al mando de alias 'Martín Llanos' (08FEB13).
http://www.elespectador.com/noticias/judicial/articulo-403812-cti-de-fiscalia-capturo-al-excongresista-efren-hernandez-diaz
http://www.elespectador.com/noticias/politica/articulo-404007-efren-hernandez-se-declaro-inocente-de-parapolitica
Visto: febrero 11/13
http://www.elespectador.com/noticias/judicial/corte-llamo-juicio-excongresista-efren-antonio-hernande-articulo-448722
Tomado: septiembre 26/13
http://www.elespectador.com/noticias/judicial/efren-hernandez-pidio-corte-precluya-su-proceso-parapol-articulo-452560
Tomado: octubre 16/13",1062,NA,NA,NA
243,48:07.2,58:27.7,3,"La Sala Penal de la Corte Suprema de Justicia condenó a cinco años y cinco meses de prisión al exrepresentante a la Cámara por el Magdalena. (13NOV13). Unidades del CTI de la Fiscalía capturaron en Barranquilla al exrepresentante a la Cámara, quien era requerido por la Corte Suprema de Justicia para indagatoria (03ABR13). Peñalosa, fue el suplente en el Congreso del exrepresentante Jorge Luis Caballero, ya condenado a 10 años de cárcel por sus vínculos con grupos paramilitares.

http://www.eltiempo.com/justicia/capturan-a-excongresista-pedro-miguel-pealosa_12721911-4
Tomado: abril 03/13

http://www.elespectador.com/noticias/judicial/articulo-413877-denuncian-excongresista-fue-capturado-de-manera-ilegal
Tomado: abril 04/13
http://www.elespectador.com/noticias/judicial/corte-suprema-condeno-al-excongresista-pedro-miguel-pen-articulo-458118
Tomado: noviembre 14/13",801,NA,NA,NA
9,16:12.0,40:53.2,116,"La Corte Suprema de Justicia no halló mérito para continuar con la investigación (30JUL08). INDAGACIÓN PRELIMINAR  dentro del proceso de la PARAPOLITICA (02JUL08).
http://www.arcoiris.com.co/2012/12/investigacion-preliminar-a-los-conciliadores-de-la-reforma-a-la-justicia/
Visto: enero 28/13

La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
",74,NA,NA,NA
45,36:00.9,42:31.2,93,"La Corte Suprema de Justicia retoma su caso (25NOV13). Confirman llamado a juicio por parte de la Fiscalía (07MAY13). Fue llamado a juicio (17AGO12). Quedó el libertad (04JUl12) pues la Fiscalía acaba de determinar que aunque existen méritos para continuar la investigación en contra, no hay necesidad de mantenerlo detenido. La Procuraduría General abrió investigación disciplinaria (25ABR12). Medida de aseguramiento por parte de la Fiscalía General de la Nación (14MAR12). Fue llamado a indagatoria por la Corte Suprema de Justicia (13JUL11). La Fiscalía lo había llamado a indagatoria (18ABR11) por presuntos nexos con grupos paramilitares. Estaba siendo INVESTIGADO en el proceso de la PARAPOLÍTICA. RENUNCIO a la curul para hacerle frente al proceso de la parapolítica (26MAY09).

http://www.elespectador.com/noticias/judicial/articulo-420675-parapolitica-confirman-llamado-juicio-jorge-visbal
Tomado: mayo 07/13

http://www.elespectador.com/noticias/judicial/articulo-368268-juicio-jorge-visbal-martelo-parapolitica
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-332402-jorge-anibal-visbal-renuncio-embajada-de-colombia-peru
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-263996-indagatoria-jorge-visbal-parapolitica
Visto: enero 31/13
http://www.eltiempo.com/justicia/citan-a-indagatoria-el-embajador-de-colombia-en-peru_9891104-4
Visto: enero 31/13

http://www.elespectador.com/noticias/judicial/corte-suprema-asumira-proceso-contra-jorge-visbal-marte-articulo-460820
Tomado: Noviembre 27/13",1271,NA,NA,NA
287,49:08.4,03:48.4,117,"El representante estuvo salpicado por investigaciones relacionadas con la parapolítica y el desvío de recursos, así como por concusión (exigencia de dinero aprovechando el carácter de servidor público), interpuesta por un antiguo miembro de su Unidad de Trabajo Legislativo. La Corte Suprema dictó auto inhibitorio (05MAR10)
http://www.terra.com.co/elecciones_2010/articulo/html/vbn281-amazonas-el-departamento-que-no-reelige.htm
Tomado: Dic 03/13
http://www.eltiempo.com/archivo/documento/MAM-3868271
Tomado: Dic 03/13
",1167,NA,NA,NA
288,09:55.3,09:55.3,96,"La Corte Suprema de Justicia le tiene  una investigación preliminar por supuestos nexos con grupos armados ilegales.

http://moe.org.co/home/doc/moe_mre/2012/Baseparapolitica.pdf

Tomado: dic 03/13",1947,NA,NA,NA
289,15:43.3,15:43.3,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. http://moe.org.co/home/doc/moe_mre/2012/Baseparapolitica.pdf 
Tomado: dic 03/13",1956,NA,NA,NA
294,39:26.0,39:26.0,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12)
http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica
Tomado: Dic 03/13",2600,NA,NA,NA
206,45:43.5,30:59.6,125,"La Sala Penal de la Corte Suprema de Justicia decidió llamar a indagatoria al senador del Partido de la U Roy Leonardo Barreras Montealegre por el presunto delito de tráfico de influencias. El caso se refiere a las supuestas gestiones que habría realizado para que la Dirección Nacional de Estupefacientes (DNE) le entregara a la Iglesia Misión Carismática al Mundo un predio incautado a la mafia en Cali en 2009. (24MAR14). El Consejo de Estado lo está investigando por presunto tráfico de influencias, pues al parecer el congresista habría entregado un inmueble a una iglesia evangélica de Cali,  administrado por la Dirección Nacional de Estupefacientes (DNE) puesto que se le había incautado a un narcotraficante de la región (27MAY11). Así mismo, afronta una investigación pues según denuncias, recomendó al Superintendente de Salud, Gustavo Cobo Morales, unos nombres para que ocuparan cargos en ese sector.

http://www.elespectador.com/noticias/judicial/articulo-421214-radican-demandan-de-perdida-de-investidura-contra-roy-barreras-y
Tomado: May 09/13

http://www.elespectador.com/noticias/judicial/articulo-314160-uribe-sera-testigo-proceso-de-perdida-de-investidura-de-roy-barr
Visto: enero 24/13

http://www.elespectador.com/noticias/judicial/roy-barreras-indagatoria-articulo-482730
Tomado: marzo 25/14",112,NA,NA,NA
237,16:31.9,34:46.4,121,"La Sala Penal de la Corte Suprema de Justicia condenó a 45 meses de prisión al excongresista Jaime Cervantes Varelo por el delito de concierto para delinquir agravado para promover grupos armados al margen de la ley por sus nexos con grupos paramilitares. (25ABR13). La Corte Suprema de Justicia dictó orden de captura (11FEB13) por presuntos nexos con grupos paramilitares, específicamente del Bloque Norte de las Autodefensas Unidas de Colombia.
http://www.elespectador.com/noticias/judicial/articulo-418397-condenan-3-anos-y-medio-de-prision-excongresista-jaime-cervantes
Tomado: abril 25/13

http://www.eltiempo.com/justicia/excongresista-jaime-cervantes-aceptara-cargos-por-parapolitica_12687535-4
Tomado: abril 25/13

http://www.elespectador.com/noticias/judicial/articulo-409697-excongresista-se-acogera-sentencia-anticipada-proceso-parapoliti
Tomado: marzo 12/13

http://www.elheraldo.co/noticias/politica/se-entrego-el-exrepresentante-jaime-cervantes-sindicado-de-nexos-con-paramilitares-99603
Visto: febrero 11/13",130,NA,NA,NA
118,33:55.6,28:00.8,3,"Condenado por concierto para delinquir a 36 meses de prisión (2007) ya que fue uno de los candidatos que fueron apoyados por los paramilitares en la región caribe para las elecciones de 2002 y 2006. Llamado a indagatoria y destituido e inhabilitado por 20 años por decisión de la Procuraduría General de la Nación por su vínculos con ‘Jorge 40’. De acuerdo con el Ministerio Público, se encontraron pruebas concretas para responsabilizar a Gamarra por la promoción y auspicio del Bloque Norte de las autodefensas.

http://www.vanguardia.com/diversion/galeria/14657

Visto: enero 28/13
http://www.elespectador.com/noticias/judicial/dijin-ocupa-doce-bienes-de-excongresista-del-magdalena-articulo-473766
Tomado: febrero 10/14",549,NA,NA,NA
312,18:39.4,18:39.4,96,La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12) http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica Tomado: Dic 03/13,2443,NA,NA,NA
2,56:24.7,55:16.8,3,"La Sala Penal de la Corte Suprema de Justicia emitió orden de captura  por presunto enriquecimiento ilícito con dinero de grupos paramilitares. (12NOV15)En libertad condicional por haber cumplido tres quintas partes de la pena. (16DIC14). La Sala Penal de la Corte Suprema de Justicia condenó a nueve años de prisión al excongresista Óscar de Jesús Suárez por ‘parapolítica’ (24JUL13). - Llamado a juicio por la Corte Suprema de Justicia (04AGO11). Había sido detenido por supuesto concierto para delinquir agravado, principal delito de la denominada 'parapolítica'. (26ENE11). Fue llamado a VERSIÓN LIBRE por la CSJ dentro del proceso de la PARAPOLITICA (26MAR08). Renunció a la curul (22OCT09).

http://www.elespectador.com/noticias/judicial/articulo-289443-parapolitica-formulan-acusacion-oscar-suarez-mira
Visto: enero 28/13

http://www.eluniversal.com.co/cartagena/nacional/nueve-anos-de-carcel-oscar-suarez-mira-por-parapolitica-128041#sthash.m4b2i3Pu.dpuf
Tomado: Septiembre 06/13",934,NA,NA,NA
63,05:58.9,34:38.5,13,"El exrepresentante a la Cámara, Pedro Nelson Pardo Rodríguez, aceptó su responsabilidad en el proceso penal que se le adelanta por su participación en la denominada ‘Farcpolítica’ (07ABR14). Corte dejó en firme llamado a juicio. (11DIC13). Llamado a juicio (11SEPT13). Detenido el 01ABR11. El dirigente era investigado por la Sala Penal de la Corte Suprema de Justicia por la presunta comisión de los delitos de concusión y corrupción al elector, derivado del aparente acuerdo con la insurgencia para obtener una curul en el Congreso en 2002.

Consejo de Estado declaró NULIDAD ELECTORAL por considerar que las autoridades departamentales no protegieron el derecho al sufragio al permitir que las Farc sustrajeran e incineraran material electoral. Se llamarán nuevos comicios.

http://www.elespectador.com/noticias/judicial/articulo-262590-aseguran-excongresista-pedro-nelson-pardo-concusion
Visto: enero 31/13

http://www.elespectador.com/noticias/judicial/corte-llama-juicio-excongresista-farcpolitica-articulo-445750
Tomado: septiembre 11/13
http://www.elespectador.com/noticias/judicial/corte-dejo-firme-llamado-juicio-contra-excongresista-fa-articulo-463589
Tomado: Dic 12/13

http://www.elespectador.com/noticias/judicial/exrepresentante-camara-acepto-responsabilidad-proceso-f-articulo-485470
Tomado: Abril 08/14",201,NA,NA,NA
313,45:38.8,36:12.1,124,"La Sala Penal de la Corte Suprema de Justicia llamó a indagatoria al representante a la Cámara, Gustavo Puentes Díaz en el marco de la apertura de investigación formal en su contra por su presunta participación y conocimiento en las irregularidades administrativas que se presentaron en la Dirección Nacional de Estupefacientes (DNE). (24FEB14) Tomado: Feb 24/14",214,NA,NA,NA
