id,fecha,fecha_realizada,comentarios,cuatrienio_id,realizado,activo,usercreated,usermodifed,created_at,updated_at
6526,2013/09/17 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6511,2013/09/17 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6533,2013/09/24 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6528,2013/09/17 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6524,2013/09/18 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6515,2013/09/18 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6555,2013/10/02 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6530,2013/09/17 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6466,2013/09/03 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6488,2013/09/04 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6534,2013/09/24 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6544,2013/09/24 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6545,2013/09/25 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6536,2013/09/24 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6537,2013/09/25 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6538,2013/09/23 21:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6562,2013/10/01 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6551,2013/09/25 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6547,2013/09/25 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6556,2013/10/02 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6548,2013/09/25 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6535,2013/09/25 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6552,2013/09/25 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6553,2013/09/25 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6561,2013/10/01 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6557,2013/10/01 18:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6563,2013/10/01 16:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6559,2013/10/02 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6566,2013/10/01 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6564,2013/10/01 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6565,2013/10/01 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6568,2013/10/02 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6567,2013/10/02 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6569,2013/10/02 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6571,2013/10/01 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6570,2013/10/01 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6520,2013/09/17 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6693,2013/11/12 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6573,2013/10/02 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6619,2013/10/23 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6575,2013/10/02 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6572,2013/10/02 14:00:00,NA,A realizarse en el concejo de Ibagué - Tolima.,6,NA,NA,NA,NA,NA,NA
6513,2013/09/18 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6576,2013/10/08 13:00:00,NA,A realizarse en Bucaramanga.,6,NA,NA,NA,NA,NA,NA
6578,2013/10/09 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6649,2013/10/30 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6621,2013/10/23 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6581,2013/10/08 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6622,2013/10/23 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6583,2013/10/08 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6584,2013/10/02 17:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6585,2013/10/08 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6628,2013/10/23 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6586,2013/10/08 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6587,2013/10/09 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6588,2013/10/09 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6590,2013/10/09 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6591,2013/10/09 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6582,2013/10/08 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6624,2013/10/22 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6626,2013/10/22 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6592,2013/10/08 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6593,2013/10/08 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6594,2013/10/09 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6629,2013/10/22 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6630,2013/10/23 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6595,2013/10/08 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6560,2013/10/01 18:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6577,2013/10/01 15:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6554,2013/10/01 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6652,2013/10/29 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6638,2013/10/23 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6598,2013/10/09 18:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6653,2013/10/30 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6599,2013/10/09 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6600,2013/10/15 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6601,2013/10/09 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6657,2013/10/29 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6602,2013/10/15 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6603,2013/10/16 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6627,2013/10/22 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6631,2013/10/22 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6604,2013/10/15 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6605,2013/10/15 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6606,2013/10/15 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6580,2013/10/16 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6607,2013/10/15 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6639,2013/10/23 17:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6632,2013/10/22 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6609,2013/10/15 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6620,2013/10/22 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6610,2013/10/16 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6625,2013/10/22 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6633,2013/10/22 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6611,2013/10/16 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6612,2013/10/16 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6617,2013/10/23 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6655,2013/10/30 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6613,2013/10/17 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6634,2013/10/23 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6614,2013/10/15 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6615,2013/10/15 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6579,2013/10/08 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6597,2013/10/09 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6596,2013/10/09 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6616,2013/10/16 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6640,2013/10/30 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6623,2013/10/22 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6618,2013/10/22 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6637,2013/10/23 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6656,2013/10/29 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6635,2013/10/16 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6636,2013/10/24 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6695,2013/11/13 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6696,2013/11/13 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6690,2013/11/13 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6658,2013/10/31 14:00:00,NA,"A realizarse en Cali, Valle.",6,NA,NA,NA,NA,NA,NA
6666,2013/11/05 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6644,2013/10/29 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6688,2013/11/12 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6651,2013/10/29 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6697,2013/11/12 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6660,2013/10/30 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6659,2013/10/30 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6661,2013/10/30 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6689,2013/11/12 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6643,2013/10/29 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6650,2013/11/13 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6663,2013/10/30 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6680,2013/11/06 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6642,2013/10/23 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6670,2013/11/05 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6654,2013/10/30 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6646,2013/10/29 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6647,2013/10/30 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6683,2013/11/05 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6691,2013/11/12 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6667,2013/11/06 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6698,2013/11/12 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6648,2013/10/29 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6645,2013/10/29 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6684,2013/11/06 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6664,2013/11/05 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6682,2013/11/05 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6687,2013/11/06 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6675,2013/11/05 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6671,2013/11/06 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6678,2013/11/06 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6676,2013/11/06 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6677,2013/11/06 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6673,2013/11/05 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6679,2013/11/05 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6674,2013/11/06 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6686,2013/11/06 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6699,2013/11/12 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6692,2013/11/13 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6694,2013/11/12 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6700,2013/11/13 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6662,2013/10/30 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6701,2013/11/12 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6702,2013/11/12 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6703,2013/11/13 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6705,2013/11/13 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6706,2013/11/13 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6708,2013/11/26 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6744,2013/12/03 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6745,2013/12/03 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6746,2013/12/04 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6711,2013/11/26 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6712,2013/11/26 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6713,2013/11/27 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6747,2013/12/04 16:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6714,2013/11/25 22:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6715,2013/11/26 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6825,2014/03/26 15:00:00,2014-03-26,Duplicado,6,NA,NA,NA,NA,NA,NA
6709,2013/11/26 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6809,2014/03/18 20:00:00,2014-03-18,NA,6,NA,NA,NA,NA,NA,NA
6717,2013/11/26 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6718,2013/11/26 16:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6811,2014/03/18 20:00:00,2014-03-18,NA,6,NA,NA,NA,NA,NA,NA
6719,2013/11/26 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6808,2013/12/13 13:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6770,2013/12/10 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6665,2013/11/06 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6749,2013/12/04 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6685,2013/11/06 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6720,2013/11/26 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6721,2013/11/26 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6785,2013/11/20 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6772,2013/12/10 16:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6748,2013/12/04 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6750,2013/12/05 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6724,2013/11/27 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6786,2013/11/20 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6725,2013/11/27 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6726,2013/11/27 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6751,2013/12/03 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6716,2013/11/27 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6727,2013/11/27 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6728,2013/11/27 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6793,2013/12/11 18:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6773,2013/12/11 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6753,2013/12/04 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6729,2013/11/27 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6754,2013/12/04 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6731,2013/11/27 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6730,2013/11/27 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6723,2013/11/25 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6752,2013/12/03 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6756,2013/12/04 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6757,2013/12/04 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6759,2013/12/03 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6735,2013/12/04 13:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6734,2013/12/03 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6733,2013/12/03 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6736,2013/12/03 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6774,2013/12/11 13:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6760,2013/12/04 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6737,2013/12/03 14:00:00,NA,Duplicado,6,NA,NA,NA,NA,NA,NA
6803,2013/12/12 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6739,2013/12/03 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6761,2013/12/10 21:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6740,2013/12/04 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6741,2013/12/03 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6742,2013/12/03 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6743,2013/12/03 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6775,2013/12/11 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6794,2013/12/12 17:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6788,2013/11/20 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6787,2013/11/20 16:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6763,2013/12/10 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6762,2013/12/09 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6771,2013/12/11 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6795,2013/11/19 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6764,2013/12/10 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6782,2013/11/19 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6765,2013/12/10 13:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6777,2013/11/19 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6766,2013/12/10 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6767,2013/12/10 15:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6768,2013/12/11 13:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6796,2013/11/19 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6769,2013/12/10 13:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6784,2013/11/21 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6778,2013/11/20 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6789,2013/11/19 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6779,2013/11/19 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6780,2013/11/19 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6781,2013/11/19 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6790,2013/12/11 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6783,2013/11/19 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6797,2013/11/20 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6804,2013/12/13 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6791,2013/12/11 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6798,2013/11/20 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6805,2013/12/11 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6799,2013/11/20 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6792,2013/12/11 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6816,2014/03/19 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6806,2013/12/11 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6801,2013/11/20 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6817,2014/03/19 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6802,2013/11/20 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6738,2013/12/04 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6800,2013/11/20 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6807,2013/12/13 13:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6818,2014/03/19 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6819,2014/03/19 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6812,2014/03/18 15:00:00,2014-03-18,NA,6,NA,NA,NA,NA,NA,NA
6829,2014/03/25 14:30:00,2014-03-25,NA,6,NA,NA,NA,NA,NA,NA
6810,2014/03/18 15:00:00,2014-03-18,NA,6,NA,NA,NA,NA,NA,NA
6815,2014/03/19 15:00:00,2014-03-19,NA,6,NA,NA,NA,NA,NA,NA
6813,2014/03/19 15:30:00,2014-03-19,NA,6,NA,NA,NA,NA,NA,NA
6814,2014/03/19 15:00:00,2014-03-19,NA,6,NA,NA,NA,NA,NA,NA
6823,2014/03/26 15:00:00,2014-03-26,NA,6,NA,NA,NA,NA,NA,NA
6822,2014/03/26 15:00:00,2014-03-26,NA,6,NA,NA,NA,NA,NA,NA
6834,2014/03/26 15:00:00,2014-03-26,NA,6,NA,NA,NA,NA,NA,NA
6827,2014/03/26 15:00:00,2014-03-26,NA,6,NA,NA,NA,NA,NA,NA
6838,2014/04/01 15:00:00,2014-04-01,NA,6,NA,NA,NA,NA,NA,NA
6824,2014/03/25 15:00:00,2014-03-25,NA,6,NA,NA,NA,NA,NA,NA
6820,2014/03/25 15:00:00,2014-03-25,NA,6,NA,NA,NA,NA,NA,NA
6828,2014/03/25 14:30:00,2014-03-25,NA,6,NA,NA,NA,NA,NA,NA
6831,2014/03/25 20:00:00,2014-03-25,NA,6,NA,NA,NA,NA,NA,NA
6826,2014/03/26 15:00:00,2014-03-26,NA,6,NA,NA,NA,NA,NA,NA
6835,2014/04/01 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6836,2014/04/02 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6839,2014/04/01 15:00:00,2014-04-01,NA,6,NA,NA,NA,NA,NA,NA
6841,2014/04/02 14:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6842,2014/04/02 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6844,2014/04/02 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6846,2014/04/01 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6843,2014/04/01 15:00:00,2014-04-01,NA,6,NA,NA,NA,NA,NA,NA
6847,2014/04/02 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6830,2014/03/26 15:00:00,2014-03-26,NA,6,NA,NA,NA,NA,NA,NA
6837,2014/04/02 15:00:00,2014-04-02,NA,6,NA,NA,NA,NA,NA,NA
6840,2014/04/01 14:30:00,2014-04-01,NA,6,NA,NA,NA,NA,NA,NA
6832,2014/03/25 20:00:00,2014-03-25,NA,6,NA,NA,NA,NA,NA,NA
6848,2014/04/01 20:00:00,2014-04-01,NA,6,NA,NA,NA,NA,NA,NA
6821,2014/03/26 15:00:00,2014-03-26,Duplicado,6,NA,NA,NA,NA,NA,NA
6899,2014/04/29 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6912,2014/04/29 15:00:00,2014-04-29,NA,6,NA,NA,NA,NA,NA,NA
6901,2014/04/29 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6902,2014/04/29 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6855,2014/04/08 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6857,2014/04/08 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6903,2014/04/29 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6900,2014/04/29 14:30:00,2014-04-29,NA,6,NA,NA,NA,NA,NA,NA
6905,2014/04/30 14:00:00,NA,Comisiones Económicas Terceras de la Cámara y el Senado.,6,NA,NA,NA,NA,NA,NA
6913,2014/04/29 19:00:00,2014-04-29,NA,6,NA,NA,NA,NA,NA,NA
6907,2014/04/30 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6945,2014/05/13 14:30:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6867,2014/04/08 19:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6854,2014/04/02 19:00:00,2014-04-02,NA,6,NA,NA,NA,NA,NA,NA
6850,2014/04/01 20:00:00,2014-04-01,NA,6,NA,NA,NA,NA,NA,NA
6868,2014/04/08 15:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6908,2014/04/30 14:00:00,NA,Duplicado,6,NA,NA,NA,NA,NA,NA
6853,2014/04/02 15:00:00,2014-04-02,Duplicado,6,NA,NA,NA,NA,NA,NA
6845,2014/04/01 15:00:00,2014-04-01,NA,6,NA,NA,NA,NA,NA,NA
6849,2014/04/01 15:00:00,2014-04-01,NA,6,NA,NA,NA,NA,NA,NA
6852,2014/04/02 14:00:00,2014-04-02,Se realizó pero no hubo quórum.,6,NA,NA,NA,NA,NA,NA
6851,2014/04/02 15:00:00,2014-04-02,NA,6,NA,NA,NA,NA,NA,NA
6906,2014/04/29 19:00:00,2014-04-29,NA,6,NA,NA,NA,NA,NA,NA
6932,2014/05/07 20:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
6872,2014/04/09 14:00:00,NA,Duplicado,6,NA,NA,NA,NA,NA,NA
6896,2014/04/29 15:00:00,2014-04-29,NA,6,NA,NA,NA,NA,NA,NA
