id,numero_expediente,sentencia_id
5781,LAT385,5318
5782,D9012,5319
5783,LAT380,5320
5784,D9064,5321
5785,D9074,5322
5786,D9085,5323
5787,D9090,5324
5788,PE034,5325
5789,D9015,5326
5790,D9027,5327
5791,D9023,5328
5792,D9063,5329
5793,D9046,5330
5794,D9067,5331
5795,D8870,5332
5796,D9066,5333
5797,D9079,5334
5798,D9075,5335
5799,D9032,5336
5800,D9006,5337
5801,D9089,5338
5802,LAT392,5339
5803,D9144,5340
5804,D9044,5341
5805,D9137,5342
5806,D9043,5343
5807,D9110,5344
5808,D9101,5345
5809,D9086,5346
5810,D9102,5347
5811,D9111,5348
5812,D9138,5349
5813,D9172,5350
5814,D9150,5351
5815,D9188,5352
5816,D9039,5353
5817,D-9127,5354
5818,D9045,5355
5819,D9145,5356
5820,D9078,5357
5821,D9148,5358
5822,D9107,5359
5823,D9195,5360
5824,D9162,5361
5825,D9168,5362
5826,D9182,5363
5827,D9091,5364
5828,D9205,5365
5829,D9210,5366
5830,D9132,5367
5831,D9201,5368
5832,D9139,5369
5833,D9081,5370
5834,D9191,5371
5835,D9221,5372
5836,D9174,5373
5837,D9223,5374
5838,D9231,5375
5839,D9214,5376
5840,D9219,5377
5841,D9217,5378
5842,D9225,5379
5843,D9237,5380
5844,D9238,5380
5845,D9084,5381
5846,D9240,5382
5847,D9216,5383
5848,D9142,5384
5849,D9257,5385
5850,D9235,5386
5851,D9233,5387
5852,D9241,5388
5853,D9243,5389
5854,D9133,5390
5855,D9259,5391
5856,D9234,5392
5857,LAT 388,5393
5858,D9151,5394
5859,D9152,5394
5860,D9153,5394
5861,D9154,5394
5862,D9251,5395
5863,D9185,5396
5864,D9263,5397
5865,D9252,5398
5866,D9254,5399
5867,D9279,5400
5868,D9300,5400
5869,D9308,5400
5870,D9279,5401
5871,D9300,5401
5872,D9308,5401
5873,D9363,5402
5874,D9363,5403
5875,LAT389,5404
5876,LAT393,5405
5877,D9317,5406
5878,LAT390,5407
5879, D9266,5408
5880,LAT391,5409
5881,D9270,5410
5882,D9285,5411
5883,D9297,5412
5884,D9212,5413
5885,D9315,5414
5886,D9310,5415
5887,D9305,5416
5888,D9087,5417
5889,D9173,5418
5890,D9183,5418
5891,D9095,5419
5892,D9329,5420
5893,D9314,5421
5894,D9323,5421
5895,PE036,5422
5896,D9324,5423
5897,D9321,5424
5898,D9301,5425
5899,D8992,5426
5900,D9278,5427
5901,D9307,5428
5902,D9330,5429
5903,D9331,5430
5904,OG146,5431
5905,D9345,5432
5906,D9393,5433
5907,D9341,5434
5908,OG143,5435
5909,D9352,5436
5910,D9386,5437
5911,D9431,5438
5912,D9514,5439
5913,D9371,5440
5914,D9415,5441
5915,D9346,5442
5916,LAT383,5443
5917,D9380,5444
5918,D9318,5445
5919,D9325,5446
5920,LAT398,5447
5921,LAT387,5448
5922,D9392,5449
5923,D9373,5450
5924,D9388,5451
5925,D9439,5452
5926,D9459,5453
5927,D9394,5454
5928,PE037,5455
5929,D9402,5456
5930,D9434,5457
5931,D9408,5458
5932,D9369,5459
5933,D9389,5460
5934,D9451,5461
5935,D9462,5462
5936,D9446,5463
5937,D9362,5464
5938,D9206,5465
5939,D9463,5466
5940,D9455,5467
5941,D9445,5468
5942,D9200,5469
5943,D9208,5469
5944,D9354,5470
5945,D9466,5471
5946,D9422,5472
5947,D9489 ,5473
5948,D9218,5474
5949,D9443,5475
5950,D9495,5476
5951,D9485,5477
5952,D9467,5478
5953,D9513,5479
5954,D9469,5480
5955,D9480,5481
5956,D9515,5482
5957,D9493,5483
5958,D9494,5484
5959,D9475,5485
5960,D9470,5486
5961,D9499,5487
5962,D9477,5488
5963,D9484,5489
5964,D9454,5490
5965,D9405,5491
5966,D9411,5491
5967,D9531,5492
5968,D9546,5493
5969,LAT405,5494
5970,D9519,5495
5971,LAT400,5496
5972,LAT397,5497
5973,D9538,5498
5974,OG144,5499
5975,LAT395,5500
5976,LAT406,5501
5977,D9547,5502
5978,LAT394,5503
5979,D9570,5504
5980,D9585,5505
5981,D9552,5506
5982,D9448,5507
5983,D9643,5508
5984,LAT396,5509
5985,LAT404,5510
5986,D9332,5511
5987,D9340,5511
5988,D9568,5512
5989,D9608,5513
5990,D9578,5514
5991,D9596,5514
5992,D9604,5515
5993,D9703,5516
5994,D9611,5517
5995,D9580,5518
5996,OG142,5519
5997,D9617,5520
5998,D9595,5521
5999,D9582,5522
6000,D9623,5523
6001,D9621,5524
6002,D9622,5524
6003,LAT399,5525
6004,LAT403,5526
6005,D9633,5527
6006,D9659,5527
6007,D9690,5528
6008,D9680,5529
6009,D9626,5530
6010,D9607,5531
6011,D9638 ,5532
6012,D9663,5533
6013,D9641,5534
6014,D9685,5535
6015,D9605,5536
6016,D9490,5537
6017,D9665,5538
6018,D9675,5538
6019,D9676,5538
6020,D9677,5539
6021,D9686,5540
6022,D9625,5541
6023,D9678 ,5542
6024,D9662,5543
6025,LAT410,5544
6026,LAT408,5545
6027,D9689,5546
6028,D9683,5547
6029,D9709,5548
6030,D9573,5549
6031,D9661,5550
6032,D9669,5551
6033,D9669,5552
6034,D9731,5553
6035,LAT402,5554
6036,D9737,5555
6037,D9746,5556
6038,D9762,5557
6039,LAT415,5558
6040,D9753,5559
6041,D9566,5560
6042,D9751,5561
6043,LAT411,5562
6044,D9733,5563
6045,D9674,5564
6046,D9775,5565
6047,D9668,5566
6048,D9761,5567
6049,D9791,5568
6050,D9749,5569
6051,D9736,5570
6052,LAT401,5571
6053,D9769,5572
6054,D9708,5573
6055,LAT425,5574
6056,D9504,5575
6057,D9700,5576
6058,D9786,5577
6059,LAT407,5578
6060, LAT414,5579
6061,D9828,5580
6062,D9839,5581
6063,D9803,5582
6064,D9806,5583
6065,D9811,5583
6066,D9814,5583
6067,D9815,5583
6068,D9777,5584
6069,D9827,5585
6070,D9821,5586
6071,D9830,5587
6072,D9841,5587
6073,D9874,5588
6074,D9867,5589
6075,D9813,5590
6076,LAT420,5591
6077,D9885,5592
6078,D9865,5593
6079,OG145,5594
6080,D9754,5595
6081,D9800,5596
6082,D9884,5597
6083,LAT422,5598
6084,D9855,5599
6085,D9862,5600
6086,D9873,5601
6087,D9849,5602
6088,PE043,5603
6089,D9883,5604
6090,LAT412,5605
6091,LAT 424,5606
6092,LAT421,5607
6093,D9899,5608
6094,LAT409,5609
6095,LAT413,5610
6096,D9903,5611
6097,D9866,5612
6098,D9872,5612
6099,D9869,5613
6100,D9776,5614
6101,D9917,5615
6102,D9892,5616
6103,D9856,5617
6104,D9942,5618
6105,D9913,5619
6106,PEO40,5620
6107,LAT419,5621
6108,LAT417,5622
6109,D9918,5623
6110,LAT423,5624
6111,D9910,5625
6112,D9932,5626
6113,D9929,5627
6114,LAT416,5628
6115,D9985,5629
6116,D9945,5630
6117,D9967,5631
6118,D9933,5632
6119,D9960,5633
6120,D9935,5634
6121,D9901,5635
6122,D9799,5636
6123,D9976,5637
6124,D9996,5638
6125,D9896,5639
6126, D9997  ,5640
6127,PE039,5641
6128,D10015,5642
6129, D10009,5643
6130,D9760,5644
6131,D9956,5645
6132,D9906,5646
6133,D10022,5647
6134,D10026,5648
6135,D10001,5649
6136,D9972,5650
6137,D9974,5651
6138,D9990,5652
6139,D9968,5653
6140,D9958,5654
6141,D10035,5655
6142,D10012,5656
6143,D9955,5657
6144,D10007,5658
6145,D10029,5659
6146,D10039,5660
6147,D10000,5661
6148,D10011,5662
6149,D10016,5663
6150,D9989,5664
6151,D9994,5664
6152,D9966,5665
6153,D10036,5666
6154,D10053,5666
6155,D10043,5667
6156,D10030,5668
6157,D9819,5669
6158,D10075,5670
6159,LAT426,5671
6160,D10100,5672
6161,D10060,5673
6162,D10099,5674
6163,D10098,5675
6164,D10032,5676
6165,D10055,5677
6166,D10101,5678
6167,D10058,5679
6168,D10110,5680
6169,D10080,5681
6170,D10097,5682
6171,D10109,5683
6172, D10081,5684
6173,D10083,5684
6174,D10097,5684
6175,D10089,5685
6176,D10105,5686
6177,D10123,5687
6178,D10170,5688
6179,D10160,5689
6180,D10113,5690
6181,D10119,5691
6182,D10115,5692
6183,D10159,5693
6184,OG147,5694
6185,D10161,5695
6186,D10185,5696
6187,D10166,5697
6188,D10167,5697
6189,D10145,5698
6190,D10149,5699
6191,D10191,5700
6192,D10190,5701
6193,D10218,5702
6194,D10162,5703
6195,D10210,5704
6196,LAT429,5705
6197,D10171,5706
6198,D10204,5707
6199,D10323,5708
6200,D10213,5709
6201,LAT431,5710
6202,D10049,5711
6203,D10050,5711
6204,D10237,5712
6205,D10243,5713
6206,D10062,5714
6207,LAT 427,5715
6208,PE041,5716
6209,D10279,5717
6210,D10272,5718
6211,D10283,5719
6212,D10316 ,5720
6213,D10309,5721
6214,D10298,5722
6215,D10313,5723
6216,D10328,5724
6217,D10405,5725
6218,D10120,5726
6219,D10319,5727
6220,D10280,5728
6221,D10307,5729
6222,D10217,5730
6223,LAT428,5731
6224,D10324,5732
6225,D10125,5733
6226,D10315,5734
6227,D10346,5735
6228,D10397,5736
6229,D10438,5737
6230, D10348,5738
6231,D10349,5739
6232,D10404,5740
6233,D10394,5741
6234,D10400,5742
6235,D10347,5743
6236,D10442,5744
6237,D10425,5745
6238,D10432,5746
6239, D10411,5747
6240,PE038,5748
6241,LAT434,5749
6242,D10353,5750
6243,D10444,5751
6244,D10422,5752
6245,LAT418,5753
6246,D10445,5754
6247,D10461,5755
6248,D10465,5756
6249,D10092,5757
6250,D10481,5758
6251,D10528,5759
6252,D10462,5760
6253,10341,5761
6254,D10453,5762
6255,D10443,5763
6256,D10391,5764
6257,D10452,5765
6258,D10455,5766
6259,D10470,5767
6260,LAT433,5768
6261,D10473,5769
6262,D10484,5770
6263,D10489,5771
6264,D10483,5772
6265,LAT436,5773
6266,D10519,5774
6267, D10514,5775
6268,D9537,5776
6269,D10310,5777
6270,D10501,5778
6271,D10536,5779
6272,D10494,5780
6273,D10497,5781
6274,D10485,5782
6275, D10513,5783
6276,D10487,5784
6277,D10487,5784
6278,D10537,5785
6279,D10537,5785
6280,D10547,5786
6281,D10539,5787
6282,D10563,5788
6283,D10576,5789
6284,D10552,5790
6285,D10552,5790
6286,D10585,5791
6287,D10553,5792
6288,D10559,5793
6289,D10581,5793
6290,D10546,5794
6291,D10562,5795
6292,D10629,5796
6293,D10451,5797
6294,D10594,5798
6295,D10607,5799
6296,D10626,5800
6297,D10339,5801
6298,D10613,5802
6299,D10588,5803
6300,D10645,5804
6301,D10702,5805
6302,D10621,5806
6303,D10627,5806
6304,D10652,5807
6305,D10653,5807
6306,D10649,5808
6307,D10643,5809
6308,D10624,5810
6309,D10608,5811
6310, D10628,5812
6311,D10617,5813
6312,D10622,5813
6313,D10619,5814
6314,D10672,5815
6315,D10665,5816
6316,D10671,5817
6317,D10666,5818
6318,D9385,5819
6319,D10655,5820
6320,D10679,5821
6321,D10673,5822
6322,LAT437,5823
6323,D10609,5824
6324,D10392,5825
6325,D9344,5826
6326,D10675,5827
6327,D10664,5828
6328,D10685,5829
6329,D10698,5830
6330,D10651,5831
6331,D10701,5832
6332,OG142,5833
6333,D10662,5834
6334,D10678,5835
6335,D10693,5836
6336,RE210,5837
6337,RE213,5838
6338,RE214,5839
6339,D10715,5840
6340,D10915,5841
6341,D10371,5842
6342,D9818,5843
6343,D10610,5844
6344,RE211,5845
6345,RE216,5846
6346,RE212,5847
6347,RE217 ,5848
6348, D10706,5849
6349, D10852,5850
6350,D10704,5851
6351,D10744,5852
6352,RE215,5853
6353,RE218,5854
6354, RE219,5855
6355,D10796,5856
6356,D10742,5857
6357,D10806,5858
6358,D10812,5859
6359,OG139,5860
6360,D10813,5861
6361,RE220,5862
6362,D10838,5863
6363,D10686,5864
6364,D10786,5865
6365,D10708,5866
6366,D10748,5866
6367,RE221,5867
6368,D10467,5868
6369,RE222,5869
6370,D10849,5870
6371,D10837,5871
6372,D10858,5872
6373,D10691,5873
6374,D10872,5874
6375,D10688,5875
6376,D10875,5876
6377,D10862,5877
6378,D10864,5878
6379,D10887,5879
6380,D10890,5880
6381,D10907,5880
6382,D10888,5881
6383,D10882,5882
6384,D10896,5883
6385,D10884,5884
6386,D10874,5885
6387,D10865,5886
6388,D10886,5887
6389,D10903,5888
6390, D10905,5889
6391,D10902,5890
6392,D10863,5891
6393,D10869,5891
6394,D10877,5892
6395,D10980,5893
6396,D10835,5894
6397,D10931,5895
6398,LAT439,5896
6399,D10894,5897
6400,D10934,5898
6401,D10951,5899
6402,D10953,5900
6403,PE044,5901
6404,D10911,5902
6405,D10950,5903
6406,LAT440,5904
6407,D10960,5905
6408,D10969,5906
6409,D10943,5907
6410,D10945,5908
6411,D10913,5909
6412,D10957,5910
6413,D10973,5911
6414,D10940,5912
6415,D10946,5913
6416,D11007,5914
6417,D10983,5915
6418,LAT438,5916
6419,D10965,5917
6420,D10974,5918
6421,D10985,5919
6422,OG144,5920
6423,D10992,5921
6424,D11040,5922
6425,D11032,5923
6426,D11049,5924
6427,D10970,5925
6428,D10885,5926
6429,LAT435,5927
6430,D10958,5928
6431,D10914,5929
6432,D10932,5929
6433,D11015,5930
6434,D11025,5931
6435,D10918,5932
6436,D11022,5933
6437,D10901,5934
6438,D11065,5935
6439,D11069,5936
6440,D10948,5937
6441,D11026,5938
6442,D10891,5939
6443,D10987,5940
6444,D11.076,5941
6445,D11030,5942
6446,D11.000,5943
6447,D11056,5944
6448,D11075,5945
6449,D11099,5946
6450,OG149,5947
6451,D10990,5948
6452,D11027,5949
6453,D10935,5950
6454,D10981,5951
6455,D11097,5952
6456,D10959,5953
6457,D11058,5954
6458,D11077,5955
6459,D11123,5956
6460,D11106,5957
6461,D11062,5958
6462,D11116,5959
6463,D11110,5960
6464,D11168,5961
6465,D11153,5962
6466,D10941,5963
6467,D11061,5964
6468,D11152,5965
6469,PE045,5966
6470,D11172,5967
6471,D11155,5968
6472,D11218,5969
6473,D11205,5970
6474,D3877,5971
6475,D10906,5972
6476,D11158,5973
6477,D10990,5974
6478,D10918,5975
6479,10903,5976
6480,D9819,5977
6481,D9731,5978
6482,D9678,5979
6483,D9703,5980
6484,D9578,5981
6485,D9596,5981
6486,D9469,5982
6487,D9402,5983
6488,D9346,5984
6489,D9233,5985
6490,D9084,5986
6491,D8855,5987
6492,D8728,5988
6493,D8728,5988
6494,D8729,5988
6495,D8730,5988
6496,D8734,5989
6497,D8735,5989
6498,D8736,5989
6499,D8738,5989
6500,D8713,5990
6501,D8714,5990
6502,D8715,5990
6503,D8716,5990
6504,D8770,5991
6505,D8771,5991
6506,D8772,5991
6507,D8773,5991
6508,D8755,5992
6509,D8756,5992
6510,D8757,5992
6511,D8758,5992
6512,D8762,5993
6513,D8763,5993
6514,D8764,5993
6515,D8765,5993
6516,D8703,5994
6517,D8636,5995
6518,D8637,5995
6519,D8710,5996
6520,D8603,5997
6521,D8690,5998
6522,D8655,5999
6523,D8665,5999
6524,D8673,6000
6525,D8679,6000
6526,D8680,6000
6527,D8786,6001
6528,D8791,6001
6529,D8792,6001
6530,D8721,6002
6531,D8722,6002
6532,D8723,6002
6533,D8724,6002
6534,D8741,6003
6535,D8742,6003
6536,D8743,6003
6537,D8744,6003
6538,D8903,6004
6539,D9127,6005
6540,D9064,6006
6541,D8912,6007
6542,PE010,6008
6543,PE001,6009
6544,PE003,6010
6545,PE004,6011
6546,PE002,6012
4149,D5702,3831
3629,D4633,3327
3090,D3733,2810
6547,D11035,6013
6548,D11204,6014
6549,D11196,6015
6550,D11203,6016
6551,D11129,6017
6552,D11208,6018
6553,D11167,6019
6554,D11217,6020
6555,D11175,6021
6556,D11100,6022
6557,D11207,6023
6558,D11192,6024
6559,11236,6025
6560,11241,6025
6561,D11267,6026
6562,D11256,6027
6563,D11283,6028
6564,D11244,6029
6565,D11249,6030
6566,D11231,6031
6567,D11139,6032
6568,D11201,6033
6569,D11245,6034
6570,D11227,6035
6571,D11185,6037
6572,D11294,6038
6573,D11274,6039
6574,D11257,6040
6575,D11261,6041
6576,D11271,6042
6577,D11287,6043
6578,D11293,6044
6579,D11357,6045
6580,D11289,6046
6581,D11304,6047
6582,D11354,6048
6583,D11291,6049
6584,D11315,6050
6585,D11326,6050
6586,D11343,6050
6587,D11344,6050
6588,D11220,6051
6589,D11306,6052
6590,D11389,6053
6591,D11269,6054
6592,D11322,6055
6593,D11380,6056
6594,D11339,6057
6595,D11392,6058
6596,D11396,6059
6597,D11403,6059
6598,D11374,6060
6599,D11407,6061
6600,D11370,6062
6601,D11369,6063
6602,D11214,6064
6603,D11345,6065
6604,D11314,6066
6605,D11355,6067
6606,D11050,6068
6607,D11057,6069
6608,D11320,6070
6609,D11327,6070
6610,D11050,6071
6611,D11323,6072
6612,D11332,6073
6613,D11355,6074
6614,D11213,6075
6615,D11213,6076
6616,D11266,6077
6617,D11191,6078
6618,D11057,6079
6619,D11400,6080
6620,D11479,6081
6621,D11487,6082
6622,D11320,6083
6623,D11327,6083
6624,D11412,6084
6625,D11458,6085
6626,D11460,6086
6627,D11399,6087
6628,D11477,6088
6629,D11309,6089
6630,11480,6090
6631,11433,6091
6632,11481,6092
6633,11519,6093
6634,D-11433,6094
6635,D-11522,6095
6636,LAT-441,6096
6637,D-11105,6097
6638,D-11506,6098
6639,11272,6099
6640,11509,6100
6641,11539,6101
6642,D11593,6102
6643,D-11593,6103
6644,D-11535,6104
6645,11528,6105
6646,11576,6106
6647,D-11589,6107
6648,D-11589,6108
6649,D-11600,6109
6650,D-11569,6110
6651,RDL-001,6111
6652,D-11561,6112
6653,D-11587,6113
6654,D- 11582 y D-11586,6114
6655,D-11614,6115
6656,D-11690,6116
6657,D-11695,6117
6658,D-11638,6118
6659,D-11630,6119
6660,D-11641,6120
6661,LAT-442,6121
6662,D-11799,6122
6663,D-11662,6123
6664,D-11626,6124
6665,D-11604,6125
6666,D-11611,6125
6667,D-11648,6126
6668,D-11620,6127
6669,D-11627,6128
6670,Expediente D-11697,6129
6671,D-11472,6130
6672,D-11664,6131
6673,D-11675,6131
6674,D-11687,6131
6675,RDL-004,6132
6676,D-11788,6133
6677,RDL-007,6134
6678,11.653,6135
6679,D-11762,6136
6680,11717,6137
6681,11760,6137
6682,D-6473,6138
6683,D-11671,6139
6684,D-11709,6140
6685,D-11709,6141
6686,D-11673,6142
6687,D-11787,6143
6688,D-11742,6144
6689,Expediente D-11665,6145
6690,RDL-024,6146
6691,OG-150,6147
6692,D-11831,6148
6693,RE-223,6149
