id,nombre_id,intervencion,concepto,sentencia_id
77509,5,99,99,5537
77510,6,99,99,5537
77511,7,99,99,5537
77512,8,99,99,5537
77513,9,99,99,5537
77514,10,99,99,5537
77515,11,99,99,5537
77516,12,99,99,5537
77517,13,1,4,5537
77518,14,99,99,5537
77519,1,99,99,5538
77520,2,99,99,5538
77521,3,99,99,5538
77522,4,99,99,5538
77523,5,99,99,5538
77524,6,99,99,5538
77525,7,99,99,5538
77526,8,99,99,5538
77527,9,99,99,5538
77528,10,99,99,5538
77529,11,99,99,5538
77530,12,99,99,5538
77531,13,99,99,5538
77532,14,99,99,5538
77533,1,99,99,5539
77534,2,99,99,5539
77535,3,99,99,5539
77536,4,99,99,5539
77537,5,99,99,5539
77538,6,99,99,5539
77539,7,99,99,5539
77540,8,99,99,5539
77541,9,99,99,5539
77542,10,99,99,5539
77543,11,99,99,5539
77544,12,99,99,5539
77545,13,99,99,5539
77546,14,99,99,5539
77547,1,99,99,5540
77548,2,99,99,5540
77549,3,99,99,5540
77550,4,99,99,5540
77551,5,99,99,5540
77552,6,99,99,5540
77553,7,99,99,5540
77554,8,99,99,5540
77555,9,99,99,5540
77556,10,99,99,5540
77557,11,99,99,5540
77558,12,99,99,5540
77559,13,99,99,5540
77560,14,99,99,5540
77561,1,99,99,5541
77562,2,99,99,5541
77563,3,99,99,5541
77564,4,99,99,5541
77565,5,99,99,5541
77566,6,99,99,5541
77567,7,99,99,5541
77568,8,99,99,5541
77569,9,99,99,5541
77570,10,99,99,5541
77571,11,99,99,5541
77572,12,99,99,5541
77573,13,99,99,5541
77574,14,99,99,5541
77575,1,99,99,5542
77576,2,99,99,5542
77577,3,99,99,5542
77578,4,99,99,5542
77579,5,99,99,5542
77580,6,99,99,5542
77581,7,99,99,5542
77582,8,99,99,5542
77583,9,99,99,5542
77584,10,99,99,5542
77585,11,99,99,5542
77586,12,99,99,5542
77587,13,99,99,5542
77588,14,99,99,5542
77589,1,99,99,5543
77590,2,99,99,5543
77591,3,99,99,5543
77592,4,99,99,5543
77593,5,99,99,5543
77594,6,99,99,5543
77595,7,99,99,5543
77596,8,99,99,5543
77597,9,99,99,5543
77598,10,99,99,5543
77599,11,99,99,5543
77600,12,99,99,5543
77601,13,99,99,5543
77602,14,99,99,5543
77603,1,99,99,5544
77604,2,99,99,5544
77605,3,99,99,5544
77606,4,99,99,5544
77607,5,99,99,5544
77608,6,99,99,5544
77609,7,99,99,5544
77610,8,99,99,5544
77611,9,99,99,5544
77612,10,99,99,5544
77613,11,99,99,5544
77614,12,99,99,5544
77615,13,99,99,5544
77616,14,99,99,5544
77617,1,99,99,5545
77618,2,99,99,5545
77619,3,99,99,5545
77620,4,99,99,5545
77621,5,99,99,5545
77622,6,99,99,5545
77623,7,99,99,5545
77624,8,99,99,5545
77625,9,99,99,5545
77626,10,99,99,5545
77627,11,99,99,5545
77628,12,99,99,5545
77629,13,99,99,5545
77630,14,99,99,5545
77631,1,99,99,5546
77632,2,99,99,5546
77633,3,99,99,5546
77634,4,99,99,5546
77635,5,99,99,5546
77636,6,99,99,5546
77637,7,99,99,5546
77638,8,99,99,5546
77639,9,99,99,5546
77640,10,99,99,5546
77641,11,99,99,5546
77642,12,99,99,5546
77643,13,99,99,5546
77644,14,99,99,5546
77645,1,99,99,5547
77646,2,99,99,5547
77647,3,99,99,5547
77648,4,99,99,5547
77649,5,99,99,5547
77650,6,99,99,5547
77651,7,99,99,5547
77652,8,99,99,5547
77653,9,99,99,5547
77654,10,99,99,5547
77655,11,99,99,5547
77656,12,99,99,5547
77657,13,99,99,5547
77658,14,99,99,5547
77659,1,99,99,5548
77660,2,99,99,5548
77661,3,99,99,5548
77662,4,99,99,5548
77663,5,99,99,5548
77664,6,99,99,5548
77665,7,99,99,5548
77666,8,99,99,5548
77667,9,99,99,5548
77668,10,99,99,5548
77669,11,99,99,5548
77670,12,99,99,5548
77671,13,99,99,5548
77672,14,99,99,5548
77673,1,99,99,5549
77674,2,99,99,5549
77675,3,99,99,5549
77676,4,99,99,5549
77677,5,99,99,5549
77678,6,99,99,5549
77679,7,99,99,5549
77680,8,99,99,5549
77681,9,99,99,5549
77682,10,99,99,5549
77683,11,1,5,5549
77684,12,99,99,5549
77685,13,99,99,5549
77686,14,99,99,5549
77687,1,99,99,5550
77688,2,99,99,5550
77689,3,99,99,5550
77690,4,99,99,5550
77691,5,99,99,5550
77692,6,99,99,5550
77693,7,99,99,5550
77694,8,99,99,5550
77695,9,99,99,5550
77696,10,99,99,5550
77697,11,99,99,5550
77698,12,99,99,5550
77699,13,99,99,5550
77700,14,99,99,5550
77701,1,99,99,5551
77702,2,99,99,5551
77703,3,99,99,5551
77704,4,99,99,5551
77705,5,99,99,5551
77706,6,99,99,5551
77707,7,99,99,5551
77708,8,99,99,5551
77709,9,99,99,5551
77710,10,99,99,5551
77711,11,99,99,5551
77712,12,99,99,5551
77713,13,99,99,5551
77714,14,99,99,5551
77715,1,99,99,5552
77716,2,99,99,5552
77717,3,99,99,5552
77718,4,99,99,5552
77719,5,99,99,5552
77720,6,99,99,5552
77721,7,99,99,5552
77722,8,99,99,5552
77723,9,99,99,5552
77724,10,99,99,5552
77725,11,99,99,5552
77726,12,99,99,5552
77727,13,99,99,5552
77728,14,99,99,5552
77729,1,99,99,5553
77730,2,99,99,5553
77731,3,99,99,5553
77732,4,99,99,5553
77733,5,99,99,5553
77734,6,99,99,5553
77735,7,99,99,5553
77736,8,99,99,5553
77737,9,99,99,5553
77738,10,99,99,5553
77739,11,99,99,5553
77740,12,99,99,5553
77741,13,99,99,5553
77742,14,99,99,5553
77743,1,99,99,5554
77744,2,99,99,5554
77745,3,99,99,5554
77746,4,99,99,5554
77747,5,99,99,5554
77748,6,99,99,5554
77749,7,99,99,5554
77750,8,99,99,5554
77751,9,99,99,5554
77752,10,99,99,5554
77753,11,99,99,5554
77754,12,99,99,5554
77755,13,1,4,5554
77756,14,99,99,5554
77757,1,99,99,5555
77758,2,99,99,5555
77759,3,99,99,5555
77760,4,99,99,5555
77761,5,99,99,5555
77762,6,99,99,5555
77763,7,99,99,5555
77764,8,99,99,5555
77765,9,99,99,5555
77766,10,99,99,5555
77767,11,99,99,5555
77768,12,99,99,5555
77769,13,99,99,5555
77770,14,99,99,5555
77771,1,99,99,5556
77772,2,99,99,5556
77773,3,99,99,5556
77774,4,99,99,5556
77775,5,99,99,5556
77776,6,99,99,5556
77777,7,99,99,5556
77778,8,99,99,5556
77779,9,99,99,5556
77780,10,99,99,5556
77781,11,99,99,5556
77782,12,99,99,5556
77783,13,99,99,5556
77784,14,99,99,5556
77785,1,99,99,5557
77786,2,99,99,5557
77787,3,99,99,5557
77788,4,99,99,5557
77789,5,99,99,5557
77790,6,99,99,5557
77791,7,99,99,5557
77792,8,99,99,5557
77793,9,99,99,5557
77794,10,99,99,5557
77795,11,99,99,5557
77796,12,99,99,5557
77797,13,99,99,5557
77798,14,99,99,5557
77799,1,99,99,5558
77800,2,99,99,5558
77801,3,99,99,5558
77802,4,99,99,5558
77803,5,99,99,5558
77804,6,99,99,5558
77805,7,99,99,5558
77806,8,99,99,5558
77807,9,99,99,5558
77808,10,99,99,5558
77809,11,99,99,5558
77810,12,99,99,5558
77811,13,99,99,5558
77812,14,99,99,5558
77813,1,99,99,5559
77814,2,99,99,5559
77815,3,99,99,5559
77816,4,99,99,5559
77817,5,99,99,5559
77818,6,99,99,5559
77819,7,99,99,5559
77820,8,99,99,5559
77821,9,99,99,5559
77822,10,99,99,5559
77823,11,99,99,5559
77824,12,99,99,5559
77825,13,1,4,5559
77826,14,99,99,5559
77827,1,99,99,5560
77828,2,99,99,5560
77829,3,99,99,5560
77830,4,99,99,5560
77831,5,99,99,5560
77832,6,99,99,5560
77833,7,99,99,5560
77834,8,99,99,5560
77835,9,99,99,5560
77836,10,99,99,5560
77837,11,99,99,5560
77838,12,99,99,5560
77839,13,99,99,5560
77840,14,99,99,5560
77841,1,99,99,5561
77842,2,99,99,5561
77843,3,99,99,5561
77844,4,99,99,5561
77845,5,99,99,5561
77846,6,99,99,5561
77847,7,99,99,5561
77848,8,99,99,5561
77849,9,99,99,5561
77850,10,99,99,5561
77851,11,1,4,5561
77852,12,99,99,5561
77853,13,99,99,5561
77854,14,99,99,5561
77855,1,99,99,5562
77856,2,99,99,5562
77857,3,99,99,5562
77858,4,99,99,5562
77859,5,99,99,5562
77860,6,99,99,5562
77861,7,99,99,5562
77862,8,99,99,5562
77863,9,99,99,5562
77864,10,99,99,5562
77865,11,99,99,5562
77866,12,99,99,5562
77867,13,99,99,5562
77868,14,99,99,5562
77869,1,99,99,5563
77870,2,99,99,5563
77871,3,99,99,5563
77872,4,99,99,5563
77873,5,99,99,5563
77874,6,99,99,5563
77875,7,99,99,5563
77876,8,99,99,5563
77877,9,99,99,5563
77878,10,99,99,5563
77879,11,1,4,5563
77880,12,99,99,5563
77881,13,99,99,5563
77882,14,99,99,5563
77883,1,99,99,5564
77884,2,99,99,5564
77885,3,99,99,5564
77886,4,99,99,5564
77887,5,99,99,5564
77888,6,99,99,5564
77889,7,99,99,5564
77890,8,99,99,5564
77891,9,99,99,5564
77892,10,99,99,5564
77893,11,99,99,5564
77894,12,99,99,5564
77895,13,99,99,5564
77896,14,99,99,5564
77897,1,99,99,5565
77898,2,99,99,5565
77899,3,99,99,5565
77900,4,99,99,5565
77901,5,99,99,5565
77902,6,99,99,5565
77903,7,1,4,5565
77904,8,99,99,5565
77905,9,99,99,5565
77906,10,99,99,5565
77907,11,1,4,5565
77908,12,99,99,5565
77909,13,99,99,5565
77910,14,99,99,5565
77911,1,99,99,5566
77912,2,99,99,5566
77913,3,99,99,5566
77914,4,99,99,5566
77915,5,99,99,5566
77916,6,99,99,5566
77917,7,99,99,5566
77918,8,99,99,5566
77919,9,99,99,5566
77920,10,99,99,5566
77921,11,1,1,5566
77922,12,99,99,5566
77923,13,99,99,5566
77924,14,99,99,5566
77925,1,99,99,5567
77926,2,99,99,5567
77927,3,99,99,5567
77928,4,99,99,5567
77929,5,99,99,5567
77930,6,99,99,5567
77931,7,99,99,5567
77932,8,99,99,5567
77933,9,99,99,5567
77934,10,99,99,5567
77935,11,99,99,5567
77936,12,99,99,5567
77937,13,99,99,5567
77938,14,99,99,5567
77939,1,99,99,5568
77940,2,99,99,5568
77941,3,99,99,5568
77942,4,99,99,5568
77943,5,99,99,5568
77944,6,1,1,5568
77945,7,99,99,5568
77946,8,99,99,5568
77947,9,99,99,5568
77948,10,99,99,5568
77949,11,99,99,5568
77950,12,99,99,5568
77951,13,99,99,5568
77952,14,99,99,5568
77953,1,99,99,5569
77954,2,99,99,5569
77955,3,99,99,5569
77956,4,99,99,5569
77957,5,99,99,5569
77958,6,99,99,5569
77959,7,99,99,5569
77960,8,99,99,5569
77961,9,99,99,5569
77962,10,99,99,5569
77963,11,99,99,5569
77964,12,99,99,5569
77965,13,99,99,5569
77966,14,99,99,5569
77967,1,99,99,5570
77968,2,99,99,5570
77969,3,99,99,5570
77970,4,99,99,5570
77971,5,99,99,5570
77972,6,99,99,5570
77973,7,99,99,5570
77974,8,99,99,5570
77975,9,99,99,5570
77976,10,99,99,5570
77977,11,99,99,5570
77978,12,99,99,5570
77979,13,99,99,5570
77980,14,99,99,5570
77981,1,99,99,5571
77982,2,99,99,5571
77983,3,99,99,5571
77984,4,99,99,5571
77985,5,99,99,5571
77986,6,99,99,5571
77987,7,99,99,5571
77988,8,99,99,5571
77989,9,99,99,5571
77990,10,99,99,5571
77991,11,99,99,5571
77992,12,99,99,5571
77993,13,99,99,5571
77994,14,99,99,5571
77995,1,99,99,5572
77996,2,99,99,5572
77997,3,99,99,5572
77998,4,99,99,5572
77999,5,99,99,5572
78000,6,99,99,5572
78001,7,99,99,5572
78002,8,99,99,5572
78003,9,99,99,5572
78004,10,99,99,5572
78005,11,99,99,5572
78006,12,99,99,5572
78007,13,99,99,5572
78008,14,99,99,5572
78009,1,99,99,5573
78010,2,99,99,5573
78011,3,99,99,5573
78012,4,99,99,5573
78013,5,99,99,5573
78014,6,99,99,5573
78015,7,99,99,5573
78016,8,99,99,5573
78017,9,99,99,5573
78018,10,99,99,5573
78019,11,99,99,5573
78020,12,99,99,5573
78021,13,99,99,5573
78022,14,99,99,5573
78023,1,99,99,5574
78024,2,99,99,5574
78025,3,99,99,5574
78026,4,99,99,5574
78027,5,99,99,5574
78028,6,99,99,5574
78029,7,99,99,5574
78030,8,99,99,5574
78031,9,99,99,5574
78032,10,99,99,5574
78033,11,99,99,5574
78034,12,99,99,5574
78035,13,99,99,5574
78036,14,99,99,5574
78037,1,99,99,5575
78038,2,99,99,5575
78039,3,99,99,5575
78040,4,99,99,5575
78041,5,99,99,5575
78042,6,99,99,5575
78043,7,99,99,5575
78044,8,99,99,5575
78045,9,99,99,5575
78046,10,99,99,5575
78047,11,99,99,5575
78048,12,99,99,5575
78049,13,99,99,5575
78050,14,99,99,5575
78051,1,99,99,5576
78052,2,99,99,5576
78053,3,99,99,5576
78054,4,99,99,5576
78055,5,99,99,5576
78056,6,99,99,5576
78057,7,99,99,5576
78058,8,99,99,5576
78059,9,99,99,5576
78060,10,99,99,5576
78061,11,99,99,5576
78062,12,99,99,5576
78063,13,99,99,5576
78064,14,99,99,5576
78065,1,99,99,5577
78066,2,99,99,5577
78067,3,99,99,5577
78068,4,99,99,5577
78069,5,99,99,5577
78070,6,99,99,5577
78071,7,99,99,5577
78072,8,99,99,5577
78073,9,99,99,5577
78074,10,99,99,5577
78075,11,99,99,5577
78076,12,99,99,5577
78077,13,99,99,5577
78078,14,99,99,5577
78079,1,99,99,5578
78080,2,99,99,5578
78081,3,99,99,5578
78082,4,99,99,5578
78083,5,99,99,5578
78084,6,99,99,5578
78085,7,99,99,5578
78086,8,99,99,5578
78087,9,99,99,5578
78088,10,99,99,5578
78089,11,99,99,5578
78090,12,99,99,5578
78091,13,99,99,5578
78092,14,99,99,5578
78093,1,99,99,5579
78094,2,99,99,5579
78095,3,99,99,5579
78096,4,99,99,5579
78097,5,99,99,5579
78098,6,99,99,5579
78099,7,99,99,5579
78100,8,99,99,5579
78101,9,99,99,5579
78102,10,99,99,5579
78103,11,99,99,5579
78104,12,99,99,5579
78105,13,99,99,5579
78106,14,99,99,5579
78107,1,99,99,5580
78108,2,99,99,5580
78109,3,99,99,5580
78110,4,99,99,5580
78111,5,99,99,5580
78112,6,1,2,5580
78113,7,99,99,5580
78114,8,99,99,5580
78115,9,99,99,5580
78116,10,99,99,5580
78117,11,99,99,5580
78118,12,99,99,5580
78119,13,99,99,5580
78120,14,99,99,5580
78121,1,99,99,5581
78122,2,99,99,5581
78123,3,99,99,5581
78124,4,99,99,5581
78125,5,99,99,5581
78126,6,99,99,5581
78127,7,99,99,5581
78128,8,99,99,5581
78129,9,99,99,5581
78130,10,99,99,5581
78131,11,99,99,5581
78132,12,99,99,5581
78133,13,99,99,5581
78134,14,99,99,5581
78135,1,99,99,5582
78136,2,99,99,5582
78137,3,99,99,5582
78138,4,99,99,5582
78139,5,99,99,5582
78140,6,99,99,5582
78141,7,99,99,5582
78142,8,99,99,5582
78143,9,99,99,5582
78144,10,99,99,5582
78145,11,99,99,5582
78146,12,99,99,5582
78147,13,99,99,5582
78148,14,99,99,5582
78149,1,99,99,5583
78150,2,99,99,5583
78151,3,99,99,5583
78152,4,99,99,5583
78153,5,99,99,5583
78154,6,99,99,5583
78155,7,99,99,5583
78156,8,99,99,5583
78157,9,99,99,5583
78158,10,99,99,5583
78159,11,99,99,5583
78160,12,99,99,5583
78161,13,99,99,5583
78162,14,99,99,5583
78163,1,99,99,5584
78164,2,99,99,5584
78165,3,99,99,5584
78166,4,99,99,5584
78167,5,99,99,5584
78168,6,99,99,5584
78169,7,99,99,5584
78170,8,99,99,5584
78171,9,99,99,5584
78172,10,99,99,5584
78173,11,99,99,5584
78174,12,99,99,5584
78175,13,99,99,5584
78176,14,99,99,5584
78177,1,99,99,5585
78178,2,99,99,5585
78179,3,99,99,5585
78180,4,99,99,5585
78181,5,99,99,5585
78182,6,99,99,5585
78183,7,99,99,5585
78184,8,99,99,5585
78185,9,99,99,5585
78186,10,99,99,5585
78187,11,99,99,5585
78188,12,99,99,5585
78189,13,99,99,5585
78190,14,99,99,5585
78191,1,99,99,5586
78192,2,99,99,5586
78193,3,99,99,5586
78194,4,99,99,5586
78195,5,99,99,5586
78196,6,99,99,5586
78197,7,99,99,5586
78198,8,99,99,5586
78199,9,99,99,5586
78200,10,99,99,5586
78201,11,99,99,5586
78202,12,99,99,5586
78203,13,99,99,5586
78204,14,99,99,5586
78205,1,99,99,5587
78206,2,99,99,5587
78207,3,99,99,5587
78208,4,99,99,5587
78209,5,99,99,5587
78210,6,99,99,5587
78211,7,99,99,5587
78212,8,99,99,5587
78213,9,99,99,5587
78214,10,99,99,5587
78215,11,99,99,5587
78216,12,99,99,5587
78217,13,99,99,5587
78218,14,99,99,5587
78219,1,99,99,5588
78220,2,99,99,5588
78221,3,99,99,5588
78222,4,99,99,5588
78223,5,99,99,5588
78224,6,99,99,5588
78225,7,99,99,5588
78226,8,99,99,5588
78227,9,99,99,5588
78228,10,99,99,5588
78229,11,99,99,5588
78230,12,99,99,5588
78231,13,99,99,5588
78232,14,99,99,5588
78233,1,99,99,5589
78234,2,99,99,5589
78235,3,99,99,5589
78236,4,99,99,5589
78237,5,99,99,5589
78238,6,99,99,5589
78239,7,99,99,5589
78240,8,99,99,5589
78241,9,99,99,5589
78242,10,99,99,5589
78243,11,1,1,5589
78244,12,99,99,5589
78245,13,99,99,5589
78246,14,99,99,5589
78247,1,99,99,5590
78248,2,99,99,5590
78249,3,99,99,5590
78250,4,99,99,5590
78251,5,99,99,5590
78252,6,99,99,5590
78253,7,99,99,5590
78254,8,99,99,5590
78255,9,99,99,5590
78256,10,99,99,5590
78257,11,99,99,5590
78258,12,99,99,5590
78259,13,99,99,5590
78260,14,99,99,5590
78261,1,99,99,5591
78262,2,99,99,5591
78263,3,99,99,5591
78264,4,99,99,5591
78265,5,99,99,5591
78266,6,99,99,5591
78267,7,99,99,5591
78268,8,99,99,5591
78269,9,99,99,5591
78270,10,99,99,5591
78271,11,99,99,5591
78272,12,99,99,5591
78273,13,99,99,5591
78274,14,99,99,5591
78275,1,99,99,5592
78276,2,99,99,5592
78277,3,99,99,5592
78278,4,99,99,5592
78279,5,99,99,5592
78280,6,99,99,5592
78281,7,99,99,5592
78282,8,99,99,5592
78283,9,99,99,5592
78284,10,99,99,5592
78285,11,1,1,5592
78286,12,99,99,5592
78287,13,99,99,5592
78288,14,99,99,5592
78289,1,99,99,5593
78290,2,99,99,5593
78291,3,99,99,5593
78292,4,99,99,5593
78293,5,99,99,5593
78294,6,99,99,5593
78295,7,99,99,5593
78296,8,99,99,5593
78297,9,99,99,5593
78298,10,99,99,5593
78299,11,99,99,5593
78300,12,99,99,5593
78301,13,99,99,5593
78302,14,99,99,5593
78303,1,99,99,5594
78304,2,99,99,5594
78305,3,99,99,5594
78306,4,99,99,5594
78307,5,99,99,5594
78308,6,99,99,5594
78309,7,99,99,5594
78310,8,99,99,5594
78311,9,99,99,5594
78312,10,99,99,5594
78313,11,99,99,5594
78314,12,99,99,5594
78315,13,99,99,5594
78316,14,99,99,5594
78317,1,99,99,5595
78318,2,99,99,5595
78319,3,99,99,5595
78320,4,99,99,5595
78321,5,99,99,5595
78322,6,99,99,5595
78323,7,99,99,5595
78324,8,99,99,5595
78325,9,99,99,5595
78326,10,99,99,5595
78327,11,99,99,5595
78328,12,99,99,5595
78329,13,99,99,5595
78330,14,99,99,5595
78331,1,99,99,5596
78332,2,99,99,5596
78333,3,99,99,5596
78334,4,99,99,5596
78335,5,99,99,5596
78336,6,99,99,5596
78337,7,99,99,5596
78338,8,99,99,5596
78339,9,99,99,5596
78340,10,99,99,5596
78341,11,99,99,5596
78342,12,99,99,5596
78343,13,99,99,5596
78344,14,99,99,5596
78345,1,99,99,5597
78346,2,99,99,5597
78347,3,99,99,5597
78348,4,99,99,5597
78349,5,99,99,5597
78350,6,99,99,5597
78351,7,99,99,5597
78352,8,99,99,5597
78353,9,99,99,5597
78354,10,99,99,5597
78355,11,99,99,5597
78356,12,99,99,5597
78357,13,99,99,5597
78358,14,99,99,5597
78359,1,99,99,5598
78360,2,99,99,5598
78361,3,99,99,5598
78362,4,99,99,5598
78363,5,99,99,5598
78364,6,99,99,5598
78365,7,99,99,5598
78366,8,99,99,5598
78367,9,99,99,5598
78368,10,99,99,5598
78369,11,99,99,5598
78370,12,99,99,5598
78371,13,99,99,5598
78372,14,99,99,5598
78373,1,99,99,5599
78374,2,99,99,5599
78375,3,99,99,5599
78376,4,99,99,5599
78377,5,99,99,5599
78378,6,99,99,5599
78379,7,99,99,5599
78380,8,99,99,5599
78381,9,99,99,5599
78382,10,99,99,5599
78383,11,99,99,5599
78384,12,99,99,5599
78385,13,99,99,5599
78386,14,99,99,5599
78387,1,99,99,5600
78388,2,99,99,5600
78389,3,99,99,5600
78390,4,99,99,5600
78391,5,99,99,5600
78392,6,99,99,5600
78393,7,99,99,5600
78394,8,99,99,5600
78395,9,99,99,5600
78396,10,99,99,5600
78397,11,99,99,5600
78398,12,99,99,5600
78399,13,99,99,5600
78400,14,99,99,5600
78401,1,99,99,5601
78402,2,99,99,5601
78403,3,99,99,5601
78404,4,99,99,5601
78405,5,99,99,5601
78406,6,99,99,5601
78407,7,99,99,5601
78408,8,99,99,5601
78409,9,99,99,5601
78410,10,99,99,5601
78411,11,99,99,5601
78412,12,99,99,5601
78413,13,99,99,5601
78414,14,99,99,5601
78415,1,99,99,5602
78416,2,99,99,5602
78417,3,99,99,5602
78418,4,99,99,5602
78419,5,99,99,5602
78420,6,99,99,5602
78421,7,99,99,5602
78422,8,99,99,5602
78423,9,99,99,5602
78424,10,99,99,5602
78425,11,99,99,5602
78426,12,99,99,5602
78427,13,99,99,5602
78428,14,99,99,5602
78429,1,99,99,5603
78430,2,99,99,5603
78431,3,99,99,5603
78432,4,99,99,5603
78433,5,99,99,5603
78434,6,99,99,5603
78435,7,99,99,5603
78436,8,99,99,5603
78437,9,99,99,5603
78438,10,99,99,5603
78439,11,99,99,5603
78440,12,99,99,5603
78441,13,99,99,5603
78442,14,99,99,5603
78443,1,99,99,5604
78444,2,99,99,5604
78445,3,99,99,5604
78446,4,99,99,5604
78447,5,99,99,5604
78448,6,99,99,5604
78449,7,99,99,5604
78450,8,99,99,5604
78451,9,99,99,5604
78452,10,99,99,5604
78453,11,99,99,5604
78454,12,99,99,5604
78455,13,99,99,5604
78456,14,99,99,5604
78457,1,99,99,5605
78458,2,99,99,5605
78459,3,99,99,5605
78460,4,99,99,5605
78461,5,99,99,5605
78462,6,99,99,5605
78463,7,99,99,5605
78464,8,99,99,5605
78465,9,99,99,5605
78466,10,99,99,5605
78467,11,99,99,5605
78468,12,99,99,5605
78469,13,99,99,5605
78470,14,99,99,5605
78471,1,99,99,5606
78472,2,99,99,5606
78473,3,99,99,5606
78474,4,99,99,5606
78475,5,99,99,5606
78476,6,99,99,5606
78477,7,99,99,5606
78478,8,99,99,5606
78479,9,99,99,5606
78480,10,99,99,5606
78481,11,99,99,5606
78482,12,99,99,5606
78483,13,1,4,5606
78484,14,99,99,5606
78485,1,99,99,5607
78486,2,99,99,5607
78487,3,99,99,5607
78488,4,99,99,5607
78489,5,99,99,5607
78490,6,99,99,5607
78491,7,99,99,5607
78492,8,99,99,5607
78493,9,99,99,5607
78494,10,99,99,5607
78495,11,99,99,5607
78496,12,99,99,5607
78497,13,99,99,5607
78498,14,99,99,5607
78499,1,99,99,5608
78500,2,99,99,5608
78501,3,99,99,5608
78502,4,99,99,5608
78503,5,99,99,5608
78504,6,99,99,5608
78505,7,99,99,5608
78506,8,99,99,5608
78507,9,99,99,5608
78508,10,99,99,5608
78509,11,99,99,5608
78510,12,99,99,5608
78511,13,99,99,5608
78512,14,99,99,5608
78513,1,99,99,5609
78514,2,99,99,5609
78515,3,99,99,5609
78516,4,99,99,5609
78517,5,99,99,5609
78518,6,99,99,5609
78519,7,99,99,5609
78520,8,99,99,5609
78521,9,99,99,5609
78522,10,99,99,5609
78523,11,99,99,5609
78524,12,99,99,5609
78525,13,99,99,5609
78526,14,99,99,5609
78527,1,99,99,5610
78528,2,99,99,5610
78529,3,99,99,5610
78530,4,99,99,5610
78531,5,99,99,5610
78532,6,99,99,5610
78533,7,99,99,5610
78534,8,99,99,5610
78535,9,99,99,5610
78536,10,99,99,5610
78537,11,99,99,5610
78538,12,99,99,5610
78539,13,99,99,5610
78540,14,99,99,5610
78541,1,99,99,5611
78542,2,99,99,5611
78543,3,99,99,5611
78544,4,99,99,5611
78545,5,99,99,5611
78546,6,99,99,5611
78547,7,99,99,5611
78548,8,99,99,5611
78549,9,99,99,5611
78550,10,99,99,5611
78551,11,99,99,5611
78552,12,99,99,5611
78553,13,99,99,5611
78554,14,99,99,5611
78555,1,99,99,5612
78556,2,99,99,5612
78557,3,99,99,5612
78558,4,99,99,5612
78559,5,99,99,5612
78560,6,99,99,5612
78561,7,99,99,5612
78562,8,99,99,5612
78563,9,99,99,5612
78564,10,99,99,5612
78565,11,99,99,5612
78566,12,99,99,5612
78567,13,99,99,5612
78568,14,99,99,5612
78569,1,99,99,5613
78570,2,99,99,5613
78571,3,99,99,5613
78572,4,99,99,5613
78573,5,99,99,5613
78574,6,99,99,5613
78575,7,99,99,5613
78576,8,99,99,5613
78577,9,99,99,5613
78578,10,99,99,5613
78579,11,99,99,5613
78580,12,99,99,5613
78581,13,99,99,5613
78582,14,99,99,5613
78583,1,99,99,5614
78584,2,99,99,5614
78585,3,99,99,5614
78586,4,99,99,5614
78587,5,99,99,5614
78588,6,99,99,5614
78589,7,99,99,5614
78590,8,99,99,5614
78591,9,99,99,5614
78592,10,99,99,5614
78593,11,99,99,5614
78594,12,99,99,5614
78595,13,99,99,5614
78596,14,99,99,5614
78597,1,99,99,5615
78598,2,99,99,5615
78599,3,99,99,5615
78600,4,99,99,5615
78601,5,99,99,5615
78602,6,99,99,5615
78603,7,99,99,5615
78604,8,1,4,5615
78605,9,99,99,5615
78606,10,99,99,5615
78607,11,99,99,5615
78608,12,99,99,5615
78609,13,99,99,5615
78610,14,99,99,5615
78611,1,99,99,5616
78612,2,99,99,5616
78613,3,99,99,5616
78614,4,99,99,5616
78615,5,99,99,5616
78616,6,99,99,5616
78617,7,99,99,5616
78618,8,99,99,5616
78619,9,99,99,5616
78620,10,99,99,5616
78621,11,99,99,5616
78622,12,99,99,5616
78623,13,99,99,5616
78624,14,99,99,5616
78625,1,99,99,5617
78626,2,99,99,5617
78627,3,99,99,5617
78628,4,99,99,5617
78629,5,99,99,5617
78630,6,99,99,5617
78631,7,99,99,5617
78632,8,99,99,5617
78633,9,99,99,5617
78634,10,99,99,5617
78635,11,99,99,5617
78636,12,99,99,5617
78637,13,99,99,5617
78638,14,99,99,5617
78639,1,99,99,5618
78640,2,99,99,5618
78641,3,99,99,5618
78642,4,99,99,5618
78643,5,99,99,5618
78644,6,99,99,5618
78645,7,99,99,5618
78646,8,99,99,5618
78647,9,99,99,5618
78648,10,99,99,5618
78649,11,99,99,5618
78650,12,99,99,5618
78651,13,99,99,5618
78652,14,99,99,5618
78653,1,99,99,5619
78654,2,99,99,5619
78655,3,99,99,5619
78656,4,99,99,5619
78657,5,99,99,5619
78658,6,99,99,5619
78659,7,1,1,5619
78660,8,99,99,5619
78661,9,99,99,5619
78662,10,99,99,5619
78663,11,1,1,5619
78664,12,99,99,5619
78665,13,99,99,5619
78666,14,99,99,5619
78667,1,99,99,5620
78668,2,99,99,5620
78669,3,99,99,5620
78670,4,99,99,5620
78671,5,99,99,5620
78672,6,99,99,5620
