id,control_politico_id,persona_id
83015,42031,41
83016,42031,10
83017,42031,933
83018,42031,4993
83038,35559,2600
83039,35559,39
83040,35559,875
83041,35559,2447
83042,35559,1279
83050,42261,2819
83051,42261,2533
83052,20813,2279
83053,38918,1804
83073,43658,2080
83074,43658,2818
83075,43658,2819
83076,43658,2535
83077,43658,2506
83078,43658,1646
83079,43658,211
83080,43658,1781
83081,43658,792
83082,43658,2442
83083,43538,2080
83084,43538,2818
83085,43538,2819
83086,43538,2535
83087,43538,2506
83088,43538,1646
83089,43538,211
83090,43538,1781
83091,43538,792
83092,43538,2442
83127,19511,288
83128,19511,2233
83129,40274,112
83130,40274,1705
83131,40274,1260
83132,43373,77
83143,39438,98
83144,39438,35
83145,39438,2279
83196,40024,59
83197,40024,39
83198,40024,2600
83199,40024,875
83200,40024,77
83201,40024,2447
83202,40024,85
83203,40024,1208
83204,40024,1819
83205,40024,1279
83206,25384,763
83208,42539,873
83209,42539,1631
83210,42539,2521
83211,42218,875
83212,42218,77
83213,42218,2447
83217,42209,873
83218,42209,1631
83219,42209,2521
87602,55505,7470
87603,55505,9427
87604,55505,8598
87605,55505,1468
87606,55505,2109
87607,55505,7839
87617,56053,7336
87618,56053,7314
87679,56314,873
87680,56314,7850
87681,56314,2508
87682,56314,1133
87683,56314,2515
87684,56314,9521
87685,56314,9427
87686,56314,2484
87687,56314,7475
87688,56314,9129
87689,56314,2818
87690,56314,53
87691,56210,8223
87692,56210,753
87693,56210,731
87694,56210,33
87695,56203,39
87696,56203,77
87697,56203,2447
87698,56185,66
87699,56185,8355
87700,55885,7646
87701,55876,9481
87702,55917,2496
87703,55917,8546
87704,55917,2499
87705,55917,8580
87706,55917,2246
87707,55917,2502
87708,55917,5479
87709,55917,970
87710,55917,2439
87711,55917,8623
87712,55917,2515
87713,55917,1460
87714,55917,8599
87715,55917,8567
87716,55917,1785
87717,55917,2484
87718,55917,2523
87719,55917,9724
87720,55917,8637
87721,55917,6099
87722,55917,8639
87723,55832,2084
87724,55832,8617
87725,55832,106
87726,55832,7696
87727,55832,6099
87728,55832,809
87729,55832,7850
87730,55901,7470
87731,55851,9192
87732,55868,2515
87733,55868,107
87734,55868,1334
87741,56428,933
87742,56452,7648
87743,56452,2496
87744,56452,8580
87745,56452,8902
87746,56452,2504
87747,56452,256
87748,56452,7794
87749,56452,7316
87750,56452,1334
87751,56452,7767
87752,56452,8180
87753,56452,8026
87754,56452,1532
87755,56452,9406
87756,56452,7839
87757,56419,8112
87758,56419,7554
87759,56419,7354
87760,56422,9482
87761,56406,8223
87762,56406,753
87763,56406,731
87764,56406,33
87765,56354,9488
87766,56354,8513
87767,56354,9554
87768,56354,177
87769,56376,9481
87770,56376,59
87771,56426,8467
87772,55663,2484
87773,55675,8579
87774,55675,2439
82934,20213,2279
82937,38327,50
82938,38327,244
82940,31460,2084
82941,30990,2084
82942,38949,2817
82943,38949,2759
82944,38949,136
82945,38949,2039
82946,38949,1693
82947,38949,656
82948,38949,2536
82949,38949,1522
82950,38949,148
82951,38949,122
82952,38949,2263
82953,38949,1625
82954,38949,6042
82955,38949,1531
82956,38949,922
82957,38949,127
82958,34943,281
82959,34943,77
82960,35078,4993
82961,35078,2463
82962,35078,2462
82963,35078,169
82964,34584,77
82965,29780,668
82966,29780,47
82967,19794,59
82968,19794,39
82969,38554,9
82970,27825,10
82973,37858,33
82974,37858,42
82975,37497,33
82976,37497,42
82977,26079,668
82978,26079,77
82979,32525,906
82980,32525,100
82981,28743,33
82982,28743,519
82983,34266,2279
82984,31503,519
82985,31503,11
82986,31503,77
82987,31503,914
82988,31503,244
82989,31503,791
82990,31503,2233
82991,31503,87
82992,31503,27
82993,31503,2279
82994,34301,1819
82995,34301,1279
82996,34301,2447
82997,28017,60
82998,35649,2506
82999,35649,211
83000,35649,2818
83001,35649,2442
83006,41922,2456
83007,41922,297
83008,41922,244
83009,43386,656
83010,35004,2506
83011,35004,211
83012,35004,2818
83013,35004,2442
83014,34971,10
83019,34591,10
83022,42081,288
83023,42081,2238
83024,42081,47
83025,18439,40
83026,18439,2012
83027,18439,1714
83028,18439,12
83029,18439,2279
83030,34710,10
83035,43055,2506
83036,35215,96
83037,35215,38
83043,41850,9
83044,41850,47
83054,36641,512
83055,36641,547
83056,36641,1646
83057,36641,2539
83058,26111,59
83059,27515,59
83060,27515,133
83061,27515,39
83062,27515,2600
83063,27515,77
83064,27515,2447
83065,27515,85
83066,27515,1208
83067,27515,153
83068,27515,1819
83069,27515,1279
83070,28167,66
83071,35979,9
83072,35768,9
83093,43390,2080
83094,43390,2818
83095,43390,2819
83096,43390,2535
83097,43390,2506
83098,43390,1646
83099,43390,211
83100,43390,1781
83101,43390,792
83102,43390,2442
83103,46616,2459
83104,26896,896
83105,26896,97
83106,26896,100
83107,26896,906
83108,26896,50
83109,26896,19
83110,26896,2456
83111,26642,896
83112,26642,97
83113,26642,100
83114,26642,906
83115,26642,50
83116,26642,19
83117,26642,2456
83118,26798,2819
83119,26364,2819
83120,35988,60
83121,35988,2279
83122,30872,77
83123,46043,2520
83124,46043,819
83125,20624,288
83126,20624,2233
83133,43136,77
83134,40603,112
83135,40603,1705
83136,40603,1260
83137,37001,40
83138,30089,96
83139,30089,297
83140,39827,98
83141,39827,35
83142,39827,2279
83146,44342,2447
83147,26680,1781
83148,18332,38
83149,40966,2456
83150,40966,297
83151,40966,244
83152,43196,288
83153,43196,20
83154,43196,906
83155,43196,548
83156,43196,177
83157,42660,288
83158,42660,20
83159,42660,906
83160,42660,548
83161,42660,177
83162,36928,2450
83163,42834,288
83164,42834,20
83165,42834,906
83166,42834,548
83167,42834,177
83168,39861,2819
83169,39861,211
83170,39861,1646
83171,39861,2535
83172,43432,59
83173,43381,59
83174,38147,133
83175,38147,39
83273,36201,2233
83294,39535,288
83295,39535,98
83296,39535,40
83297,39535,77
82971,38492,33
82972,38492,42
83002,35066,2506
83003,35066,211
83004,35066,2818
83005,35066,2442
83020,28810,145
83021,29607,1714
83031,42524,2080
83032,42524,2506
83033,42061,2080
83034,42061,2506
83176,38147,875
83177,38147,77
83178,38147,2447
83179,38147,85
83180,38147,1819
83181,38147,1279
83214,42343,873
83215,42343,1631
83216,42343,2521
83231,46226,38
83241,28090,1803
83306,46136,205
83315,44375,2456
83340,42947,1894
83341,42947,2449
83342,42947,1971
83343,42947,2491
83344,42947,2246
83358,45486,1952
83359,45486,2017
83360,45486,283
83361,45486,836
83362,45486,1526
83363,45486,2108
83364,45486,142
83365,45486,2479
83366,45486,2448
83367,45486,2514
83368,45486,2515
83369,45486,110
83370,45486,1334
83371,45486,2520
83372,45486,819
83373,45486,1615
83374,45486,1532
83375,45486,1246
85086,52086,66
85087,52086,8355
85088,52086,997
85089,52086,7911
85090,52086,9417
85091,52086,914
85092,52086,122
85093,52086,183
85094,52086,8344
85095,52086,8474
85096,52086,1531
85097,52086,9562
85098,52086,2462
85099,52082,66
85100,52082,8355
85101,52082,997
85102,52082,7911
85103,52082,9417
85104,52082,914
85105,52082,122
85106,52082,183
85107,52082,8344
85108,52082,8474
85109,52082,1531
85110,52082,9562
85111,52082,2462
88631,59151,7336
88632,59151,7356
85118,53164,7314
85119,53052,9481
85120,53052,875
85121,53052,2447
85122,52999,59
88652,59164,2448
85139,53208,9481
85140,53208,875
85141,53208,2447
88653,59164,1334
88654,58817,2113
88655,58817,7677
88656,58879,9538
88657,58879,8644
85147,53244,2484
88658,58879,197
88659,58879,9192
88660,58879,7947
88661,58879,1201
88662,58879,2516
88663,58879,8567
88664,58879,7354
85155,53260,9129
85156,53260,7852
85157,53260,7694
85158,53260,1245
85159,53260,7316
85160,53260,53
85161,53260,7677
88665,58879,9533
88666,58879,1950
88667,58928,9473
88668,58928,8513
88669,58928,9481
88670,58928,9482
88671,58928,9486
88672,58928,9488
88673,58928,668
88674,58928,1313
88675,58928,8355
88676,58928,8366
88677,58928,9535
88678,58928,9537
88679,58928,324
88680,58928,9417
88681,58928,77
88682,58928,9554
88683,58928,9430
88684,58928,9562
88685,58928,9435
88686,58928,7652
88687,58928,9462
88688,58928,9464
88689,58928,8511
88690,58794,7314
88691,58884,7739
88692,58850,112
88693,58850,519
88694,58862,112
88695,58862,8355
88696,58862,997
88697,58862,39
88698,58862,9481
88699,58862,106
88700,58862,875
88701,58862,77
88702,58862,2734
88703,58862,7792
88704,58862,753
85202,53399,7314
88705,58862,85
88706,58862,8439
88707,58862,505
88708,58862,122
85207,53414,9482
85208,53414,9435
85209,53414,8511
88709,58862,8827
88710,58862,9482
88711,58862,8223
94566,67443,9462
85219,53481,8464
88725,59320,7937
88726,59320,7554
85227,53518,8930
85228,53518,7683
85229,53518,8391
85230,53518,7495
85231,53518,8908
85232,53518,7475
85233,53518,7767
85258,53669,38
85262,53682,9537
85263,53682,9550
85264,53682,8439
85316,53773,59
83182,38768,875
83183,38768,77
83184,38768,2447
83185,34285,38
83186,30672,1217
83187,30672,2083
83188,30672,2491
83189,30672,2502
83190,30672,2517
83191,45715,33
83192,45715,92
83193,45715,1804
83194,45715,519
83195,43498,914
83207,26532,668
83220,42038,873
83221,42038,1631
83222,42038,2521
83223,35442,2600
83224,35442,39
83225,35442,875
83226,35442,2447
83227,35442,1279
83228,46227,96
83229,46227,4993
83230,46227,1804
94569,67419,77
94570,67419,2447
94571,67534,9481
94572,67535,1201
94573,67538,9562
94574,67538,8474
83232,46405,33
83233,46405,933
83234,46405,38
83235,46405,4993
83236,46405,169
83237,46405,10
83238,46405,1805
83239,46405,41
83240,28160,1803
83242,27980,1803
83243,18779,1208
83244,18779,875
83245,18779,77
83246,18173,1208
83247,18173,875
83248,18173,77
83249,36995,59
83250,36995,519
83251,39296,59
83252,39296,519
83253,18178,59
83254,18178,133
83255,18178,39
83256,41940,1992
83257,41940,978
83258,41940,2523
83259,41940,2517
83260,41940,862
83261,41718,1992
83262,41718,978
83263,41718,2523
83264,41718,2517
83265,41718,862
83266,34749,978
83267,27848,1764
83268,27848,2083
83269,27848,2492
83270,27848,1694
83271,27848,1894
83272,35315,101
83274,43313,2491
83275,37628,59
83276,37628,519
83277,39477,832
83278,39477,2842
83279,39477,548
83280,39477,566
83281,31725,1705
83282,31725,1803
83283,31725,1260
83284,31725,914
83285,31725,244
83286,31725,1942
83287,31725,87
83288,31725,1176
83289,31725,2459
83290,31725,1052
83291,31725,2238
83292,31725,2463
83293,46790,2127
83298,39535,59
83299,39535,60
83300,46498,2127
83301,43400,50
83302,43400,244
83303,46792,205
83304,46600,205
83305,46478,205
83307,46033,205
83308,45817,205
83309,46794,205
83310,46603,205
83311,46479,205
83312,36632,288
83313,36632,48
83314,36632,2233
83316,42098,9
83317,43022,906
83318,43022,244
83319,43022,47
83320,42706,906
83321,42706,244
83322,42706,47
83323,42430,906
83324,42430,244
83325,42430,47
83326,27586,1622
83327,27586,2517
83328,27586,1894
83329,31374,142
83330,31374,1526
83331,30973,142
83332,30973,1526
83333,31407,1714
83334,31407,60
83335,31407,13
83336,34525,5274
83337,34370,5274
83338,35517,5274
83339,35220,5274
83345,34811,505
83346,34811,763
83347,35319,505
83348,35319,763
83349,34122,1992
83350,34122,1971
83351,34122,2492
83352,34205,5274
83353,37847,5274
83354,43470,288
83355,43470,2233
83356,43470,668
83357,18152,33
83376,44223,88
83377,44223,1055
83378,42237,5274
88723,59291,59
88724,59291,875
83382,49576,446
83403,49621,9481
86621,55515,2516
83421,49648,9417
83422,49648,9562
83423,49648,8355
83424,49648,7911
83426,49526,9482
83427,49526,753
83428,49526,19
83429,49526,244
83430,49526,9435
83431,49526,8511
85281,53733,8930
85282,53733,7683
85283,53733,8391
85284,53733,7495
85285,53733,8908
85286,53733,7475
85287,53733,7767
88727,59320,8707
88728,59320,2502
88729,59320,8775
88730,59320,7336
88731,59320,8906
88732,59320,295
88733,59320,1133
88734,59320,718
88735,59320,7618
88736,59320,8785
88737,59320,7314
85302,53319,8579
85303,53319,2439
85304,53319,205
85305,53319,7312
85306,53319,1201
85307,53319,8567
85308,53319,1177
85309,53759,8579
85310,53759,2439
85311,53759,205
85312,53759,7312
85313,53759,1201
85314,53759,8567
85315,53759,1177
85320,53802,7679
85321,53805,668
85322,53806,2459
85323,53891,7937
85324,53891,7554
85325,53891,8906
85333,53896,8579
85334,53896,2439
85335,53896,205
85336,53896,7312
85337,53896,1201
85338,53896,8567
85339,53896,1177
85340,53906,7696
85341,53921,7480
85342,53932,1513
85350,53935,8930
85351,53935,7683
85352,53935,8391
85353,53935,7495
85354,53935,8908
85355,53935,7475
85356,53935,7767
85358,53940,7314
85364,53945,9481
85365,53945,875
85366,53945,77
85367,53945,9430
85368,53945,9535
85369,53954,9488
85370,53954,8513
85371,53954,9554
85374,54003,7969
85375,54004,8827
85376,54005,2459
85377,54032,290
85378,54032,27
85379,54032,753
85380,54032,297
85381,54032,9482
85382,54032,47
85383,54032,145
85384,54032,19
85385,54032,244
85386,54032,7647
85387,54032,2456
85388,54032,9435
85389,54032,1180
85390,54032,2494
85391,54032,8511
85392,54035,2459
85393,54035,933
85394,54035,38
85395,54035,7911
85396,54035,9
85397,54035,2734
85398,54035,7792
85399,54035,20
85400,54035,2452
85401,54035,9562
85402,54035,9435
85403,54036,8355
85415,54038,2459
85416,54038,933
85417,54038,38
85418,54038,7911
85419,54038,9
85420,54038,2734
85421,54038,7792
85422,54038,20
85423,54038,2452
85424,54038,9562
85425,54038,9435
85434,54151,8930
85435,54151,7683
85436,54151,8391
85437,54151,7495
85438,54151,8908
85439,54151,7475
85440,54151,7767
85441,54169,7336
85442,54174,7937
85443,54174,8707
85444,54174,8708
85445,54174,2502
85446,54174,7336
85447,54174,8906
85448,54174,8785
85449,54174,7314
85450,54174,7481
85451,54174,8026
85452,54174,508
85453,54174,8191
85457,54177,7937
85458,54177,7554
85459,54177,8906
85467,54182,8579
85468,54182,2439
85469,54182,205
85470,54182,7312
85471,54182,1201
85472,54182,8567
85473,54182,1177
85481,54193,8930
85482,54193,7683
85483,54193,8391
85484,54193,7495
85485,54193,8908
85486,54193,7475
85487,54193,7767
85488,53619,59
85489,53619,875
85491,53712,9488
85492,53712,446
85493,53709,2395
85494,53685,2496
85495,53685,7767
85496,53688,2395
85497,53688,7679
85499,53590,8930
85500,53590,7683
85501,53590,8391
85502,53590,7495
85503,53590,8908
85504,53590,7475
85505,53590,7767
85506,54218,7739
85507,53526,7739
85508,53522,7356
85509,53522,8567
85510,53442,8827
85511,53411,7792
85512,53411,446
85513,53416,9481
85514,53416,875
85515,53416,2447
85516,53478,59
85518,53279,8930
85519,53279,7683
85520,53279,8391
85521,53279,7495
85522,53279,8908
85523,53279,7475
85524,53279,7767
85525,53315,2448
85538,54320,7739
83438,49668,9482
83439,49668,753
83440,49668,19
83441,49668,244
83442,49668,9435
83443,49668,8511
83444,49671,9435
83445,49501,753
83446,49437,8366
83447,49437,9462
83448,49675,9435
88738,59320,7481
88739,59320,8191
83453,49545,8599
83454,49545,7621
83455,49545,2502
83456,49545,107
83457,49545,8595
83458,49545,8598
83459,49545,8567
83460,49545,508
83461,49545,1693
83462,49545,1279
83463,49534,8546
83464,49430,482
83465,49430,8623
83466,49430,9533
83467,49430,8567
83481,49427,7354
83482,49278,2463
83483,49190,40
83484,49190,1279
83485,49190,875
83486,49190,77
83487,49190,2447
83488,49288,8474
83489,49288,66
83494,49475,9417
83495,49475,9562
83496,49475,8355
83497,49475,7911
83498,49291,9417
83499,49291,9562
83500,49291,8355
83501,49291,7911
83502,49233,9537
83503,49233,7652
83504,49233,8464
83505,49233,8467
83506,49233,8827
83507,49233,8510
83508,49227,9738
83509,49227,2459
83510,49713,9533
83536,49744,256
83537,49744,7937
83538,49744,7554
83539,49744,2246
83540,49744,2502
83541,49744,7783
83542,49744,7336
83543,49744,8906
83544,49744,7618
83545,49744,718
83546,49744,8781
83547,49744,7314
83548,49744,7481
83549,49744,8026
83550,49744,8191
83551,49744,508
83552,49744,7679
83553,49774,1456
83554,49774,9473
83555,49774,8366
83556,49774,9462
83560,49782,9481
83566,49631,8112
83567,49631,2448
83568,49631,8639
83569,49631,8188
83570,49631,7799
83576,49819,9435
83578,49825,2452
83579,49511,2452
83588,49850,1561
83589,49850,2499
83590,49850,7677
86692,55648,7792
86693,55648,753
86694,55648,9482
86695,55648,9435
83599,49838,192
83600,49838,2305
83601,49838,398
83602,49838,2113
86696,55648,8366
86697,55654,7969
86698,55654,2459
86699,55654,7652
83607,49868,9417
83608,49868,9562
83609,49868,8355
83610,49868,7911
86700,55654,9537
86701,55654,9738
86702,55654,8464
86703,55654,8439
83615,49908,9488
83616,49908,9554
83617,49908,9557
83624,49938,1468
83625,49938,7470
86704,55654,9081
83627,49943,9533
83628,49949,256
83629,49949,7937
83630,49949,7554
83631,49949,2246
83632,49949,7336
83633,49949,7618
83634,49949,718
83635,49949,7481
83636,49949,8191
83637,49949,508
83638,49949,7679
86705,55654,8827
86706,55654,8510
86707,55659,2459
83649,49980,1292
83650,49980,7316
83651,49980,2305
83652,49980,2502
83653,49980,257
83657,50001,7792
83668,49678,9538
83669,49678,8644
86714,55672,482
86715,55672,2502
86716,55672,873
86717,55672,7850
86718,55672,2508
83670,49678,7848
83671,49678,8361
83672,49678,8906
83673,49678,8637
83674,49678,8112
83675,49678,1177
83676,49678,8196
83677,49678,127
83678,49678,2268
83679,49678,7850
83680,49678,8639
88740,59328,8510
88741,59329,256
88742,59329,718
86719,55672,1133
86720,55672,2515
86721,55672,9521
86722,55672,9427
86723,55672,2484
86724,55672,7475
86725,55672,9129
86726,55672,2818
86727,55672,53
88743,59335,7336
88744,59335,7314
88745,59335,8906
88746,59367,2084
88747,59372,9537
88748,59372,9738
88749,59372,2459
88750,59372,9550
88751,59372,8439
87206,56021,9538
87207,56021,165
87208,56021,2439
87209,56021,809
87210,56021,970
87211,56021,8191
87212,56021,398
87213,56021,7696
87214,56021,7314
87215,56021,7475
87216,56021,1622
87217,56021,9495
87218,56021,1177
87219,56021,7354
87220,56021,7739
87221,56021,8188
87222,56021,508
87223,56021,7679
88757,59389,2818
88758,59389,1468
88759,59389,7437
88760,59389,9406
88761,59389,7839
87231,56028,8112
87233,56043,2459
87234,56049,9488
87235,56049,8513
87236,56049,9554
87237,56049,177
87243,56065,7354
87244,56094,7694
94575,67538,2462
94576,67538,183
88784,59473,875
88785,59473,1279
88788,59509,13
88789,59520,122
88790,59525,8513
88791,59525,2395
88792,59525,9488
88793,59525,9554
88794,59525,7792
88795,59525,507
87272,56107,66
87273,56107,8355
87274,56107,997
87275,56107,7911
87276,56107,9417
87277,56107,914
87278,56107,122
87279,56107,183
87280,56107,8344
87281,56107,8474
87282,56107,1531
87283,56107,9562
87284,56107,2462
87285,56113,8467
88796,59525,2012
88797,59525,446
87290,56116,8223
87291,56116,753
87292,56116,731
87293,56116,33
87296,56136,7739
87297,56137,2734
87299,56145,8112
87300,56145,7554
87301,56145,7354
88806,59531,453
88807,59531,809
88808,59531,1522
87308,56168,9488
87309,56168,8513
87310,56168,9554
87311,56168,177
88809,59531,9428
88810,59531,9495
88811,59531,283
88812,59531,1532
88813,59531,1693
