id,fecha,estado_proyecto_ley_id,proyecto_ley_id,gaceta_texto,corporacion_id
16888,2008-09-30,15,1364,NA,NA
16889,2008-10-01,15,1365,NA,NA
16890,2008-10-01,15,1366,NA,NA
16891,2008-10-01,15,1559,NA,NA
16880,2004-04-27,34,2351,199/04,NA
35611,2010-06-18,40,1311,720/12,NA
34976,2002-01-25,41,5463,367/02,NA
16895,2008-08-29,68,1549,NA,NA
35616,2010-06-20,70,1350,NA,NA
35618,2010-06-20,70,1368,NA,NA
16917,2008-10-07,15,1370,NA,NA
16918,2008-10-08,15,1371,NA,NA
16919,2008-10-08,15,1372,NA,NA
16907,2009-06-20,68,1137,NA,NA
16920,2008-10-08,15,1373,NA,NA
16841,2008-09-25,56,87,662/08,NA
16839,2008-09-25,56,85,662/08,NA
16892,2008-10-01,42,1548,"674/08, 697/08",NA
16925,2008-09-09,42,1262,663/08,NA
16929,2008-10-03,44,727,"670/08, 699/08, 787/08",NA
16906,2008-10-01,42,1114,690/08,NA
16901,2008-09-25,43,1220,673/08,NA
16931,2008-09-17,42,1039,676/08,NA
16933,2008-09-12,42,1037,676/08,NA
16897,2008-09-09,44,804,673/08,NA
16899,2008-09-09,44,587,673/08,NA
35619,2010-07-15,40,1373,NA,NA
35620,2010-06-20,70,1378,NA,NA
16848,2008-09-29,15,1363,NA,NA
16850,2008-06-17,63,298,423/08,NA
16936,2008-09-30,15,1374,NA,NA
16945,2008-10-08,15,1375,NA,NA
16947,2008-10-08,15,1376,NA,NA
16930,2009-06-20,34,1054,NA,NA
35621,2010-06-20,70,74,NA,NA
35622,2010-06-20,70,1399,NA,NA
35623,2010-06-20,70,1433,NA,NA
16975,2008-10-14,34,1370,NA,NA
35624,2001-06-06,56,5113,274/01,2
16982,2008-10-14,34,1558,NA,NA
16987,2008-09-16,43,547,676/08,NA
16851,2008-06-17,63,97,423/08,NA
16994,2008-10-14,69,723,866/08,NA
16995,2008-10-14,63,557,866/08,NA
16998,2008-10-07,69,408,07/09,NA
16999,2008-10-14,63,810,866/08,NA
35625,2010-06-20,70,1434,NA,NA
14392,2008-06-19,63,352,564/08,NA
17017,2008-10-14,15,71,NA,NA
17028,2008-10-15,15,1378,NA,NA
17029,2008-10-15,15,1379,NA,NA
17030,2008-10-15,15,1566,NA,NA
17031,2008-10-15,15,1380,NA,NA
35626,2010-06-20,70,1450,NA,NA
17034,2008-10-17,15,1383,NA,NA
17035,2008-10-17,15,1384,NA,NA
17036,2008-10-15,15,1385,NA,NA
17041,2008-10-16,15,1560,NA,NA
35627,2010-06-20,70,1453,NA,NA
35628,2010-06-20,70,1473,NA,NA
35629,2010-06-20,70,1512,NA,NA
35630,2010-06-20,70,1527,NA,NA
35631,2010-06-20,70,1535,NA,NA
17057,2008-12-02,33,1214,NA,NA
16924,2008-09-09,68,1329,NA,NA
35634,2010-06-20,70,1587,NA,NA
17003,2008-10-14,23,602,"729/07, 866/08",NA
16993,2008-08-27,58,723,"552/08, 557/08",NA
35635,2010-06-22,70,1588,NA,NA
17006,2008-09-30,32,834,1077/09,NA
35636,2010-06-22,70,1585,NA,NA
16991,2008-10-10,43,716,705/08,NA
35637,2010-06-20,70,1591,NA,NA
35638,2010-07-14,70,1592,NA,NA
16979,2008-10-15,23,574,"753/08, 09/09",NA
35639,2010-06-20,70,1452,NA,NA
16951,2009-06-20,68,1092,NA,NA
16893,2009-06-20,68,1221,NA,NA
16894,2008-08-27,68,1546,NA,NA
17032,2008-10-16,15,1381,NA,NA
17067,2008-10-06,40,114,733/08,NA
17010,2008-09-30,44,938,701/08,NA
17626,2008-12-03,15,1437,NA,NA
17052,2008-10-14,79,358,866/08,2
16996,2008-10-14,79,299,866/08,2
17061,2008-10-14,79,382,866/08,2
16992,2008-10-07,79,262,07/09,1
16935,2008-08-13,79,210,659/08,2
16985,2008-10-14,78,278,"711/08, 716/08",NA
16943,2008-10-02,43,853,"681/08, 736/08",NA
16927,2008-09-25,44,126,663/08,NA
17008,2008-09-23,45,821,705/08,NA
16937,2008-10-02,56,1374,681/08,NA
16922,2008-09-25,56,1356,665/08,NA
16983,2008-10-06,42,1551,711/08,NA
17012,2008-10-01,44,999,701/08,NA
16944,2008-10-09,56,1244,703/08,NA
16854,2008-09-18,42,1161,643/08,NA
16905,2008-10-03,42,1252,690/08,NA
16950,2008-10-07,42,1243,704/08,NA
16949,2008-10-09,42,1236,704/08,NA
16939,2008-08-27,42,1184,681/08,NA
17021,2008-10-16,45,837,714/08,NA
17025,2008-09-23,44,906,709/08,NA
16928,2008-09-30,42,1125,670/08,NA
17039,2008-10-14,42,1149,719/08,NA
35617,2010-06-20,70,1456,NA,2
17046,2008-10-01,42,1138,724/08,NA
16984,2008-10-06,44,839,711/08,NA
17047,2008-10-16,19,1100,"861/08, 27/09",NA
17044,2008-10-15,42,1118,723/08,NA
16908,2008-10-03,42,1071,690/08,NA
17009,2008-10-07,32,872,85/09,NA
16940,2008-10-02,44,516,681/08,NA
16941,2008-09-30,42,1122,681/08,NA
17011,2008-09-11,45,784,706/08,NA
16954,2008-09-17,44,683,710/08,NA
16988,2008-10-14,63,565,866/08,NA
17000,2008-10-07,63,808,07/09,NA
17019,2008-10-08,43,855,714/08,NA
16912,2008-11-04,60,531,"794/08, 807/08",NA
17005,2008-09-25,44,834,663/08,NA
16971,2008-10-14,15,1377,NA,NA
17058,2009-06-20,70,1161,NA,NA
35640,2010-06-20,70,1653,NA,NA
17085,2008-10-07,32,1310,85/09,NA
35641,2010-06-20,70,1618,NA,NA
35642,2010-06-20,70,1635,NA,NA
35426,2001-06-13,42,5096,295/01,NA
9025,2005-08-05,56,3650,494/05,NA
35428,2001-05-25,15,5097,NA,1
14321,2008-06-19,37,484,"383/08, 388/08",NA
17142,2008-10-28,15,1567,NA,NA
17144,2008-10-28,15,1390,NA,NA
34836,2011-04-06,15,6149,NA,2
35429,2001-05-29,56,5097,248/01,1
17170,2008-10-29,15,1392,NA,NA
17188,2007-06-05,19,307,"258/07, 324/07",NA
17189,2007-08-08,44,307,379/07,NA
35430,2001-06-13,17,5097,"311/01, 397/01",NA
17191,2007-11-08,45,307,586/07,NA
17192,2007-12-12,23,307,"673/07, 74/08",NA
14402,2008-06-19,63,484,564/08,NA
35431,2001-06-19,43,5097,311/01,1
35432,2001-11-14,19,5097,592/01,1
35433,2003-06-20,70,5097,NA,NA
2320,2001-06-12,32,4793,"252/01, 387/01",NA
17071,2008-10-07,19,1026,"785/08, 07/09",NA
17180,2008-10-15,19,1025,"753/08, 09/09",NA
17158,2008-10-01,43,462,716/08,NA
35408,2001-05-08,42,5310,237/01,NA
1318,2001-05-09,32,4795,"237/01, 253/01",NA
35434,2001-05-23,42,5003,254/01,NA
35435,2001-05-30,15,5107,NA,2
17182,2008-10-15,23,797,"753/08, 09/09",NA
35436,2001-06-13,43,5107,293/01,2
17177,2008-10-28,15,1393,NA,NA
37914,2001-11-30,42,6319,613/01,NA
35437,2002-05-15,44,5107,173/02,NA
35438,2002-06-13,45,5107,226/02,1
35439,2002-05-29,21,5107,226/02,NA
35440,2003-06-20,70,5107,NA,1
25214,2001-05-23,21,4269,"255/01, 383/01",NA
17159,2008-09-20,43,930,726/08,NA
17165,2008-10-27,43,922,756/08,NA
17178,2008-10-28,56,1393,753/08,NA
17042,2008-10-17,56,1560,723/08,NA
17078,2008-10-16,56,74,717/08,NA
17079,2008-10-16,56,1377,717/08,NA
16976,2008-10-07,56,1369,702/08,NA
16978,2008-10-03,56,1367,700/08,NA
17080,2008-10-14,42,1364,718/08,NA
17135,2008-10-22,42,1362,738/08,NA
17125,2008-10-21,42,85,748/08,NA
17118,2008-10-22,42,1331,741/08,NA
17065,2008-10-21,42,1330,733/08,NA
17117,2008-10-24,42,1328,741/08,NA
17115,2008-10-24,42,1320,741/08,NA
17083,2008-10-10,42,1319,708/08,NA
16990,2008-10-14,79,715,866/08,2
16923,2008-10-01,42,1556,676/08,NA
17084,2008-10-09,42,1550,718/08,NA
17124,2008-10-29,19,1548,"768/08, 34/09",NA
17114,2008-10-07,42,1278,741/08,NA
17136,2008-10-22,42,52,738/08,NA
17090,2008-09-16,42,1169,708/08,NA
17093,2008-10-07,42,1235,"708/08, 718/08",NA
17154,2008-10-30,43,1252,759/08,NA
17160,2008-11-05,43,761,"731/08, 767/08",NA
17045,2008-10-21,44,758,724/08,NA
17198,2008-10-30,42,1250,"765/08, 905/08",NA
17094,2008-09-10,42,1153,708/08,NA
17096,2008-10-21,19,1124,"758/08, 965/08",NA
17097,2008-10-08,42,1107,708/08,NA
17151,2008-10-28,42,1147,755/08,NA
17164,2008-10-07,43,1104,739/08,NA
17175,2008-11-05,32,839,131/09,NA
17152,2008-10-30,42,1192,759/08,NA
17098,2008-10-10,43,1105,705/08,NA
17100,2008-10-20,23,1100,"877/08, 964/08",NA
17196,2008-10-30,42,54,765/08,NA
17101,2008-10-10,42,1064,707/08,NA
17069,2008-10-20,43,1234,735/08,NA
17015,2008-10-14,15,739,NA,1
17172,2008-10-31,42,1277,760/08,NA
17126,2008-10-21,42,1091,748/08,NA
17103,2008-09-25,42,1062,701/08,NA
17162,2008-10-21,43,1056,727/08,NA
17106,2008-09-10,42,1050,707/08,NA
17104,2008-09-29,43,1052,705/08,NA
17107,2008-09-24,42,1048,701/08,NA
17105,2008-09-03,42,1051,707/08,NA
16955,2008-10-10,43,796,710/08,NA
17026,2008-10-10,43,1219,709/08,NA
17038,2008-10-17,42,1086,719/08,NA
17109,2008-10-07,42,1032,718/08,NA
17155,2008-10-30,43,1130,759/08,NA
17202,2008-11-05,15,1395,NA,NA
17204,2008-11-04,15,1397,NA,NA
17205,2008-11-04,15,1398,NA,NA
17206,2008-10-31,15,1399,NA,NA
17207,2008-10-31,15,1400,NA,NA
17208,2008-10-30,15,1401,NA,NA
17209,2008-10-29,15,1402,NA,NA
35441,2011-03-17,42,5783,200/11,NA
17225,2008-06-11,45,363,359/08,NA
17232,2008-06-17,32,359,558/09,NA
17233,2008-06-20,70,445,NA,NA
17238,2008-11-07,15,1405,NA,NA
17239,2008-11-07,15,1406,NA,NA
30675,2010-11-30,17,6002,"1106/10, 172/11, 174/11",NA
30165,2010-11-02,17,5991,"172/11, 262/11",NA
17245,2008-11-07,44,521,775/08,NA
17258,2008-11-11,15,1407,NA,NA
17268,2008-10-08,32,531,NA,NA
17278,2007-05-23,56,467,202/07,NA
17279,2007-05-10,15,1410,NA,NA
37915,2002-05-15,17,6319,NA,NA
27426,2008-07-30,40,484,500/08,NA
17274,2007-05-31,70,209,NA,NA
17286,2007-06-19,42,397,300/07,NA
35443,2011-04-06,43,5925,185/11,1
34837,2011-04-06,15,6150,NA,2
9026,2006-06-21,70,3650,NA,NA
17305,2008-11-18,15,1411,NA,NA
17306,2008-11-13,15,1412,NA,NA
35445,2011-04-06,43,6046,185/11,1
17332,2008-11-04,32,1107,73/09,NA
35447,2011-04-08,15,6168,NA,2
10491,2007-10-02,19,352,"540/07, 548/07",2
17284,2007-06-07,42,409,262/07,NA
17295,2008-06-20,70,935,NA,NA
17297,2008-11-04,19,462,"787/08, 968/08",NA
35442,2011-04-13,56,6167,185/11,1
17237,2008-10-20,37,574,"732/08, 738/08",NA
17234,2008-06-20,70,414,NA,NA
35449,2011-04-08,15,6169,NA,2
17235,2008-06-20,70,828,NA,NA
17231,2008-06-20,70,478,NA,NA
17223,2008-06-20,70,123,NA,NA
17236,2008-06-20,70,480,NA,NA
17226,2008-06-20,70,202,NA,NA
35451,2011-04-14,56,6162,191/11,2
17353,2008-10-28,69,723,29/09,NA
17373,2008-11-20,15,1416,NA,NA
17266,2008-11-11,49,1198,794/08,NA
35450,2011-04-14,56,6169,191/11,2
35448,2011-04-14,56,6168,190/11,2
35446,2011-04-14,56,6150,190/11,2
17261,2008-11-12,56,1408,794/08,NA
17224,2008-10-20,79,165,964/08,2
17294,2008-10-20,79,278,964/08,2
17227,2008-10-14,79,327,866/08,2
17371,2008-11-13,42,1568,830/08,NA
17133,2008-10-22,56,1389,738/08,NA
17350,2008-11-01,42,1386,824/08,NA
17316,2008-10-30,42,1373,773/08,NA
17349,2008-11-13,42,1368,823/08,NA
17321,2008-09-25,56,1353,664/08,NA
17323,2008-09-25,56,1351,664/08,NA
17322,2008-09-25,56,1352,664/08,NA
17214,2008-10-29,42,1341,"737/08, 769/08",NA
17326,2008-10-29,42,1337,773/08,NA
17325,2008-10-29,42,1338,"770/08, 895/08",NA
17327,2008-09-26,42,1333,769/08,NA
17370,2008-11-14,42,1298,830/08,NA
17264,2008-11-12,42,1302,794/08,NA
17328,2008-09-26,42,1304,769/08,NA
17346,2008-11-21,44,1548,828/08,NA
17299,2008-10-20,23,822,"758/08, 964/08",NA
17330,2008-11-05,42,1265,773/08,NA
17356,2008-11-19,42,836,828/08,NA
17340,2008-10-21,42,1148,755/08,NA
17368,2008-10-29,42,1141,830/08,NA
17366,2008-11-04,42,1119,830/08,NA
17267,2008-11-12,43,1096,794/08,NA
17337,2008-11-18,63,832,04/09,NA
17222,2008-09-30,42,1215,"758/08, 796/08",NA
17357,2008-11-18,45,699,828/08,NA
17270,2008-11-06,42,1134,"785/08, 171/09",NA
17220,2008-10-24,42,1216,742/08,NA
17301,2008-11-04,23,784,"787/08, 968/08",NA
17372,2008-10-28,44,689,830/08,NA
17218,2008-10-15,42,1155,721/08,NA
17249,2008-11-10,43,859,775/08,NA
17300,2008-10-28,44,767,770/08,NA
17303,2008-11-18,19,773,"853/08, 111/09",NA
17272,2008-11-11,45,560,785/08,NA
17269,2008-11-12,45,526,793/08,NA
35452,2011-04-15,45,6090,192/11,1
35453,2011-04-15,43,6090,193/11,2
17388,2008-11-19,19,1252,112/09,NA
17392,2008-11-19,19,859,112/09,NA
35508,2002-10-16,69,4654,NA,1
35509,2001-06-20,70,4747,NA,NA
35510,2001-06-20,70,4874,NA,NA
35511,2001-06-20,70,4750,NA,NA
35455,2011-04-15,56,6165,195/11,2
17290,2007-06-20,34,421,NA,NA
17291,2006-12-14,56,454,667/06,NA
17292,2006-12-13,15,454,NA,NA
35456,2001-05-31,42,5462,258/01,NA
35457,2001-06-20,33,5462,NA,NA
9024,2005-08-02,15,3650,NA,NA
17442,2008-11-26,15,1418,NA,NA
35459,2002-04-18,44,4821,124/02,NA
35460,2002-05-07,21,4821,"154/02, 213/02",NA
35461,2002-05-10,45,4821,154/02,1
17448,2008-11-26,15,1421,NA,NA
17450,2008-11-26,15,1422,NA,NA
15030,2008-07-14,40,352,478/08,NA
17465,2008-07-15,58,185,473/08,NA
35465,2002-06-20,70,4630,NA,1
35466,2001-06-20,70,4632,NA,NA
35467,2001-06-20,70,4726,NA,NA
35469,2001-06-20,70,4727,NA,NA
35470,2001-06-20,70,4636,NA,NA
17348,2008-11-06,44,1026,796/08,NA
35471,2000-06-01,56,5104,259/01,1
35472,2000-05-29,15,5104,NA,1
35474,2001-11-29,19,4639,639/01,1
35475,2002-05-22,21,4639,NA,NA
35476,2002-06-18,23,4639,NA,NA
17462,2009-06-20,33,759,NA,NA
17476,2008-11-27,15,1428,NA,NA
17483,2008-11-19,34,1364,NA,NA
35477,2011-04-26,48,5959,202/11,NA
17496,2008-11-25,34,1171,NA,NA
35478,2011-04-13,42,6050,202/11,NA
35479,2011-03-31,74,5883,202/11,NA
17508,2008-11-05,34,1045,NA,NA
35482,2011-04-26,25,5955,"215/11, 295/11",NA
17514,2008-12-02,33,1215,NA,NA
35454,2011-04-15,56,6164,195/11,2
17406,2008-11-19,44,937,825/08,NA
17380,2008-11-25,31,1198,114/09,NA
35480,2011-04-26,42,6151,203/11,NA
17377,2008-11-19,43,877,831/08,NA
17461,2008-11-25,45,873,858/08,NA
17443,2008-11-27,56,1418,868/08,NA
17449,2008-11-27,56,1421,868/08,NA
17458,2008-11-25,56,1423,858/08,NA
17414,2008-11-24,56,1417,853/08,NA
17374,2008-11-21,56,1416,831/08,NA
17276,2008-11-18,79,88,111/09,1
17363,2008-11-19,78,565,"807/08, 821/08",NA
17362,2008-11-19,56,1415,822/08,NA
17354,2008-11-18,56,1413,807/08,NA
17423,2008-11-11,56,1405,788/08,NA
17481,2008-11-19,42,1401,824/08,NA
17433,2008-11-18,42,1353,823/08,NA
17484,2008-10-21,42,1339,796/08,NA
17440,2008-11-25,42,1349,867/08,NA
17439,2008-11-10,42,1300,867/08,NA
17486,2008-09-25,42,1311,686/08,NA
17491,2008-11-25,19,1279,"929/08, 15/109",NA
17404,2008-11-18,42,1270,823/08,NA
35462,2002-06-18,12,4821,244/01,1
17351,2008-11-19,42,1267,823/08,NA
17435,2008-11-10,42,1261,796/08,NA
17416,2008-11-24,42,1254,853/08,NA
17369,2008-11-11,42,1241,"830/08, 831/08",NA
17365,2008-11-21,44,805,829/08,NA
17383,2008-11-20,72,1253,"820/08, 857/08",NA
17498,2008-11-25,19,1125,"896/08, 15/09",NA
17381,2008-11-18,44,1124,825/08,NA
17499,2008-11-19,42,1123,826/08,NA
17402,2008-11-25,42,1131,859/08,NA
17391,2008-11-19,19,1129,"879/08, 112/09",NA
17504,2008-11-25,19,1098,"896/08, 15/09",NA
17367,2008-11-21,42,1120,830/08,NA
17437,2008-11-19,42,1127,867/08,NA
17385,2008-11-19,32,1111,701/09,NA
17507,2008-11-05,42,1061,796/08,NA
17352,2008-11-11,42,1053,"823/08, 864/08, 174/09",NA
17417,2008-11-18,19,1220,"853/08, 920/08",NA
17412,2008-11-21,43,1071,834/08,NA
17390,2008-11-19,19,1130,112/09,NA
17375,2008-11-19,43,1088,831/08,NA
35468,2001-06-23,70,4635,NA,NA
17399,2008-11-11,32,1155,86/09,NA
17463,2008-11-13,45,616,858/08,NA
17415,2008-11-20,44,589,"853/08, 938/08",NA
17515,2008-12-02,33,1216,NA,NA
17516,2008-12-02,33,1550,NA,NA
17517,2008-12-02,33,1556,NA,NA
17518,2008-12-02,33,1559,NA,NA
17524,2008-11-19,40,602,880/08,NA
17526,2008-10-28,63,810,29/09,NA
17527,2008-10-14,69,408,866/08,NA
17529,2008-10-14,63,555,866/08,NA
17530,2008-10-15,63,557,09/09,NA
17535,2008-10-28,63,574,967/08,NA
17541,NA,42,1418,NA,NA
35483,2001-06-20,70,4731,NA,NA
17548,2008-12-03,15,1432,NA,NA
37916,2002-05-31,43,6319,205/02,2
35484,2001-06-20,70,4862,NA,NA
17492,2008-11-28,42,1312,826/08,NA
35485,2001-06-20,70,4732,NA,NA
17478,2008-11-26,15,1430,NA,NA
35486,2001-06-20,70,4733,NA,NA
35487,2001-06-20,70,4864,NA,NA
35488,2001-06-20,70,4734,NA,NA
6935,2006-05-19,72,3579,130/06,NA
35489,2001-06-20,70,4642,NA,NA
37917,2002-06-20,19,6319,NA,NA
17577,2008-10-21,32,1039,NA,NA
35490,2001-06-20,70,4865,NA,NA
35491,2000-06-20,33,4958,NA,NA
17459,2008-11-25,15,1424,NA,1
35492,2001-06-07,42,4809,283/01,NA
35493,2001-06-20,70,4644,NA,NA
17477,2008-11-27,15,1429,NA,NA
17549,2008-12-03,15,1433,NA,NA
17542,2009-06-20,70,1418,NA,NA
1369,2000-05-20,42,4866,379/00,NA
35494,2001-06-20,70,4810,NA,NA
35495,2001-06-20,70,4867,NA,NA
35496,2001-06-20,70,4811,NA,NA
35497,2001-06-20,70,4646,NA,NA
35498,2001-06-20,70,4739,NA,NA
37918,2011-08-11,15,6320,NA,1
35499,2001-06-20,70,4244,NA,NA
35500,2001-06-20,70,4740,NA,NA
17579,2008-12-03,23,851,"929/08, 35/09",NA
17475,2008-11-26,43,1008,862/08,NA
17338,2008-11-18,23,1001,"865/08, 04/09",NA
17582,2008-11-28,44,998,872/08,NA
35501,2001-06-20,70,4742,NA,NA
35502,2001-06-20,70,4743,NA,NA
17479,2008-11-25,15,1431,NA,NA
17471,2008-11-26,15,1427,NA,NA
17588,2008-10-30,34,53,NA,NA
17589,2008-10-28,32,1178,NA,NA
17592,2008-08-02,68,1146,NA,NA
35503,2001-06-20,70,4745,NA,NA
35504,2001-06-20,70,4653,NA,NA
35505,2002-06-05,21,4654,218/02,NA
35506,2002-06-19,23,4654,"266/02, 302/02",2
17528,2008-10-28,79,284,29/09,1
17630,2008-12-03,15,1441,NA,NA
17633,2008-12-04,15,1445,NA,NA
17635,2008-12-04,15,1447,NA,NA
17639,2009-06-16,33,1299,NA,NA
17655,2008-07-30,15,1448,NA,NA
17550,2008-11-28,56,1428,870/08,NA
17551,2008-11-28,56,1429,870/08,NA
17552,2008-11-28,56,1430,870/08,NA
17469,2008-11-26,56,1426,862/08,NA
17472,2008-11-26,56,1427,862/08,NA
17553,2008-11-28,56,1431,870/08,NA
17575,2008-11-12,42,1398,833/08,NA
17480,2008-11-19,42,1400,824/08,NA
17555,2008-11-26,42,1378,865/08,NA
17641,2008-11-25,42,87,874/08,NA
17652,2008-12-03,42,1346,881/08,NA
17651,2008-12-02,42,1345,881/08,NA
17556,2008-11-25,42,1334,865/08,NA
17611,2008-11-19,42,1336,833/08,NA
17637,2008-11-18,42,1294,874/08,NA
17490,2008-11-19,43,1279,821/08,NA
17584,2008-12-03,23,999,"937/08, 35/09",NA
17658,2008-12-02,43,52,882/08,NA
17558,2008-09-26,42,1172,864/08,NA
17636,2008-11-18,42,1256,874/08,NA
17532,2008-11-07,43,866,786/08,NA
17585,2008-11-20,44,760,864/08,NA
17578,2008-11-12,45,750,832/08,NA
17539,2008-11-18,42,1108,865/08,NA
17562,2008-11-14,42,1047,864/08,NA
17545,2008-11-27,42,1218,871/08,NA
17604,2008-12-03,19,1072,"953/08, 148/09",1
17564,2008-11-18,43,1032,863/08,NA
17598,2008-12-19,40,565,01/09,NA
17534,2008-11-27,40,763,899/08,NA
17533,2008-05-21,69,763,480/08,NA
17473,2008-11-24,42,1078,862/08,NA
17446,2008-11-26,15,1420,NA,1
17665,2008-11-04,45,586,883/08,NA
17671,2008-12-04,45,521,891/08,NA
17677,2009-06-24,68,1042,NA,NA
17654,2008-12-03,42,1273,881/08,NA
35507,2002-06-20,63,4654,"263/02, 266/02",NA
35512,2001-06-20,70,4820,NA,NA
35513,2001-06-20,70,4751,NA,NA
17704,2008-12-02,34,1317,NA,NA
17572,2008-09-16,34,889,NA,NA
37920,2002-09-30,44,6319,403/02,NA
17470,2008-11-26,15,1426,NA,NA
8284,2005-08-05,56,3496,494/05,NA
35515,2001-06-19,19,4659,332/01,1
35516,2001-11-13,45,4659,574/01,2
35517,2000-12-14,17,4659,NA,NA
3567,2001-06-04,44,4588,"263/01, 575/01",NA
17625,2008-12-03,15,1436,NA,NA
35518,2001-12-12,37,4659,"40/02, 74/02",NA
17634,2008-12-04,15,1446,NA,NA
35519,2001-12-13,63,4659,"40/02, 74/02",NA
34983,2001-12-16,33,5464,NA,NA
35520,2000-06-20,34,4876,NA,NA
35521,2001-05-30,42,4661,273/01,NA
35523,2002-05-30,44,4663,198/02,NA
35524,2003-06-20,70,4663,NA,NA
17590,2008-08-15,68,1186,NA,NA
33940,2000-11-22,21,4583,"268/01, 97/02",NA
35525,1999-04-12,15,4538,NA,2
35526,1999-06-20,70,4412,NA,NA
35527,1999-09-16,15,4493,NA,2
35528,2000-06-20,70,4493,NA,NA
35522,2001-06-19,17,4663,590/01,NA
17657,2008-08-26,68,1275,NA,NA
17595,2008-08-28,68,1286,NA,NA
17706,2008-10-02,68,1363,NA,NA
17720,2008-12-10,23,1124,207/09,NA
31468,1998-11-04,17,3900,"303/98, 370/98",NA
31449,1998-11-03,17,6073,"275/98, 370/98",NA
31441,1998-11-03,17,4318,"268/98, 370/98",NA
26900,1998-10-30,42,3918,245/98,NA
17748,2008-12-10,15,1450,NA,NA
26863,1998-10-30,42,4318,245/98,NA
31523,1998-10-30,17,3924,350/98,NA
868,1998-10-30,68,4320,NA,NA
17777,2008-12-09,32,85,96/09,NA
17786,2008-08-28,34,1116,NA,NA
17794,2008-12-11,15,1455,NA,NA
17782,2009-06-20,33,1547,NA,NA
17781,2009-06-20,33,1551,NA,NA
17783,2009-06-20,33,1552,NA,NA
17605,2008-12-03,19,972,"953/08, 148/09",NA
17739,2008-11-11,45,929,921/08,NA
17648,2008-12-02,45,937,879/08,NA
17742,2008-12-04,45,910,922/08,NA
17793,2008-12-12,56,1454,935/08,1
18639,2006-06-15,63,2957,233/06,NA
1487,1998-11-05,73,3987,264/98,NA
17661,2008-12-03,45,881,883/08,NA
17716,2008-12-04,56,1439,899/08,NA
17714,2008-12-04,56,1437,899/08,NA
17602,2008-12-03,23,873,"953/08, 148/09",NA
27428,2010-04-07,43,1838,94/10,1
17715,2008-12-04,56,1438,899/08,NA
17805,2008-12-10,43,1398,936/08,NA
17755,2008-12-03,42,1371,908/08,NA
17679,2008-12-02,42,1375,905/08,NA
17758,2008-11-21,42,1365,864/08,NA
17705,2008-10-01,56,1363,675/08,NA
17670,2008-12-03,42,1348,890/08,NA
17761,2008-11-26,43,1331,893/08,NA
17683,2008-12-05,42,1314,907/08,NA
17740,2008-12-10,42,1315,922/08,NA
17686,2008-12-02,42,1318,878/08,NA
17678,2008-11-26,42,1296,905/08,NA
17668,2008-12-04,45,1548,"889/08, 911/08",NA
17691,2008-11-28,42,1271,878/08,NA
17713,2008-11-28,40,822,899/08,NA
17709,2008-11-25,45,1024,876/08,NA
17646,2008-12-02,43,1254,879/08,NA
17776,2008-11-19,43,1246,926/08,NA
17766,2008-12-02,42,1164,895/08,NA
17775,2008-12-10,45,789,926/08,NA
17708,2008-12-01,45,727,"884/08, 892/08",NA
17737,2008-11-25,42,1237,921/08,NA
17672,2008-11-11,43,1184,891/08,NA
17701,2008-12-01,45,906,912/08,NA
17681,2008-12-02,45,1124,906/08,NA
17684,2008-12-03,42,1145,907/08,NA
17656,2008-08-01,56,1448,496/08,NA
17660,2008-12-03,43,891,883/08,NA
17573,2008-10-03,42,1099,686/08,NA
17632,2009-03-31,44,1098,178/09,NA
17751,2008-12-04,45,1220,893/08,NA
17676,2008-11-24,42,1080,905/08,NA
17680,2008-12-05,43,1068,906/08,NA
17662,2008-11-26,43,1093,883/08,NA
17700,2008-12-02,45,572,911/08,NA
17711,2008-12-10,23,560,"953/08, 207/09",NA
17698,2008-12-01,43,858,910/08,NA
17779,2009-06-20,33,1192,NA,NA
17784,2009-06-20,33,1560,NA,NA
1836,1998-10-30,42,3929,247/98,NA
1997,1998-10-30,42,4303,257/98,NA
17813,2008-06-10,34,1007,NA,NA
23625,1998-10-29,42,4080,243/98,NA
17747,2008-12-10,15,1449,NA,NA
17788,2008-11-18,15,1413,NA,NA
2009,1998-10-29,42,4136,255/98,NA
37925,2001-11-07,15,5451,NA,1
736,1998-10-28,42,3972,253/98,NA
1725,1998-10-28,17,3949,"278/98, 370/98",NA
17833,2008-12-15,23,521,"953/08, 223/09",NA
17725,2008-12-09,37,528,"915/08, 920/08",NA
17785,2009-06-20,68,1247,NA,NA
30781,2010-12-06,19,5793,"1116/10, 75/11",1
31522,1998-10-28,17,3921,350/98,NA
1902,1998-10-28,42,3924,245/98,NA
17840,2008-12-09,32,1365,154/09,NA
31442,1998-10-28,17,3933,"268/98, 370/98",NA
34984,2001-05-02,19,4974,190/01,1
17855,2008-12-16,15,1457,NA,NA
17856,2008-12-16,15,1458,NA,NA
1958,1998-10-28,17,4323,"255/98, 383/98",NA
32079,1999-06-01,42,4520,NA,NA
17818,2008-12-03,44,825,896/08,NA
17857,2008-12-16,15,1459,NA,NA
1940,1998-10-28,17,4339,"199/98, 262/98, 383/98",NA
17861,2008-12-12,15,1463,NA,NA
17860,2008-12-15,15,1462,NA,2
31476,1998-10-27,17,3944,369/98,NA
10214,2007-04-10,19,456,"149/07, 152/07",NA
17874,2008-12-05,34,1308,NA,NA
17774,2008-11-11,45,1015,926/08,NA
