id,created_at,updated_at,persona_id,fecha
1,2009-12-07 16:02:59.751668,2009-12-07 16:02:59.751691,244,1975-01-01
2,2009-12-07 16:02:59.774190,2009-12-07 16:02:59.774212,244,1979-01-01
564,2010-02-07 16:51:24.614677,2010-02-07 16:51:24.614703,1675,2008-05-01
4,2009-12-09 21:29:28.115186,2009-12-09 21:29:28.115209,141,1991-01-01
5,2009-12-09 21:29:28.135839,2009-12-09 21:29:28.135862,141,1988-01-01
6,2009-12-09 21:29:28.136626,2009-12-09 21:29:28.136648,141,1987-01-01
7,2009-12-09 21:29:28.137426,2009-12-09 21:29:28.137449,141,1987-01-01
8,2009-12-14 16:50:42.540310,2010-05-24 19:28:50.993592,8,1993-06-01
9,2009-12-16 22:50:24.208977,2009-12-16 22:50:24.209002,90,2003-02-16
10,2009-12-16 22:50:24.234173,2009-12-16 22:50:24.234196,90,2006-06-01
11,2009-12-16 22:50:24.235125,2009-12-16 22:50:24.235147,90,NA
12,2009-12-16 22:50:24.236034,2009-12-16 22:50:24.236055,90,2004-09-01
13,2009-12-16 22:50:24.237016,2009-12-16 22:50:24.237037,90,1998-09-15
14,2009-12-16 22:50:24.237998,2009-12-16 22:50:24.238020,90,1994-08-18
15,2009-12-16 22:50:24.238969,2009-12-16 22:50:24.238991,90,1992-02-01
16,2009-12-16 22:50:24.239934,2009-12-16 22:50:24.239955,90,1990-08-16
17,2009-12-16 22:50:24.240909,2009-12-16 22:50:24.240931,90,1977-02-16
18,2009-12-16 22:56:23.000717,2009-12-16 22:56:23.000741,90,1976-01-15
19,2009-12-16 22:56:23.002066,2009-12-16 22:56:23.002087,90,1976-01-15
20,2009-12-16 22:56:23.003030,2009-12-16 22:56:23.003052,90,1976-06-16
21,2009-12-16 23:31:13.741376,2009-12-16 23:31:13.741399,90,1973-06-16
22,2009-12-16 23:31:13.742763,2009-12-16 23:31:13.742785,90,1970-07-16
23,2010-01-13 17:30:06.874658,2010-01-13 17:30:06.874703,142,NA
24,2010-01-13 17:30:07.051424,2010-01-13 17:30:07.051475,142,NA
25,2010-01-13 18:12:17.100378,2010-01-13 18:12:17.100400,11,NA
27,2010-01-13 19:43:38.746723,2010-01-13 19:43:38.746746,295,2007-01-01
28,2010-01-13 19:43:38.747735,2010-01-13 19:43:38.747755,295,2005-01-01
29,2010-01-13 19:43:38.748582,2010-01-13 19:43:38.748603,295,2007-01-01
30,2010-01-14 20:43:59.095366,2010-01-14 20:47:57.488033,60,1999-01-20
31,2010-01-15 21:28:55.680500,2010-01-15 21:28:55.680522,77,1976-01-01
32,2010-01-15 21:28:55.699110,2010-01-15 21:28:55.699133,77,1985-01-01
33,2010-01-15 21:28:55.707218,2010-01-15 21:28:55.707239,77,1996-01-01
279,2010-01-17 17:35:00.975320,2010-01-30 17:01:53.491117,99,1968-11-15
347,2010-01-17 17:35:01.614652,2010-04-08 21:13:12.254048,1214,1983-11-01
348,2010-01-17 17:35:01.623834,2010-04-08 21:13:12.257443,1214,1985-01-01
280,2010-01-17 17:35:00.981546,2010-01-30 17:01:53.494539,99,1983-05-28
281,2010-01-17 17:35:00.996574,2010-01-30 17:01:53.497886,99,1983-08-12
282,2010-01-17 17:35:01.003025,2010-01-30 17:01:53.501199,99,1980-01-01
571,2010-02-09 19:08:47.771743,2010-02-09 19:08:47.771766,162,1972-01-01
417,2010-01-17 17:35:02.355353,2010-04-08 21:22:56.322747,1295,2001-04-02
419,2010-01-17 17:35:02.374191,2010-04-08 21:22:56.327628,1295,2006-05-15
67,2010-01-17 17:34:58.655879,2010-02-05 15:10:57.573582,398,1986-09-10
68,2010-01-17 17:34:58.661906,2010-02-05 15:10:57.577023,398,1999-02-01
868,2010-10-28 21:00:45.077889,2010-10-28 21:00:45.077930,2462,NA
45,2010-01-17 17:34:58.515996,2010-02-12 20:22:39.092643,313,2005-12-06
42,2010-01-17 17:34:58.495663,2010-02-18 16:25:19.739220,310,1982-01-01
43,2010-01-17 17:34:58.501776,2010-02-18 16:25:19.775897,310,1980-01-01
26,2010-01-13 18:12:17.101367,2010-01-19 16:00:58.487165,11,NA
60,2010-01-17 17:34:58.611281,2010-01-27 19:47:07.883395,391,1975-12-22
61,2010-01-17 17:34:58.617886,2010-01-27 19:47:07.887401,391,1983-05-16
62,2010-01-17 17:34:58.624324,2010-01-27 19:47:07.890816,391,1986-03-17
65,2010-01-17 17:34:58.643418,2010-01-28 14:39:57.426375,398,1995-04-01
66,2010-01-17 17:34:58.649657,2010-01-28 14:39:57.429957,398,1993-08-06
869,2010-10-28 21:00:45.114782,2010-10-28 21:00:45.114808,2462,NA
565,2010-02-08 20:02:51.657360,2010-02-08 20:02:51.657404,357,NA
566,2010-02-08 20:02:51.698861,2010-02-08 20:02:51.698912,357,NA
567,2010-02-08 20:02:51.699865,2010-02-08 20:02:51.699886,357,NA
97,2010-01-17 17:34:58.976563,2010-02-16 19:05:13.184683,482,1998-01-01
283,2010-01-17 17:35:01.009507,2010-01-30 17:01:53.504515,99,1981-01-01
284,2010-01-17 17:35:01.015736,2010-01-30 17:01:53.507884,99,1982-01-01
285,2010-01-17 17:35:01.022567,2010-01-30 17:01:53.511210,99,1972-01-01
286,2010-01-17 17:35:01.028857,2010-05-10 19:16:54.688531,99,1968-11-15
287,2010-01-17 17:35:01.035380,2010-01-30 17:01:53.517875,99,1972-01-01
91,2010-01-17 17:34:58.917282,2010-05-04 19:22:22.994633,28,1995-10-10
92,2010-01-17 17:34:58.926908,2010-05-04 19:22:22.998124,28,1992-06-01
93,2010-01-17 17:34:58.937444,2010-05-04 19:22:23.001500,28,1994-08-09
96,2010-01-17 17:34:58.966913,2010-05-04 19:22:23.041430,28,1996-10-01
73,2010-01-17 17:34:58.703302,2010-04-08 21:57:58.518749,441,1998-11-01
260,2010-01-17 17:35:00.794112,2010-02-03 16:42:55.546884,87,1984-01-01
119,2010-01-17 17:34:59.206544,2010-02-04 16:12:52.866819,512,1998-01-01
120,2010-01-17 17:34:59.221477,2010-04-23 15:08:28.225805,512,2001-10-09
121,2010-01-17 17:34:59.230698,2010-02-04 16:12:52.873910,512,1994-01-01
74,2010-01-17 17:34:58.713114,2010-04-08 21:57:58.522413,441,2007-07-20
123,2010-01-17 17:34:59.250679,2010-02-04 16:12:52.880625,512,1992-01-01
556,2010-02-05 15:02:02.538036,2010-08-18 15:38:08.252807,1406,2005-01-01
557,2010-02-05 15:02:02.539286,2010-08-18 15:38:08.256301,1406,1991-01-01
870,2010-10-28 21:00:45.115600,2010-10-28 21:00:45.115621,2462,NA
871,2010-10-28 21:00:45.116453,2010-10-28 21:00:45.116475,2462,NA
873,2010-12-09 21:43:04.327251,2010-12-09 21:43:04.327298,571,1998-01-01
846,2010-09-16 15:39:48.849469,2010-09-16 15:39:48.849495,753,1990-01-01
847,2010-09-16 15:41:28.568736,2010-09-16 15:41:28.568760,748,1995-01-01
872,2010-12-01 16:08:41.475857,2010-12-01 16:08:41.475886,405,1995-01-01
849,2010-09-16 16:01:11.696909,2010-09-16 16:01:11.696937,679,1994-01-01
850,2010-09-16 16:01:11.717978,2010-09-16 16:01:11.718001,679,1994-01-01
851,2010-09-16 16:01:11.718824,2010-09-16 16:01:11.718845,679,1992-01-01
852,2010-09-16 16:01:11.719653,2010-09-16 16:01:11.719675,679,1992-01-01
127,2010-01-17 17:34:59.290419,2010-01-22 17:52:05.321092,547,1986-01-01
128,2010-01-17 17:34:59.299820,2010-01-22 17:52:05.324743,547,1988-01-01
129,2010-01-17 17:34:59.310883,2010-01-22 17:52:05.328205,547,1991-01-01
130,2010-01-17 17:34:59.320375,2010-01-22 17:52:05.333439,547,1979-01-01
105,2010-01-17 17:34:59.060970,2010-01-25 16:48:16.278813,494,1983-01-01
106,2010-01-17 17:34:59.070708,2010-01-25 16:48:16.282573,494,1972-01-01
107,2010-01-17 17:34:59.079888,2010-01-25 16:48:16.285977,494,1978-01-01
124,2010-01-17 17:34:59.260306,2010-01-27 17:02:02.331299,519,1978-01-01
110,2010-01-17 17:34:59.111040,2010-05-19 20:46:24.083715,511,1982-01-01
111,2010-01-17 17:34:59.120464,2010-05-19 20:46:24.087320,511,1992-01-01
112,2010-01-17 17:34:59.129675,2010-05-19 20:46:24.090754,511,1990-01-01
115,2010-01-17 17:34:59.158429,2010-05-19 20:46:24.101638,511,1999-07-20
225,2010-01-17 17:35:00.364214,2010-05-05 15:21:23.000498,843,1995-01-01
226,2010-01-17 17:35:00.374816,2010-02-05 16:35:01.228024,843,1978-01-01
568,2010-02-09 00:00:29.737253,2010-02-09 00:00:29.737276,1618,1990-11-01
569,2010-02-09 00:00:33.195954,2010-02-09 00:00:33.195987,1618,1998-06-30
166,2010-01-17 17:34:59.735036,2010-05-19 16:05:58.501000,623,1982-01-01
258,2010-01-17 17:35:00.770370,2010-05-10 20:43:40.268223,87,1999-01-01
259,2010-01-17 17:35:00.781168,2010-04-07 17:03:50.584954,87,2002-01-01
261,2010-01-17 17:35:00.804833,2010-04-07 17:03:50.589380,87,1992-01-01
262,2010-01-17 17:35:00.816306,2010-05-10 20:43:40.311518,87,1995-01-01
156,2010-01-17 17:34:59.628327,2010-05-19 16:13:24.011735,601,1989-08-01
157,2010-01-17 17:34:59.637592,2010-05-19 16:13:24.015293,601,1987-08-01
502,2010-01-30 20:41:15.946169,2010-01-30 20:41:15.946191,249,1996-01-01
515,2010-02-02 22:52:58.700025,2010-02-02 22:52:58.700054,1624,2004-01-01
516,2010-02-02 22:52:58.701259,2010-02-02 22:52:58.701280,1624,2002-02-01
517,2010-02-02 22:52:58.702101,2010-02-02 22:52:58.702122,1624,1983-11-02
57,2010-01-17 17:34:58.591477,2010-04-30 20:12:51.288695,7,1986-12-11
538,2010-02-04 15:36:44.932579,2010-02-04 15:36:44.932611,1446,1001-10-16
570,2010-02-09 00:00:33.197006,2010-02-09 00:00:33.197028,1618,2008-04-01
158,2010-01-17 17:34:59.655968,2010-05-19 16:13:24.018676,601,1987-08-01
147,2010-01-17 17:34:59.538648,2010-05-19 16:19:22.717343,591,1990-01-01
295,2010-01-17 17:35:01.087811,2010-05-20 22:09:28.601426,1063,2003-10-01
543,2010-02-04 16:32:09.140972,2010-02-04 16:32:09.141002,1419,2006-01-02
544,2010-02-04 16:32:09.142175,2010-02-04 16:32:09.142197,1419,2004-03-01
546,2010-02-04 16:32:09.143889,2010-02-04 16:32:09.143911,1419,2004-08-03
545,2010-02-04 16:32:09.143035,2010-02-04 16:42:08.125545,1419,2004-02-02
148,2010-01-17 17:34:59.548631,2010-05-19 16:19:22.720926,591,1991-01-01
149,2010-01-17 17:34:59.557732,2010-05-19 16:19:22.724283,591,1991-01-01
169,2010-01-17 17:34:59.764908,2010-05-03 21:40:04.567541,289,1988-01-01
170,2010-01-17 17:34:59.775698,2010-05-03 21:40:04.586466,289,1980-01-01
180,2010-01-17 17:34:59.874535,2010-05-04 18:41:12.249711,706,1983-08-29
181,2010-01-17 17:34:59.884060,2010-05-04 18:41:12.254906,706,1980-07-11
150,2010-01-17 17:34:59.566957,2010-05-19 16:19:22.727621,591,1979-01-01
151,2010-01-17 17:34:59.576191,2010-05-19 16:19:22.730968,591,1982-01-01
145,2010-01-17 17:34:59.518132,2010-05-19 16:24:29.179915,582,1994-01-01
162,2010-01-17 17:34:59.695611,2010-05-03 20:33:54.630213,612,1996-05-26
75,2010-01-17 17:34:58.724684,2010-04-08 21:57:58.525799,441,2000-09-01
364,2010-01-17 17:35:01.795006,2010-05-24 21:58:00.112313,1234,1998-08-01
164,2010-01-17 17:34:59.716169,2010-02-09 19:48:04.409042,615,1982-01-04
582,2010-02-11 18:36:07.885592,2010-02-11 18:36:07.885618,1805,1979-02-05
365,2010-01-17 17:35:01.804908,2010-05-24 21:58:00.115785,1234,2002-08-01
366,2010-01-17 17:35:01.815586,2010-05-24 21:58:00.119151,1234,2002-02-01
853,2010-09-16 16:01:11.720475,2010-09-16 16:01:11.720496,679,1990-01-01
368,2010-01-17 17:35:01.835449,2010-02-05 15:35:33.722908,1234,1997-01-01
183,2010-01-17 17:34:59.916473,2010-05-04 19:00:21.840114,721,2002-01-07
219,2010-01-17 17:35:00.304767,2010-01-25 21:57:54.243680,834,1995-11-15
220,2010-01-17 17:35:00.315032,2010-01-25 21:57:54.247411,834,1992-04-22
221,2010-01-17 17:35:00.324463,2010-01-25 21:57:54.250839,834,1990-04-22
193,2010-01-17 17:35:00.020725,2010-01-26 16:45:02.971984,793,1998-01-01
184,2010-01-17 17:34:59.926660,2010-01-26 17:21:16.865968,756,1996-09-05
185,2010-01-17 17:34:59.936522,2010-05-04 20:07:25.776416,756,1994-11-12
186,2010-01-17 17:34:59.953189,2010-01-26 17:21:16.873255,756,1993-01-01
187,2010-01-17 17:34:59.962485,2010-09-14 19:25:52.715472,756,1986-12-01
76,2010-01-17 17:34:58.734954,2010-04-08 21:57:58.529353,441,1990-11-01
222,2010-01-17 17:35:00.335246,2010-01-26 19:35:56.777469,842,1978-06-10
223,2010-01-17 17:35:00.344497,2010-01-26 19:35:56.781133,842,1976-02-10
224,2010-01-17 17:35:00.354448,2010-01-26 19:35:56.784576,842,1982-06-01
208,2010-01-17 17:35:00.180766,2010-01-27 16:17:00.806510,814,2000-01-01
209,2010-01-17 17:35:00.190273,2010-01-27 16:17:00.810310,814,1987-01-01
210,2010-01-17 17:35:00.199636,2010-01-27 16:17:00.813912,814,1986-01-01
211,2010-01-17 17:35:00.210259,2010-01-27 16:17:00.817264,814,1985-01-01
212,2010-01-17 17:35:00.219810,2010-01-27 16:17:00.820606,814,1983-01-01
213,2010-01-17 17:35:00.235226,2010-01-27 16:17:00.823928,814,1982-01-01
214,2010-01-17 17:35:00.256810,2010-05-25 16:12:49.956981,814,1991-01-01
215,2010-01-17 17:35:00.267052,2010-01-27 16:17:00.830558,814,1988-01-01
216,2010-01-17 17:35:00.276362,2010-05-25 16:12:49.961539,814,1992-01-01
218,2010-01-17 17:35:00.295272,2010-05-25 16:12:49.968524,814,2001-07-01
204,2010-01-17 17:35:00.142983,2010-05-04 22:06:47.477392,809,1973-11-03
172,2010-01-17 17:34:59.796096,2010-06-02 21:17:14.839334,171,1992-06-03
854,2010-09-16 16:01:11.721312,2010-09-16 16:01:11.721333,679,1989-01-01
855,2010-09-16 16:19:51.402652,2010-09-16 16:19:51.402678,47,1992-01-01
856,2010-09-16 16:19:51.496743,2010-09-16 16:19:51.496769,47,1989-01-01
276,2010-01-17 17:35:00.956109,2010-01-30 17:01:53.480921,99,1983-01-01
277,2010-01-17 17:35:00.962328,2010-01-30 17:01:53.484464,99,1963-01-12
278,2010-01-17 17:35:00.969091,2010-01-30 17:01:53.487790,99,1966-10-23
264,2010-01-17 17:35:00.849252,2010-01-30 19:52:03.237299,968,1995-01-01
265,2010-01-17 17:35:00.856240,2010-01-30 19:52:03.240827,968,1998-01-01
266,2010-01-17 17:35:00.865592,2010-01-30 19:52:03.244215,968,1993-01-01
267,2010-01-17 17:35:00.872922,2010-01-30 19:52:03.247568,968,1987-01-01
