id,definitivo_id,sentencia_id
14391,999,4797
14392,22,4798
14393,999,4798
14394,999,4798
14395,36,4799
14396,999,4799
14397,999,4799
14398,35,4800
14399,999,4800
14400,999,4800
14401,36,4801
14402,999,4801
14403,999,4801
14404,22,4802
14405,999,4802
14406,999,4802
14407,37,4803
14408,999,4803
14409,999,4803
14410,37,4804
14411,999,4804
14412,999,4804
14413,22,4805
14414,999,4805
14415,999,4805
14416,37,4806
14417,999,4806
14418,999,4806
14419,36,4807
14420,999,4807
14421,999,4807
14422,34,4808
14423,999,4808
14424,999,4808
14425,32,4809
14426,999,4809
14427,999,4809
14428,33,4810
14429,999,4810
14430,999,4810
14431,33,4811
14432,999,4811
14433,999,4811
14434,33,4812
14435,999,4812
14436,999,4812
14437,33,4813
14438,999,4813
14439,999,4813
14440,33,4814
14441,999,4814
14442,999,4814
14443,35,4815
14444,999,4815
14445,999,4815
14446,31,4816
14447,999,4816
14448,999,4816
14449,32,4817
14450,999,4817
14451,999,4817
14452,32,4818
14453,999,4818
14454,999,4818
14455,23,4819
14456,999,4819
14457,999,4819
14458,37,4820
14459,999,4820
14460,999,4820
14461,32,4821
14462,999,4821
14463,999,4821
14464,34,4822
14465,999,4822
14466,999,4822
14467,23,4823
14468,999,4823
14469,999,4823
14470,32,4824
14471,999,4824
14472,999,4824
14473,32,4825
14474,999,4825
14475,999,4825
14476,35,4826
14477,999,4826
14478,999,4826
14479,23,4827
14480,999,4827
14481,999,4827
14482,36,4828
14483,999,4828
14484,999,4828
14485,22,4829
14486,999,4829
14487,999,4829
14488,22,4830
14489,999,4830
14490,999,4830
14491,23,4831
14492,999,4831
14493,999,4831
14494,37,4832
14495,999,4832
14496,999,4832
14497,31,4833
14498,999,4833
14499,999,4833
14500,33,4834
14501,999,4834
14502,999,4834
14503,37,4835
14504,999,4835
14505,999,4835
14506,35,4836
14507,999,4836
14508,999,4836
14509,35,4837
14510,999,4837
14511,999,4837
14512,32,4838
14513,999,4838
14514,999,4838
14515,23,4839
14516,999,4839
14517,999,4839
14518,36,4840
14519,999,4840
14520,999,4840
14521,22,4841
14522,999,4841
14523,999,4841
14524,33,4842
14525,999,4842
14526,999,4842
14527,23,4843
14528,999,4843
14529,999,4843
14530,37,4844
14531,999,4844
14532,999,4844
14533,22,4845
14534,999,4845
14535,999,4845
14536,36,4846
14537,999,4846
14538,999,4846
14539,31,4847
14540,999,4847
14541,999,4847
14542,31,4848
14543,999,4848
14544,999,4848
14545,32,4849
14546,999,4849
14547,999,4849
14548,35,4850
14549,999,4850
14550,999,4850
14551,33,4851
14552,999,4851
14553,999,4851
14554,34,4852
14555,999,4852
14556,999,4852
14557,32,4853
14558,999,4853
14559,999,4853
14560,31,4854
14561,999,4854
14562,999,4854
14563,36,4855
14564,999,4855
14565,999,4855
14566,31,4856
14567,999,4856
14568,999,4856
14569,33,4857
14570,999,4857
14571,999,4857
14572,36,4858
14573,999,4858
14574,999,4858
14575,35,4859
14576,999,4859
14577,999,4859
14578,31,4860
14579,999,4860
14580,999,4860
14581,32,4861
14582,999,4861
14583,999,4861
14584,22,4862
14585,999,4862
14586,999,4862
14587,22,4863
14588,999,4863
14589,999,4863
14590,33,4864
14591,999,4864
14592,999,4864
14593,34,4865
14594,999,4865
14595,999,4865
14596,34,4866
14597,999,4866
14598,999,4866
14599,36,4867
14600,999,4867
14601,999,4867
14602,32,4868
14603,999,4868
14604,999,4868
14605,37,4869
14606,999,4869
14607,999,4869
14608,37,4870
14609,999,4870
14610,999,4870
14611,34,4871
14612,999,4871
14613,999,4871
14614,33,4872
14615,999,4872
14616,999,4872
14617,33,4873
14618,999,4873
14619,999,4873
14620,36,4874
14621,999,4874
14622,999,4874
14623,34,4875
14624,999,4875
14625,999,4875
14626,32,4876
14627,999,4876
14628,999,4876
14629,35,4877
14630,999,4877
14631,999,4877
14632,37,4878
14633,999,4878
14634,999,4878
14635,23,4879
14636,999,4879
14637,999,4879
14638,37,4880
14639,999,4880
14640,999,4880
14641,36,4881
14642,999,4881
14643,999,4881
14644,31,4882
14645,999,4882
14646,999,4882
14647,33,4883
14648,999,4883
14649,999,4883
14650,35,4884
14651,999,4884
14652,999,4884
14653,34,4885
14654,999,4885
14655,999,4885
14656,32,4886
14657,999,4886
14658,999,4886
14659,23,4887
14660,999,4887
14661,999,4887
14662,32,4888
14663,999,4888
14664,999,4888
14665,34,4889
14666,999,4889
14667,999,4889
14668,35,4890
14669,999,4890
14670,999,4890
14671,22,4891
14672,999,4891
14673,999,4891
14674,31,4892
14675,999,4892
14676,999,4892
14677,23,4893
14678,999,4893
14679,999,4893
14680,23,4894
14681,999,4894
14682,999,4894
14683,22,4895
14684,999,4895
14685,999,4895
14686,32,4896
14687,999,4896
14688,999,4896
14689,36,4897
14690,999,4897
14691,999,4897
14692,22,4898
14693,999,4898
14694,999,4898
14695,36,4899
14696,999,4899
14697,999,4899
14698,35,4900
14699,999,4900
14700,999,4900
14701,22,4901
14702,999,4901
14703,999,4901
14704,22,4902
14705,999,4902
14706,999,4902
14707,23,4903
14708,999,4903
14709,999,4903
14710,33,4904
14711,999,4904
14712,999,4904
14713,35,4905
14714,999,4905
14715,999,4905
14716,33,4906
14717,999,4906
14718,999,4906
14719,36,4907
14720,999,4907
14721,999,4907
14722,31,4908
14723,999,4908
14724,999,4908
14725,33,4909
14726,999,4909
14727,999,4909
14728,34,4910
14729,999,4910
14730,999,4910
14731,22,4911
14732,999,4911
14733,999,4911
14734,37,4912
14735,999,4912
14736,999,4912
14737,37,4913
14738,999,4913
14739,999,4913
14740,33,4914
14741,999,4914
14742,999,4914
14743,34,4915
14744,999,4915
14745,999,4915
14746,22,4916
14747,999,4916
14748,999,4916
14749,34,4917
14750,999,4917
14751,999,4917
14752,34,4918
14753,999,4918
14754,999,4918
14755,22,4919
14756,999,4919
14757,999,4919
14758,22,4920
14759,999,4920
14760,999,4920
14761,36,4921
14762,999,4921
14763,999,4921
14764,35,4922
14765,999,4922
14766,999,4922
14767,23,4923
14768,999,4923
14769,999,4923
14770,35,4924
14771,999,4924
14772,999,4924
14773,36,4925
14774,999,4925
14775,999,4925
14776,32,4926
14777,999,4926
14778,999,4926
14779,33,4927
14780,999,4927
14781,999,4927
14782,31,4928
14783,999,4928
14784,999,4928
14785,33,4929
14786,999,4929
14787,999,4929
14788,31,4930
14789,999,4930
14790,999,4930
14791,31,4931
14792,999,4931
14793,999,4931
14794,35,4932
14795,999,4932
14796,999,4932
14797,32,4933
14798,999,4933
14799,999,4933
14800,35,4934
14801,999,4934
14802,999,4934
14803,33,4935
14804,999,4935
14805,999,4935
14806,31,4936
14807,999,4936
14808,999,4936
14809,32,4937
14810,999,4937
14811,999,4937
14812,33,4938
14813,999,4938
14814,999,4938
14815,33,4939
14816,999,4939
14817,999,4939
14818,23,4940
14819,999,4940
14820,999,4940
14821,37,4941
14822,999,4941
14823,999,4941
14824,22,4942
14825,999,4942
14826,999,4942
14827,32,4943
14828,999,4943
14829,999,4943
14830,35,4944
14831,999,4944
14832,999,4944
14833,34,4945
14834,999,4945
14835,999,4945
14836,34,4946
14837,999,4946
14838,999,4946
14839,36,4947
14840,999,4947
14841,999,4947
14842,34,4948
14843,999,4948
14844,999,4948
14845,37,4949
14846,999,4949
14847,999,4949
14848,33,4950
14849,999,4950
14850,999,4950
14851,36,4951
14852,999,4951
14853,999,4951
14854,35,4952
14855,999,4952
14856,999,4952
14857,37,4953
14858,999,4953
14859,999,4953
14860,36,4954
14861,999,4954
14862,999,4954
14863,36,4955
14864,999,4955
14865,999,4955
14866,31,4956
14867,999,4956
14868,999,4956
14869,36,4957
14870,999,4957
14871,999,4957
14872,34,4958
14873,999,4958
14874,999,4958
14875,35,4959
14876,999,4959
14877,999,4959
14878,22,4960
14879,999,4960
14880,999,4960
14881,22,4961
14882,999,4961
14883,999,4961
14884,35,4962
14885,999,4962
14886,999,4962
14887,33,4963
14888,999,4963
14889,999,4963
14890,31,4964
14891,999,4964
14892,999,4964
14893,33,4965
14894,999,4965
14895,999,4965
14896,34,4966
14897,999,4966
14898,999,4966
14899,23,4967
14900,999,4967
14901,999,4967
14902,33,4968
14903,999,4968
14904,999,4968
14905,34,4969
14906,999,4969
14907,999,4969
14908,23,4970
14909,999,4970
14910,999,4970
14911,35,4971
14912,999,4971
14913,999,4971
14914,33,4972
14915,999,4972
14916,999,4972
14917,31,4973
14918,999,4973
14919,999,4973
14920,32,4974
14921,999,4974
14922,999,4974
14923,32,4975
14924,999,4975
14925,999,4975
14926,37,4976
14927,999,4976
14928,999,4976
14929,34,4977
14930,999,4977
14931,999,4977
14932,35,4978
14933,999,4978
14934,999,4978
14935,34,4979
14936,999,4979
14937,999,4979
14938,32,4980
14939,999,4980
14940,999,4980
14941,31,4981
14942,999,4981
14943,999,4981
14944,37,4982
14945,999,4982
14946,999,4982
14947,32,4983
14948,999,4983
14949,999,4983
14950,36,4984
14951,999,4984
14952,999,4984
14953,22,4985
14954,999,4985
14955,999,4985
14956,22,4986
14957,999,4986
14958,999,4986
14959,22,4987
14960,999,4987
14961,999,4987
14962,32,4988
14963,999,4988
14964,999,4988
14965,22,4989
14966,999,4989
14967,999,4989
14968,37,4990
14969,999,4990
14970,999,4990
14971,37,4991
14972,999,4991
14973,999,4991
14974,34,4992
14975,999,4992
14976,999,4992
14977,36,4993
14978,999,4993
14979,999,4993
14980,33,4994
14981,999,4994
14982,999,4994
14983,33,4995
14984,999,4995
14985,999,4995
14986,35,4996
14987,999,4996
14988,999,4996
14989,36,4997
14990,999,4997
14991,999,4997
14992,35,4998
14993,999,4998
14994,999,4998
14995,35,4999
14996,999,4999
14997,999,4999
14998,36,5000
14999,999,5000
15000,999,5000
15001,33,5001
15002,999,5001
15003,999,5001
15004,37,5002
15005,999,5002
15006,999,5002
15007,37,5003
15008,999,5003
15009,999,5003
15010,35,5004
15011,999,5004
15012,999,5004
15013,35,5005
15014,999,5005
15015,999,5005
15016,22,5006
15017,999,5006
15018,999,5006
15019,36,5007
15020,999,5007
15021,999,5007
15022,32,5008
15023,999,5008
15024,999,5008
15025,37,5009
15026,999,5009
15027,999,5009
15028,22,5010
15029,999,5010
15030,999,5010
15031,22,5011
15032,999,5011
15033,999,5011
15034,32,5012
15035,999,5012
15036,999,5012
15037,33,5013
15038,999,5013
15039,999,5013
15040,35,5014
15041,999,5014
15042,999,5014
15043,35,5015
15044,999,5015
15045,999,5015
15046,36,5016
15047,999,5016
15048,999,5016
15049,31,5017
15050,999,5017
15051,999,5017
15052,37,5018
15053,999,5018
15054,999,5018
15055,37,5019
15056,999,5019
15057,999,5019
15058,36,5020
15059,999,5020
15060,999,5020
15061,35,5021
15062,999,5021
15063,999,5021
15064,34,5022
15065,999,5022
15066,999,5022
15067,36,5023
15068,999,5023
15069,999,5023
15070,37,5024
15071,999,5024
15072,999,5024
15073,33,5025
15074,999,5025
15075,999,5025
15076,33,5026
15077,999,5026
15078,999,5026
15079,31,5027
15080,999,5027
15081,999,5027
15082,31,5028
15083,999,5028
15084,999,5028
15085,31,5029
15086,999,5029
15087,999,5029
15088,31,5030
15089,999,5030
15090,999,5030
15091,32,5031
15092,999,5031
15093,999,5031
15094,33,5032
15095,999,5032
15096,999,5032
15097,34,5033
15098,999,5033
15099,999,5033
15100,33,5034
15101,999,5034
15102,999,5034
15103,31,5035
15104,999,5035
15105,999,5035
15106,31,5036
15107,999,5036
15108,999,5036
15109,37,5037
15110,999,5037
15111,999,5037
15112,34,5038
15113,999,5038
15114,999,5038
15115,34,5039
15116,999,5039
15117,999,5039
15118,34,5040
15119,999,5040
15120,999,5040
15121,37,5041
15122,999,5041
15123,999,5041
15124,33,5042
15125,999,5042
15126,999,5042
15127,33,5043
15128,999,5043
15129,999,5043
15130,36,5044
15131,999,5044
15132,999,5044
15133,34,5045
15134,999,5045
15135,999,5045
15136,36,5046
15137,999,5046
15138,999,5046
15139,35,5047
15140,999,5047
15141,999,5047
15142,33,5048
15143,999,5048
15144,999,5048
15145,23,5049
15146,999,5049
15147,999,5049
15148,31,5050
15149,999,5050
15150,999,5050
15151,31,5051
15152,999,5051
15153,999,5051
15154,31,5052
15155,999,5052
15156,999,5052
15157,22,5053
15158,999,5053
15159,999,5053
15160,33,5054
15161,999,5054
15162,999,5054
15163,36,5055
15164,999,5055
15165,999,5055
15166,22,5056
15167,999,5056
15168,999,5056
15169,33,5057
15170,999,5057
15171,999,5057
15172,36,5058
15173,999,5058
15174,999,5058
15175,35,5059
15176,999,5059
15177,999,5059
15178,35,5060
15179,999,5060
15180,999,5060
15181,37,5061
15182,999,5061
15183,999,5061
15184,36,5062
15185,999,5062
15186,999,5062
15187,37,5063
15188,999,5063
15189,999,5063
15190,22,5064
15191,999,5064
15192,999,5064
15193,22,5065
15194,999,5065
15195,999,5065
15196,37,5066
15197,999,5066
15198,999,5066
15199,22,5067
15200,999,5067
15201,999,5067
15202,33,5068
15203,999,5068
15204,999,5068
15205,33,5069
15206,999,5069
15207,999,5069
15208,37,5070
15209,999,5070
15210,999,5070
15211,31,5071
15212,999,5071
15213,999,5071
15214,31,5072
15215,999,5072
15216,999,5072
15217,33,5073
15218,999,5073
15219,999,5073
15220,23,5074
15221,999,5074
15222,999,5074
15223,35,5075
15224,999,5075
15225,999,5075
15226,33,5076
15227,999,5076
15228,999,5076
15229,35,5077
15230,999,5077
15231,999,5077
15232,33,5078
15233,999,5078
15234,999,5078
15235,23,5079
15236,999,5079
15237,999,5079
15238,35,5080
15239,999,5080
15240,999,5080
15241,22,5081
15242,999,5081
15243,999,5081
15244,32,5082
15245,999,5082
15246,999,5082
15247,34,5083
15248,999,5083
15249,999,5083
15250,36,5084
15251,999,5084
15252,999,5084
15253,32,5085
15254,999,5085
15255,999,5085
15256,37,5086
15257,999,5086
15258,999,5086
15259,36,5087
15260,999,5087
15261,999,5087
15262,34,5088
15263,999,5088
15264,999,5088
15265,33,5089
15266,999,5089
15267,999,5089
15268,35,5090
15269,999,5090
15270,999,5090
15271,31,5091
15272,999,5091
15273,999,5091
15274,22,5092
15275,999,5092
15276,999,5092
15277,37,5093
15278,999,5093
15279,999,5093
15280,22,5094
15281,999,5094
15282,999,5094
15283,31,5095
15284,999,5095
15285,999,5095
15286,32,5096
15287,999,5096
15288,999,5096
15289,36,5097
15290,999,5097
15291,999,5097
15292,37,5098
15293,999,5098
15294,999,5098
15295,35,5099
15296,999,5099
15297,999,5099
15298,34,5100
15299,999,5100
15300,999,5100
15301,34,5101
15302,999,5101
15303,999,5101
15304,36,5102
15305,999,5102
15306,999,5102
15307,31,5103
15308,999,5103
15309,999,5103
15310,31,5104
15311,999,5104
15312,999,5104
15313,32,5105
15314,999,5105
15315,999,5105
15316,22,5106
15317,999,5106
15318,999,5106
15319,36,5107
15320,999,5107
15321,999,5107
15322,34,5108
15323,999,5108
15324,999,5108
15325,34,5109
15326,999,5109
15327,999,5109
15328,35,5110
15329,999,5110
15330,999,5110
15331,33,5111
15332,999,5111
15333,999,5111
15334,23,5112
15335,999,5112
15336,999,5112
15337,34,5113
15338,999,5113
15339,999,5113
15340,34,5114
15341,999,5114
15342,999,5114
15343,32,5115
15344,999,5115
15345,999,5115
15346,23,5116
15347,999,5116
15348,999,5116
15349,33,5117
15350,999,5117
15351,999,5117
15352,23,5118
15353,999,5118
15354,999,5118
15355,33,5119
15356,999,5119
15357,999,5119
15358,35,5120
15359,999,5120
15360,999,5120
15361,34,5121
15362,999,5121
15363,999,5121
15364,23,5122
15365,999,5122
15366,999,5122
15367,22,5123
15368,999,5123
15369,999,5123
15370,31,5124
15371,999,5124
15372,999,5124
15373,33,5125
15374,999,5125
15375,999,5125
15376,35,5126
15377,999,5126
15378,999,5126
15379,33,5127
15380,999,5127
15381,999,5127
15382,36,5128
15383,999,5128
15384,999,5128
15385,35,5129
15386,999,5129
15387,999,5129
15388,22,5130
15389,999,5130
15390,999,5130
15391,32,5131
15392,999,5131
15393,999,5131
15394,31,5132
15395,999,5132
15396,999,5132
15397,35,5133
15398,999,5133
15399,999,5133
15400,33,5134
15401,999,5134
15402,999,5134
15403,32,5135
15404,999,5135
15405,999,5135
15406,22,5136
15407,999,5136
15408,999,5136
15409,37,5137
15410,999,5137
15411,999,5137
15412,22,5138
15413,999,5138
15414,999,5138
15415,36,5139
15416,999,5139
15417,999,5139
15418,35,5140
15419,999,5140
15420,999,5140
15421,33,5141
15422,999,5141
15423,999,5141
15424,35,5142
15425,999,5142
15426,999,5142
15427,35,5143
15428,999,5143
15429,999,5143
15430,33,5144
15431,999,5144
15432,999,5144
15433,33,5145
15434,999,5145
15435,999,5145
15436,34,5146
15437,999,5146
15438,999,5146
15439,34,5147
15440,999,5147
15441,999,5147
15442,35,5148
15443,999,5148
15444,999,5148
15445,36,5149
15446,999,5149
15447,999,5149
15448,31,5150
15449,999,5150
15450,999,5150
15451,32,5151
15452,999,5151
15453,999,5151
15454,36,5152
15455,999,5152
15456,999,5152
15457,32,5153
15458,999,5153
15459,999,5153
15460,33,5154
15461,999,5154
15462,999,5154
15463,35,5155
15464,999,5155
15465,999,5155
15466,31,5156
15467,999,5156
15468,999,5156
15469,32,5157
15470,999,5157
15471,999,5157
15472,37,5158
15473,999,5158
15474,999,5158
15475,35,5159
15476,999,5159
15477,999,5159
15478,22,5160
15479,999,5160
15480,999,5160
15481,32,5161
15482,999,5161
15483,999,5161
15484,35,5162
15485,999,5162
15486,999,5162
15487,34,5163
15488,999,5163
15489,999,5163
15490,23,5164
15491,999,5164
15492,999,5164
15493,22,5165
15494,999,5165
15495,999,5165
15496,32,5166
15497,999,5166
15498,999,5166
15499,32,5167
15500,999,5167
15501,999,5167
15502,36,5168
15503,999,5168
15504,999,5168
15505,35,5169
15506,999,5169
15507,999,5169
15508,33,5170
15509,999,5170
15510,999,5170
15511,34,5171
15512,999,5171
15513,999,5171
15514,22,5172
15515,999,5172
15516,999,5172
15517,36,5173
15518,999,5173
15519,999,5173
15520,36,5174
15521,999,5174
15522,999,5174
15523,31,5175
15524,999,5175
15525,999,5175
15526,34,5176
15527,999,5176
15528,999,5176
15529,35,5177
15530,999,5177
15531,999,5177
15532,31,5178
15533,999,5178
15534,999,5178
15535,33,5179
15536,999,5179
15537,999,5179
15538,23,5180
15539,999,5180
15540,999,5180
15541,23,5181
15542,999,5181
15543,999,5181
15544,33,5182
15545,999,5182
15546,999,5182
15547,22,5183
15548,999,5183
15549,999,5183
15550,36,5184
15551,999,5184
15552,999,5184
15553,37,5185
15554,999,5185
15555,999,5185
15556,23,5186
15557,999,5186
15558,999,5186
15559,35,5187
15560,999,5187
15561,999,5187
15562,35,5188
15563,999,5188
15564,999,5188
15565,35,5189
15566,999,5189
15567,999,5189
15568,37,5190
15569,999,5190
15570,999,5190
15571,22,5191
15572,999,5191
15573,999,5191
15574,22,5192
15575,999,5192
15576,999,5192
15577,37,5193
15578,999,5193
15579,999,5193
15580,36,5194
15581,999,5194
15582,999,5194
15583,33,5195
15584,999,5195
15585,999,5195
15586,34,5196
15587,999,5196
15588,999,5196
15589,31,5197
15590,999,5197
15591,999,5197
15592,35,5198
15593,999,5198
15594,999,5198
15595,22,5199
15596,999,5199
15597,999,5199
15598,22,5200
15599,999,5200
15600,999,5200
15601,36,5201
15602,999,5201
15603,999,5201
15604,33,5202
15605,999,5202
15606,999,5202
15607,33,5203
15608,999,5203
15609,999,5203
15610,31,5204
15611,999,5204
15612,999,5204
15613,37,5205
15614,999,5205
15615,999,5205
15616,37,5206
15617,999,5206
15618,999,5206
15619,33,5207
15620,999,5207
15621,999,5207
15622,33,5208
15623,999,5208
15624,999,5208
15625,33,5209
15626,999,5209
15627,999,5209
15628,32,5210
15629,999,5210
15630,999,5210
15631,31,5211
15632,999,5211
15633,999,5211
15634,37,5212
15635,999,5212
15636,999,5212
15637,32,5213
15638,999,5213
15639,999,5213
15640,31,5214
15641,999,5214
15642,999,5214
15643,32,5215
15644,999,5215
15645,999,5215
15646,31,5216
15647,999,5216
15648,999,5216
15649,36,5217
15650,999,5217
15651,999,5217
15652,22,5218
15653,999,5218
15654,999,5218
15655,35,5219
15656,999,5219
15657,999,5219
15658,22,5220
15659,999,5220
15660,999,5220
15661,31,5221
15662,999,5221
15663,999,5221
15664,32,5222
15665,999,5222
15666,999,5222
15667,35,5223
15668,999,5223
15669,999,5223
15670,33,5224
15671,999,5224
15672,999,5224
15673,35,5225
15674,999,5225
15675,999,5225
15676,35,5226
15677,999,5226
15678,999,5226
15679,33,5227
15680,999,5227
15681,999,5227
15682,35,5228
15683,999,5228
15684,999,5228
15685,35,5229
15686,999,5229
15687,999,5229
15688,35,5230
15689,999,5230
15690,999,5230
15691,33,5231
15692,999,5231
15693,999,5231
15694,33,5232
15695,999,5232
15696,999,5232
15697,31,5233
15698,999,5233
15699,999,5233
15700,35,5234
15701,999,5234
15702,999,5234
15703,36,5235
15704,999,5235
15705,999,5235
15706,23,5236
15707,999,5236
15708,999,5236
15709,22,5237
15710,999,5237
15711,999,5237
15712,34,5238
15713,999,5238
15714,999,5238
15715,34,5239
15716,999,5239
15717,999,5239
15718,32,5240
15719,999,5240
15720,999,5240
15721,32,5241
15722,999,5241
15723,999,5241
15724,32,5242
15725,999,5242
15726,999,5242
15727,42,5243
15728,999,5243
15729,999,5243
15730,32,5244
15731,999,5244
15732,999,5244
15733,36,5245
15734,999,5245
15735,999,5245
15736,32,5246
15737,999,5246
15738,999,5246
15739,32,5247
15740,999,5247
15741,999,5247
15742,32,5248
15743,999,5248
15744,999,5248
15745,32,5249
15746,999,5249
15747,999,5249
15748,32,5250
15749,999,5250
15750,999,5250
15751,34,5251
15752,999,5251
15753,999,5251
15754,35,5252
15755,999,5252
15756,999,5252
15757,42,5253
15758,999,5253
15759,999,5253
15760,33,5254
15761,999,5254
15762,999,5254
15763,35,5255
15764,999,5255
15765,999,5255
15766,42,5256
15767,999,5256
15768,999,5256
15769,23,5257
15770,999,5257
15771,999,5257
15772,23,5258
15773,999,5258
15774,999,5258
15775,36,5259
15776,999,5259
15777,999,5259
15778,42,5260
15779,999,5260
15780,999,5260
15781,35,5261
15782,999,5261
15783,999,5261
15784,35,5262
15785,999,5262
15786,999,5262
15787,34,5263
15788,999,5263
15789,999,5263
15790,33,5264
15791,999,5264
15792,999,5264
15793,31,5265
15794,999,5265
15795,999,5265
15796,23,5266
15797,999,5266
15798,999,5266
15799,22,5267
15800,999,5267
15801,999,5267
15802,34,5268
15803,999,5268
15804,999,5268
15805,34,5269
15806,999,5269
15807,999,5269
15808,31,5270
15809,999,5270
15810,999,5270
15811,33,5271
15812,999,5271
15813,999,5271
15814,31,5272
15815,999,5272
15816,999,5272
15817,42,5273
15818,999,5273
15819,999,5273
15820,33,5274
15821,999,5274
15822,999,5274
15823,33,5275
15824,999,5275
15825,999,5275
15826,34,5276
15827,999,5276
15828,999,5276
15829,35,5277
15830,999,5277
15831,999,5277
15832,42,5278
15833,999,5278
15834,999,5278
15835,35,5279
15836,999,5279
15837,999,5279
15838,34,5280
15839,999,5280
15840,999,5280
15841,33,5281
15842,999,5281
15843,999,5281
15844,35,5282
15845,999,5282
15846,999,5282
15847,32,5283
15848,999,5283
15849,999,5283
15850,22,5284
15851,999,5284
15852,999,5284
15853,32,5285
15854,999,5285
15855,999,5285
15856,32,5286
15857,999,5286
15858,999,5286
15859,33,5287
15860,999,5287
15861,999,5287
15862,32,5288
15863,999,5288
15864,999,5288
15865,36,5289
15866,999,5289
15867,999,5289
15868,31,5290
15869,999,5290
15870,999,5290
15871,23,5291
15872,999,5291
15873,999,5291
15874,35,5292
15875,999,5292
15876,999,5292
15877,32,5293
15878,999,5293
15879,999,5293
15880,33,5294
15881,999,5294
15882,999,5294
15883,36,5295
15884,999,5295
15885,999,5295
15886,33,5296
15887,999,5296
15888,999,5296
15889,32,5297
15890,999,5297
15891,999,5297
15892,23,5298
15893,999,5298
15894,999,5298
15895,35,5299
15896,999,5299
15897,999,5299
15898,33,5300
15899,999,5300
15900,999,5300
15901,23,5301
15902,999,5301
15903,999,5301
15904,31,5302
15905,999,5302
15906,999,5302
15907,23,5303
15908,999,5303
15909,999,5303
15910,23,5304
15911,999,5304
15912,999,5304
15913,32,5305
15914,999,5305
15915,999,5305
15916,38,5306
15917,999,5306
15918,999,5306
15919,32,5307
15920,999,5307
15921,999,5307
15922,35,5308
15923,999,5308
15924,999,5308
15925,23,5309
15926,999,5309
15927,999,5309
15928,36,5310
15929,999,5310
15930,999,5310
15931,31,5311
15932,999,5311
15933,999,5311
15934,31,5312
15935,999,5312
15936,999,5312
15937,35,5313
15938,999,5313
15939,999,5313
15940,34,5314
15941,999,5314
15942,999,5314
15943,31,5315
15944,999,5315
15945,999,5315
15946,34,5316
15947,999,5316
15948,999,5316
15949,35,5317
15950,999,5317
15951,999,5317
15952,43,5318
15953,999,5318
15954,999,5318
15955,32,5319
15956,999,5319
15957,999,5319
15958,33,5320
15959,999,5320
15960,999,5320
15961,23,5321
15962,999,5321
15963,999,5321
15964,32,5322
15965,999,5322
15966,999,5322
15967,32,5323
15968,999,5323
15969,999,5323
15970,35,5324
15971,999,5324
15972,999,5324
15973,43,5325
15974,999,5325
15975,999,5325
15976,35,5326
15977,999,5326
15978,999,5326
15979,35,5327
15980,999,5327
15981,999,5327
15982,36,5328
15983,999,5328
15984,999,5328
15985,33,5329
15986,999,5329
15987,999,5329
15988,35,5330
15989,999,5330
15990,999,5330
15991,38,5331
15992,999,5331
15993,999,5331
15994,33,5332
15995,999,5332
15996,999,5332
15997,31,5333
15998,999,5333
15999,999,5333
16000,32,5334
16001,999,5334
16002,999,5334
16003,23,5335
16004,999,5335
16005,999,5335
16006,38,5336
16007,999,5336
16008,999,5336
16009,32,5337
16010,999,5337
16011,999,5337
16012,31,5338
16013,999,5338
16014,999,5338
16015,33,5339
16016,999,5339
16017,999,5339
16018,35,5340
16019,999,5340
16020,999,5340
16021,43,5341
16022,999,5341
16023,999,5341
16024,31,5342
16025,999,5342
16026,999,5342
16027,34,5343
16028,999,5343
16029,999,5343
16030,34,5344
16031,999,5344
16032,999,5344
16033,36,5345
16034,999,5345
16035,999,5345
16036,34,5346
16037,999,5346
16038,999,5346
16039,38,5347
16040,999,5347
16041,999,5347
16042,32,5348
16043,999,5348
16044,999,5348
16045,32,5349
16046,999,5349
16047,999,5349
16048,34,5350
16049,999,5350
16050,999,5350
16051,35,5351
16052,999,5351
16053,999,5351
16054,35,5352
16055,999,5352
16056,999,5352
16057,31,5353
16058,999,5353
16059,999,5353
16060,33,5354
16061,999,5354
16062,999,5354
16063,33,5355
16064,999,5355
16065,999,5355
16066,23,5356
16067,999,5356
16068,999,5356
16069,43,5357
16070,999,5357
16071,999,5357
16072,35,5358
16073,999,5358
16074,999,5358
16075,43,5359
16076,999,5359
16077,999,5359
16078,32,5360
16079,999,5360
16080,999,5360
16081,31,5361
16082,999,5361
16083,999,5361
16084,31,5362
16085,999,5362
16086,999,5362
16087,32,5363
16088,999,5363
16089,999,5363
16090,36,5364
16091,999,5364
16092,999,5364
16093,34,5365
16094,999,5365
16095,999,5365
16096,31,5366
16097,999,5366
16098,999,5366
16099,38,5367
16100,999,5367
16101,999,5367
16102,35,5368
16103,999,5368
16104,999,5368
16105,38,5369
16106,999,5369
16107,999,5369
16108,33,5370
16109,999,5370
16110,999,5370
16111,31,5371
16112,999,5371
16113,999,5371
16114,23,5372
16115,999,5372
16116,999,5372
16117,38,5373
16118,999,5373
16119,999,5373
16120,43,5374
16121,999,5374
16122,999,5374
16123,33,5375
16124,999,5375
16125,999,5375
16126,31,5376
16127,999,5376
16128,999,5376
16129,32,5377
16130,999,5377
16131,999,5377
16132,32,5378
16133,999,5378
16134,999,5378
16135,32,5379
16136,999,5379
16137,999,5379
16138,38,5380
