id,control_politico_id,persona_id,asistencia_id,tipo_citado,activo,usercreated,usermodifed,created_at,updated_at
15612,65472,20463,NA,1,NA,NA,NA,NA,NA
15613,65472,20457,NA,1,NA,NA,NA,NA,NA
15614,65489,20463,NA,1,NA,NA,NA,NA,NA
15615,65489,20660,NA,1,NA,NA,NA,NA,NA
15616,65489,20595,NA,1,NA,NA,NA,NA,NA
15408,63711,20740,1,1,NA,NA,NA,NA,NA
15409,63711,20193,1,1,NA,NA,NA,NA,NA
15518,64895,20740,1,1,NA,NA,NA,NA,NA
15521,64895,20741,1,1,NA,NA,NA,NA,NA
15522,64895,20641,1,1,NA,NA,NA,NA,NA
15617,65496,20740,NA,1,NA,NA,NA,NA,NA
15618,65497,20648,NA,1,NA,NA,NA,NA,NA
15619,65497,20465,NA,1,NA,NA,NA,NA,NA
15620,65497,20901,NA,1,NA,NA,NA,NA,NA
15621,65497,20464,NA,1,NA,NA,NA,NA,NA
15622,65497,20906,NA,1,NA,NA,NA,NA,NA
15623,65590,20720,NA,1,NA,NA,NA,NA,NA
15624,65691,20159,NA,1,NA,NA,NA,NA,NA
15625,65691,20474,NA,1,NA,NA,NA,NA,NA
15628,65863,20872,NA,1,NA,NA,NA,NA,NA
15629,65863,20740,NA,1,NA,NA,NA,NA,NA
15630,65863,20159,NA,1,NA,NA,NA,NA,NA
15631,65863,20916,NA,1,NA,NA,NA,NA,NA
15632,65931,20159,NA,1,NA,NA,NA,NA,NA
15633,65931,18524,NA,1,NA,NA,NA,NA,NA
15634,66452,20747,NA,1,NA,NA,NA,NA,NA
15645,66605,20465,NA,1,NA,NA,NA,NA,NA
15646,66605,20464,NA,1,NA,NA,NA,NA,NA
15647,66605,20475,NA,1,NA,NA,NA,NA,NA
15648,66605,20476,NA,1,NA,NA,NA,NA,NA
15649,66662,20740,NA,1,NA,NA,NA,NA,NA
15650,66662,20814,NA,1,NA,NA,NA,NA,NA
15651,66662,20556,NA,1,NA,NA,NA,NA,NA
15652,66677,20931,NA,1,NA,NA,NA,NA,NA
15653,66757,20463,NA,1,NA,NA,NA,NA,NA
15654,66757,20660,NA,1,NA,NA,NA,NA,NA
15655,66779,20787,NA,1,NA,NA,NA,NA,NA
15656,66779,20632,NA,1,NA,NA,NA,NA,NA
15657,66788,19423,NA,1,NA,NA,NA,NA,NA
15658,66788,20660,NA,1,NA,NA,NA,NA,NA
15659,66788,20479,NA,1,NA,NA,NA,NA,NA
15660,66880,20931,NA,1,NA,NA,NA,NA,NA
15661,66962,20740,NA,1,NA,NA,NA,NA,NA
15662,66962,20814,NA,1,NA,NA,NA,NA,NA
15663,66962,20556,NA,1,NA,NA,NA,NA,NA
15664,66976,20386,NA,1,NA,NA,NA,NA,NA
15665,66976,19979,NA,1,NA,NA,NA,NA,NA
15666,66976,20463,NA,1,NA,NA,NA,NA,NA
15667,66976,20595,NA,1,NA,NA,NA,NA,NA
15668,66976,20869,NA,1,NA,NA,NA,NA,NA
15669,66982,20740,NA,1,NA,NA,NA,NA,NA
15670,66982,20814,NA,1,NA,NA,NA,NA,NA
15671,66982,20556,NA,1,NA,NA,NA,NA,NA
15672,67035,20872,NA,1,NA,NA,NA,NA,NA
15673,67035,20884,NA,1,NA,NA,NA,NA,NA
15674,67035,20935,NA,1,NA,NA,NA,NA,NA
15675,67035,20613,NA,1,NA,NA,NA,NA,NA
15676,67046,19423,NA,1,NA,NA,NA,NA,NA
15677,67046,20660,NA,1,NA,NA,NA,NA,NA
15678,67046,20479,NA,1,NA,NA,NA,NA,NA
15679,67096,20745,NA,1,NA,NA,NA,NA,NA
15680,67137,20160,NA,1,NA,NA,NA,NA,NA
15681,67137,20936,NA,1,NA,NA,NA,NA,NA
15682,67137,20596,NA,1,NA,NA,NA,NA,NA
15683,67137,20937,NA,1,NA,NA,NA,NA,NA
15684,67137,20938,NA,1,NA,NA,NA,NA,NA
15685,67214,20159,NA,1,NA,NA,NA,NA,NA
15686,67280,20660,NA,1,NA,NA,NA,NA,NA
15687,67280,20463,NA,1,NA,NA,NA,NA,NA
15688,67303,20463,NA,1,NA,NA,NA,NA,NA
15689,67303,20160,NA,1,NA,NA,NA,NA,NA
15690,67303,20942,NA,1,NA,NA,NA,NA,NA
15691,67303,20660,NA,1,NA,NA,NA,NA,NA
15692,67303,20901,NA,1,NA,NA,NA,NA,NA
15693,67303,20729,NA,1,NA,NA,NA,NA,NA
15694,67303,20476,NA,1,NA,NA,NA,NA,NA
15695,67303,20919,NA,1,NA,NA,NA,NA,NA
15696,67303,18519,NA,1,NA,NA,NA,NA,NA
15697,67303,20869,NA,1,NA,NA,NA,NA,NA
15698,67303,20693,NA,1,NA,NA,NA,NA,NA
15699,67304,20160,NA,1,NA,NA,NA,NA,NA
15700,67347,20660,NA,1,NA,NA,NA,NA,NA
15701,67347,20463,NA,1,NA,NA,NA,NA,NA
15702,67347,20901,NA,1,NA,NA,NA,NA,NA
15703,67347,20160,NA,1,NA,NA,NA,NA,NA
15704,67347,20942,NA,1,NA,NA,NA,NA,NA
15705,67347,20484,NA,1,NA,NA,NA,NA,NA
15706,67347,20944,NA,1,NA,NA,NA,NA,NA
15707,67347,20791,NA,1,NA,NA,NA,NA,NA
15708,67347,20729,NA,1,NA,NA,NA,NA,NA
15709,67356,20463,NA,1,NA,NA,NA,NA,NA
15710,67356,20159,NA,1,NA,NA,NA,NA,NA
15711,67356,20840,NA,1,NA,NA,NA,NA,NA
15712,67402,20465,NA,1,NA,NA,NA,NA,NA
15713,67404,20814,NA,1,NA,NA,NA,NA,NA
15714,67404,20193,NA,1,NA,NA,NA,NA,NA
15715,67404,20005,NA,1,NA,NA,NA,NA,NA
15716,67408,20596,NA,1,NA,NA,NA,NA,NA
15717,67408,20160,NA,1,NA,NA,NA,NA,NA
15718,67415,20159,NA,1,NA,NA,NA,NA,NA
15719,67419,20740,NA,1,NA,NA,NA,NA,NA
15720,67419,20872,NA,1,NA,NA,NA,NA,NA
15721,67419,20821,NA,1,NA,NA,NA,NA,NA
15722,67419,20947,NA,1,NA,NA,NA,NA,NA
15723,67419,20839,NA,1,NA,NA,NA,NA,NA
15724,67419,20613,NA,1,NA,NA,NA,NA,NA
15725,67440,20193,NA,1,NA,NA,NA,NA,NA
15726,67443,20465,NA,1,NA,NA,NA,NA,NA
15727,67443,20383,NA,1,NA,NA,NA,NA,NA
15728,67534,20465,NA,1,NA,NA,NA,NA,NA
15729,67538,20159,NA,1,NA,NA,NA,NA,NA
15730,67538,20648,NA,1,NA,NA,NA,NA,NA
15731,67538,20474,NA,1,NA,NA,NA,NA,NA
15732,67538,20948,NA,1,NA,NA,NA,NA,NA
15733,67548,20660,NA,1,NA,NA,NA,NA,NA
15734,67548,20465,NA,1,NA,NA,NA,NA,NA
15735,67548,20729,NA,1,NA,NA,NA,NA,NA
15736,67566,20386,NA,1,NA,NA,NA,NA,NA
15737,67566,20709,NA,1,NA,NA,NA,NA,NA
15738,67566,20463,NA,1,NA,NA,NA,NA,NA
15739,67566,20595,NA,1,NA,NA,NA,NA,NA
15740,67566,20869,NA,1,NA,NA,NA,NA,NA
15741,67572,20740,NA,1,NA,NA,NA,NA,NA
15742,67572,20814,NA,1,NA,NA,NA,NA,NA
15743,67572,20005,NA,1,NA,NA,NA,NA,NA
15744,67610,20737,NA,1,NA,NA,NA,NA,NA
15745,67631,20872,NA,1,NA,NA,NA,NA,NA
15746,67631,20775,NA,1,NA,NA,NA,NA,NA
15747,67631,20814,NA,1,NA,NA,NA,NA,NA
15748,67631,20950,NA,1,NA,NA,NA,NA,NA
15749,67631,20951,NA,1,NA,NA,NA,NA,NA
15750,67631,20952,NA,1,NA,NA,NA,NA,NA
15751,67636,20463,NA,1,NA,NA,NA,NA,NA
15752,67636,20660,NA,1,NA,NA,NA,NA,NA
15756,67663,20465,NA,1,NA,NA,NA,NA,NA
15757,67676,20463,NA,1,NA,NA,NA,NA,NA
15758,67676,20747,NA,1,NA,NA,NA,NA,NA
15759,67676,20465,NA,1,NA,NA,NA,NA,NA
15760,67676,20953,NA,1,NA,NA,NA,NA,NA
15761,67679,20648,NA,1,NA,NA,NA,NA,NA
15762,67679,20747,NA,1,NA,NA,NA,NA,NA
15763,67679,20954,NA,1,NA,NA,NA,NA,NA
15764,67679,20633,NA,1,NA,NA,NA,NA,NA
15765,67679,20193,NA,1,NA,NA,NA,NA,NA
15766,67679,20616,NA,1,NA,NA,NA,NA,NA
15769,67686,20596,NA,1,NA,NA,NA,NA,NA
15770,67686,19451,NA,1,NA,NA,NA,NA,NA
15771,67686,20901,NA,1,NA,NA,NA,NA,NA
15772,67686,20787,NA,1,NA,NA,NA,NA,NA
15773,67686,20160,NA,1,NA,NA,NA,NA,NA
15774,67687,20763,NA,1,NA,NA,NA,NA,NA
15775,67687,20787,NA,1,NA,NA,NA,NA,NA
15776,67687,20901,NA,1,NA,NA,NA,NA,NA
15777,67688,20159,NA,1,NA,NA,NA,NA,NA
15778,67689,20160,NA,1,NA,NA,NA,NA,NA
15779,67689,20596,NA,1,NA,NA,NA,NA,NA
15780,67689,20830,NA,1,NA,NA,NA,NA,NA
15782,67797,15435,NA,1,NA,NA,NA,NA,NA
15783,67797,19202,NA,1,NA,NA,NA,NA,NA
15784,67805,19423,NA,1,NA,NA,NA,NA,NA
15785,67805,20660,NA,1,NA,NA,NA,NA,NA
15786,67805,20160,NA,1,NA,NA,NA,NA,NA
15787,67805,20787,NA,1,NA,NA,NA,NA,NA
15788,67805,20679,NA,1,NA,NA,NA,NA,NA
15789,67805,20707,NA,1,NA,NA,NA,NA,NA
15790,67805,20955,NA,1,NA,NA,NA,NA,NA
15791,67812,20648,NA,1,NA,NA,NA,NA,NA
15792,67812,20816,NA,1,NA,NA,NA,NA,NA
15793,67812,20820,NA,1,NA,NA,NA,NA,NA
15794,67829,20660,NA,1,NA,NA,NA,NA,NA
15795,67829,20465,NA,1,NA,NA,NA,NA,NA
15796,67829,20729,NA,1,NA,NA,NA,NA,NA
15797,67837,20463,NA,1,NA,NA,NA,NA,NA
15798,67837,20159,NA,1,NA,NA,NA,NA,NA
15799,67855,20465,NA,1,NA,NA,NA,NA,NA
15800,67864,20740,NA,1,NA,NA,NA,NA,NA
15801,67864,20872,NA,1,NA,NA,NA,NA,NA
15802,67864,20821,NA,1,NA,NA,NA,NA,NA
15803,67864,20947,NA,1,NA,NA,NA,NA,NA
15804,67864,20839,NA,1,NA,NA,NA,NA,NA
15805,67864,20613,NA,1,NA,NA,NA,NA,NA
15806,67891,20740,NA,1,NA,NA,NA,NA,NA
15807,67891,20872,NA,1,NA,NA,NA,NA,NA
15808,67891,20613,NA,1,NA,NA,NA,NA,NA
15809,67891,20839,NA,1,NA,NA,NA,NA,NA
15810,67891,20821,NA,1,NA,NA,NA,NA,NA
15811,67899,20580,NA,1,NA,NA,NA,NA,NA
15812,67899,19985,NA,1,NA,NA,NA,NA,NA
15813,67899,20747,NA,1,NA,NA,NA,NA,NA
15814,68004,20660,NA,1,NA,NA,NA,NA,NA
15815,68004,20465,NA,1,NA,NA,NA,NA,NA
15816,68004,20729,NA,1,NA,NA,NA,NA,NA
15817,68006,20787,NA,1,NA,NA,NA,NA,NA
15818,68006,20632,NA,1,NA,NA,NA,NA,NA
15819,68017,20660,NA,1,NA,NA,NA,NA,NA
15820,68017,20160,NA,1,NA,NA,NA,NA,NA
15821,68017,20159,NA,1,NA,NA,NA,NA,NA
15822,68094,19423,NA,1,NA,NA,NA,NA,NA
15823,68120,20160,NA,1,NA,NA,NA,NA,NA
15824,68120,20596,NA,1,NA,NA,NA,NA,NA
15825,68121,20816,NA,1,NA,NA,NA,NA,NA
15826,68121,20608,NA,1,NA,NA,NA,NA,NA
15827,68121,20818,NA,1,NA,NA,NA,NA,NA
15828,68121,20648,NA,1,NA,NA,NA,NA,NA
15829,68124,20648,NA,1,NA,NA,NA,NA,NA
15830,68124,20816,NA,1,NA,NA,NA,NA,NA
15831,68124,20817,NA,1,NA,NA,NA,NA,NA
15832,68124,20818,NA,1,NA,NA,NA,NA,NA
15833,68130,20872,NA,1,NA,NA,NA,NA,NA
15834,68130,20839,NA,1,NA,NA,NA,NA,NA
15835,68130,20464,NA,1,NA,NA,NA,NA,NA
15836,68134,20160,NA,1,NA,NA,NA,NA,NA
15837,68134,20596,NA,1,NA,NA,NA,NA,NA
15839,68134,20415,NA,1,NA,NA,NA,NA,NA
15840,68134,20673,NA,1,NA,NA,NA,NA,NA
15841,68134,18720,NA,1,NA,NA,NA,NA,NA
15842,68138,20159,NA,1,NA,NA,NA,NA,NA
15843,68138,20464,NA,1,NA,NA,NA,NA,NA
15844,68138,20804,NA,1,NA,NA,NA,NA,NA
15845,68250,20160,NA,1,NA,NA,NA,NA,NA
15846,68250,20159,NA,1,NA,NA,NA,NA,NA
15847,68250,20463,NA,1,NA,NA,NA,NA,NA
15848,68270,20580,NA,1,NA,NA,NA,NA,NA
15849,68270,19985,NA,1,NA,NA,NA,NA,NA
15850,68270,20464,NA,1,NA,NA,NA,NA,NA
15851,68270,20747,NA,1,NA,NA,NA,NA,NA
15852,68270,20159,NA,1,NA,NA,NA,NA,NA
15853,68277,20463,NA,1,NA,NA,NA,NA,NA
15854,68277,20660,NA,1,NA,NA,NA,NA,NA
15855,68335,19423,NA,1,NA,NA,NA,NA,NA
15856,68346,20832,NA,1,NA,NA,NA,NA,NA
15857,68346,20952,NA,1,NA,NA,NA,NA,NA
15858,68346,20959,NA,1,NA,NA,NA,NA,NA
15859,68346,20950,NA,1,NA,NA,NA,NA,NA
15860,68346,20951,NA,1,NA,NA,NA,NA,NA
15861,68346,20814,NA,1,NA,NA,NA,NA,NA
15862,68346,20775,NA,1,NA,NA,NA,NA,NA
15863,68346,20872,NA,1,NA,NA,NA,NA,NA
15864,68356,20961,NA,1,NA,NA,NA,NA,NA
15865,68356,20839,NA,1,NA,NA,NA,NA,NA
15866,68356,20464,NA,1,NA,NA,NA,NA,NA
15867,68356,20814,NA,1,NA,NA,NA,NA,NA
15868,68356,20775,NA,1,NA,NA,NA,NA,NA
15869,68356,20872,NA,1,NA,NA,NA,NA,NA
15870,68370,20822,NA,1,NA,NA,NA,NA,NA
15871,68370,20619,NA,1,NA,NA,NA,NA,NA
15872,68370,20729,NA,1,NA,NA,NA,NA,NA
15873,68370,20869,NA,1,NA,NA,NA,NA,NA
15874,68370,20159,NA,1,NA,NA,NA,NA,NA
15875,68370,20942,NA,1,NA,NA,NA,NA,NA
15876,68383,20679,NA,1,NA,NA,NA,NA,NA
15877,68383,20619,NA,1,NA,NA,NA,NA,NA
15878,68383,20474,NA,1,NA,NA,NA,NA,NA
15879,68383,20775,NA,1,NA,NA,NA,NA,NA
15880,68383,20463,NA,1,NA,NA,NA,NA,NA
15881,68387,20818,NA,1,NA,NA,NA,NA,NA
15882,68387,20817,NA,1,NA,NA,NA,NA,NA
15883,68387,20816,NA,1,NA,NA,NA,NA,NA
15884,68387,20648,NA,1,NA,NA,NA,NA,NA
15885,68407,20159,NA,1,NA,NA,NA,NA,NA
15886,68407,20463,NA,1,NA,NA,NA,NA,NA
15887,68407,20160,NA,1,NA,NA,NA,NA,NA
15888,68410,20641,NA,1,NA,NA,NA,NA,NA
15889,68410,20741,NA,1,NA,NA,NA,NA,NA
15890,68410,20159,NA,1,NA,NA,NA,NA,NA
15891,68410,20740,NA,1,NA,NA,NA,NA,NA
15892,68431,20464,NA,1,NA,NA,NA,NA,NA
15893,68431,19985,NA,1,NA,NA,NA,NA,NA
15894,68431,20784,NA,1,NA,NA,NA,NA,NA
15895,68431,20901,NA,1,NA,NA,NA,NA,NA
15896,68431,20740,NA,1,NA,NA,NA,NA,NA
15897,68431,20160,NA,1,NA,NA,NA,NA,NA
15898,68431,20465,NA,1,NA,NA,NA,NA,NA
15899,68431,20872,NA,1,NA,NA,NA,NA,NA
15900,68450,20464,NA,1,NA,NA,NA,NA,NA
15901,68450,20839,NA,1,NA,NA,NA,NA,NA
15902,68450,20744,NA,1,NA,NA,NA,NA,NA
15903,68522,20963,NA,1,NA,NA,NA,NA,NA
15904,68540,20741,NA,1,NA,NA,NA,NA,NA
15905,68540,20729,NA,1,NA,NA,NA,NA,NA
15906,68540,20740,NA,1,NA,NA,NA,NA,NA
15907,68540,20660,NA,1,NA,NA,NA,NA,NA
15908,68555,20775,NA,1,NA,NA,NA,NA,NA
15909,68560,20729,NA,1,NA,NA,NA,NA,NA
15910,68560,20465,NA,1,NA,NA,NA,NA,NA
15911,68560,20660,NA,1,NA,NA,NA,NA,NA
15912,68599,18782,NA,1,NA,NA,NA,NA,NA
15913,68599,20739,NA,1,NA,NA,NA,NA,NA
15914,68599,20870,NA,1,NA,NA,NA,NA,NA
15915,68599,20799,NA,1,NA,NA,NA,NA,NA
15916,68619,20746,NA,1,NA,NA,NA,NA,NA
15917,68624,20799,NA,1,NA,NA,NA,NA,NA
15918,68624,20870,NA,1,NA,NA,NA,NA,NA
15919,68624,20739,NA,1,NA,NA,NA,NA,NA
15920,68624,18782,NA,1,NA,NA,NA,NA,NA
15921,68656,20964,NA,1,NA,NA,NA,NA,NA
15922,68656,20839,NA,1,NA,NA,NA,NA,NA
15923,68656,20872,NA,1,NA,NA,NA,NA,NA
15924,68664,20483,NA,1,NA,NA,NA,NA,NA
15925,68664,20965,NA,1,NA,NA,NA,NA,NA
15926,68664,20964,NA,1,NA,NA,NA,NA,NA
15927,68664,20872,NA,1,NA,NA,NA,NA,NA
15928,68664,20775,NA,1,NA,NA,NA,NA,NA
15930,68683,20747,NA,1,NA,NA,NA,NA,NA
15931,68687,20746,NA,1,NA,NA,NA,NA,NA
15932,68687,20741,NA,1,NA,NA,NA,NA,NA
15933,68687,20821,NA,1,NA,NA,NA,NA,NA
15934,68687,20740,NA,1,NA,NA,NA,NA,NA
15935,68691,20789,NA,1,NA,NA,NA,NA,NA
15936,68691,20966,NA,1,NA,NA,NA,NA,NA
15937,68702,20967,NA,1,NA,NA,NA,NA,NA
15938,68702,20968,NA,1,NA,NA,NA,NA,NA
15939,68702,20465,NA,1,NA,NA,NA,NA,NA
15940,68702,20840,NA,1,NA,NA,NA,NA,NA
15941,68702,20775,NA,1,NA,NA,NA,NA,NA
15942,68702,20966,NA,1,NA,NA,NA,NA,NA
15943,68702,20737,NA,1,NA,NA,NA,NA,NA
15944,68861,20745,NA,1,NA,NA,NA,NA,NA
15945,68861,20901,NA,1,NA,NA,NA,NA,NA
15946,68861,20964,NA,1,NA,NA,NA,NA,NA
15947,68861,20969,NA,1,NA,NA,NA,NA,NA
15951,68865,20839,NA,1,NA,NA,NA,NA,NA
15954,68885,20775,NA,1,NA,NA,NA,NA,NA
15955,68888,20616,NA,1,NA,NA,NA,NA,NA
15956,68888,20814,NA,1,NA,NA,NA,NA,NA
15957,68888,20872,NA,1,NA,NA,NA,NA,NA
15958,68888,20013,NA,1,NA,NA,NA,NA,NA
15959,68888,20964,NA,1,NA,NA,NA,NA,NA
15960,68888,20463,NA,1,NA,NA,NA,NA,NA
15961,68903,20613,NA,1,NA,NA,NA,NA,NA
15962,68903,20465,NA,1,NA,NA,NA,NA,NA
15963,68903,20872,NA,1,NA,NA,NA,NA,NA
15948,68865,20964,3,1,NA,NA,NA,NA,NA
15949,68865,20784,3,1,NA,NA,NA,NA,NA
15964,68903,20740,NA,1,NA,NA,NA,NA,NA
15965,68950,20821,NA,1,NA,NA,NA,NA,NA
15966,68950,20741,NA,1,NA,NA,NA,NA,NA
15967,68950,20746,NA,1,NA,NA,NA,NA,NA
15968,68950,20740,NA,1,NA,NA,NA,NA,NA
15969,68957,20747,NA,1,NA,NA,NA,NA,NA
15970,68966,20966,NA,1,NA,NA,NA,NA,NA
15971,68966,20160,NA,1,NA,NA,NA,NA,NA
15972,68966,20613,NA,1,NA,NA,NA,NA,NA
15973,68966,20364,NA,1,NA,NA,NA,NA,NA
15974,69103,19521,NA,1,NA,NA,NA,NA,NA
15975,69103,20465,NA,1,NA,NA,NA,NA,NA
15976,69103,20872,NA,1,NA,NA,NA,NA,NA
15977,69149,20729,NA,1,NA,NA,NA,NA,NA
15983,69178,20840,NA,1,NA,NA,NA,NA,NA
15984,69178,20729,NA,1,NA,NA,NA,NA,NA
15985,69178,20513,NA,1,NA,NA,NA,NA,NA
15986,69178,20964,NA,1,NA,NA,NA,NA,NA
15987,69178,20971,NA,1,NA,NA,NA,NA,NA
15988,69178,20159,NA,1,NA,NA,NA,NA,NA
15989,69178,20747,NA,1,NA,NA,NA,NA,NA
15990,69178,20775,NA,1,NA,NA,NA,NA,NA
15991,69178,20160,NA,1,NA,NA,NA,NA,NA
15992,69178,20901,NA,1,NA,NA,NA,NA,NA
15993,69182,20720,NA,1,NA,NA,NA,NA,NA
15994,69182,20782,NA,1,NA,NA,NA,NA,NA
15995,69182,20737,NA,1,NA,NA,NA,NA,NA
15996,69185,19985,NA,1,NA,NA,NA,NA,NA
15997,69185,20747,NA,1,NA,NA,NA,NA,NA
15998,69187,20747,NA,1,NA,NA,NA,NA,NA
16002,69193,20580,NA,1,NA,NA,NA,NA,NA
16003,69204,20973,NA,1,NA,NA,NA,NA,NA
16004,69204,20794,NA,1,NA,NA,NA,NA,NA
16005,69204,20964,NA,1,NA,NA,NA,NA,NA
16006,69204,20483,NA,1,NA,NA,NA,NA,NA
16007,69249,20974,NA,1,NA,NA,NA,NA,NA
16008,69249,20596,NA,1,NA,NA,NA,NA,NA
16009,69249,20160,NA,1,NA,NA,NA,NA,NA
16010,69249,20966,NA,1,NA,NA,NA,NA,NA
16011,69249,20829,NA,1,NA,NA,NA,NA,NA
16013,69260,20013,NA,1,NA,NA,NA,NA,NA
16014,69260,20964,NA,1,NA,NA,NA,NA,NA
16015,69260,20971,NA,1,NA,NA,NA,NA,NA
16016,69421,20821,NA,1,NA,NA,NA,NA,NA
16017,69421,20741,NA,1,NA,NA,NA,NA,NA
16018,69421,20746,NA,1,NA,NA,NA,NA,NA
16019,69421,20740,NA,1,NA,NA,NA,NA,NA
16020,69541,20822,NA,1,NA,NA,NA,NA,NA
16021,69541,20619,NA,1,NA,NA,NA,NA,NA
16022,69541,20729,NA,1,NA,NA,NA,NA,NA
16023,69541,20869,NA,1,NA,NA,NA,NA,NA
16024,69541,20159,NA,1,NA,NA,NA,NA,NA
16025,69541,20942,NA,1,NA,NA,NA,NA,NA
16026,69548,20964,NA,1,NA,NA,NA,NA,NA
16027,69548,20969,NA,1,NA,NA,NA,NA,NA
16028,69249,20975,NA,1,NA,NA,NA,NA,NA
16029,69911,20872,NA,1,NA,NA,NA,NA,NA
16030,69911,20465,NA,1,NA,NA,NA,NA,NA
16031,69911,20660,NA,1,NA,NA,NA,NA,NA
16032,69911,20971,NA,1,NA,NA,NA,NA,NA
16033,69974,20596,NA,1,NA,NA,NA,NA,NA
16034,69980,20969,NA,1,NA,NA,NA,NA,NA
16035,69980,20979,NA,1,NA,NA,NA,NA,NA
16036,69980,20463,NA,1,NA,NA,NA,NA,NA
16037,69980,20513,NA,1,NA,NA,NA,NA,NA
16038,69980,20980,NA,1,NA,NA,NA,NA,NA
16039,69980,20193,NA,1,NA,NA,NA,NA,NA
16040,69980,20464,NA,1,NA,NA,NA,NA,NA
16041,69980,20787,NA,1,NA,NA,NA,NA,NA
16042,69980,20160,NA,1,NA,NA,NA,NA,NA
16043,69980,19451,NA,1,NA,NA,NA,NA,NA
16044,69980,20159,NA,1,NA,NA,NA,NA,NA
16045,69980,20745,NA,1,NA,NA,NA,NA,NA
16050,70071,20982,NA,1,NA,NA,NA,NA,NA
16051,70090,18649,NA,1,NA,NA,NA,NA,NA
16052,70090,20159,NA,1,NA,NA,NA,NA,NA
16053,70292,20596,NA,1,NA,NA,NA,NA,NA
16054,70329,19627,NA,1,NA,NA,NA,NA,NA
16055,70329,20464,NA,1,NA,NA,NA,NA,NA
16056,70329,20159,NA,1,NA,NA,NA,NA,NA
16057,70329,20747,NA,1,NA,NA,NA,NA,NA
16058,70370,20178,NA,1,NA,NA,NA,NA,NA
16059,70370,20514,NA,1,NA,NA,NA,NA,NA
16060,70370,20814,NA,1,NA,NA,NA,NA,NA
16061,70370,20740,NA,1,NA,NA,NA,NA,NA
16062,70387,20893,NA,1,NA,NA,NA,NA,NA
16063,70387,20159,NA,1,NA,NA,NA,NA,NA
16064,70403,20597,NA,1,NA,NA,NA,NA,NA
16065,70463,20781,NA,1,NA,NA,NA,NA,NA
16066,70466,20648,NA,1,NA,NA,NA,NA,NA
16067,70466,20159,NA,1,NA,NA,NA,NA,NA
16068,70573,20484,NA,1,NA,NA,NA,NA,NA
16069,70573,20729,NA,1,NA,NA,NA,NA,NA
16070,70573,20971,NA,1,NA,NA,NA,NA,NA
16071,70573,20660,NA,1,NA,NA,NA,NA,NA
16072,70581,19521,NA,1,NA,NA,NA,NA,NA
16073,70581,20839,NA,1,NA,NA,NA,NA,NA
16074,70581,20827,NA,1,NA,NA,NA,NA,NA
16075,70581,20872,NA,1,NA,NA,NA,NA,NA
16076,70581,20465,NA,1,NA,NA,NA,NA,NA
16077,70586,20718,NA,1,NA,NA,NA,NA,NA
16078,70591,20982,NA,1,NA,NA,NA,NA,NA
16079,70724,20660,NA,1,NA,NA,NA,NA,NA
16080,70835,20660,NA,1,NA,NA,NA,NA,NA
16085,70837,20465,NA,1,NA,NA,NA,NA,NA
16086,70837,19423,NA,1,NA,NA,NA,NA,NA
16087,70837,20745,NA,1,NA,NA,NA,NA,NA
16088,70837,20474,NA,1,NA,NA,NA,NA,NA
16089,70837,20383,NA,1,NA,NA,NA,NA,NA
16090,70837,20991,NA,1,NA,NA,NA,NA,NA
16096,70839,20648,NA,1,NA,NA,NA,NA,NA
16097,70839,20820,NA,1,NA,NA,NA,NA,NA
16098,70839,20816,NA,1,NA,NA,NA,NA,NA
16107,70852,20648,NA,1,NA,NA,NA,NA,NA
16108,70852,20660,NA,1,NA,NA,NA,NA,NA
16109,70852,20901,NA,1,NA,NA,NA,NA,NA
16110,70852,20995,NA,1,NA,NA,NA,NA,NA
16111,70852,20996,NA,1,NA,NA,NA,NA,NA
16112,70852,20997,NA,1,NA,NA,NA,NA,NA
16113,70893,20648,NA,1,NA,NA,NA,NA,NA
16114,70893,20660,NA,1,NA,NA,NA,NA,NA
16115,70893,20901,NA,1,NA,NA,NA,NA,NA
16116,70893,20995,NA,1,NA,NA,NA,NA,NA
16117,70893,20996,NA,1,NA,NA,NA,NA,NA
16118,70893,20997,NA,1,NA,NA,NA,NA,NA
16119,70901,20463,NA,1,NA,NA,NA,NA,NA
16120,70901,20660,NA,1,NA,NA,NA,NA,NA
16124,70908,20872,NA,1,NA,NA,NA,NA,NA
16125,70908,20465,NA,1,NA,NA,NA,NA,NA
16126,70908,20159,NA,1,NA,NA,NA,NA,NA
16127,70908,20964,NA,1,NA,NA,NA,NA,NA
16128,70920,14695,NA,1,NA,NA,NA,NA,NA
16129,70920,20872,NA,1,NA,NA,NA,NA,NA
16130,70920,21010,NA,1,NA,NA,NA,NA,NA
16132,70920,20660,NA,1,NA,NA,NA,NA,NA
16134,70920,20159,NA,1,NA,NA,NA,NA,NA
16135,70920,20990,NA,1,NA,NA,NA,NA,NA
16136,70920,20942,NA,1,NA,NA,NA,NA,NA
16137,70920,20740,NA,1,NA,NA,NA,NA,NA
16138,70920,19423,NA,1,NA,NA,NA,NA,NA
16139,70920,20160,NA,1,NA,NA,NA,NA,NA
16140,70920,20966,NA,1,NA,NA,NA,NA,NA
16142,70920,19660,NA,1,NA,NA,NA,NA,NA
16143,70920,17683,NA,1,NA,NA,NA,NA,NA
16144,70920,19600,NA,1,NA,NA,NA,NA,NA
16145,70920,20912,NA,1,NA,NA,NA,NA,NA
16146,70920,20964,NA,1,NA,NA,NA,NA,NA
