id,created_at,updated_at,persona_id,partido_id
109,2010-01-17 17:32:06.357202,2018-01-23 15:36:07.051845,484,76
111,2010-01-17 17:32:06.382613,2018-01-23 15:36:07.069667,484,77
521,2010-02-08 20:02:51.560600,2018-01-23 16:37:14.332652,357,NA
522,2010-02-08 20:02:51.562124,2018-01-23 16:37:14.343127,357,NA
523,2010-02-08 20:02:51.563028,2018-01-23 16:37:14.352052,357,NA
587,2010-04-06 20:12:49.956481,2018-01-23 18:00:54.790383,973,2
588,2010-04-06 20:12:49.957648,2018-01-23 18:00:54.799939,973,2
589,2010-04-06 20:12:49.958554,2018-01-23 18:00:54.808837,973,29
539,2010-02-11 21:58:05.176262,2018-01-23 18:06:01.442070,2112,2
540,2010-02-11 22:00:14.852670,2018-01-23 18:06:01.448632,2112,2
117,2010-01-17 17:32:06.464681,2018-01-23 18:49:15.712977,498,4
119,2010-01-17 17:32:06.490144,2018-01-23 18:49:15.728614,498,4
120,2010-01-17 17:32:06.502126,2018-01-23 18:49:15.736373,498,4
121,2010-01-17 17:32:06.515487,2018-01-23 18:49:15.794736,498,4
551,2010-02-16 16:08:14.235419,2018-01-23 20:49:35.789721,1477,4
552,2010-02-16 16:08:14.269599,2018-01-23 20:49:35.801261,1477,4
553,2010-02-16 16:08:14.270603,2018-01-23 20:49:35.810615,1477,4
541,2010-02-11 22:17:08.341592,2018-01-26 17:48:23.651473,1954,97
542,2010-02-11 22:17:08.342906,2018-01-26 17:48:23.655237,1954,99
572,2010-02-22 23:34:52.997632,2018-01-26 17:59:40.244764,1500,10
548,2010-02-13 20:15:00.022070,2018-02-05 20:43:41.815743,2125,4
549,2010-02-13 20:15:00.023159,2018-02-05 20:43:41.823949,2125,4
507,2010-02-04 16:07:38.566383,2018-02-09 17:34:17.648193,1419,27
559,2010-02-18 18:14:40.750413,2018-02-09 18:30:33.079128,1058,58
595,2010-04-06 20:59:29.502580,2010-04-06 20:59:29.502615,570,1
596,2010-04-06 20:59:29.503773,2010-04-06 20:59:29.503794,570,1
488,2010-02-02 18:44:21.857160,2010-04-06 21:42:31.748617,490,2
599,2010-04-06 21:42:31.750611,2010-04-06 21:42:31.750633,490,2
616,2010-04-07 14:24:42.992941,2010-04-07 14:24:42.992975,565,2
617,2010-04-07 14:24:42.994313,2010-04-07 14:24:42.994335,565,2
581,2010-04-06 19:52:28.351659,2013-12-12 16:46:04.698487,896,4
571,2010-02-21 17:30:34.413889,2014-01-20 15:06:57.017114,2268,NA
1322,2010-09-16 20:37:36.600673,2014-01-15 20:41:45.180428,39,117
574,2010-02-25 20:00:07.228832,2014-01-19 07:03:07.620232,2305,87
1439,2011-04-01 16:19:50.845688,2014-01-20 17:49:54.159285,2442,1
585,2010-04-06 20:04:00.851947,2014-01-21 16:56:52.241727,753,46
586,2010-04-06 20:04:00.853173,2014-01-21 16:56:52.254928,753,6
573,2010-02-23 02:18:14.319380,2014-01-24 14:09:21.374285,2263,2
464,2010-01-26 21:21:16.458960,2014-02-05 20:28:13.030345,66,4
554,2010-02-17 20:34:07.280462,2014-02-13 16:40:37.391294,257,68
555,2010-02-17 20:34:07.306925,2014-02-13 16:40:37.404974,257,68
557,2010-02-17 20:34:07.308623,2014-02-13 16:40:37.424831,257,NA
576,2010-04-06 19:25:46.178107,2014-03-19 15:01:50.079913,100,4
577,2010-04-06 19:25:46.228940,2014-03-19 15:01:50.085697,100,4
578,2010-04-06 19:25:46.229791,2014-03-19 15:01:50.089268,100,4
579,2010-04-06 19:25:46.230615,2014-03-19 15:01:50.092626,100,4
580,2010-04-06 19:25:46.231455,2014-03-19 15:01:50.095952,100,4
575,2010-03-03 18:31:40.585018,2014-03-19 15:34:48.902916,1894,107
1437,2011-03-14 21:07:59.635791,2014-03-19 16:06:23.253623,763,5
597,2010-04-06 21:38:52.304680,2014-04-04 14:19:59.332572,1022,33
598,2010-04-06 21:38:52.306364,2014-04-04 14:19:59.337228,1022,67
1432,2010-12-01 21:39:23.350634,2015-08-27 15:51:20.013054,2114,2
330,2010-01-17 17:32:09.586716,2010-04-07 19:07:00.781366,1030,75
331,2010-01-17 17:32:09.599242,2010-04-07 19:07:00.785867,1030,75
632,2010-04-07 19:07:00.787526,2010-04-07 19:07:00.787548,1030,30
396,2010-01-17 17:32:10.448099,2010-04-07 19:24:26.268696,255,4
294,2010-01-17 17:32:09.047957,2010-05-10 20:43:40.254622,87,2
594,2010-04-06 20:49:35.730058,2010-05-21 14:28:10.358399,390,72
645,2010-04-08 20:27:50.863592,2010-04-08 20:27:50.863625,126,2
646,2010-04-08 20:43:55.433444,2010-04-08 20:43:55.433476,939,2
625,2010-04-07 15:04:13.219318,2017-01-19 18:34:43.155515,734,69
630,2010-04-07 18:45:06.289707,2017-01-19 18:46:55.128641,409,4
628,2010-04-07 18:28:38.384819,2017-01-20 14:44:57.300814,1196,53
629,2010-04-07 18:28:38.386122,2017-01-20 14:44:57.313641,1196,53
649,2010-04-09 18:29:54.763567,2017-01-20 16:00:54.944008,1184,NA
633,2010-04-07 20:22:35.282559,2017-09-04 16:45:18.928040,234,4
634,2010-04-07 20:22:35.283954,2017-09-04 16:45:18.931556,234,4
635,2010-04-07 20:22:35.284871,2017-09-04 16:45:18.934962,234,4
651,2010-04-09 19:02:08.358640,2017-09-04 16:52:47.041338,768,3
650,2010-04-09 18:41:13.707643,2017-09-04 16:54:42.885787,1225,NA
601,2010-04-06 21:56:22.101302,2018-01-22 16:20:23.976078,580,91
608,2010-04-06 22:16:57.713288,2018-01-22 16:44:22.858537,560,20
609,2010-04-06 22:16:57.714455,2018-01-22 16:44:22.867341,560,8
605,2010-04-06 22:12:19.865800,2018-01-22 16:48:50.033924,557,2
606,2010-04-06 22:12:19.867168,2018-01-22 16:48:50.040366,557,2
607,2010-04-06 22:12:19.868053,2018-01-22 16:48:50.043892,557,5
626,2010-04-07 18:04:54.078011,2018-01-23 14:25:17.140328,1062,2
627,2010-04-07 18:04:54.079485,2018-01-23 14:25:17.149627,1062,2
647,2010-04-09 16:31:47.551979,2018-01-23 14:38:53.622731,114,2
648,2010-04-09 16:31:47.567763,2018-01-23 14:38:53.629787,114,2
565,2010-02-19 17:23:24.819534,2018-01-23 14:40:53.517971,808,2
566,2010-02-19 17:23:24.820432,2018-01-23 14:40:53.527507,808,2
652,2010-04-09 19:36:39.608779,2018-01-23 16:37:25.443183,115,44
619,2010-04-07 14:47:49.089786,2018-01-23 17:03:57.759794,834,2
620,2010-04-07 14:47:49.091076,2018-01-23 17:03:57.767461,834,53
638,2010-04-07 21:24:13.828779,2018-01-23 18:06:10.672316,627,1
118,2010-01-17 17:32:06.477237,2018-01-23 18:49:15.720705,498,4
621,2010-04-07 14:53:35.830479,2018-01-23 20:47:52.038515,578,4
622,2010-04-07 14:53:35.831855,2018-01-23 20:47:52.043317,578,4
623,2010-04-07 14:53:35.832691,2018-01-23 20:47:52.048568,578,4
613,2010-04-07 14:20:35.291275,2018-01-26 15:07:30.244110,662,2
614,2010-04-07 14:20:35.292616,2018-01-26 15:07:30.255871,662,2
615,2010-04-07 14:20:35.293441,2018-01-26 15:07:30.263316,662,2
602,2010-04-06 22:05:22.257331,2018-01-26 15:53:19.444269,992,2
603,2010-04-06 22:05:22.258562,2018-01-26 15:53:19.456983,992,2
604,2010-04-06 22:05:22.259396,2018-01-26 15:53:19.466184,992,5
255,2010-01-17 17:32:08.458915,2018-01-30 15:24:49.278225,853,93
610,2010-04-07 13:47:46.578010,2018-01-30 16:12:16.580776,750,2
611,2010-04-07 13:47:46.599035,2018-01-30 16:12:16.626832,750,2
612,2010-04-07 13:47:46.600089,2018-01-30 16:12:16.660381,750,2
640,2010-04-08 16:49:30.892035,2018-02-09 18:30:33.098780,1058,58
618,2010-04-07 14:31:23.040498,2018-02-09 19:04:11.935469,573,53
657,2010-04-09 21:05:57.606446,2010-04-09 21:05:57.606487,950,2
658,2010-04-09 21:05:57.607934,2010-04-09 21:05:57.607955,950,2
54,2010-01-17 17:32:05.554390,2010-04-28 14:15:49.617830,108,2
55,2010-01-17 17:32:05.567873,2010-04-09 21:38:34.679569,108,3
659,2010-04-12 16:10:06.898791,2010-04-12 16:10:06.898833,102,34
660,2010-04-12 16:10:06.975089,2010-04-12 16:10:06.975140,102,7
636,2010-04-07 21:17:32.751385,2013-12-12 17:02:04.530706,791,4
677,2010-04-12 21:14:24.185222,2014-03-14 13:01:46.115603,718,2
678,2010-04-12 21:14:24.186112,2014-03-14 13:01:46.119369,718,30
673,2010-04-12 20:33:12.314211,2013-12-13 19:46:18.181011,259,4
695,2010-04-13 20:18:31.990646,2014-01-14 15:45:13.227365,192,60
693,2010-04-13 19:36:55.808481,2014-01-16 21:13:15.663816,251,3
694,2010-04-13 19:36:55.818122,2014-01-16 21:13:15.673557,251,NA
665,2010-04-12 19:38:14.774606,2014-03-07 16:11:00.664012,1527,4
689,2010-04-13 18:54:59.107495,2014-01-20 16:24:03.300307,136,NA
690,2010-04-13 18:54:59.108888,2014-01-20 16:24:03.309573,136,NA
691,2010-04-13 18:54:59.109748,2014-01-20 16:24:03.318799,136,NA
664,2010-04-12 19:04:48.134759,2014-01-20 16:58:13.795456,1950,2
675,2010-04-12 21:14:24.173965,2014-01-20 17:38:03.791241,718,NA
676,2010-04-12 21:14:24.184383,2014-01-20 17:38:03.800725,718,NA
682,2010-04-13 14:39:20.026909,2014-03-19 15:49:54.359253,1781,5
1323,2010-09-16 20:40:27.530773,2014-03-20 14:20:21.912334,1219,107
683,2010-04-13 14:49:43.323816,2014-01-20 17:49:54.130482,2442,54
684,2010-04-13 14:49:43.325725,2014-01-20 17:49:54.140072,2442,54
685,2010-04-13 14:49:43.326555,2014-01-20 17:49:54.149696,2442,NA
692,2010-04-13 19:06:14.213769,2014-01-21 19:07:32.071739,106,NA
667,2010-04-12 19:51:19.871213,2014-02-05 20:55:37.114702,1513,4
668,2010-04-12 19:51:19.872639,2014-02-05 20:55:37.124651,1513,4
669,2010-04-12 20:10:48.247768,2014-03-14 12:43:27.019925,1522,4
670,2010-04-12 20:10:48.249159,2014-03-14 12:43:27.023282,1522,4
687,2010-04-13 16:46:22.652404,2014-02-05 21:24:39.008581,1531,NA
643,2010-04-08 17:28:19.246507,2014-02-13 18:51:52.713572,1011,2
644,2010-04-08 17:28:19.247766,2014-02-13 18:51:52.723422,1011,NA
641,2010-04-08 17:17:15.646077,2014-02-13 19:06:10.308177,1292,1
642,2010-04-08 17:17:15.647152,2014-02-13 19:06:10.313566,1292,53
679,2010-04-12 21:38:44.980142,2014-02-13 20:24:29.926359,1785,NA
681,2010-04-12 21:38:44.990059,2014-02-13 20:24:29.939751,1785,NA
1440,2011-05-04 16:12:41.177600,2014-02-13 20:24:29.949478,1785,NA
661,2010-04-12 17:13:31.083232,2014-02-13 20:39:03.887188,1952,2
662,2010-04-12 17:13:31.233206,2014-02-13 20:39:03.896688,1952,2
663,2010-04-12 17:13:31.234266,2014-02-13 20:39:03.906605,1952,2
686,2010-04-13 16:22:57.165921,2014-02-14 19:54:20.681358,1532,4
666,2010-04-12 19:38:14.813086,2014-03-07 16:11:00.667528,1527,4
674,2010-04-12 20:47:50.996920,2014-04-09 15:44:25.632916,2031,NA
639,2010-04-08 16:14:29.426279,2014-05-23 10:46:47.535901,1286,2
763,2010-04-23 20:55:52.471314,2010-04-23 20:55:52.471352,556,NA
764,2010-04-23 20:55:52.538708,2010-04-23 20:55:52.538758,556,53
1324,2010-09-16 20:41:23.423639,2014-02-04 16:01:23.990534,42,4
454,2010-01-26 18:59:08.667948,2014-01-17 17:12:46.259489,214,NA
455,2010-01-26 18:59:08.669353,2014-01-17 17:12:46.281913,214,4
732,2010-04-20 21:13:15.904965,2014-01-17 19:20:25.135915,1716,NA
733,2010-04-20 21:13:15.906255,2014-01-17 19:20:25.140166,1716,NA
192,2010-01-17 17:32:07.462538,2014-01-17 20:38:40.908088,656,45
711,2010-04-19 22:12:47.232542,2014-01-20 14:39:10.399260,1992,NA
712,2010-04-19 22:12:47.233913,2014-01-20 14:39:10.409795,1992,NA
713,2010-04-19 22:12:47.234755,2014-01-20 14:39:10.419227,1992,NA
492,2010-02-02 21:43:12.088982,2014-01-20 14:59:56.607994,122,NA
493,2010-02-02 21:43:12.090289,2014-01-20 14:59:56.612243,122,3
754,2010-04-23 16:26:58.519264,2014-01-20 16:02:01.887262,1605,NA
755,2010-04-23 16:26:58.520669,2014-01-20 16:02:01.894498,1605,NA
688,2010-04-13 18:50:24.185274,2014-01-20 16:24:03.291053,136,47
735,2010-04-21 16:51:05.000181,2014-01-20 16:30:31.628958,107,NA
736,2010-04-21 16:51:05.114013,2014-01-20 16:30:31.639780,107,2
757,2010-04-23 18:45:37.550677,2014-01-20 17:04:14.887642,2507,NA
758,2010-04-23 18:45:37.567119,2014-01-20 17:04:14.897088,2507,NA
759,2010-04-23 18:45:37.567943,2014-01-20 17:04:14.906441,2507,NA
773,2010-04-27 15:08:10.190326,2014-01-20 17:18:22.155779,2517,2
746,2010-04-21 19:37:36.146801,2014-01-20 17:19:55.979551,1245,NA
747,2010-04-21 19:37:36.148110,2014-01-20 17:19:55.988830,1245,NA
748,2010-04-21 19:37:36.148967,2014-01-20 17:19:55.998165,1245,NA
706,2010-04-19 21:45:19.117892,2014-03-19 15:05:41.064857,2479,NA
740,2010-04-21 18:43:05.240550,2017-02-06 19:57:58.655761,453,NA
249,2010-01-17 17:32:08.368462,2018-01-22 16:13:18.534691,844,75
250,2010-01-17 17:32:08.381870,2018-01-22 16:13:18.538350,844,75
251,2010-01-17 17:32:08.396065,2018-01-22 16:13:18.541874,844,75
252,2010-01-17 17:32:08.411285,2018-01-22 16:13:18.545432,844,75
653,2010-04-09 19:36:39.610111,2018-01-23 16:37:25.453273,115,2
654,2010-04-09 19:36:39.610971,2018-01-23 16:37:25.461694,115,NA
655,2010-04-09 19:36:39.611861,2018-01-23 16:37:25.469066,115,NA
719,2010-04-20 17:17:53.403533,2018-01-23 19:24:53.341947,2487,47
872,2010-05-05 16:45:00.398011,2018-01-26 15:08:31.926972,666,2
873,2010-05-05 16:45:00.612785,2018-01-26 15:08:31.939318,666,2
656,2010-04-09 20:38:05.649998,2018-01-26 18:32:10.130298,988,3
720,2010-04-20 18:24:39.447613,2018-02-09 19:31:05.148401,2488,NA
721,2010-04-20 18:24:39.448952,2018-02-09 19:31:05.152613,2488,NA
722,2010-04-20 18:24:39.449768,2018-02-09 19:31:05.156717,2488,3
728,2010-04-20 20:22:28.628768,2014-01-20 17:48:28.388705,922,53
729,2010-04-20 20:22:28.630214,2014-01-20 17:48:28.393056,922,NA
1325,2010-09-16 20:42:57.595720,2014-01-21 17:05:30.767846,48,6
697,2010-04-13 21:40:13.878078,2014-01-21 20:20:10.818289,206,NA
760,2010-04-23 19:04:45.535296,2014-02-05 20:07:37.754271,318,2
761,2010-04-23 19:04:45.719969,2014-02-05 20:07:37.764541,318,2
1326,2010-09-16 20:43:41.295106,2014-02-13 17:19:55.229954,160,117
702,2010-04-13 22:10:14.916345,2014-02-13 18:54:28.486163,836,4
734,2010-04-21 14:44:59.977320,2014-02-13 19:06:10.318035,1292,NA
750,2010-04-22 20:43:37.843101,2014-03-19 15:46:11.862447,1229,NA
714,2010-04-19 22:20:54.471612,2014-03-19 16:18:15.173956,1631,NA
751,2010-04-23 15:19:08.826747,2014-02-13 21:21:54.426787,2080,NA
737,2010-04-21 18:12:06.832001,2014-02-14 14:28:52.402320,2497,NA
257,2010-01-17 17:32:08.499277,2014-02-20 15:08:44.476372,75,2
874,2010-05-05 18:47:07.297388,2014-02-20 15:08:44.486033,75,2
723,2010-04-20 18:54:39.484515,2014-02-21 19:39:19.499545,2489,11
724,2010-04-20 18:54:39.485862,2014-02-21 19:39:19.517063,2489,11
730,2010-04-20 21:01:43.345164,2014-02-24 15:57:24.613908,2039,NA
731,2010-04-20 21:01:43.346588,2014-02-24 15:57:24.621983,2039,NA
749,2010-04-21 21:05:37.406101,2014-02-26 17:46:23.551418,2499,NA
708,2010-04-19 22:01:09.621920,2014-03-20 14:54:21.955746,2480,NA
709,2010-04-19 22:01:09.622764,2014-03-20 14:54:21.959135,2480,NA
710,2010-04-19 22:01:09.623602,2014-03-20 14:54:21.962502,2480,NA
699,2010-04-13 22:02:18.184035,2014-03-20 14:19:14.146530,2455,2
700,2010-04-13 22:02:18.185370,2014-03-20 14:19:14.158478,2455,2
701,2010-04-13 22:02:18.186226,2014-03-20 14:19:14.161908,2455,3
738,2010-04-21 18:28:49.965376,2014-03-20 14:33:59.860596,123,NA
739,2010-04-21 18:28:49.966766,2014-03-20 14:33:59.864869,123,NA
707,2010-04-19 22:01:09.620511,2014-03-20 14:54:21.952283,2480,NA
756,2010-04-23 18:22:51.636734,2014-03-20 15:02:45.421261,2506,5
752,2010-04-23 16:07:04.194476,2014-04-10 14:50:33.740331,1609,NA
753,2010-04-23 16:07:04.195840,2014-04-10 14:50:33.743913,1609,NA
703,2010-04-19 20:10:25.127233,2014-10-27 17:31:27.608994,1561,4
801,2010-04-29 15:41:57.269914,2010-04-29 15:41:57.269945,407,91
802,2010-04-29 15:41:57.279451,2010-04-29 15:41:57.279472,407,91
803,2010-04-29 15:41:57.280289,2010-04-29 15:41:57.280311,407,91
804,2010-04-29 15:41:57.281126,2010-04-29 15:41:57.281148,407,4
805,2010-04-29 15:41:57.282014,2010-04-29 15:41:57.282035,407,4
806,2010-04-29 15:41:57.282853,2010-04-29 15:41:57.282875,407,4
832,2010-05-03 18:28:31.844971,2010-05-03 18:28:31.844998,767,NA
836,2010-05-04 14:35:56.415710,2010-05-04 14:35:56.415744,644,2
800,2010-04-29 14:34:28.650485,2013-12-12 17:02:27.423918,116,2
783,2010-04-27 20:04:42.826767,2013-12-13 21:20:30.755077,937,2
784,2010-04-27 20:04:42.866826,2013-12-13 21:20:30.758105,937,NA
768,2010-04-26 21:33:40.698558,2014-01-14 20:53:31.434551,2108,2
769,2010-04-26 21:33:40.907464,2014-01-14 20:53:31.447268,2108,2
770,2010-04-26 21:33:40.908551,2014-01-14 20:53:31.451630,2108,2
771,2010-04-26 21:33:40.909394,2014-01-14 20:53:31.465003,2108,2
779,2010-04-27 19:30:19.787089,2014-03-19 15:07:24.937566,242,2
780,2010-04-27 19:30:19.818174,2014-03-19 15:07:24.941006,242,2
781,2010-04-27 19:30:19.819047,2014-03-19 15:07:24.944382,242,NA
782,2010-04-27 19:30:19.820213,2014-03-19 15:07:24.947669,242,NA
193,2010-01-17 17:32:07.475321,2014-01-17 20:38:40.913335,656,17
194,2010-01-17 17:32:07.488246,2014-01-17 20:38:40.918493,656,17
744,2010-04-21 19:09:02.413234,2014-01-17 20:38:40.923655,656,17
745,2010-04-21 19:09:02.414383,2014-01-17 20:38:40.928790,656,17
789,2010-04-27 22:20:39.623619,2014-02-13 15:45:17.769889,2523,5
825,2010-04-30 20:37:06.902288,2017-04-06 16:57:58.798079,366,4
827,2010-04-30 20:37:06.928660,2017-04-06 16:57:58.818750,366,NA
774,2010-04-27 19:15:17.405081,2017-09-04 16:45:46.200656,348,2
775,2010-04-27 19:15:17.417017,2017-09-04 16:45:46.210902,348,2
823,2010-04-30 20:25:21.724559,2017-09-04 16:46:31.822928,360,120
830,2010-05-03 17:23:52.090058,2017-09-04 16:50:57.815606,543,NA
600,2010-04-06 21:56:22.100015,2018-01-22 16:20:23.966569,580,91
816,2010-04-30 16:30:17.728210,2018-01-23 13:47:04.354430,317,NA
817,2010-04-30 16:30:17.751376,2018-01-23 13:47:04.364993,317,NA
818,2010-04-30 16:30:17.752216,2018-01-23 13:47:04.373757,317,NA
819,2010-04-30 16:30:17.753045,2018-01-23 13:47:04.382857,317,NA
820,2010-04-30 16:37:26.762496,2018-01-23 13:47:54.102123,323,53
831,2010-05-03 18:18:09.644080,2018-01-23 14:45:47.094793,549,NA
716,2010-04-20 17:07:53.269844,2018-01-23 19:24:53.310766,2487,17
717,2010-04-20 17:07:53.300497,2018-01-23 19:24:53.324131,2487,17
718,2010-04-20 17:07:53.301318,2018-01-23 19:24:53.332953,2487,17
807,2010-04-29 16:47:39.444663,2018-01-23 20:04:47.450791,128,4
808,2010-04-29 16:47:39.446078,2018-01-23 20:04:47.461916,128,4
809,2010-04-29 16:47:39.446919,2018-01-23 20:04:47.471128,128,4
810,2010-04-29 16:47:39.447759,2018-01-23 20:04:47.480339,128,4
833,2010-05-03 19:24:37.970703,2018-01-24 14:29:51.853401,161,NA
834,2010-05-03 20:29:47.940195,2018-01-26 18:43:10.171621,49,2
835,2010-05-03 20:29:47.986821,2018-01-26 18:43:10.188090,49,29
127,2010-01-17 17:32:06.604275,2018-01-30 15:14:22.136420,510,103
130,2010-01-17 17:32:06.649618,2018-01-30 15:14:22.156972,510,103
355,2010-01-17 17:32:09.870369,2014-01-20 16:19:58.168969,1202,90
767,2010-04-26 20:00:30.946532,2014-01-20 16:40:30.995650,862,2
797,2010-04-28 18:40:22.414842,2014-01-20 17:40:50.060668,2538,NA
798,2010-04-28 18:40:22.425730,2014-01-20 17:40:50.070358,2538,2
141,2010-01-17 17:32:06.808440,2014-01-20 17:47:20.601508,547,17
795,2010-04-28 17:50:30.600153,2014-01-20 19:51:34.303681,1178,NA
796,2010-04-28 17:50:30.657477,2014-01-20 19:51:34.313202,1178,NA
1327,2010-09-16 20:51:49.091141,2014-01-21 20:32:48.057689,1180,5
1447,2011-07-12 18:53:40.381655,2014-02-04 20:09:59.579643,548,NA
794,2010-04-28 16:29:21.431907,2014-02-05 18:31:05.737933,2533,6
556,2010-02-17 20:34:07.307760,2014-02-13 16:40:37.414696,257,68
1441,2011-05-04 16:12:41.195340,2014-02-13 20:24:29.959144,1785,NA
786,2010-04-27 21:33:17.087430,2014-02-14 14:55:32.919751,2522,NA
787,2010-04-27 21:33:17.128545,2014-02-14 14:55:32.929075,2522,2
788,2010-04-27 21:33:17.129451,2014-02-14 14:55:32.938338,2522,2
793,2010-04-28 16:00:19.326625,2014-02-20 19:42:56.718560,1177,4
790,2010-04-28 16:00:19.240130,2014-02-20 19:42:56.778274,1177,NA
791,2010-04-28 16:00:19.324892,2014-02-20 19:42:56.793261,1177,NA
792,2010-04-28 16:00:19.325779,2014-02-20 19:42:56.799200,1177,NA
799,2010-04-28 18:55:56.758240,2014-03-20 14:06:00.443363,2539,NA
837,2010-05-04 14:35:56.467909,2010-05-04 14:35:56.467931,644,17
103,2010-01-17 17:32:06.275440,2010-05-04 19:22:22.935765,28,2
104,2010-01-17 17:32:06.287935,2010-05-04 19:22:22.983290,28,2
106,2010-01-17 17:32:06.318614,2010-05-04 19:22:22.987742,28,2
814,2010-04-30 15:15:00.655825,2010-09-14 20:34:42.704752,2111,2
815,2010-04-30 15:15:00.709101,2010-09-14 20:34:42.708570,2111,2
914,2010-05-13 16:29:20.975380,2010-05-13 16:29:20.975423,876,NA
915,2010-05-13 16:29:20.993036,2010-05-13 16:29:20.993059,876,NA
916,2010-05-13 16:29:20.993892,2010-05-13 16:29:20.993913,876,NA
917,2010-05-13 16:29:20.994740,2010-05-13 16:29:20.994761,876,NA
918,2010-05-13 16:29:20.995567,2010-05-13 16:29:20.995588,876,11
259,2010-01-17 17:32:08.526475,2010-05-13 16:58:30.716018,866,75
260,2010-01-17 17:32:08.538842,2010-05-13 16:58:30.719696,866,75
261,2010-01-17 17:32:08.551308,2010-05-13 16:58:30.723360,866,5
884,2010-05-07 20:09:09.879016,2010-05-07 20:09:09.879054,947,NA
765,2010-04-23 21:20:28.593350,2017-02-02 20:41:54.844806,1622,4
766,2010-04-23 21:20:29.961240,2017-02-02 20:41:54.855622,1622,4
772,2010-04-26 22:04:44.357763,2017-02-10 18:35:41.855030,2516,NA
826,2010-04-30 20:37:06.927605,2017-04-06 16:57:58.809268,366,67
845,2010-05-04 18:48:06.658924,2017-09-04 16:51:57.240449,717,2
911,2010-05-12 14:25:17.571721,2017-09-04 16:54:50.675739,888,2
253,2010-01-17 17:32:08.425577,2017-10-17 15:16:50.275878,847,66
254,2010-01-17 17:32:08.445632,2017-10-17 15:16:50.284405,847,66
584,2010-04-06 19:59:20.079230,2017-10-17 15:16:50.292840,847,66
920,2010-05-13 18:09:41.882557,2017-10-17 15:16:50.301277,847,66
921,2010-05-13 18:09:41.883774,2017-10-17 15:16:50.309485,847,NA
850,2010-05-04 19:59:06.167194,2018-01-22 16:09:40.561776,2051,NA
241,2010-01-17 17:32:08.249564,2018-01-22 16:16:27.337516,842,4
828,2010-04-30 21:39:17.012617,2018-01-23 15:01:59.340332,516,2
839,2010-05-04 15:13:39.427761,2018-01-23 15:07:49.276467,646,4
840,2010-05-04 15:13:39.431252,2018-01-23 15:07:49.285524,646,38
841,2010-05-04 15:13:39.442439,2018-01-23 15:07:49.291554,646,4
838,2010-05-04 14:56:50.520512,2018-01-23 15:08:05.454538,647,NA
463,2010-01-26 20:37:19.801446,2018-01-23 15:26:20.278264,207,NA
853,2010-05-04 21:56:16.730679,2018-01-23 15:26:20.287487,207,NA
854,2010-05-04 21:56:16.752529,2018-01-23 15:26:20.297203,207,NA
875,2010-05-05 22:00:42.751399,2018-01-23 15:49:03.889507,901,NA
812,2010-04-29 21:19:26.013563,2018-01-23 18:04:33.203453,493,4
813,2010-04-29 21:19:26.015639,2018-01-23 18:04:33.210815,493,4
263,2010-01-17 17:32:08.590670,2018-01-24 14:46:15.448122,874,4
264,2010-01-17 17:32:08.603138,2018-01-24 14:46:15.564044,874,99
265,2010-01-17 17:32:08.620891,2018-01-24 14:46:15.572125,874,66
266,2010-01-17 17:32:08.633045,2018-01-24 14:46:15.579558,874,66
267,2010-01-17 17:32:08.654813,2018-01-24 14:46:15.587273,874,66
268,2010-01-17 17:32:08.666970,2018-01-24 14:46:15.599695,874,66
919,2010-05-13 16:48:38.208952,2018-01-24 14:46:15.608311,874,4
851,2010-05-04 20:57:13.026962,2018-01-24 14:47:22.571065,201,82
852,2010-05-04 20:57:13.038051,2018-01-24 14:47:22.576315,201,7
876,2010-05-06 22:00:59.806604,2018-01-26 15:36:14.530901,927,2
877,2010-05-06 22:00:59.836813,2018-01-26 15:36:14.537047,927,2
878,2010-05-06 22:00:59.837712,2018-01-26 15:36:14.543369,927,NA
912,2010-05-12 14:48:10.181501,2018-01-26 16:21:47.750615,884,4
811,2010-04-29 21:08:26.608056,2018-02-01 16:58:32.450264,485,28
842,2010-05-04 16:11:46.705152,2018-02-09 14:52:48.422820,175,4
843,2010-05-04 16:11:46.760636,2018-02-09 14:52:48.435314,175,66
844,2010-05-04 16:11:46.773396,2018-02-09 14:52:48.444431,175,66
885,2010-05-07 20:09:09.888076,2010-05-07 20:09:09.888098,947,NA
886,2010-05-07 20:09:09.888923,2010-05-07 20:09:09.888944,947,4
307,2010-01-17 17:32:09.264191,2010-05-07 22:16:28.248073,999,66
899,2010-05-10 19:48:21.471297,2010-05-10 19:48:21.471327,1007,NA
1329,2010-09-16 20:53:42.899633,2013-12-12 16:44:38.127575,50,5
1330,2010-09-16 20:55:11.273424,2014-01-17 20:38:40.933904,656,4
898,2010-05-10 19:03:10.981583,2014-02-24 20:28:01.169006,1048,NA
896,2010-05-10 18:52:37.116924,2014-04-10 11:13:31.233746,101,2
897,2010-05-10 18:52:37.352437,2014-04-10 11:13:31.237367,101,2
900,2010-05-10 19:48:21.495501,2010-05-10 19:48:21.495525,1007,2
901,2010-05-10 19:48:21.496394,2010-05-10 19:48:21.496415,1007,72
907,2010-05-10 20:39:16.075387,2010-05-10 20:39:16.075408,963,2
908,2010-05-10 20:39:16.076732,2010-05-10 20:39:16.076754,963,43
925,2010-05-13 19:30:17.574948,2010-05-13 19:30:17.574972,1,NA
926,2010-05-13 19:30:17.775802,2010-05-13 19:30:17.775856,1,74
