id,post_id,tag_id
33716,5864,1289
33717,5864,1678
33718,5864,1814
33719,5864,1695
33720,5864,1777
33721,5864,1832
33722,5864,1449
33723,5864,427
33724,5864,685
33725,5864,1335
33726,5864,1857
33727,5864,1219
33728,5864,210
33729,5864,1750
33730,5864,1370
33731,5864,1372
33732,5864,1504
33733,5864,1125
33734,5864,486
33735,5864,1776
33736,5864,1521
33737,5863,1860
33738,5863,1638
33739,5863,775
33740,5863,776
33741,5863,1616
33742,5863,1462
33746,5868,161
33747,5868,770
33748,5868,1725
33752,5878,776
33753,5878,1860
33754,5878,1462
33755,5878,775
33756,5876,847
33757,5882,1792
33758,5882,545
33759,5882,75
33760,5882,1255
33761,5882,8
33762,5882,9
33763,5882,1515
33764,5882,76
33765,5882,109
33766,5882,104
33767,5882,107
33768,5882,105
33769,5882,542
33770,5883,637
33771,5883,454
33772,5883,1765
33773,5890,544
33774,5890,678
33775,5890,679
33776,5890,1352
33777,5890,103
33778,5890,430
33779,5890,1040
33780,5890,1621
33781,5890,793
33782,5890,185
33783,5890,1083
33784,5910,637
33785,5910,454
33786,5910,1765
33799,5911,1828
33800,5911,775
33801,5911,776
33802,5911,1462
33803,5911,1860
33804,5911,826
33805,5915,1668
33806,5915,645
33807,5915,1289
33808,5915,1294
33809,5915,1814
33810,5915,1695
33811,5915,1702
33812,5915,1521
33813,5915,1449
33814,5915,427
33815,5915,1335
33816,5915,192
33817,5915,1857
33818,5915,1219
33819,5915,1750
33820,5915,210
33821,5915,1678
33822,5915,982
33823,5915,1372
33824,5915,1504
33825,5915,1380
33826,5915,1766
33827,5915,1776
33828,5915,1777
33829,5915,41
33830,5918,1778
33831,5919,455
33832,5919,1765
33833,5919,637
33843,5925,1251
33847,5923,1668
33848,5923,1814
33849,5923,1335
33857,5922,430
33890,5953,1776
33891,5953,1372
33892,5953,1668
33893,5953,1678
33898,5976,82
33899,5955,1504
33900,5955,1125
33901,5955,1030
33902,5955,1832
33903,5955,486
33904,5955,685
33905,5955,1416
33906,5955,1370
33920,5993,161
33921,5993,770
33922,5993,1725
33939,5990,1681
33940,5990,763
33941,5990,1676
33942,5990,1637
33943,5994,342
33950,5985,322
33951,5985,1691
33952,5985,629
33953,5997,882
33954,5997,790
33955,5998,940
33956,5998,1814
33957,5998,519
33958,6000,896
33959,6000,898
33960,6000,1411
33961,6000,1292
33962,6000,528
33963,6000,279
33964,6000,152
33965,6000,1693
33966,6000,810
33967,6000,353
33968,6000,47
33969,6000,689
33970,6000,692
33971,6000,952
33972,6000,607
33973,6000,1853
33974,6000,1601
33975,6000,1221
33976,6000,1761
33977,6000,56
33978,6000,979
33979,6000,1108
33980,6000,606
33981,6000,223
33982,6000,1377
33983,6000,1250
33984,6000,1123
33985,6000,1509
33986,6000,1391
34007,6002,1176
34008,6002,776
34009,6002,1860
34010,6002,1462
34011,6002,775
34016,6011,528
34017,6011,1849
34018,6011,1875
34019,6011,1601
34020,6012,899
34021,6012,36
34022,6012,171
34023,6012,172
34024,6012,1551
34025,6012,1745
34026,6012,1330
34027,6012,1428
34028,6012,341
34029,6012,342
34030,6012,792
34031,6012,180
34032,6012,1220
34033,6012,1247
34051,6015,528
34052,6013,528
34053,6013,19
34054,6013,52
34055,6013,119
34056,6016,1764
34057,6030,899
34058,6030,36
34059,6030,171
34060,6030,172
34061,6030,1551
34062,6030,1745
34063,6030,1330
34064,6030,1428
34065,6030,341
34066,6030,342
34067,6030,792
34068,6030,180
34069,6030,1220
34070,6030,1247
34123,6032,1792
34124,6032,1558
34125,6032,8
34126,6032,9
34127,6032,10
34128,6032,19
34129,6032,534
34130,6032,103
34131,6032,544
34132,6032,545
34133,6032,1627
34134,6032,52
34135,6032,695
34136,6032,1091
34137,6032,838
34138,6032,75
34139,6032,847
34140,6032,1106
34141,6032,1368
34142,6032,603
34143,6032,1255
34144,6032,104
34145,6032,1515
34146,6032,109
34147,6032,1399
34148,6032,119
34149,6033,458
34150,6033,36
34151,6033,637
46463,7466,855
34155,6037,1176
34156,6037,1860
34157,6037,1462
34158,6037,775
46464,7466,602
46465,7466,603
42910,6942,458
42911,6942,1428
42912,6942,1902
34164,6040,697
34165,6040,443
34166,6040,620
34167,6040,213
34168,6040,214
46466,7466,1756
34170,6069,82
46467,7466,222
34172,6070,82
46468,7466,1887
34174,6071,82
34175,6074,1865
34176,6074,637
34177,6074,455
34178,6075,474
34179,6077,36
34180,6077,637
42918,6944,1904
42919,6944,1841
42920,6944,1906
42921,6944,1903
42922,6944,1905
42939,6945,391
42940,6945,1903
42941,6945,1841
42942,6945,1906
42943,6945,979
42944,6945,605
42945,6956,1903
42946,6957,1896
42947,6957,1902
34213,6078,544
34214,6078,1627
34215,6078,1091
34216,6078,534
34217,6078,838
34218,6078,103
34219,6078,10
34220,6078,1399
34221,6078,695
34222,6078,847
34223,6078,19
34224,6078,52
34225,6078,1558
34226,6078,119
34227,6078,1368
34228,6078,603
34229,6083,227
34230,6083,1245
34231,6085,1504
34232,6085,1857
34233,6085,1219
34234,6085,1335
34235,6085,1814
34236,6085,1777
34237,6085,1449
34238,6085,427
34239,6085,1678
34240,6085,1776
34241,6085,1521
34242,6085,210
34243,6085,1750
34244,6085,1289
34245,6085,1668
34246,6085,1372
34247,6085,1695
34248,6086,458
34249,6086,637
34250,6086,1887
42948,6957,454
42949,6957,1006
34253,6088,82
42951,6955,1549
34281,6089,678
34282,6089,679
34283,6089,1352
34284,6089,430
34285,6089,1040
34286,6089,1621
34287,6089,185
34288,6089,793
34289,6089,1083
34324,6090,1504
34325,6090,1857
34326,6090,1219
34327,6090,1335
34328,6090,1814
34329,6090,1777
34330,6090,1449
34331,6090,427
34332,6090,1678
34333,6090,1776
34334,6090,1521
34335,6090,210
34336,6090,1750
34337,6090,1289
34338,6090,1668
34339,6090,1372
34340,6090,1695
34341,6091,678
34342,6091,679
34343,6091,1352
34344,6091,430
34345,6091,1040
34346,6091,1621
34347,6091,185
34348,6091,793
34349,6091,1083
40125,6781,604
40126,6781,1317
46469,7466,1627
46470,7466,355
46471,7466,1639
46472,7466,615
46473,7466,112
46474,7466,502
46475,7466,631
46476,7466,1272
46477,7466,121
36872,6169,1504
36873,6169,1857
36874,6169,1634
36875,6169,1219
36876,6169,1335
36877,6169,1814
36878,6169,1777
36879,6169,1449
36880,6169,427
36881,6169,1678
36882,6169,1776
36883,6169,209
36884,6169,210
36885,6169,1521
36886,6169,1750
36887,6169,1289
36888,6169,1668
36889,6169,1372
36890,6169,1695
36894,6170,637
36895,6170,454
36896,6170,1765
40167,6784,1335
40168,6784,1668
40169,6784,1678
40170,6784,71
36920,6179,544
36921,6179,100
36922,6179,101
36923,6179,103
36924,6179,136
36925,6179,9
36926,6179,114
36927,6179,1109
36928,6179,1558
36929,6179,1112
36930,6179,506
36931,6158,1091
36932,6158,1828
36933,6158,10
36934,6158,44
36935,6158,752
36936,6158,1013
36937,6158,22
36938,6158,93
36939,6158,94
36940,6158,95
36945,6172,127
36950,6187,458
36951,6187,637
36952,6182,776
36953,6182,601
36954,6164,166
36957,6230,601
36966,6244,1896
36967,6244,36
36968,6244,1589
36969,6244,1247
36974,6243,720
36975,6243,1091
36976,6243,1828
36977,6243,679
37109,13,8
37110,13,24
37111,13,25
37112,13,26
37113,13,27
37114,13,28
37115,6257,1865
37116,6257,458
37117,6257,637
42967,6958,96
42968,6958,292
42969,6958,454
42970,6958,838
42971,6958,135
42972,6958,777
42973,6958,460
42974,6958,1554
42975,6958,370
42976,6958,626
42977,6958,121
34416,6092,654
34417,6092,16
34418,6092,17
34419,6092,534
34420,6092,1690
34421,6092,163
34422,6092,164
34423,6092,1189
34424,6092,552
34425,6092,1209
34426,6092,1473
34427,6092,323
34428,6092,1482
34429,6092,853
34430,6092,854
34431,6092,989
34432,6092,360
34433,6092,1130
34434,6092,236
34435,6092,1135
34436,6092,505
34437,6092,1021
42978,6958,1722
42979,6958,1339
42980,6958,605
42981,6958,606
46478,7470,21
46479,7470,847
46480,7470,1348
46481,7470,1213
46482,7470,1901
46483,7471,443
46484,7472,1280
46485,7472,1226
46486,7472,1870
46487,7472,1589
46488,7472,1590
46489,7473,1281
46490,7473,847
46491,7473,1348
46492,7473,455
46493,7475,603
46494,7475,645
46495,7475,455
46496,7475,1276
46497,7475,1006
46498,7475,1745
46499,7475,1310
46500,7475,475
46501,7475,668
46502,7475,1406
46503,7490,550
46504,7490,83
46505,7490,1902
46506,7490,454
46507,7491,458
43027,6963,164
43028,6963,534
43029,6963,105
43030,6963,1482
43031,6963,107
43032,6963,76
43033,6963,1135
43034,6963,16
43035,6963,853
43036,6963,854
43037,6963,1021
43038,6963,505
43039,6963,1690
43040,6963,1130
43041,6963,542
43042,6990,1576
43043,6990,185
43044,6990,1202
43045,6990,875
43046,6990,1126
46508,7491,605
46509,7491,1902
43083,7004,32
43084,7004,1444
43085,7004,1382
43086,7004,391
43087,7004,1607
43088,7004,1900
43089,7004,1295
43090,7004,628
43091,7004,313
43092,7004,1231
34538,6096,1558
34539,6096,8
34540,6096,9
34541,6096,10
34542,6096,109
34543,6096,19
34544,6096,534
34545,6096,544
34546,6096,545
34547,6096,603
34548,6096,52
34549,6096,695
34550,6096,1091
34551,6096,838
34552,6096,75
34553,6096,847
34554,6096,1106
34555,6096,1368
34556,6096,1627
34557,6096,103
34558,6096,104
34559,6096,1255
34560,6096,1005
34561,6096,1399
34562,6096,119
34563,6101,1504
34564,6101,1857
34565,6101,1219
34566,6101,1335
34567,6101,1814
34568,6101,1777
34569,6101,1449
34570,6101,427
34571,6101,1678
34572,6101,1776
34573,6101,1521
34574,6101,210
34575,6101,1750
34576,6101,1289
34577,6101,1668
34578,6101,1372
34579,6101,1695
34580,6102,899
34581,6102,36
34582,6102,1428
34583,6102,171
34584,6102,172
34585,6102,1551
34586,6102,1745
34587,6102,1330
34588,6102,180
34589,6102,341
34590,6102,342
34591,6102,792
34592,6102,1220
34593,6102,1247
43093,7004,605
43094,7004,1855
34596,6103,530
34597,6104,1865
34598,6104,458
34599,6104,637
34600,6106,458
34601,6106,637
34602,6106,1887
43095,7005,16
43096,7005,1902
43097,7005,455
40234,6777,768
40235,6777,1131
40236,6777,777
40237,6777,13
40238,6777,913
40239,6777,914
40240,6777,21
40241,6777,406
40242,6777,1817
40243,6777,367
40244,6777,419
40245,6777,292
40246,6777,370
40247,6777,1712
40248,6777,456
34711,6108,1043
34712,6108,322
34713,6108,227
34714,6108,982
34715,6108,139
34716,6108,1678
34717,6108,464
34718,6108,19
34719,6108,25
34720,6108,150
34721,6108,1335
34722,6108,1272
34723,6108,889
34724,6108,667
34725,6108,1245
34726,6109,637
34727,6109,454
34728,6109,1887
40249,6777,178
40250,6777,307
40251,6777,308
40252,6777,565
40253,6777,438
40254,6777,1592
40255,6777,692
40256,6777,1722
40257,6777,1759
40258,6777,572
40259,6777,702
40260,6777,703
40261,6777,704
40262,6777,1346
40263,6777,1383
40264,6777,69
40265,6777,1864
40266,6777,1865
40267,6777,458
40268,6777,126
40269,6777,1743
40270,6777,720
40271,6777,1745
40272,6777,82
40273,6777,1875
40274,6777,87
40275,6777,603
40276,6777,1244
40277,6777,222
40278,6777,735
40279,6777,609
40280,6777,1887
40281,6777,100
40282,6777,1766
40283,6777,81
40284,6777,194
40285,6777,619
40286,6777,108
40287,6777,1263
40288,6777,752
40289,6777,1778
40290,6777,1268
40291,6777,1342
40292,6777,630
40293,6777,1897
40294,6777,1403
40295,6777,1276
40296,6777,819
40297,6789,1248
40298,6789,36
40299,6789,1896
40300,6789,1745
40301,6789,757
40302,6789,180
40303,6789,1493
40304,6789,1220
40305,6789,1247
37248,6256,1828
37249,6256,679
37250,6256,1352
37251,6256,301
37252,6256,431
37253,6256,1040
37254,6256,1621
37255,6256,1083
37256,6256,94
37257,6256,95
37258,6306,295
37259,6306,9
37260,6306,842
37261,6306,519
37262,6306,173
37263,6306,1040
37264,6306,982
37265,6306,760
37268,6302,112
37269,6302,957
37306,6317,957
37313,6322,637
37314,6322,455
37327,6331,112
37328,6331,957
37330,6332,1351
37334,6337,1351
37344,6339,21
37345,6339,957
37352,6353,21
37353,6353,957
37354,6354,1359
37355,5020,1473
37356,5020,323
37357,5020,164
37358,5020,534
37359,5020,17
37360,5020,552
37361,5020,1482
37362,5020,1021
37363,5020,236
37364,5020,654
37365,5020,1135
37366,5020,16
37367,5020,360
37368,5020,163
37369,5020,1130
37370,5020,854
37371,5020,505
37372,5020,1209
37373,5020,1690
37374,5020,989
37375,5020,853
37379,6363,112
37380,6363,957
37381,6362,15
37386,6371,21
37387,6371,957
37394,6372,280
37395,6372,185
37396,6372,759
37397,6376,678
37398,6376,679
37399,6376,9
37400,6376,430
37401,6376,1621
37402,6376,185
37409,6381,21
37410,6381,957
37415,6380,984
37416,6380,184
37417,6380,572
37418,6380,1351
37419,6387,21
37420,6387,957
37424,6393,36
37425,6393,637
37426,6393,455
34729,1136,325
34730,1136,230
34731,1136,393
34732,1136,216
34733,1136,599
34734,1136,600
34735,6112,128
34736,6112,526
34737,6112,1166
34738,6112,150
34739,6115,458
34740,6115,626
34741,6115,637
34745,6128,1248
34746,6128,36
34747,6128,1770
34748,6128,1428
34749,6128,405
34750,6128,1220
34751,6128,341
34752,6129,1248
34753,6129,36
34754,6129,1770
34755,6129,1428
34756,6129,405
34757,6129,1220
34758,6129,341
46571,7512,21
34769,6133,626
34770,6133,637
34771,6133,454
34775,6116,1616
34776,6116,601
34777,6116,775
34784,6130,1745
34785,6130,1220
34786,6130,341
34794,6131,1220
34795,6131,1896
34796,6131,1551
34797,6131,1745
34798,6131,792
34799,6131,36
34800,6131,1247
34801,6141,105
34802,6141,107
34803,6141,76
34804,6141,542
34817,6145,1176
34818,6145,601
34819,6145,776
34820,6145,775
39678,6641,1248
39679,6641,34
39680,6641,1166
39681,6641,432
39682,6641,434
39683,6641,116
39684,6641,526
39685,6641,153
39686,6641,757
39687,6640,544
39688,6640,899
39689,6640,36
39690,6640,103
39691,6640,1896
39692,6640,1897
39693,6640,1428
39694,6640,171
39695,6640,172
39696,6640,1551
39697,6640,1745
39698,6640,1330
39699,6640,180
39700,6640,341
39701,6640,342
39702,6640,792
39703,6640,1220
39704,6640,1247
39713,6649,21
39714,6649,957
39717,6652,1593
39718,6652,1351
39744,6698,1668
39745,6698,1289
39746,6698,1678
39747,6698,1814
39748,6698,542
39749,6698,1695
39750,6698,1777
39751,6698,1449
39752,6698,427
39753,6698,1335
39754,6698,1857
39755,6698,1219
39756,6698,76
39757,6698,210
39758,6698,1750
39759,6698,1372
39760,6698,1504
39761,6698,105
39762,6698,106
39763,6698,107
39764,6698,1776
39765,6698,1521
39766,6700,1344
39767,6700,1345
39768,6700,770
39769,6700,1321
39770,6700,1336
39771,6700,1865
39772,6700,88
39773,6700,761
39774,6700,762
39775,6700,1337
39776,6700,607
39779,6726,21
39780,6726,957
39781,3131,609
39782,3131,838
39783,3131,10
39784,3131,81
39785,3131,82
39786,3131,726
39787,3131,759
39788,3131,603
37431,6394,21
37432,6394,957
46530,7502,16
46531,7502,1902
46532,7502,333
46533,7502,454
46534,7501,96
46535,7501,1600
46536,7501,419
46537,7501,615
37443,6398,112
37444,6398,960
37445,6398,326
37446,6398,1040
46538,7501,10
46539,7501,135
46540,7501,1068
37450,6399,515
37451,6399,326
37452,6399,7
37453,6400,1723
37454,6400,1100
37455,6400,183
37456,6400,1019
37457,6397,9
37458,6397,1126
37459,6397,1881
46541,7501,1038
46542,7501,1872
46543,7501,432
46544,7501,21
46545,7501,793
46546,7501,602
46547,7501,1339
46548,7501,572
46549,7501,1310
37469,6403,960
37470,6403,1843
37471,6403,1814
46550,7510,96
46551,7510,704
46552,7510,1722
46553,7510,420
46554,7510,421
46555,7510,455
46556,7510,615
46557,7510,1865
46558,7510,1511
46559,7510,1817
46560,7510,79
37488,6418,21
37489,6418,957
46561,7510,1877
46562,7510,758
46563,7510,1321
46564,7510,248
46565,7510,292
46566,7510,474
46567,7510,603
46568,7510,1721
37500,6411,960
37501,6411,955
37502,6411,959
37503,6411,22
37504,6411,39
37505,6423,1060
37506,6423,1061
37507,6423,1190
37508,6423,1321
37509,6423,842
37510,6423,1484
37511,6423,525
37512,6426,987
46577,7517,87
46578,7517,82
46579,7517,135
46580,7517,455
46581,7517,367
46582,7519,550
46583,7519,1902
46584,7519,740
46585,7519,1006
46586,7519,454
46587,7527,1902
46588,7527,454
46589,7527,565
46594,7528,1777
46595,7528,37
46596,7528,638
46597,7528,565
46603,7529,96
46604,7529,34
46605,7529,819
46606,7529,1359
46607,7529,847
46608,7530,1902
46609,7530,653
46610,7530,454
46611,7530,559
46616,7540,16
46617,7540,458
46618,7540,203
46619,7540,1902
46624,7543,1902
46625,7543,1428
46626,7543,454
46627,7543,1006
46628,7545,1301
46629,7545,1902
46630,7545,455
40446,6796,21
40447,6796,957
39381,6571,1336
39382,6571,1864
39383,6571,1351
39384,6571,1337
39388,6575,21
39389,6575,957
39390,6573,458
39391,6577,544
39392,6577,1272
39393,6577,103
39394,6577,1558
39395,6577,1727
43277,7018,1126
43278,7018,1864
43279,7018,1865
43280,7018,558
43281,7018,88
43282,7018,1337
43283,7018,605
43284,7018,607
39407,6578,96
39408,6578,1851
39409,6578,1190
39410,6578,10
39411,6578,1901
39412,6578,847
39413,6578,112
39414,6578,1554
39415,6578,629
39416,6578,1529
39417,6578,1199
39418,6583,1428
39419,6584,208
39420,6584,1778
43287,7019,24
39425,6588,21
39426,6588,957
39427,6590,128
39428,6590,675
39429,6590,1732
39430,6590,709
39431,6590,1895
39432,6590,146
39433,6590,1042
39434,6590,148
39435,6591,678
39436,6591,679
39437,6591,1352
39438,6591,430
39439,6591,1040
39440,6591,1621
39441,6591,185
39442,6591,793
39443,6591,1083
39448,6592,21
39449,6592,957
39450,6593,1826
39451,6593,1902
39452,6593,454
39486,6608,603
39487,6608,598
39488,6608,702
39489,6608,454
39490,6608,135
39545,6607,1504
39546,6607,1857
39547,6607,1219
39548,6607,1335
39549,6607,1750
39550,6607,1777
39551,6607,1449
39552,6607,427
39553,6607,1678
39554,6607,1776
39555,6607,1521
39556,6607,210
39557,6607,1814
39558,6607,1289
39559,6607,184
39560,6607,1668
39561,6607,1372
39562,6607,1695
39563,6613,1504
39564,6613,1857
39565,6613,1219
39566,6613,1335
39567,6613,1814
39568,6613,1777
39569,6613,1449
39570,6613,427
39571,6613,1678
39572,6613,1776
39573,6613,1521
39574,6613,210
39575,6613,1750
39576,6613,1289
39577,6613,1668
39578,6613,1372
39579,6613,1695
39580,6614,1176
39581,6614,776
39582,6614,45
39583,6614,1462
39584,6614,1513
39585,6615,1888
39586,6615,1339
39587,6615,598
39588,6615,135
39589,6615,1901
39590,6615,367
39591,6615,112
39592,6615,702
39593,6615,438
39594,6615,1464
39595,6615,603
39596,6615,734
39599,6621,21
39600,6621,957
39601,6622,629
39602,6623,534
39603,6623,323
39604,6623,164
39605,6623,165
39606,6623,17
39607,6623,552
39608,6623,1577
39609,6623,1482
39610,6623,1021
39611,6623,1135
39612,6623,16
39613,6623,360
39614,6623,163
39615,6623,853
39616,6623,854
39617,6623,505
39618,6623,1690
39619,6623,1130
39620,6632,196
39621,6632,678
39622,6632,679
39623,6632,1352
39624,6632,430
39625,6632,1040
39626,6632,1684
39627,6632,1621
39628,6632,185
39629,6632,793
39630,6632,1083
39631,6632,1117
39632,6633,458
39633,6633,653
39634,6633,1902
39635,6634,458
39636,6634,604
39637,6634,1902
39638,6637,1142
39639,6637,1902
39640,6637,454
39649,6639,21
39650,6639,957
37884,6442,1351
37885,6445,544
37886,6445,103
37887,6445,1642
37888,6445,972
37889,6445,653
37890,6445,1558
37891,6445,188
37892,6445,158
37896,6462,72
37897,6462,1142
37898,6462,214
37899,6470,1901
37900,6471,544
37901,6471,1558
37902,6471,103
37906,6475,633
37907,6475,1351
37908,6475,857
37910,3259,1326
37913,3253,1324
37914,3253,1325
37915,6479,1901
37916,6480,1901
37919,6488,21
37920,6488,957
37921,6490,645
37922,6490,15
37923,6502,544
37924,6502,678
37925,6502,103
37926,6502,1352
37927,6502,679
37928,6502,430
37929,6502,1040
37930,6502,1621
37931,6502,185
37932,6502,793
37933,6502,1083
37934,6505,458
37935,6505,1339
37936,6505,604
37937,6513,544
37938,6513,800
37939,6513,677
37940,6513,103
37941,6513,48
37942,6513,1558
37943,6513,184
37944,6515,458
37945,6515,1778
37946,6515,1902
37956,6521,21
37957,6521,957
37958,6526,1504
37959,6526,1857
37960,6526,1219
37961,6526,1335
37962,6526,1814
37963,6526,1777
37964,6526,1449
37965,6526,427
37966,6526,1678
37967,6526,1776
37968,6526,1521
37969,6526,210
37970,6526,1750
37971,6526,1289
37972,6526,1668
37973,6526,1372
37974,6526,1695
37975,6528,1504
37976,6528,1857
37977,6528,1219
37978,6528,1335
37979,6528,1814
37980,6528,1777
37981,6528,1449
37982,6528,427
37983,6528,1678
37984,6528,1776
37985,6528,1521
37986,6528,210
37987,6528,1750
37988,6528,1289
37989,6528,1668
37990,6528,1372
37991,6528,1695
37998,6530,1126
37999,6530,678
38000,6530,679
38001,6530,1352
38002,6530,1709
38003,6530,793
38004,6533,1811
38005,6533,1100
38006,6533,1723
38007,6533,22
38020,6534,1248
38021,6534,1896
38022,6534,1351
40604,6792,16
40605,6792,1826
40606,6792,1430
40607,6792,679
40608,6792,520
40609,6792,458
40610,6792,588
40611,6792,301
40612,6792,367
40613,6792,1424
40614,6792,82
40615,6792,432
40616,6792,1622
40617,6792,185
40618,6792,477
40619,6792,796
40620,6792,1130
40621,6792,1778
46667,7557,1281
46668,7557,34
46669,7557,1339
46670,7557,420
46671,7557,455
46672,7557,108
46673,7557,10
46674,7557,847
46675,7557,876
46676,7557,82
46677,7557,79
39796,6733,64
39797,6733,678
39798,6733,679
39799,6733,1352
39800,6733,430
39801,6733,1621
39802,6733,793
39803,6735,25
39804,6735,1902
39805,6735,454
39806,6735,1863
46678,7557,752
46679,7557,1359
46680,7557,819
46681,7557,475
46682,7557,1756
46683,7557,1310
46684,7557,572
46688,7566,82
46689,7566,532
46690,7566,454
46691,7565,325
46692,7565,454
46693,7565,1157
39825,6755,523
39826,6755,164
39827,6755,534
39828,6755,711
39829,6755,1482
39830,6755,171
39831,6755,172
39832,6755,654
39833,6755,1135
39834,6755,16
39835,6755,853
39836,6755,854
39837,6755,1021
39838,6755,505
39839,6755,1690
39840,6755,284
39841,6755,1418
39842,6755,1130
39849,6753,24
39850,6753,1817
39851,6753,127
39852,6762,458
39853,6762,628
39854,6762,1902
39855,6764,728
39856,6764,736
39864,6766,544
39865,6766,96
39866,6766,1627
39867,6766,534
39868,6766,103
39869,6766,8
39870,6766,10
39871,6766,695
39872,6766,82
39873,6766,1558
39874,6766,119
39875,6766,603
39876,6766,28
39881,6750,793
39882,6750,1114
39883,6750,1781
39884,6750,638
43358,7033,24
40661,6793,768
40662,6793,257
40663,6793,645
39893,6767,96
39894,6767,678
39895,6767,455
39896,6767,10
39897,6767,87
39898,6767,793
39899,6767,1117
39900,6767,222
39901,6768,1864
39902,6768,1337
39903,6768,88
40664,6793,1281
39905,6769,629
39906,6770,1594
39907,6770,629
40665,6793,1166
40666,6793,912
39910,6773,840
39911,6773,201
39912,6773,1179
39913,6773,1175
40667,6793,913
40668,6793,1300
40669,6793,1430
40670,6793,1183
40671,6793,988
40672,6793,432
40673,6793,695
40674,6793,1464
40675,6793,185
40676,6793,955
39924,6772,1352
39925,6772,793
40677,6793,572
40678,6793,702
39928,6775,21
39929,6775,957
39930,6776,678
39931,6776,1352
39932,6776,1684
39933,6776,793
39934,6776,1114
39935,6776,1117
40679,6793,703
40680,6793,1600
40681,6793,706
40682,6793,1603
40683,6793,1865
40684,6793,458
43454,7039,793
43455,7039,653
43456,7039,559
43481,7047,1841
43482,7047,1906
43483,7047,1907
43484,7047,1334
43485,7047,1905
40685,6793,79
40686,6793,208
40687,6793,760
40688,6793,1876
40689,6793,1877
40690,6793,87
38029,6536,21
38030,6536,957
40691,6793,728
40692,6793,847
40693,6793,604
40694,6793,607
40695,6793,481
40696,6793,1887
40697,6793,1897
40698,6793,1778
40699,6793,248
43488,7062,21
43489,7062,957
38071,6546,1061
38072,6546,455
38073,6546,10
38074,6546,135
38075,6546,1484
38076,6546,847
38077,6546,82
38078,6546,734
38079,6546,474
38080,6546,475
38081,6546,604
38082,6546,762
38083,6546,606
38084,6546,607
38091,6544,322
38092,6544,1576
38093,6544,1513
38094,6544,46
38095,6544,1775
38096,6544,629
38097,6549,544
38098,6549,675
38099,6549,709
38100,6549,103
38101,6549,1642
38102,6549,653
38103,6549,1558
38104,6549,158
38119,6550,421
38120,6550,455
38121,6550,10
38122,6550,459
38123,6550,1484
38124,6550,847
38125,6550,16
38126,6550,1554
38127,6550,474
38128,6550,604
38129,6550,1277
38130,6550,1061
38131,6518,322
38132,6518,388
38133,6518,1509
38134,6518,173
38135,6518,208
38136,6518,979
38137,6518,218
38148,6552,458
38149,6552,1358
38150,6552,1902
38161,6556,21
38162,6556,957
38163,6557,1870
38164,6557,1351
38165,6561,776
38166,6561,80
38167,6561,1860
38168,6561,1462
38169,6563,544
38170,6563,534
38171,6563,323
38172,6563,164
38173,6563,1558
38174,6563,103
38175,6563,360
38176,6563,1482
38177,6563,1021
38178,6563,1135
38179,6563,16
38180,6563,17
38181,6563,163
38182,6563,552
38183,6563,854
38184,6563,505
38185,6563,1690
38186,6563,1130
38187,6563,853
38188,6564,960
38189,6564,678
38190,6564,679
38191,6564,1352
38192,6564,1493
38193,6564,793
38194,6564,1117
38195,6564,1621
38196,6565,1454
40700,6808,301
40701,6808,653
40702,6808,678
40703,6808,189
40704,6810,21
40705,6810,957
43490,7067,1892
43491,7069,952
43492,7069,1841
43493,7069,390
43494,7069,1334
43495,7069,1903
40717,6816,164
40718,6816,534
40719,6816,1482
40720,6816,1021
40721,6816,1135
40722,6816,16
40723,6816,853
40724,6816,854
40725,6816,505
40726,6816,1690
40727,6816,1130
40728,6817,360
40729,6817,163
46720,7570,96
40739,6818,360
40740,6818,1902
40741,6818,454
40742,6819,1281
40743,6819,135
40744,6819,21
40745,6819,1825
40746,6819,603
40747,6819,292
40748,6819,455
40749,6819,556
40750,6819,173
40751,6819,558
40752,6819,1588
40753,6819,1208
40754,6819,1211
40755,6819,1855
40756,6819,704
40757,6819,453
40758,6819,1222
40759,6819,1607
40760,6819,1865
40761,6819,1866
40762,6819,1357
40763,6819,1488
40764,6819,82
40765,6819,88
40766,6819,602
40767,6819,475
40768,6819,222
40769,6819,482
40770,6819,1131
40771,6819,621
40772,6819,878
40773,6819,1268
40774,6821,96
40775,6821,838
40776,6821,454
40777,6821,456
40778,6821,777
40779,6821,1864
40780,6821,88
40781,6821,954
40782,6821,603
40783,6823,1352
40784,6823,793
40785,6823,430
40786,6823,678
40787,6824,1352
40788,6824,185
40789,6824,430
40790,6824,678
40791,6655,1778
40792,6655,659
40793,6655,1485
40794,6655,758
40795,6655,87
46721,7570,1339
46722,7570,420
46723,7570,454
46724,7570,615
46725,7570,10
40808,6832,25
40809,6832,458
40810,6832,1130
40811,6832,1902
40812,6833,777
40813,6833,458
40814,6833,1301
40815,6833,1902
40816,6840,127
40817,6841,96
40818,6841,353
40819,6841,603
40820,6841,932
40821,6841,453
40822,6841,609
40823,6841,1133
40824,6841,494
40825,6841,1901
40826,6841,432
40827,6841,475
40828,6841,478
40829,6841,959
40830,6842,38
40834,6843,458
40835,6843,1301
40836,6843,1902
40841,6846,1352
40842,6846,793
40843,6846,430
40844,6846,678
40845,6847,1040
40846,6847,189
40847,6847,679
40848,6847,653
40849,6847,767
40850,6890,1456
40851,6890,419
40852,6890,421
40853,6890,135
40854,6890,1484
40855,6890,1068
