id,proyecto_ley_estado_id,comision_id
23609,56608,2
23610,56615,2
23611,56897,2
23612,57073,2
23613,57570,2
23614,56968,2
23615,56991,2
23616,56972,2
23618,57024,2
23621,57146,2
23622,57089,2
23624,57832,14
23625,57833,1
23626,57834,14
23628,57836,2
23629,57837,13
23630,57838,2
23631,57839,8
23632,57840,13
23633,57841,11
23634,57842,3
23635,57843,14
23636,57844,14
23637,57845,5
23638,57846,14
23639,57847,9
23640,57847,5
23641,57848,6
23642,57849,6
23643,57850,6
23644,57851,9
23645,57852,7
23646,57853,6
23647,57854,2
23648,57855,7
23649,57856,6
23656,57862,2
23657,57863,7
23662,57868,7
23672,57879,7
23650,57857,7
23652,57859,6
23653,57860,6
23658,57864,7
23660,57866,7
23663,57869,7
23667,57874,6
23654,57861,1
23655,57861,7
23659,57865,7
23661,57867,7
23664,57870,9
23665,57871,7
23669,57876,2
23666,57873,9
23668,57875,7
23670,57877,7
23671,57878,6
23673,57888,7
23674,57889,7
23675,57890,7
23676,57891,6
23677,57892,7
23678,57893,6
23679,57894,6
23680,57895,7
23682,57897,2
23683,57898,7
23684,57899,1
23685,57899,7
23686,57900,9
23687,57901,2
23688,57902,6
23691,57905,2
23693,57907,9
23694,57909,6
23695,57910,6
23696,57911,9
23699,57916,12
23700,57917,6
23701,57918,9
23702,57919,7
23703,57920,6
23704,57921,7
23705,57922,12
23706,57923,7
23707,57924,7
23708,57925,7
23709,57926,9
23710,57927,7
23711,57928,6
23712,57929,2
23713,57930,7
23714,57931,7
23715,57932,7
23716,57933,7
23717,57934,7
23718,57935,4
23719,57936,7
23720,57937,7
23721,57938,7
23722,57939,7
23723,57940,7
23724,57941,7
23725,57942,7
23726,57943,7
23728,57945,7
23729,57946,9
23730,57947,9
23731,57948,7
23732,57949,7
23734,57951,1
23735,57952,1
23736,57953,11
23737,57954,13
23738,57955,1
23739,57956,1
23740,57957,1
23741,57958,1
23742,57959,1
23743,57960,1
23744,57961,1
23745,57962,1
23746,56958,3
23747,57963,14
23748,57964,3
23749,57965,1
23750,57966,3
23751,57967,1
23752,57968,5
23753,57969,11
23754,57970,14
23755,57971,3
23756,57972,14
23757,57973,5
23758,57974,1
23759,57975,3
23760,57976,3
23761,57977,14
23762,57741,14
23764,57978,5
23765,57678,14
23766,57979,3
23767,57980,3
23768,57981,1
23769,57982,1
23770,57983,5
23771,57984,3
23772,57985,1
23773,57986,1
23774,57987,5
23775,57988,5
23776,57989,3
23777,57990,1
23778,57991,14
23779,57992,3
23780,57993,1
23781,57994,14
23782,57995,1
23783,57996,5
23784,57997,1
23786,57999,14
23787,58000,11
23788,58001,3
23789,58002,5
23790,58003,1
23791,58004,14
23792,58005,1
23793,58006,1
23794,58007,3
23795,58008,5
23796,58010,14
23797,58011,1
23798,58012,1
23799,58013,5
23800,58014,3
23801,58015,3
23802,58016,1
23803,58017,3
23804,58018,14
23805,58019,5
23806,58020,3
23807,58021,3
23808,58022,1
23809,58023,1
23810,58024,14
23811,58025,1
23812,58026,14
23813,58027,5
23814,58028,13
23815,58029,13
23816,58030,5
23817,58031,1
23818,58032,3
23819,58033,1
23820,58034,3
23821,58035,1
23822,58036,5
23823,58037,1
23824,58038,14
23825,58039,14
23826,58040,3
23827,58041,1
23828,58042,11
23829,58043,14
23830,58044,1
23831,58045,1
23832,58046,3
23833,58047,5
23834,58048,1
23835,58049,7
23836,58050,6
23837,58051,6
23838,58052,6
23840,58054,14
23842,58056,11
23843,58057,1
23844,58058,11
23846,57820,6
23848,58061,2
23849,58062,13
23850,58063,5
23851,58064,2
23852,58065,1
23854,58082,5
23855,58083,13
23858,57238,13
23860,57459,13
23861,57296,4
23865,57282,4
23868,57244,4
23907,57684,1
23863,57426,4
23864,57280,4
23866,57325,4
23867,57578,4
23869,57260,4
23870,57385,14
23871,57564,14
23872,57498,14
23873,57420,14
23874,56602,11
23875,56603,11
23876,56604,11
23877,56623,11
23879,56955,11
23880,56957,11
23881,57190,11
23882,57148,11
23883,57341,10
23884,57380,2
23885,57400,2
23886,57440,2
23890,57179,11
23892,57366,11
23896,57764,11
23901,57350,1
23902,57350,7
23903,58059,1
23905,57409,1
23906,57409,7
23910,57513,4
23913,57431,1
23918,56477,6
23887,57896,2
23888,57416,2
23891,57355,11
23894,57549,4
23895,57386,11
23898,57727,11
23904,57361,1
23909,57195,12
23911,57747,4
23912,57379,4
23921,55910,6
23923,56088,6
23924,56049,6
23925,56057,6
23927,56858,1
23928,56956,1
23929,54659,1
23930,57565,1
23931,58104,14
23932,57253,9
23933,57253,5
23936,57998,14
23937,57753,14
23938,57754,14
23939,57360,2
23940,57360,14
23941,57835,6
23942,57387,12
23943,57904,12
23944,58060,12
23947,57451,7
23948,57536,4
23950,58375,13
23952,58456,14
23953,58455,14
23954,58480,1
23955,58481,12
23956,57432,7
23957,57944,7
23959,57481,7
23960,57354,3
23961,57388,3
23962,57388,6
23963,58515,11
23964,57428,12
23965,57430,12
23966,57858,12
23969,58524,1
23970,58527,11
23971,57765,11
23972,58533,1
23973,56446,11
23974,58536,1
23976,58541,1
23977,57601,5
23980,57480,9
23981,57480,5
23982,58542,1
23983,58543,11
23984,56443,11
23985,56447,11
23987,58547,11
23988,58548,13
23989,57220,11
23990,58601,1
23992,57479,9
23993,57479,5
23996,58079,11
23997,58619,7
23998,58622,3
24000,58624,1
24003,58626,3
24004,58628,14
24011,58727,11
24012,58728,1
24013,58729,11
24014,58730,14
24015,58055,1
24016,58732,5
24017,57465,7
24018,58766,7
24020,58768,9
24021,58769,7
24022,58770,9
24023,58777,7
24024,58625,11
24025,58625,4
24028,58788,9
24030,58790,4
24031,58791,1
24032,58792,1
24033,58793,1
24034,58794,1
24035,58795,1
24036,58810,10
24037,58811,7
24038,57537,4
24039,57345,12
24040,58816,2
24041,58835,1
24042,58836,3
24043,58848,13
24044,57090,2
24045,58853,14
24054,58891,1
24055,58893,1
24056,56545,3
24057,56546,1
24058,58896,12
24060,58899,7
24070,58918,7
24072,58920,7
24073,58921,7
24075,58923,5
24076,58854,8
24077,58854,10
24078,58854,12
24079,58854,13
24080,58925,7
24081,58926,7
24082,58927,9
24086,58947,1
24087,58948,1
24088,58949,1
24089,58950,7
24090,58951,7
24091,58919,7
24093,58965,14
24095,58967,14
24097,58969,7
24098,58970,7
24099,58992,1
24100,58993,1
24101,58994,14
24103,58997,7
24104,58998,7
24105,59005,5
24106,59006,11
24107,59007,11
24108,59011,7
24109,59012,2
24110,59013,12
24111,59015,4
24112,59016,12
24113,59017,4
24114,59018,4
24115,59024,1
24116,59025,1
24118,59027,7
24119,59028,7
24120,59029,6
24121,59030,12
24122,59031,4
24123,59039,7
24125,59041,7
24126,59042,4
24127,57381,4
24131,59048,7
24133,59050,1
24134,59051,5
24136,59064,3
24138,59067,1
24139,57950,5
24141,59076,14
24150,59077,6
24151,59090,12
24152,59091,12
24153,59112,7
24154,59113,4
24155,59114,4
24158,59117,9
24170,59141,1
24171,59142,5
24172,59143,13
24173,59144,7
24174,59145,12
24175,59146,7
24176,59147,9
24178,59150,5
24179,59151,5
24181,59153,11
24182,59154,14
24183,58859,5
24185,57237,13
24186,59157,1
24187,59158,1
24188,59159,1
24189,59160,1
24191,59164,12
24192,59165,12
24193,59166,12
24194,59171,1
24195,59172,1
24196,59173,14
24197,59176,1
24200,59179,7
24202,59181,7
24203,59182,7
24206,59187,2
24207,57252,2
24208,59190,1
24209,59191,14
24210,59192,13
24213,59195,14
24214,59196,5
24216,59198,7
24217,59199,1
24218,59199,7
24219,59200,12
24220,59202,1
24221,59203,1
24226,59211,5
24227,59193,14
24228,59231,5
24229,56624,11
24230,59234,5
24231,59235,7
24232,59236,12
24233,59237,7
24237,59241,7
24238,59242,4
24239,59243,7
24243,59046,14
24244,59248,13
24245,59249,5
24247,59250,14
24249,59252,7
24253,57093,4
24256,59281,7
24257,59282,12
24258,59283,2
24259,59284,7
24262,55829,11
24269,59317,6
24270,59318,6
24271,59320,8
24272,59320,10
24273,59320,12
24274,59320,13
24275,59326,9
24276,59328,7
24277,59329,7
24278,59330,7
24279,59332,7
24280,59194,14
24282,59333,7
24283,59334,7
24284,59335,7
24285,59049,7
24286,59336,4
24287,59337,13
24288,59338,3
24289,59339,11
24290,59340,5
24301,59355,4
24303,59359,1
24307,59366,1
24310,59383,1
24311,59384,1
24312,59385,1
24316,59395,5
24317,59396,5
24318,59362,5
24319,59397,7
24320,59398,12
24323,59400,4
24326,59416,6
24327,59417,2
24328,59418,9
24330,59421,2
24331,59422,7
24332,59423,4
24333,59425,2
24334,59426,4
24335,59428,1
24336,59429,5
24337,59399,1
24338,59399,7
24339,59430,1
24341,59438,14
24344,56167,1
24345,59444,5
24346,59445,1
24347,59446,1
24349,59450,5
24350,59451,7
24352,59453,2
24353,59454,12
24354,59455,1
24356,59461,1
24358,59464,14
24359,59465,14
24360,59467,14
24361,59469,7
24362,59470,7
24363,59471,7
24366,56345,7
24373,59354,7
24374,59481,7
24377,59494,6
24378,59495,4
24379,59496,7
24382,59501,3
24383,59501,14
24384,59502,3
24385,59503,3
24386,59504,11
24389,56847,9
24391,58787,9
24392,59512,1
24393,59513,1
24394,59514,1
24395,59515,14
24404,59523,2
24407,59546,4
24411,59551,1
24413,59155,1
24414,59155,7
24415,59440,1
24416,59440,7
24417,59552,14
24418,58546,13
24421,59556,1
24425,57382,11
24426,59566,7
24427,59567,7
24428,59568,7
24429,59569,7
24431,59570,1
24432,59571,7
24434,59572,4
24435,59573,4
24438,59576,7
24439,59577,7
24440,59578,7
24441,59579,7
24443,59582,1
24449,59586,14
24450,59587,14
24458,59603,6
24459,59604,6
24460,59605,6
24461,59606,6
24462,59611,1
24463,59612,7
24464,59583,1
24465,59583,7
24467,59614,1
24468,59615,1
24469,59616,3
24470,59617,3
24471,59618,13
24473,59620,14
24482,59621,8
24483,59621,10
24484,59621,12
24485,59621,13
24486,59622,8
24487,59622,10
24488,59622,12
24489,59622,13
24490,59623,8
24491,59623,10
24492,59623,12
24493,59623,13
24495,59625,9
24496,59626,9
24499,59637,14
24501,59639,1
24502,59641,10
24503,59642,2
24504,59644,7
24515,59659,7
24521,59648,3
24522,59648,6
24523,59664,3
24524,59665,3
24525,59666,3
24526,59667,3
24577,59715,5
24578,59716,2
24579,59717,2
24581,59733,4
24582,59734,4
24583,59735,12
24584,59736,4
24585,59737,4
24595,59753,1
24596,59754,1
24597,59757,7
24600,59759,1
24607,59775,7
24608,59776,6
24609,59777,6
24610,59778,7
24611,59624,9
24612,59779,2
24613,59780,2
24614,59782,7
24617,59669,2
24618,59669,14
24620,59799,1
24621,59800,14
24622,59802,1
24629,59811,14
24631,59818,1
24632,59819,13
24633,59820,1
24635,59824,4
24640,59837,11
24643,59344,12
24644,59843,14
24645,58149,5
24646,59848,4
24647,59849,7
24650,59852,7
24651,59853,6
24652,59854,2
24653,59855,12
24654,59856,12
24655,59857,12
24656,59858,12
24657,59859,12
24658,59860,4
24659,59861,12
24660,59862,7
24661,59863,2
24662,59864,4
24663,59865,4
24664,59866,6
24669,59882,12
24670,59883,4
24671,59884,4
24674,59886,12
24675,59887,12
24689,59896,13
24691,59898,13
24694,56403,3
24699,59912,12
24702,59517,1
24703,59517,7
24705,59628,1
24708,59683,2
24709,59683,14
24713,59391,14
24721,59316,8
24722,59316,10
24723,59316,12
24724,59316,13
24727,58767,7
24728,58649,7
24729,58647,7
24735,59947,14
24739,59647,14
24740,59709,14
24741,58786,9
24744,59949,9
24745,59507,9
24746,59052,1
24750,59139,1
24757,59246,1
24758,59209,1
24762,59441,1
24765,59493,14
24766,59346,1
24767,58907,7
24768,58623,1
24769,59472,1
24770,59472,7
24772,58871,13
24780,59449,14
24781,59121,14
24788,56678,6
24789,56679,6
24790,56369,6
24791,56520,6
24792,56371,6
24793,56680,6
24794,57017,6
24795,57018,6
24796,56368,6
24797,58053,6
24798,56980,6
24799,57000,6
24800,57912,6
24806,58648,1
24801,57019,6
24802,57903,6
24803,56973,6
24804,58602,1
24805,58537,1
24808,58861,1
24809,58860,1
24810,58652,1
24811,58864,8
24812,58864,10
24813,58864,12
24814,58864,13
24816,59133,1
24817,58521,1
24818,58518,1
24820,59593,1
24823,59971,13
24824,59972,14
24825,59973,14
24828,59161,1
24831,59976,1
24832,59979,1
24833,59980,1
24834,59981,1
24835,59982,1
24836,59984,1
24837,59985,7
24838,59986,1
24839,59987,1
24840,59988,1
24842,59990,7
24844,59993,7
24845,59989,7
24846,59995,1
24847,59996,1
24848,59998,1
24849,59999,1
24850,60000,7
24851,60001,1
24852,60004,1
24853,60006,1
24854,60007,7
24855,60008,1
24856,60009,1
24857,60010,1
24858,60012,7
24859,60015,9
24860,60016,9
24861,60017,7
24862,60018,2
24863,60019,7
24865,60021,12
24868,60024,6
24869,60025,6
24870,60026,3
24871,60027,6
24873,60029,6
24874,60030,7
24875,60031,9
24876,60032,12
24877,60033,14
24878,60034,1
24879,60035,1
24880,60036,14
24881,60037,1
24882,60038,1
24883,60040,2
24884,60041,4
24889,60046,4
24890,60047,4
24891,60050,2
24893,59244,3
24894,60052,3
24895,60053,3
24896,60055,3
24897,60058,3
24898,60059,3
24899,60060,3
24901,60062,14
24904,58938,7
24905,58939,7
24907,59240,7
24908,59255,7
24910,59123,7
24911,59177,7
24913,59208,7
24915,59275,7
24917,59280,7
24918,59315,7
24919,59306,7
24921,59353,7
24922,57446,9
24923,57446,5
24924,59660,1
24926,59674,1
24928,59661,7
24929,59662,7
24930,59663,7
24931,59452,7
24932,60077,11
24933,60078,11
24934,53941,7
24935,49232,1
24937,60083,2
24938,60090,2
24945,60091,12
24952,59691,8
24953,59691,10
24954,59691,12
24955,59691,13
24968,60093,12
24969,59350,7
24970,59348,7
24971,59378,7
24972,60114,1
24975,60119,12
24982,59120,11
24983,59120,4
24986,60129,14
24987,60130,14
24988,60128,14
24989,60131,14
24990,60134,5
24991,60135,5
24992,60138,12
24993,60139,12
24994,59851,6
24995,60140,2
24996,60141,2
24997,59700,8
24998,59700,10
24999,59700,12
25000,59700,13
25008,59592,1
25009,59389,13
25010,60125,11
25013,60155,5
25014,60154,5
25015,59401,5
25017,59762,5
25019,58922,5
25029,60179,13
25030,60180,2
25031,60181,6
25035,60189,12
25036,60190,12
25037,60192,1
25038,60193,1
25049,60205,6
25051,58966,14
25052,60208,13
25053,60209,14
25054,60211,14
25055,60212,7
25057,60213,6
25059,59456,11
25060,59409,11
25062,59557,11
25064,60020,2
25065,60224,2
25066,60225,2
25067,60226,2
25069,59905,11
25070,59584,11
25072,60229,7
25073,60230,7
25074,60232,14
25075,60186,14
25076,60233,5
25079,60236,13
25080,59554,11
25082,60245,7
25084,60247,7
25088,60266,5
25089,59673,11
25090,59345,5
25093,60275,2
25095,60277,12
25097,60278,2
25098,60279,7
25102,60227,2
25105,60300,8
25109,60276,12
25113,60308,2
25114,60309,12
25115,60310,12
25118,60339,5
25120,60346,7
25123,60349,12
25124,60350,7
25125,60352,1
25126,60355,9
25127,60356,6
25129,60360,6
25132,60363,7
25133,60364,7
25137,60382,12
25147,60402,5
25149,60404,14
25150,60405,14
25151,60410,1
25152,60411,1
25154,60420,5
25155,59974,1
25156,59974,7
25158,60423,1
25159,60424,1
25160,60425,1
25161,60430,2
25162,60431,6
25175,60468,2
25176,60469,2
25177,60470,6
25185,60482,7
25189,60487,3
25190,60488,1
25191,59684,3
25192,60490,1
25193,60491,1
25194,60492,1
25195,60493,7
25197,60496,2
25198,60497,12
25199,60498,4
25200,60503,7
25201,60504,7
25202,60506,7
25203,60509,8
25204,59536,7
25205,60510,7
25206,60511,7
25207,60512,7
25208,60513,7
25209,60514,6
25211,60517,14
25213,60519,14
25219,58952,6
25220,59122,6
25221,59115,6
25224,60525,3
25225,60529,3
25226,59478,4
25227,59197,4
25228,59180,4
25229,59548,4
25230,59184,4
25231,59740,4
25233,59349,4
25236,59829,4
25237,60147,4
25238,59750,4
25239,59743,4
25240,59745,4
25241,59518,4
25242,59520,4
25243,59519,4
25245,59590,4
25246,59591,4
25247,59347,4
25249,56467,9
25250,56845,9
25251,60540,6
25252,59040,2
25253,60042,2
25254,60044,2
25255,60022,9
25256,59251,9
25265,59116,6
25257,59257,9
25260,59580,9
25262,59706,9
25264,60195,14
25267,59074,14
25268,60549,14
25269,60550,14
25271,60552,14
25272,60553,11
25273,60554,11
25274,60555,1
25276,60558,7
25277,60559,2
25278,60560,2
25279,60561,2
25281,60564,6
25282,60565,12
25283,60566,4
25284,60567,1
25285,60121,5
25286,60569,1
25287,60570,8
25288,60571,13
25289,60291,14
25292,60199,1
25300,60582,6
25301,60583,6
25302,60585,12
25303,59589,4
25306,60589,2
25307,60590,2
25310,60593,1
25311,60599,11
25317,59991,7
25318,60600,2
25319,60601,7
25325,60609,7
25326,60610,7
25327,60611,12
25328,60612,12
25330,59677,7
25331,59678,7
25332,60616,9
25333,60617,9
25334,60618,9
25335,60619,2
25337,60628,11
25338,60629,11
25339,60630,11
25340,60632,5
25341,60633,7
25343,60635,7
25346,60522,7
25347,60638,7
25348,60639,6
25349,60640,12
25350,60641,6
25351,60642,14
25352,60643,14
25353,60644,14
25354,60645,14
25355,60647,13
25356,60648,11
25357,60649,1
25358,60650,14
25360,60265,1
25362,60664,5
25363,60156,5
25364,60666,14
25366,60669,11
25367,60670,2
25374,60373,14
25375,60676,14
25376,60374,14
25377,60677,2
25378,60678,2
25379,60679,2
25381,60681,7
25384,60684,7
25388,60687,8
25391,60689,13
25398,59627,7
25399,59850,6
25400,60696,12
25401,60697,6
25402,60698,4
25404,60701,7
25408,59701,13
25409,59714,13
25410,59702,13
25411,59703,13
25412,59711,13
25413,59712,13
25414,59713,13
25415,60246,13
25417,60705,1
25418,60706,3
25419,60707,3
25421,60709,5
25422,60667,14
25424,60551,14
25425,60713,7
25426,60714,6
25427,60715,4
25429,60717,1
25430,60396,2
25431,60719,7
25432,60722,9
25433,60723,6
25434,60454,1
25437,59500,9
25438,59419,9
25440,60188,9
25443,60727,14
25445,60729,2
25446,59360,9
25448,60735,4
25449,60736,4
25450,60737,7
25451,60738,6
25461,60752,14
25465,60756,14
25466,60757,14
25467,59671,14
25481,60777,14
25482,60779,11
25483,60780,11
25492,60711,1
25494,60793,2
25496,60798,7
25498,60805,7
25499,60806,7
25500,60807,7
25501,60808,1
25502,60809,1
25504,59521,2
25506,60082,2
25508,60574,14
25509,60813,5
25511,60814,14
25512,60815,14
25518,60821,7
25520,59619,1
25525,60826,11
25526,60831,14
25527,60832,14
25528,60833,14
25529,60835,14
25530,60836,14
25531,60838,1
25532,60839,11
25533,60840,11
25534,60841,3
25535,60842,3
25540,60518,14
25541,60848,14
25542,59152,14
25543,59646,14
25544,59462,14
25546,60688,14
25547,60853,14
25548,60854,14
25549,60579,1
25550,60708,5
25558,60860,1
25559,60861,1
25560,59692,1
25561,60194,1
25566,60175,7
25568,60177,7
25570,60816,14
25573,60878,1
25574,60879,1
25576,60159,5
25577,60882,2
25578,60883,2
25579,60886,6
25580,60887,6
25581,60888,7
25582,60889,7
25583,60890,7
25584,60891,7
25585,60892,7
25586,60893,6
25587,60894,7
25588,60895,2
25589,60896,4
25590,60897,9
25591,60898,9
25592,60899,9
25600,60472,1
25601,60918,3
25602,59705,5
25603,60920,4
25610,60926,5
25611,60927,5
25614,60543,9
25619,60937,2
25620,60938,2
25621,60939,4
25622,60940,4
25623,60941,2
25624,60160,8
25625,60160,10
25626,60160,12
25627,60160,13
25628,60051,9
25629,60948,5
25631,60949,9
25632,60950,7
25633,60951,9
25634,60952,7
25635,60953,7
25636,60182,6
25637,60954,6
25639,60176,7
25640,59718,6
25654,58789,2
25655,60974,4
25656,60975,4
25657,60976,6
25658,60977,7
25659,60978,7
25662,60196,7
25663,60197,7
25678,60997,6
25664,60274,7
25697,61017,14
25702,61020,14
25665,60299,7
25674,60675,1
25685,59675,1
25690,61009,11
25710,61030,14
25666,60303,7
25675,60994,6
25709,61028,14
25668,59148,12
25688,61007,3
25712,60201,1
25670,60989,12
25692,61011,14
25703,61021,14
25671,59341,12
25673,60673,1
25676,60995,12
25677,60996,12
25693,61012,14
25684,61003,13
25694,61013,14
25687,61006,1
25689,61008,11
25699,61018,1
25704,61022,14
25695,61014,14
25717,61039,6
25721,61053,9
25722,61054,9
25723,61055,9
25725,61057,9
25726,61058,9
25727,61059,14
25734,61068,11
25741,61075,14
25753,61100,6
25759,61117,6
25761,61124,7
25762,60220,7
25765,61131,3
25766,61132,3
25767,61137,1
25770,61139,6
25775,61144,7
25779,61149,11
25783,61153,14
25784,61154,12
25785,61155,1
25786,61156,1
25787,61157,3
25788,61158,13
25790,61160,3
25791,61161,3
25792,61162,3
25793,61163,1
25794,61164,3
25795,61165,1
25796,61166,11
25798,61168,1
25799,61169,3
25800,61170,3
25803,61173,9
25804,61174,9
25806,60028,2
25807,61176,7
25818,61194,5
25819,61195,5
25820,61196,3
25821,61197,1
25822,57291,5
25826,61061,11
25827,61202,3
25836,61217,9
25837,61218,9
25839,60434,4
25840,60399,4
25841,60442,4
25842,60436,4
25843,60153,4
25844,60602,12
25848,60314,12
25849,61040,12
25850,60304,12
25851,60311,12
25854,60998,12
25855,57906,6
25857,61146,4
25858,61172,10
25859,61235,9
25862,61240,12
25863,61241,12
25865,61243,7
25866,61244,7
25867,61245,9
25868,61246,4
25869,61247,9
25870,61248,7
25871,61249,6
25872,61250,2
25873,61251,7
25874,61252,12
25875,61253,6
25876,61254,1
25877,61256,7
25878,61258,1
25879,61259,1
25881,60825,5
25889,61299,1
25890,61300,1
25891,61301,1
25892,61302,1
25893,61303,1
25894,61304,1
25895,61305,1
25896,61306,1
25897,61307,1
25898,61308,1
25899,61309,1
25900,61310,1
25901,61311,1
25902,61312,1
25903,61313,1
25904,61314,1
25905,61315,1
25906,61316,1
25907,59205,1
25908,59205,7
25909,61317,1
25910,61317,7
25911,61318,1
25912,61319,1
25913,61320,1
25926,61333,1
25914,61321,1
25915,61322,1
25916,61323,1
25919,61326,1
25921,61328,1
25917,61324,1
25927,61334,1
25920,61327,1
25922,61329,1
25928,61335,1
25923,61330,1
25924,61331,1
25925,61332,1
25929,61360,1
25930,61361,1
25931,61362,1
25932,61364,1
25933,61365,1
25934,61366,1
25935,61367,1
25936,61372,1
25937,61374,11
25939,61376,11
25940,61377,11
25941,61378,11
25942,61379,11
25943,61380,11
25944,61381,11
25945,61382,11
25947,61383,7
25948,61384,7
25949,61385,7
25950,61113,7
25951,61112,7
25952,61386,7
25953,61387,7
25954,61111,7
25955,61388,7
25956,61389,7
25957,61390,7
25958,61391,7
25964,61397,12
25965,61398,12
25966,61399,12
25967,61400,12
25968,61401,12
25969,61402,12
25970,61403,10
25975,61408,6
25976,61409,2
25977,61427,11
25978,61436,14
25979,61438,5
25980,61442,14
25983,61456,14
25984,61459,4
25985,61464,4
25986,61467,14
25987,61472,7
25988,61483,14
25989,61489,5
25990,61490,5
25991,61498,14
25993,61500,14
25994,61501,13
25998,61505,14
25999,61506,14
26000,61507,9
26003,61510,7
26005,61512,5
26006,61513,1
26009,61516,5
26010,61517,5
26011,61518,5
26013,61520,12
26021,61528,14
26022,61529,7
26024,61531,5
26025,61532,7
26027,61534,7
26029,61536,5
26034,61541,13
26035,61542,14
26040,61547,7
26042,61549,14
26043,61550,8
26044,61551,14
26046,61553,7
26048,61555,12
26050,61557,14
26051,61558,14
26053,61560,6
26057,61564,7
26058,61565,7
26059,61566,12
26065,61572,1
26066,60928,1
26067,60774,1
26068,60781,7
26069,61577,5
26072,60823,1
26073,60823,7
26076,61580,14
26079,60690,14
26080,60728,14
26081,60746,14
26082,60824,14
26083,61582,2
26084,61523,2
26087,61585,2
26088,61586,2
26090,61509,2
26092,61521,2
26093,61527,2
26094,61552,2
26095,61540,2
26098,61511,2
26099,61568,2
26100,61567,2
26101,61562,2
26102,61561,2
26103,61559,2
26104,61588,2
26105,61589,2
26106,61590,2
26107,61591,2
26108,61569,2
26109,61592,2
26110,61593,2
26112,61504,3
26113,61502,3
26114,61595,3
26115,61526,3
26116,61596,3
26117,61597,3
26118,61538,3
26119,61598,3
26120,61599,3
26121,61600,3
26122,61601,3
26123,61602,3
26124,61450,3
26125,61603,3
26126,61604,3
26127,61605,3
26129,61608,3
26130,61609,3
26131,61610,3
26132,61611,3
26133,61612,3
26134,60692,13
26138,60739,13
26139,60023,6
26141,59595,6
26143,60480,7
26144,60459,7
26145,60460,7
26147,61175,7
26148,60495,7
26149,59613,7
26152,59696,3
26153,59696,6
26154,60440,4
26155,60587,4
26156,60659,4
26157,60200,4
26158,60473,4
26159,60483,4
26160,60475,4
26163,61617,2
26164,61229,12
26166,61231,12
26170,61034,13
26171,61171,13
26172,61190,13
26173,60636,7
26174,60900,1
26175,60900,7
26176,60917,1
26177,60915,1
26178,60916,1
26181,61637,14
26182,61638,14
26183,61639,14
26184,61640,14
26185,61641,14
26186,61642,14
26187,61643,14
26188,61644,14
26191,61645,14
26192,61646,14
26193,61647,7
26194,61648,7
26195,61503,7
26196,59178,7
26203,61657,11
26204,61658,14
26205,61659,5
26206,61660,14
26207,61661,14
26208,61662,5
26209,61663,5
26210,59394,5
26211,61664,5
26212,61665,4
26213,61666,9
26214,61667,12
26215,61668,9
26216,61669,9
26217,61670,9
26218,61671,2
26219,61672,9
26220,61673,9
26221,61674,6
26222,61675,6
26223,61676,6
26224,61677,12
26225,61678,12
26226,61679,6
26227,61680,14
26228,61681,7
26232,61685,7
26233,61686,7
26234,61687,6
26235,61688,12
26236,61689,7
26237,61690,7
26238,59484,9
26240,61693,4
26241,61694,7
26242,61695,2
26243,61696,7
26244,61697,4
26245,61698,7
26246,61699,6
26250,61088,1
26253,60992,14
26254,61001,14
26255,61016,14
26256,61025,14
26258,60693,5
26260,61709,14
26262,61081,14
26263,61545,14
26264,61546,14
26265,61554,14
26268,60694,11
26269,60671,11
26270,60672,11
26271,61375,11
26272,61710,14
26273,61711,5
26274,61712,5
26275,61713,5
26276,61714,14
26277,61715,14
26279,60575,7
26280,60576,7
26281,60577,7
26282,60578,7
26283,60607,4
26284,60608,4
26290,60516,6
26291,59955,13
26292,60870,6
26297,59238,7
26298,61524,7
26299,60682,7
26300,59738,7
26301,60767,7
26302,60766,7
26303,60743,7
26304,60745,7
26305,61238,7
26307,60790,7
26308,60782,7
26309,60298,7
26310,60775,7
26312,60843,7
26314,60847,7
26315,60852,7
26316,60970,7
26321,61087,7
26324,60207,12
26325,61753,7
26326,61074,14
26331,61084,7
26332,61085,7
26337,60393,8
26338,60393,10
26339,60393,12
26340,60393,13
26341,61909,7
26342,61910,7
26346,62067,11
26347,62069,4
26351,60461,7
26352,62179,4
26354,62182,4
26356,62222,11
26357,62223,11
26359,62280,7
26360,62281,4
26364,62290,7
26366,62292,7
26367,62293,12
26377,61579,1
26378,62422,7
26379,62423,7
26380,62424,7
26382,62426,12
26385,62433,7
26387,62435,2
26389,61086,7
26391,61570,12
26394,60623,5
26395,61167,5
26396,61159,5
26397,60819,6
26402,62607,1
26403,62608,1
26406,62610,1
26407,62611,5
26409,62613,1
26410,62614,1
26411,62615,1
26412,62616,1
26413,62617,1
26414,62618,1
26415,62619,1
26418,62620,7
26419,62629,6
26422,62633,2
26423,62634,12
26425,62639,1
26426,62640,1
26428,61287,9
26429,61548,9
26431,60845,9
26436,61508,9
26438,61682,9
26441,61701,9
26443,61556,9
26444,61700,9
26446,62672,1
26449,62675,7
26451,62676,7
26452,62677,7
26455,62679,2
26456,62680,4
26458,62691,7
26459,62692,7
26460,62693,2
26462,62700,1
26467,62734,1
26470,62739,7
26471,62740,2
26472,62741,6
26473,62742,2
26475,62746,12
26476,62747,2
26477,61278,9
26478,62749,7
26479,62750,7
26480,62751,7
26481,62752,2
26482,62753,2
