id,seguido_type_id,seguido_id,seguidor_id,fecha
6002,28,13279,13279,2018-01-31 21:20:39.399891
6003,28,13280,13280,2018-01-31 21:21:33.925659
6004,28,13281,13281,2018-01-31 21:22:30.241010
6005,28,13282,13282,2018-01-31 21:22:37.236478
6006,28,13283,13283,2018-01-31 21:24:28.990191
6007,28,13284,13284,2018-01-31 21:25:16.873698
6008,28,13285,13285,2018-01-31 21:26:38.935304
6009,28,13286,13286,2018-01-31 21:27:10.983846
6010,28,13287,13287,2018-01-31 21:28:34.261948
6011,28,13288,13288,2018-01-31 21:29:26.415022
6012,28,13289,13289,2018-01-31 21:29:56.857418
6013,28,13290,13290,2018-01-31 21:31:08.090148
6014,28,13291,13291,2018-01-31 21:32:05.422441
6015,28,13292,13292,2018-01-31 21:32:39.527061
6016,28,13293,13293,2018-01-31 21:33:05.049736
6017,28,13294,13294,2018-01-31 21:34:03.283095
6018,28,13295,13295,2018-01-31 21:34:53.096157
6019,28,13296,13296,2018-01-31 21:34:59.108640
6020,28,13297,13297,2018-01-31 21:35:47.396515
6021,28,13298,13298,2018-01-31 21:36:48.584444
6022,28,13299,13299,2018-01-31 21:37:31.450691
6023,28,13300,13300,2018-01-31 21:38:48.077710
6024,28,13301,13301,2018-01-31 21:38:48.261171
6025,28,13302,13302,2018-01-31 21:38:51.082862
6026,28,13303,13303,2018-01-31 21:40:16.231255
6027,28,13304,13304,2018-01-31 21:40:26.245008
6028,28,13305,13305,2018-01-31 21:41:22.461850
6030,28,13307,13307,2018-01-31 21:48:40.211033
6031,28,13308,13308,2018-01-31 21:49:30.563769
6032,28,13309,13309,2018-01-31 21:51:00.814651
6033,28,13310,13310,2018-01-31 22:09:58.092376
6034,28,13311,13311,2018-01-31 22:11:51.746962
6035,28,13312,13312,2018-01-31 22:14:04.127449
6036,28,13313,13313,2018-01-31 22:15:25.310793
6037,28,13314,13314,2018-01-31 22:17:19.608118
6038,28,13315,13315,2018-01-31 22:18:32.307650
6039,28,13316,13316,2018-01-31 22:19:16.629920
6040,28,13317,13317,2018-01-31 22:19:26.780772
6041,28,13318,13318,2018-01-31 22:20:07.006167
6042,28,13319,13319,2018-01-31 22:21:23.200173
6043,28,13320,13320,2018-01-31 22:22:42.857808
6045,28,13322,13322,2018-01-31 22:25:15.119177
6046,28,13323,13323,2018-01-31 22:26:31.959552
6047,28,13324,13324,2018-01-31 22:26:38.954340
6048,28,13325,13325,2018-01-31 22:28:24.333946
6049,28,13326,13326,2018-01-31 22:29:00.907133
6050,28,13327,13327,2018-01-31 22:29:34.993933
6051,28,13328,13328,2018-01-31 22:30:21.669823
6052,28,13329,13329,2018-01-31 22:31:32.608844
6053,28,13330,13330,2018-01-31 22:32:04.961761
6054,28,13331,13331,2018-01-31 22:33:58.834392
6055,28,13332,13332,2018-01-31 22:35:24.597333
6056,28,13333,13333,2018-01-31 22:36:56.220050
6057,28,13334,13334,2018-01-31 22:36:58.083337
6058,28,13335,13335,2018-01-31 22:38:55.277807
6059,28,13336,13336,2018-01-31 22:41:23.600045
6060,28,13337,13337,2018-01-31 22:43:54.118048
6061,28,13338,13338,2018-01-31 22:45:06.379148
6062,28,13339,13339,2018-01-31 22:46:05.341059
6063,28,13340,13340,2018-01-31 22:47:39.014523
6064,28,13341,13341,2018-01-31 22:48:51.253870
6065,28,13342,13342,2018-01-31 22:49:04.208593
6066,28,13343,13343,2018-01-31 22:49:26.920543
6067,28,13344,13344,2018-01-31 22:54:03.494936
6068,28,13345,13345,2018-01-31 22:54:31.664641
6069,28,13346,13346,2018-01-31 22:56:24.749412
6070,28,13347,13347,2018-01-31 22:57:37.230855
6071,28,13348,13348,2018-01-31 22:58:11.329268
6072,28,13349,13349,2018-01-31 22:59:45.008830
6073,28,13350,13350,2018-01-31 23:00:22.882239
6074,28,13351,13351,2018-01-31 23:00:51.974683
6075,28,13352,13352,2018-01-31 23:02:32.039680
6076,28,13353,13353,2018-01-31 23:02:48.352186
6077,28,13354,13354,2018-01-31 23:04:26.071462
6078,28,13355,13355,2018-01-31 23:05:04.393401
6079,28,13356,13356,2018-01-31 23:06:58.850685
6080,28,13357,13357,2018-01-31 23:07:57.494137
6081,28,13358,13358,2018-01-31 23:10:39.605706
6082,28,13359,13359,2018-01-31 23:11:41.478826
6083,28,13360,13360,2018-01-31 23:11:44.805523
6084,28,13361,13361,2018-01-31 23:14:22.217521
6085,28,13362,13362,2018-01-31 23:14:57.693611
6086,28,13363,13363,2018-01-31 23:15:07.455413
6087,28,13364,13364,2018-01-31 23:17:23.374767
6089,28,13366,13366,2018-01-31 23:20:03.249137
6091,28,13368,13368,2018-01-31 23:22:02.125192
6092,28,13369,13369,2018-01-31 23:23:22.689206
6093,28,13370,13370,2018-01-31 23:25:15.319052
6094,28,13371,13371,2018-01-31 23:27:25.940767
6095,28,13372,13372,2018-01-31 23:29:25.803712
6096,28,13373,13373,2018-01-31 23:31:26.016147
6097,28,13374,13374,2018-01-31 23:34:06.728492
6098,28,13375,13375,2018-01-31 23:36:34.368363
6099,28,13376,13376,2018-01-31 23:38:46.217856
6100,28,13377,13377,2018-01-31 23:41:44.335684
6101,28,13378,13378,2018-01-31 23:43:40.231452
6102,28,13379,13379,2018-01-31 23:45:36.665966
6103,28,13380,13380,2018-01-31 23:47:47.825183
6104,28,13381,13381,2018-01-31 23:51:09.559725
6105,28,13382,13382,2018-01-31 23:52:52.641952
6106,28,13383,13383,2018-01-31 23:54:35.575423
6107,28,13384,13384,2018-01-31 23:56:01.825162
6108,28,13385,13385,2018-01-31 23:58:07.176200
6109,28,13386,13386,2018-01-31 23:59:49.087557
6110,28,13387,13387,2018-02-01 00:01:25.426165
6111,28,13388,13388,2018-02-01 13:52:33.912030
6112,28,13389,13389,2018-02-01 13:53:47.167469
6113,28,13390,13390,2018-02-01 13:55:36.137236
6115,28,13392,13392,2018-02-01 13:59:10.412239
6116,28,13393,13393,2018-02-01 14:00:30.744259
6117,28,13394,13394,2018-02-01 14:02:11.232336
6118,28,13395,13395,2018-02-01 14:03:35.344244
6119,28,13396,13396,2018-02-01 14:06:05.497100
6120,28,13397,13397,2018-02-01 14:08:18.418338
6121,28,13398,13398,2018-02-01 14:10:45.828293
6123,28,13400,13400,2018-02-01 14:16:43.571201
6124,28,13401,13401,2018-02-01 14:19:59.449608
6125,28,13402,13402,2018-02-01 14:24:05.715704
6126,28,13403,13403,2018-02-01 14:26:13.396761
6127,28,13404,13404,2018-02-01 14:27:44.086568
6128,28,13405,13405,2018-02-01 14:29:32.269900
6129,28,13406,13406,2018-02-01 14:31:02.522049
6130,28,13407,13407,2018-02-01 14:32:26.239834
6131,28,13408,13408,2018-02-01 14:33:35.824097
6132,28,13409,13409,2018-02-01 14:35:40.355659
6133,28,13410,13410,2018-02-01 14:36:35.099298
6134,28,13411,13411,2018-02-01 14:36:57.285377
6135,28,13412,13412,2018-02-01 14:38:05.032206
6136,28,13413,13413,2018-02-01 14:41:42.917179
6139,28,13416,13416,2018-02-01 14:56:02.484269
6144,28,13421,13421,2018-02-01 15:01:47.644864
6176,28,13453,13453,2018-02-01 15:26:44.671043
6185,28,13462,13462,2018-02-01 15:32:26.116793
6192,28,13469,13469,2018-02-01 15:36:49.762875
6194,28,13471,13471,2018-02-01 15:38:22.084495
6195,28,13472,13472,2018-02-01 15:38:25.848543
6199,28,13476,13476,2018-02-01 15:40:23.710654
6212,28,13489,13489,2018-02-01 15:51:23.311907
6242,28,13519,13519,2018-02-01 16:02:22.216895
6257,28,13534,13534,2018-02-01 16:07:29.867838
6258,28,13535,13535,2018-02-01 16:08:04.598788
6261,28,13538,13538,2018-02-01 16:08:36.745205
6272,28,13549,13549,2018-02-01 16:12:10.483784
6289,28,13566,13566,2018-02-01 16:18:23.597651
6303,28,13580,13580,2018-02-01 16:30:20.010069
6308,28,13585,13585,2018-02-01 16:32:00.833298
6330,28,13607,13607,2018-02-01 16:44:35.622935
6355,28,13632,13632,2018-02-01 18:01:28.186620
6359,28,13636,13636,2018-02-01 18:04:02.849408
6397,28,13674,13674,2018-02-01 18:35:21.815041
6429,28,13706,13706,2018-02-01 18:55:28.774379
6431,28,13708,13708,2018-02-01 18:56:30.991805
6444,28,13721,13721,2018-02-01 19:05:59.047415
6473,28,13750,13750,2018-02-01 19:19:33.146539
6483,28,13760,13760,2018-02-01 19:26:16.974666
6487,28,13764,13764,2018-02-01 19:29:09.218053
6492,28,13769,13769,2018-02-01 19:32:49.041529
6500,28,13777,13777,2018-02-01 19:41:14.228847
6503,28,13780,13780,2018-02-01 19:43:27.036568
6508,28,13785,13785,2018-02-01 19:49:18.137531
6516,28,13793,13793,2018-02-01 19:54:29.447097
6525,28,13802,13802,2018-02-01 19:59:23.015761
6550,28,13827,13827,2018-02-01 20:15:06.528625
6552,28,13829,13829,2018-02-01 20:18:34.644847
6561,28,13838,13838,2018-02-01 20:31:32.729660
6562,28,13839,13839,2018-02-01 20:32:11.825410
6578,28,13855,13855,2018-02-01 20:38:59.265957
6137,28,13414,13414,2018-02-01 14:46:42.385694
6148,28,13425,13425,2018-02-01 15:06:25.472541
6153,28,13430,13430,2018-02-01 15:12:55.204822
6166,28,13443,13443,2018-02-01 15:20:59.183222
6181,28,13458,13458,2018-02-01 15:29:43.251657
6259,28,13536,13536,2018-02-01 16:08:17.594075
6269,28,13546,13546,2018-02-01 16:11:24.734445
6288,28,13565,13565,2018-02-01 16:17:47.286094
6294,28,13571,13571,2018-02-01 16:20:35.645963
6300,28,13577,13577,2018-02-01 16:27:39.038740
6328,28,13605,13605,2018-02-01 16:43:52.658402
6332,28,13609,13609,2018-02-01 16:45:11.581990
6338,28,13615,13615,2018-02-01 17:00:04.191714
6345,28,13622,13622,2018-02-01 17:50:01.591049
6497,28,13774,13774,2018-02-01 19:39:07.357398
6521,28,13798,13798,2018-02-01 19:56:58.107787
6539,28,13816,13816,2018-02-01 20:07:30.376787
6564,28,13841,13841,2018-02-01 20:33:25.611922
6566,28,13843,13843,2018-02-01 20:34:15.097436
6138,28,13415,13415,2018-02-01 14:54:46.319906
6158,28,13435,13435,2018-02-01 15:15:45.218574
6162,28,13439,13439,2018-02-01 15:17:43.264813
6168,28,13445,13445,2018-02-01 15:22:06.009094
6173,28,13450,13450,2018-02-01 15:24:41.296318
6179,28,13456,13456,2018-02-01 15:28:14.646138
6184,28,13461,13461,2018-02-01 15:30:43.216366
6190,28,13467,13467,2018-02-01 15:35:09.795058
6200,28,13477,13477,2018-02-01 15:41:51.140255
6207,28,13484,13484,2018-02-01 15:48:31.076543
6208,28,13485,13485,2018-02-01 15:49:18.737714
6216,28,13493,13493,2018-02-01 15:53:02.423937
6241,28,13518,13518,2018-02-01 16:02:16.740396
6267,28,13544,13544,2018-02-01 16:10:47.695661
6292,28,13569,13569,2018-02-01 16:19:56.794013
6314,28,13591,13591,2018-02-01 16:34:32.783251
6317,28,13594,13594,2018-02-01 16:37:03.183909
6379,28,13656,13656,2018-02-01 18:26:20.651629
6403,28,13680,13680,2018-02-01 18:37:40.644996
6406,28,13683,13683,2018-02-01 18:38:46.333607
6420,28,13697,13697,2018-02-01 18:47:43.798223
6453,28,13730,13730,2018-02-01 19:10:37.902427
6461,28,13738,13738,2018-02-01 19:13:20.654706
6471,28,13748,13748,2018-02-01 19:18:22.970104
6475,28,13752,13752,2018-02-01 19:21:06.904635
6495,28,13772,13772,2018-02-01 19:37:57.769900
6496,28,13773,13773,2018-02-01 19:38:27.012291
6498,28,13775,13775,2018-02-01 19:40:00.489522
6517,28,13794,13794,2018-02-01 19:55:23.557615
6140,28,13417,13417,2018-02-01 14:57:22.749087
6141,28,13418,13418,2018-02-01 14:58:34.571185
6183,28,13460,13460,2018-02-01 15:30:19.784247
6189,28,13466,13466,2018-02-01 15:34:11.725799
6218,28,13495,13495,2018-02-01 15:53:39.838277
6232,28,13509,13509,2018-02-01 15:59:52.599293
6234,28,13511,13511,2018-02-01 16:00:30.069087
6245,28,13522,13522,2018-02-01 16:03:24.411917
6250,28,13527,13527,2018-02-01 16:05:48.519258
6263,28,13540,13540,2018-02-01 16:08:54.757364
6302,28,13579,13579,2018-02-01 16:29:07.463391
6310,28,13587,13587,2018-02-01 16:33:24.197719
6322,28,13599,13599,2018-02-01 16:38:59.498472
6354,28,13631,13631,2018-02-01 18:00:52.019742
6360,28,13637,13637,2018-02-01 18:04:47.790061
6363,28,13640,13640,2018-02-01 18:14:58.141828
6366,28,13643,13643,2018-02-01 18:17:50.674976
6367,28,13644,13644,2018-02-01 18:18:40.020819
6373,28,13650,13650,2018-02-01 18:23:45.379117
6374,28,13651,13651,2018-02-01 18:24:27.686228
6383,28,13660,13660,2018-02-01 18:27:45.209761
6387,28,13664,13664,2018-02-01 18:29:16.914708
6388,28,13665,13665,2018-02-01 18:30:09.565047
6394,28,13671,13671,2018-02-01 18:33:54.303418
6402,28,13679,13679,2018-02-01 18:37:39.734371
6424,28,13701,13701,2018-02-01 18:52:09.123629
6458,28,13735,13735,2018-02-01 19:12:14.035445
6466,28,13743,13743,2018-02-01 19:16:03.067817
6491,28,13768,13768,2018-02-01 19:31:23.775105
6509,28,13786,13786,2018-02-01 19:49:42.449226
6512,28,13789,13789,2018-02-01 19:52:57.887746
6533,28,13810,13810,2018-02-01 20:04:23.347673
6537,28,13814,13814,2018-02-01 20:06:01.376035
6538,28,13815,13815,2018-02-01 20:06:44.836584
6544,28,13821,13821,2018-02-01 20:11:08.258552
6569,28,13846,13846,2018-02-01 20:35:34.920292
6573,28,13850,13850,2018-02-01 20:37:38.069039
6577,28,13854,13854,2018-02-01 20:38:24.895661
6579,28,13856,13856,2018-02-01 20:39:57.198457
6142,28,13419,13419,2018-02-01 14:59:42.775109
6143,28,13420,13420,2018-02-01 15:00:46.009757
6150,28,13427,13427,2018-02-01 15:08:39.948675
6163,28,13440,13440,2018-02-01 15:18:34.362691
6171,28,13448,13448,2018-02-01 15:23:20.983893
6174,28,13451,13451,2018-02-01 15:24:52.302779
6187,28,13464,13464,2018-02-01 15:33:30.748901
6193,28,13470,13470,2018-02-01 15:37:36.695461
6203,28,13480,13480,2018-02-01 15:45:53.871566
6210,28,13487,13487,2018-02-01 15:50:05.887677
6230,28,13507,13507,2018-02-01 15:59:12.791863
6231,28,13508,13508,2018-02-01 15:59:35.607765
6239,28,13516,13516,2018-02-01 16:01:43.229042
6265,28,13542,13542,2018-02-01 16:09:57.453438
6275,28,13552,13552,2018-02-01 16:13:34.286226
6279,28,13556,13556,2018-02-01 16:14:18.073378
6285,28,13562,13562,2018-02-01 16:17:04.610985
6287,28,13564,13564,2018-02-01 16:17:35.543142
6299,28,13576,13576,2018-02-01 16:25:49.771478
6306,28,13583,13583,2018-02-01 16:31:34.788585
6316,28,13593,13593,2018-02-01 16:35:57.032535
6320,28,13597,13597,2018-02-01 16:38:11.627796
6321,28,13598,13598,2018-02-01 16:38:21.379893
6323,28,13600,13600,2018-02-01 16:39:31.439439
6327,28,13604,13604,2018-02-01 16:42:41.770768
6329,28,13606,13606,2018-02-01 16:44:03.985957
6340,28,13617,13617,2018-02-01 17:29:37.639223
6341,28,13618,13618,2018-02-01 17:30:14.631388
6369,28,13646,13646,2018-02-01 18:21:07.840497
6371,28,13648,13648,2018-02-01 18:22:46.737706
6377,28,13654,13654,2018-02-01 18:25:26.199428
6390,28,13667,13667,2018-02-01 18:31:20.412582
6407,28,13684,13684,2018-02-01 18:39:27.449968
6417,28,13694,13694,2018-02-01 18:45:01.768073
6433,28,13710,13710,2018-02-01 18:57:49.475368
6434,28,13711,13711,2018-02-01 18:58:08.308988
6439,28,13716,13716,2018-02-01 19:01:28.713109
6448,28,13725,13725,2018-02-01 19:07:56.487696
6451,28,13728,13728,2018-02-01 19:09:46.380919
6462,28,13739,13739,2018-02-01 19:13:21.770029
6469,28,13746,13746,2018-02-01 19:16:59.546601
6478,28,13755,13755,2018-02-01 19:23:00.858376
6479,28,13756,13756,2018-02-01 19:23:12.949169
6480,28,13757,13757,2018-02-01 19:23:35.008689
6490,28,13767,13767,2018-02-01 19:31:19.358073
6493,28,13770,13770,2018-02-01 19:33:15.074136
6502,28,13779,13779,2018-02-01 19:42:29.508979
6504,28,13781,13781,2018-02-01 19:46:32.743409
6507,28,13784,13784,2018-02-01 19:48:51.856944
6510,28,13787,13787,2018-02-01 19:50:46.117357
6511,28,13788,13788,2018-02-01 19:52:19.433837
6520,28,13797,13797,2018-02-01 19:55:59.698442
6526,28,13803,13803,2018-02-01 19:59:24.764083
6536,28,13813,13813,2018-02-01 20:05:55.661824
6548,28,13825,13825,2018-02-01 20:13:39.451202
6145,28,13422,13422,2018-02-01 15:02:58.010703
6146,28,13423,13423,2018-02-01 15:03:38.005649
6147,28,13424,13424,2018-02-01 15:03:40.765369
6151,28,13428,13428,2018-02-01 15:10:15.787263
6154,28,13431,13431,2018-02-01 15:13:26.597253
6156,28,13433,13433,2018-02-01 15:15:38.135097
6170,28,13447,13447,2018-02-01 15:22:46.157282
6206,28,13483,13483,2018-02-01 15:47:55.524049
6217,28,13494,13494,2018-02-01 15:53:35.264496
6227,28,13504,13504,2018-02-01 15:58:29.676802
6290,28,13567,13567,2018-02-01 16:18:49.633407
6305,28,13582,13582,2018-02-01 16:31:26.094606
6307,28,13584,13584,2018-02-01 16:31:38.165347
6319,28,13596,13596,2018-02-01 16:37:39.081294
6382,28,13659,13659,2018-02-01 18:27:20.379615
6399,28,13676,13676,2018-02-01 18:36:07.076699
6411,28,13688,13688,2018-02-01 18:40:06.383884
6413,28,13690,13690,2018-02-01 18:41:17.266655
6149,28,13426,13426,2018-02-01 15:08:35.094243
6159,28,13436,13436,2018-02-01 15:16:12.410768
6160,28,13437,13437,2018-02-01 15:16:43.099010
6188,28,13465,13465,2018-02-01 15:33:54.918101
6191,28,13468,13468,2018-02-01 15:35:47.577607
6205,28,13482,13482,2018-02-01 15:47:37.118043
6222,28,13499,13499,2018-02-01 15:56:35.629050
6228,28,13505,13505,2018-02-01 15:58:34.818065
6235,28,13512,13512,2018-02-01 16:00:35.295209
6249,28,13526,13526,2018-02-01 16:05:11.610238
6264,28,13541,13541,2018-02-01 16:09:45.018067
6273,28,13550,13550,2018-02-01 16:12:51.566343
6276,28,13553,13553,2018-02-01 16:13:37.365892
6284,28,13561,13561,2018-02-01 16:16:06.111856
6334,28,13611,13611,2018-02-01 16:45:58.192770
6398,28,13675,13675,2018-02-01 18:36:05.320518
6409,28,13686,13686,2018-02-01 18:40:02.195165
6421,28,13698,13698,2018-02-01 18:49:57.854044
6440,28,13717,13717,2018-02-01 19:02:06.719892
6481,28,13758,13758,2018-02-01 19:25:27.682213
6489,28,13766,13766,2018-02-01 19:31:01.121870
6501,28,13778,13778,2018-02-01 19:42:18.748372
6518,28,13795,13795,2018-02-01 19:55:32.919397
6531,28,13808,13808,2018-02-01 20:02:43.902503
6532,28,13809,13809,2018-02-01 20:02:53.255568
6543,28,13820,13820,2018-02-01 20:10:40.449880
6152,28,13429,13429,2018-02-01 15:11:41.986424
6172,28,13449,13449,2018-02-01 15:23:32.674510
6186,28,13463,13463,2018-02-01 15:32:45.184080
6223,28,13500,13500,2018-02-01 15:56:42.073561
6229,28,13506,13506,2018-02-01 15:58:41.327576
6238,28,13515,13515,2018-02-01 16:01:25.341330
6244,28,13521,13521,2018-02-01 16:03:21.375129
6252,28,13529,13529,2018-02-01 16:06:05.230907
6256,28,13533,13533,2018-02-01 16:07:27.817519
6277,28,13554,13554,2018-02-01 16:13:51.666246
6304,28,13581,13581,2018-02-01 16:30:47.949462
6313,28,13590,13590,2018-02-01 16:34:01.330361
6315,28,13592,13592,2018-02-01 16:34:41.835045
6326,28,13603,13603,2018-02-01 16:41:39.661397
6347,28,13624,13624,2018-02-01 17:51:31.709772
6405,28,13682,13682,2018-02-01 18:38:40.607089
6408,28,13685,13685,2018-02-01 18:39:41.246505
6410,28,13687,13687,2018-02-01 18:40:02.891741
6438,28,13715,13715,2018-02-01 19:01:17.518115
6441,28,13718,13718,2018-02-01 19:03:46.592380
6457,28,13734,13734,2018-02-01 19:11:52.718622
6459,28,13736,13736,2018-02-01 19:13:07.454902
6485,28,13762,13762,2018-02-01 19:28:18.456869
6505,28,13782,13782,2018-02-01 19:47:16.991015
6535,28,13812,13812,2018-02-01 20:05:27.799032
6542,28,13819,13819,2018-02-01 20:10:05.962936
6574,28,13851,13851,2018-02-01 20:38:04.320640
6575,28,13852,13852,2018-02-01 20:38:18.961275
6155,28,13432,13432,2018-02-01 15:14:20.473268
6161,28,13438,13438,2018-02-01 15:17:13.202494
6164,28,13441,13441,2018-02-01 15:19:01.095252
6175,28,13452,13452,2018-02-01 15:25:56.132599
6202,28,13479,13479,2018-02-01 15:45:25.113165
6213,28,13490,13490,2018-02-01 15:51:34.564087
6240,28,13517,13517,2018-02-01 16:02:09.737874
6333,28,13610,13610,2018-02-01 16:45:17.321331
6368,28,13645,13645,2018-02-01 18:19:49.659249
6380,28,13657,13657,2018-02-01 18:26:40.246702
6428,28,13705,13705,2018-02-01 18:54:15.866498
6482,28,13759,13759,2018-02-01 19:25:38.086990
6488,28,13765,13765,2018-02-01 19:30:03.829690
6514,28,13791,13791,2018-02-01 19:53:46.802636
6157,28,13434,13434,2018-02-01 15:15:39.003409
6180,28,13457,13457,2018-02-01 15:29:15.324833
6209,28,13486,13486,2018-02-01 15:49:19.213801
6211,28,13488,13488,2018-02-01 15:50:44.708702
6236,28,13513,13513,2018-02-01 16:01:04.170032
6243,28,13520,13520,2018-02-01 16:02:53.099438
6253,28,13530,13530,2018-02-01 16:06:31.158705
6254,28,13531,13531,2018-02-01 16:07:01.174534
6255,28,13532,13532,2018-02-01 16:07:03.194578
6274,28,13551,13551,2018-02-01 16:13:01.514442
6293,28,13570,13570,2018-02-01 16:20:17.610139
6325,28,13602,13602,2018-02-01 16:40:18.119368
6352,28,13629,13629,2018-02-01 17:59:14.038362
6376,28,13653,13653,2018-02-01 18:24:52.822016
6384,28,13661,13661,2018-02-01 18:27:49.452017
6385,28,13662,13662,2018-02-01 18:29:01.228599
6426,28,13703,13703,2018-02-01 18:53:41.874102
6442,28,13719,13719,2018-02-01 19:03:55.133568
6443,28,13720,13720,2018-02-01 19:05:28.149697
6455,28,13732,13732,2018-02-01 19:11:21.431422
6463,28,13740,13740,2018-02-01 19:13:39.928598
6545,28,13822,13822,2018-02-01 20:11:23.687572
6567,28,13844,13844,2018-02-01 20:35:19.566610
6568,28,13845,13845,2018-02-01 20:35:23.622007
6570,28,13847,13847,2018-02-01 20:35:45.617144
6571,28,13848,13848,2018-02-01 20:36:46.735966
6165,28,13442,13442,2018-02-01 15:20:08.547043
6197,28,13474,13474,2018-02-01 15:39:48.400898
6204,28,13481,13481,2018-02-01 15:47:05.993041
6219,28,13496,13496,2018-02-01 15:54:23.598757
6220,28,13497,13497,2018-02-01 15:54:29.361328
6246,28,13523,13523,2018-02-01 16:03:34.383660
6251,28,13528,13528,2018-02-01 16:05:49.205731
6271,28,13548,13548,2018-02-01 16:12:08.753893
6281,28,13558,13558,2018-02-01 16:15:27.660709
6309,28,13586,13586,2018-02-01 16:32:48.451813
6339,28,13616,13616,2018-02-01 17:29:03.754215
6400,28,13677,13677,2018-02-01 18:36:38.357669
6404,28,13681,13681,2018-02-01 18:38:00.941513
6450,28,13727,13727,2018-02-01 19:08:44.139410
6456,28,13733,13733,2018-02-01 19:11:43.170041
6460,28,13737,13737,2018-02-01 19:13:07.746978
6464,28,13741,13741,2018-02-01 19:14:25.490985
6167,28,13444,13444,2018-02-01 15:21:15.830921
6178,28,13455,13455,2018-02-01 15:27:48.399428
6182,28,13459,13459,2018-02-01 15:30:00.833944
6196,28,13473,13473,2018-02-01 15:39:09.152277
6201,28,13478,13478,2018-02-01 15:43:01.210679
6215,28,13492,13492,2018-02-01 15:52:59.344322
6221,28,13498,13498,2018-02-01 15:55:53.223193
6224,28,13501,13501,2018-02-01 15:57:18.383229
6225,28,13502,13502,2018-02-01 15:57:35.619931
6226,28,13503,13503,2018-02-01 15:57:36.390355
6262,28,13539,13539,2018-02-01 16:08:38.663853
6295,28,13572,13572,2018-02-01 16:21:27.152479
6297,28,13574,13574,2018-02-01 16:23:16.748929
6335,28,13612,13612,2018-02-01 16:46:23.584102
6336,28,13613,13613,2018-02-01 16:47:53.292191
6337,28,13614,13614,2018-02-01 16:55:21.236979
6356,28,13633,13633,2018-02-01 18:02:06.486014
6365,28,13642,13642,2018-02-01 18:16:47.141666
6401,28,13678,13678,2018-02-01 18:37:21.475745
6414,28,13691,13691,2018-02-01 18:42:46.776907
6416,28,13693,13693,2018-02-01 18:43:51.965909
6419,28,13696,13696,2018-02-01 18:46:58.136319
6423,28,13700,13700,2018-02-01 18:51:37.442534
6425,28,13702,13702,2018-02-01 18:52:41.335900
6430,28,13707,13707,2018-02-01 18:56:10.764050
6432,28,13709,13709,2018-02-01 18:57:37.544432
6446,28,13723,13723,2018-02-01 19:06:46.517975
6470,28,13747,13747,2018-02-01 19:17:07.385327
6472,28,13749,13749,2018-02-01 19:18:54.577183
6523,28,13800,13800,2018-02-01 19:57:48.439014
6553,28,13830,13830,2018-02-01 20:19:24.246945
6560,28,13837,13837,2018-02-01 20:30:56.376058
6565,28,13842,13842,2018-02-01 20:33:54.910603
6169,28,13446,13446,2018-02-01 15:22:21.573338
6177,28,13454,13454,2018-02-01 15:27:09.009737
6214,28,13491,13491,2018-02-01 15:52:16.006181
6237,28,13514,13514,2018-02-01 16:01:24.266665
6248,28,13525,13525,2018-02-01 16:04:19.736178
6268,28,13545,13545,2018-02-01 16:11:15.049997
6282,28,13559,13559,2018-02-01 16:16:02.871625
6283,28,13560,13560,2018-02-01 16:16:04.720102
6301,28,13578,13578,2018-02-01 16:27:41.445217
6346,28,13623,13623,2018-02-01 17:50:38.244927
6357,28,13634,13634,2018-02-01 18:02:55.273754
6378,28,13655,13655,2018-02-01 18:25:43.417309
6386,28,13663,13663,2018-02-01 18:29:16.834161
6395,28,13672,13672,2018-02-01 18:34:36.078084
6396,28,13673,13673,2018-02-01 18:35:01.544068
6415,28,13692,13692,2018-02-01 18:42:52.348415
6437,28,13714,13714,2018-02-01 19:00:25.403996
6449,28,13726,13726,2018-02-01 19:08:40.686644
6477,28,13754,13754,2018-02-01 19:22:31.248982
6494,28,13771,13771,2018-02-01 19:37:51.737697
6499,28,13776,13776,2018-02-01 19:40:23.721111
6524,28,13801,13801,2018-02-01 19:59:09.934031
6530,28,13807,13807,2018-02-01 20:01:30.114499
6558,28,13835,13835,2018-02-01 20:29:31.615567
6563,28,13840,13840,2018-02-01 20:32:21.934529
6580,28,13857,13857,2018-02-01 20:40:35.222511
6198,28,13475,13475,2018-02-01 15:39:56.163817
6266,28,13543,13543,2018-02-01 16:10:40.958257
6278,28,13555,13555,2018-02-01 16:14:05.416173
6311,28,13588,13588,2018-02-01 16:33:32.089258
6324,28,13601,13601,2018-02-01 16:39:52.296990
6331,28,13608,13608,2018-02-01 16:45:09.106464
6342,28,13619,13619,2018-02-01 17:31:07.757965
6344,28,13621,13621,2018-02-01 17:32:44.282839
6350,28,13627,13627,2018-02-01 17:57:52.653871
6358,28,13635,13635,2018-02-01 18:03:28.955511
6361,28,13638,13638,2018-02-01 18:13:03.457687
6370,28,13647,13647,2018-02-01 18:21:54.685568
6391,28,13668,13668,2018-02-01 18:32:36.582176
6392,28,13669,13669,2018-02-01 18:32:58.187792
6412,28,13689,13689,2018-02-01 18:41:12.164459
6447,28,13724,13724,2018-02-01 19:07:45.996324
6452,28,13729,13729,2018-02-01 19:10:31.108566
6467,28,13744,13744,2018-02-01 19:16:04.683916
6468,28,13745,13745,2018-02-01 19:16:06.102955
6233,28,13510,13510,2018-02-01 16:00:26.393031
